"Status","Year","Function_of_post","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Analysis","Outside London","SEO","Male","65","[c]","39480","39890"
"New entrant CS","2023","Analysis","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","HEO","Female","40","[c]","32710","33690"
"New entrant CS","2023","Commercial","London","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outside London","AO","Female","50","[c]","22250","21780"
"New entrant CS","2023","Commercial","Outside London","AO","Male","35","[c]","22620","22080"
"New entrant CS","2023","Commercial","Outside London","EO","Female","60","[c]","26770","27080"
"New entrant CS","2023","Commercial","Outside London","EO","Male","40","[c]","26430","27080"
"New entrant CS","2023","Commercial","Outside London","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outside London","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outside London","G7","Female","35","[c]","60300","61800"
"New entrant CS","2023","Commercial","Outside London","G7","Male","45","[c]","65030","65500"
"New entrant CS","2023","Commercial","Outside London","HEO","Female","95","[c]","32190","32000"
"New entrant CS","2023","Commercial","Outside London","HEO","Male","65","[c]","32320","32430"
"New entrant CS","2023","Commercial","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outside London","SEO","Female","55","[c]","40240","39860"
"New entrant CS","2023","Commercial","Outside London","SEO","Male","50","[c]","40500","40420"
"New entrant CS","2023","Commercial","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","EO","Female","35","[c]","29150","29280"
"New entrant CS","2023","Communications","London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","HEO","Female","70","[c]","36530","36000"
"New entrant CS","2023","Communications","London","HEO","Male","50","[c]","36010","35240"
"New entrant CS","2023","Communications","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","SEO","Female","40","[c]","43400","43650"
"New entrant CS","2023","Communications","London","SEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Outside London","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Outside London","EO","Female","30","[c]","25530","25850"
"New entrant CS","2023","Communications","Outside London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Outside London","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Outside London","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Outside London","HEO","Female","60","[c]","32190","31350"
"New entrant CS","2023","Communications","Outside London","HEO","Male","35","[c]","32580","31660"
"New entrant CS","2023","Communications","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Outside London","SEO","Female","40","[c]","40510","41000"
"New entrant CS","2023","Communications","Outside London","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","EO","Male","45","[c]","30770","32260"
"New entrant CS","2023","Counter Fraud","London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Outside London","AO","Female","135","[c]","23200","22520"
"New entrant CS","2023","Counter Fraud","Outside London","AO","Male","90","[c]","22790","21690"
"New entrant CS","2023","Counter Fraud","Outside London","EO","Female","100","[c]","27750","27890"
"New entrant CS","2023","Counter Fraud","Outside London","EO","Male","90","[c]","27960","27890"
"New entrant CS","2023","Counter Fraud","Outside London","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Outside London","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Outside London","HEO","Female","35","[c]","34440","34170"
"New entrant CS","2023","Counter Fraud","Outside London","HEO","Male","50","[c]","34150","34170"
"New entrant CS","2023","Counter Fraud","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Outside London","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","London","AO","Female","95","[c]","26870","26920"
"New entrant CS","2023","Debt","London","AO","Male","55","[c]","26920","26920"
"New entrant CS","2023","Debt","Outside London","AO","Female","865","[c]","22230","22520"
"New entrant CS","2023","Debt","Outside London","AO","Male","635","[c]","22280","22520"
"New entrant CS","2023","Debt","Outside London","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","EO","Female","50","[c]","29280","29280"
"New entrant CS","2023","Digital, Data & Technology","London","EO","Male","75","[c]","29380","29750"
"New entrant CS","2023","Digital, Data & Technology","London","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","G6","Male","30","[c]","75390","75250"
"New entrant CS","2023","Digital, Data & Technology","London","G7","Female","55","[c]","57910","56430"
"New entrant CS","2023","Digital, Data & Technology","London","G7","Male","100","[c]","58420","57060"
"New entrant CS","2023","Digital, Data & Technology","London","HEO","Female","85","[c]","35540","35650"
"New entrant CS","2023","Digital, Data & Technology","London","HEO","Male","120","[c]","35910","36000"
"New entrant CS","2023","Digital, Data & Technology","London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","SEO","Female","50","[c]","43040","43140"
"New entrant CS","2023","Digital, Data & Technology","London","SEO","Male","80","[c]","43830","43210"
"New entrant CS","2023","Digital, Data & Technology","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Outside London","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Outside London","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Outside London","AO","Female","50","[c]","21800","22220"
"New entrant CS","2023","Digital, Data & Technology","Outside London","AO","Male","90","[c]","22100","22190"
"New entrant CS","2023","Digital, Data & Technology","Outside London","EO","Female","225","[c]","27250","27110"
"New entrant CS","2023","Digital, Data & Technology","Outside London","EO","Male","365","[c]","27360","27140"
"New entrant CS","2023","Digital, Data & Technology","Outside London","G6","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Outside London","G6","Male","55","[c]","68740","68250"
"New entrant CS","2023","Digital, Data & Technology","Outside London","G7","Female","115","[c]","53380","52600"
"New entrant CS","2023","Digital, Data & Technology","Outside London","G7","Male","280","[c]","54750","54000"
"New entrant CS","2023","Digital, Data & Technology","Outside London","HEO","Female","230","[c]","33180","33830"
"New entrant CS","2023","Digital, Data & Technology","Outside London","HEO","Male","385","[c]","33600","34090"
"New entrant CS","2023","Digital, Data & Technology","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Outside London","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Outside London","SEO","Female","220","[c]","39900","39000"
"New entrant CS","2023","Digital, Data & Technology","Outside London","SEO","Male","380","[c]","41340","41200"
"New entrant CS","2023","Digital, Data & Technology","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","HEO","Male","30","[c]","33760","34230"
"New entrant CS","2023","Finance","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Outside London","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Outside London","AO","Female","120","[c]","22500","22520"
"New entrant CS","2023","Finance","Outside London","AO","Male","100","[c]","22050","22520"
"New entrant CS","2023","Finance","Outside London","EO","Female","80","[c]","26720","26960"
"New entrant CS","2023","Finance","Outside London","EO","Male","60","[c]","26720","27080"
"New entrant CS","2023","Finance","Outside London","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Outside London","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Outside London","G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Outside London","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Outside London","HEO","Female","70","[c]","33430","34100"
"New entrant CS","2023","Finance","Outside London","HEO","Male","50","[c]","33620","34080"
"New entrant CS","2023","Finance","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Outside London","SEO","Female","50","[c]","41560","41000"
"New entrant CS","2023","Finance","Outside London","SEO","Male","40","[c]","40850","40630"
"New entrant CS","2023","Finance","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Outside London","AO","Female","180","[c]","21940","22150"
"New entrant CS","2023","Grants Management","Outside London","AO","Male","165","[c]","22080","22150"
"New entrant CS","2023","Grants Management","Outside London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Outside London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","EO","Female","50","[c]","28220","28770"
"New entrant CS","2023","Human Resources","London","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","HEO","Female","45","[c]","33140","33940"
"New entrant CS","2023","Human Resources","London","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outside London","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outside London","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outside London","AO","Female","145","[c]","22070","22220"
"New entrant CS","2023","Human Resources","Outside London","AO","Male","65","[c]","22150","22220"
"New entrant CS","2023","Human Resources","Outside London","EO","Female","165","[c]","26450","26780"
"New entrant CS","2023","Human Resources","Outside London","EO","Male","115","[c]","27900","27140"
"New entrant CS","2023","Human Resources","Outside London","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outside London","G7","Female","60","[c]","53020","52800"
"New entrant CS","2023","Human Resources","Outside London","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outside London","HEO","Female","145","[c]","33050","33130"
"New entrant CS","2023","Human Resources","Outside London","HEO","Male","70","[c]","32390","33830"
"New entrant CS","2023","Human Resources","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outside London","SEO","Female","70","[c]","41350","39890"
"New entrant CS","2023","Human Resources","Outside London","SEO","Male","45","[c]","42050","41000"
"New entrant CS","2023","Human Resources","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","AO","Female","75","[c]","23020","21890"
"New entrant CS","2023","Legal","London","AO","Male","40","[c]","22470","21890"
"New entrant CS","2023","Legal","London","EO","Female","140","[c]","28810","27760"
"New entrant CS","2023","Legal","London","EO","Male","45","[c]","28810","27760"
"New entrant CS","2023","Legal","London","G6","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","G7","Female","105","[c]","55120","54100"
"New entrant CS","2023","Legal","London","G7","Male","60","[c]","54720","54100"
"New entrant CS","2023","Legal","London","HEO","Female","35","[c]","39830","45230"
"New entrant CS","2023","Legal","London","HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","London","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","AO","Female","280","[c]","21560","21120"
"New entrant CS","2023","Legal","Outside London","AO","Male","120","[c]","21500","20980"
"New entrant CS","2023","Legal","Outside London","EO","Female","110","[c]","26910","26900"
"New entrant CS","2023","Legal","Outside London","EO","Male","50","[c]","26920","26900"
"New entrant CS","2023","Legal","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","G7","Female","130","[c]","52220","52360"
"New entrant CS","2023","Legal","Outside London","G7","Male","70","[c]","52360","52360"
"New entrant CS","2023","Legal","Outside London","HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Outside London","SEO","Female","105","[c]","39130","38760"
"New entrant CS","2023","Legal","Outside London","SEO","Male","40","[c]","39010","38760"
