"Status","Year","Function_of_post","Organisation","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Inner London - West","SEO/HEO","15","[c]","38610","37850"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Merseyside","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Inner London - East","G6/G7","15","[c]","56810","55720"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Inner London - East","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Inner London - West","G6/G7","10","[c]","61150","60000"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Inner London - West","SEO/HEO","10","[c]","40170","40270"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South Yorkshire","G6/G7","10","[c]","54880","54850"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Cheshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Savings and Investments","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Savings and Investments","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Inner London - East","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Inner London - East","G6/G7","15","[c]","66160","67500"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Inner London - East","SEO/HEO","15","[c]","42290","42710"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","West Central Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","West Central Scotland","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","West Central Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Rail and Road","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Rail and Road","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Rail and Road","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Registers of Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Courts and Tribunals Service","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Courts and Tribunals Service","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Prison Service","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Prison Service","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Prison Service","Eastern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Serious Fraud Office","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Serious Fraud Office","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Serious Fraud Office","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Serious Fraud Office","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Submarine Delivery Agency","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","[c]","30440","30080"
"New entrant CS","2023","Digital, Data & Technology","The Insolvency Service","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The Insolvency Service","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The Insolvency Service","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The Insolvency Service","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The Insolvency Service","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The Insolvency Service","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","Outer London - West and North West","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","Outer London - West and North West","SEO/HEO","15","[c]","43540","41050"
"New entrant CS","2023","Digital, Data & Technology","UK Debt Management Office","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Debt Management Office","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Export Finance","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Export Finance","Inner London - West","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Export Finance","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Export Finance","Inner London - West","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Inner London - East","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Inner London - West","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Outer London - West and North West","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Health Security Agency","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Hydrographic Office","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Hydrographic Office","Dorset and Somerset","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Hydrographic Office","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Hydrographic Office","Dorset and Somerset","SEO/HEO","10","[c]","38970","35210"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","East Wales","EO","40","[c]","25220","24840"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","East Wales","G6/G7","10","[c]","52520","51460"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","East Wales","SEO/HEO","40","[c]","34710","32580"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Hampshire and Isle of Wight","EO","15","[c]","25060","24840"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Hampshire and Isle of Wight","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Hampshire and Isle of Wight","SEO/HEO","25","[c]","36000","37690"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Inner London - West","SEO/HEO","20","[c]","37760","36990"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Tees Valley and Durham","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Tees Valley and Durham","SEO/HEO","15","[c]","36610","37760"
"New entrant CS","2023","Digital, Data & Technology","UK Supreme Court","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Valuation Office Agency","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
