"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Ministry of Defence","Dorset and Somerset","AA/AO","570","540","22090","21690"
"In post","2023","Ministry of Defence","Dorset and Somerset","EO","545","525","28800","27610"
"In post","2023","Ministry of Defence","Dorset and Somerset","G6/G7","170","160","61870","57160"
"In post","2023","Ministry of Defence","Dorset and Somerset","SCS level","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Dorset and Somerset","SEO/HEO","955","920","38980","37500"
"In post","2023","Ministry of Defence","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","East Anglia","AA/AO","955","920","24090","22220"
"In post","2023","Ministry of Defence","East Anglia","EO","480","465","29440","27470"
"In post","2023","Ministry of Defence","East Anglia","G6/G7","155","150","60150","56180"
"In post","2023","Ministry of Defence","East Anglia","SCS level","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","East Anglia","SEO/HEO","990","965","37990","34640"
"In post","2023","Ministry of Defence","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","East Wales","AA/AO","400","390","21800","22180"
"In post","2023","Ministry of Defence","East Wales","EO","325","310","29100","28710"
"In post","2023","Ministry of Defence","East Wales","G6/G7","20","20","64860","59290"
"In post","2023","Ministry of Defence","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","East Wales","SEO/HEO","215","210","36920","34680"
"In post","2023","Ministry of Defence","East Yorkshire and Northern Lincolnshire","AA/AO","145","140","26200","22220"
"In post","2023","Ministry of Defence","East Yorkshire and Northern Lincolnshire","EO","285","275","28130","27470"
"In post","2023","Ministry of Defence","East Yorkshire and Northern Lincolnshire","SEO/HEO","40","40","36190","34300"
"In post","2023","Ministry of Defence","Eastern Scotland","AA/AO","350","335","22550","22220"
"In post","2023","Ministry of Defence","Eastern Scotland","EO","100","100","28690","27470"
"In post","2023","Ministry of Defence","Eastern Scotland","G6/G7","60","55","61410","55110"
"In post","2023","Ministry of Defence","Eastern Scotland","SCS level","10","5","[c]","[c]"
"In post","2023","Ministry of Defence","Eastern Scotland","SEO/HEO","250","240","38740","38020"
"In post","2023","Ministry of Defence","Eastern Scotland","Unknown","25","25","49160","51560"
"In post","2023","Ministry of Defence","Essex","AA/AO","140","135","23810","22220"
"In post","2023","Ministry of Defence","Essex","EO","65","60","29280","28470"
"In post","2023","Ministry of Defence","Essex","G6/G7","10","10","73870","79240"
"In post","2023","Ministry of Defence","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Essex","SEO/HEO","65","60","38180","36420"
"In post","2023","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","2200","2105","23330","22220"
"In post","2023","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","EO","1620","1545","27310","27140"
"In post","2023","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","4065","3930","57140","55500"
"In post","2023","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","170","165","99180","92340"
"In post","2023","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","9175","8845","37670","38790"
"In post","2023","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","1610","1565","43660","41590"
"In post","2023","Ministry of Defence","Greater Manchester","AA/AO","50","50","20990","21380"
"In post","2023","Ministry of Defence","Greater Manchester","EO","15","15","27610","27140"
"In post","2023","Ministry of Defence","Greater Manchester","G6/G7","10","10","60690","59100"
"In post","2023","Ministry of Defence","Greater Manchester","SEO/HEO","65","60","40100","40930"
"In post","2023","Ministry of Defence","Hampshire and Isle of Wight","AA/AO","1525","1465","24280","22220"
"In post","2023","Ministry of Defence","Hampshire and Isle of Wight","EO","1095","1070","28630","27470"
"In post","2023","Ministry of Defence","Hampshire and Isle of Wight","G6/G7","1340","1280","56390","55110"
"In post","2023","Ministry of Defence","Hampshire and Isle of Wight","SCS level","45","45","91830","85000"
"In post","2023","Ministry of Defence","Hampshire and Isle of Wight","SEO/HEO","2930","2845","37220","35330"
"In post","2023","Ministry of Defence","Hampshire and Isle of Wight","Unknown","25","25","42610","40000"
"In post","2023","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","AA/AO","375","365","24240","22220"
"In post","2023","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","EO","125","125","28950","27470"
"In post","2023","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","75","75","36980","34300"
"In post","2023","Ministry of Defence","Highlands and Islands","AA/AO","255","245","22670","21600"
"In post","2023","Ministry of Defence","Highlands and Islands","EO","55","50","28010","27140"
"In post","2023","Ministry of Defence","Highlands and Islands","G6/G7","15","10","72980","68710"
"In post","2023","Ministry of Defence","Highlands and Islands","SEO/HEO","50","50","38290","36710"
"In post","2023","Ministry of Defence","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Inner London - East","AA/AO","50","50","24670","25060"
"In post","2023","Ministry of Defence","Inner London - East","EO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Inner London - East","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Inner London - West","AA/AO","425","420","28040","26560"
"In post","2023","Ministry of Defence","Inner London - West","EO","330","330","32360","31580"
"In post","2023","Ministry of Defence","Inner London - West","G6/G7","835","820","63280","61440"
"In post","2023","Ministry of Defence","Inner London - West","SCS level","195","190","92280","82760"
"In post","2023","Ministry of Defence","Inner London - West","SEO/HEO","1655","1630","43250","45540"
"In post","2023","Ministry of Defence","Kent","AA/AO","140","135","24980","22220"
"In post","2023","Ministry of Defence","Kent","EO","50","45","28820","27470"
"In post","2023","Ministry of Defence","Kent","G6/G7","15","15","69140","66760"
"In post","2023","Ministry of Defence","Kent","SEO/HEO","50","50","37720","36300"
"In post","2023","Ministry of Defence","Lancashire","AA/AO","265","240","22240","22220"
"In post","2023","Ministry of Defence","Lancashire","EO","215","200","27460","27470"
"In post","2023","Ministry of Defence","Lancashire","G6/G7","40","35","66040","66300"
"In post","2023","Ministry of Defence","Lancashire","SCS level","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Lancashire","SEO/HEO","160","155","36620","34300"
"In post","2023","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","AA/AO","130","125","22860","21580"
"In post","2023","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","EO","50","50","29480","27740"
"In post","2023","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","SEO/HEO","40","40","36230","34300"
"In post","2023","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Lincolnshire","AA/AO","500","475","21850","22220"
"In post","2023","Ministry of Defence","Lincolnshire","EO","195","195","27980","27470"
"In post","2023","Ministry of Defence","Lincolnshire","G6/G7","50","50","62900","57500"
"In post","2023","Ministry of Defence","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Lincolnshire","SEO/HEO","335","325","38130","35990"
"In post","2023","Ministry of Defence","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Merseyside","AA/AO","190","175","21960","22220"
"In post","2023","Ministry of Defence","Merseyside","EO","75","70","27360","27140"
"In post","2023","Ministry of Defence","Merseyside","G6/G7","15","15","56130","56180"
"In post","2023","Ministry of Defence","Merseyside","SEO/HEO","95","95","37030","34300"
"In post","2023","Ministry of Defence","North Eastern Scotland","AA/AO","80","80","41730","45880"
"In post","2023","Ministry of Defence","North Eastern Scotland","EO","10","10","45220","50720"
"In post","2023","Ministry of Defence","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North Yorkshire","AA/AO","725","690","24660","22220"
"In post","2023","Ministry of Defence","North Yorkshire","EO","295","290","29860","27740"
"In post","2023","Ministry of Defence","North Yorkshire","G6/G7","70","65","68860","62490"
"In post","2023","Ministry of Defence","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North Yorkshire","SEO/HEO","320","315","38160","36380"
"In post","2023","Ministry of Defence","Northern Ireland","AA/AO","645","630","22140","22130"
"In post","2023","Ministry of Defence","Northern Ireland","EO","90","90","29350","28220"
"In post","2023","Ministry of Defence","Northern Ireland","G6/G7","20","20","70630","67260"
"In post","2023","Ministry of Defence","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","SEO/HEO","100","100","38380","37290"
"In post","2023","Ministry of Defence","Northumberland, and Tyne and Wear","AA/AO","125","120","21530","22220"
"In post","2023","Ministry of Defence","Northumberland, and Tyne and Wear","EO","30","30","28450","27470"
"In post","2023","Ministry of Defence","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northumberland, and Tyne and Wear","SEO/HEO","30","25","37660","38420"
"In post","2023","Ministry of Defence","Outer London - East and North East","AA/AO","45","40","24420","25060"
"In post","2023","Ministry of Defence","Outer London - East and North East","EO","40","35","33380","34800"
"In post","2023","Ministry of Defence","Outer London - East and North East","G6/G7","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Outer London - East and North East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Outer London - East and North East","SEO/HEO","30","30","40820","39900"
"In post","2023","Ministry of Defence","Outer London - South","AA/AO","10","10","22580","22980"
"In post","2023","Ministry of Defence","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Outer London - West and North West","AA/AO","250","235","25720","25060"
"In post","2023","Ministry of Defence","Outer London - West and North West","EO","185","180","30620","30080"
"In post","2023","Ministry of Defence","Outer London - West and North West","G6/G7","25","20","66970","62260"
"In post","2023","Ministry of Defence","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Outer London - West and North West","SEO/HEO","150","145","39810","38580"
"In post","2023","Ministry of Defence","Overseas","AA/AO","30","30","33360","31870"
"In post","2023","Ministry of Defence","Overseas","EO","115","115","39340","37310"
"In post","2023","Ministry of Defence","Overseas","G6/G7","110","110","81820","81600"
"In post","2023","Ministry of Defence","Overseas","SCS level","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","SEO/HEO","455","455","54020","54350"
"In post","2023","Ministry of Defence","Overseas","Unknown","25","25","52350","43590"
"In post","2023","Ministry of Defence","Shropshire and Staffordshire","AA/AO","475","450","22670","22220"
"In post","2023","Ministry of Defence","Shropshire and Staffordshire","EO","500","485","28400","27470"
"In post","2023","Ministry of Defence","Shropshire and Staffordshire","G6/G7","215","205","61120","56180"
"In post","2023","Ministry of Defence","Shropshire and Staffordshire","SCS level","15","15","112730","110040"
"In post","2023","Ministry of Defence","Shropshire and Staffordshire","SEO/HEO","755","730","37640","35350"
"In post","2023","Ministry of Defence","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South Yorkshire","AA/AO","25","25","21550","22220"
"In post","2023","Ministry of Defence","Southern Scotland","AA/AO","175","165","22770","21380"
"In post","2023","Ministry of Defence","Southern Scotland","EO","70","70","28650","28600"
"In post","2023","Ministry of Defence","Southern Scotland","G6/G7","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Southern Scotland","SEO/HEO","80","80","36260","35200"
"In post","2023","Ministry of Defence","Surrey, East and West Sussex","AA/AO","145","140","22080","22220"
"In post","2023","Ministry of Defence","Surrey, East and West Sussex","EO","50","50","29670","27470"
"In post","2023","Ministry of Defence","Surrey, East and West Sussex","G6/G7","10","10","84090","84980"
"In post","2023","Ministry of Defence","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Surrey, East and West Sussex","SEO/HEO","40","40","38190","34300"
"In post","2023","Ministry of Defence","Tees Valley and Durham","AA/AO","25","25","21380","22220"
"In post","2023","Ministry of Defence","Tees Valley and Durham","EO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","AA/AO","15","15","22170","22220"
"In post","2023","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","SEO/HEO","15","15","47130","48540"
"In post","2023","Ministry of Defence","Unknown","Unknown","1695","1695","41950","40010"
"In post","2023","Ministry of Defence","West Central Scotland","AA/AO","1530","1460","27210","22220"
"In post","2023","Ministry of Defence","West Central Scotland","EO","345","335","31520","27470"
"In post","2023","Ministry of Defence","West Central Scotland","G6/G7","85","85","62130","58470"
"In post","2023","Ministry of Defence","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Central Scotland","SEO/HEO","535","525","40200","37990"
"In post","2023","Ministry of Defence","West Central Scotland","Unknown","85","85","41140","41900"
"In post","2023","Ministry of Defence","West Midlands","AA/AO","95","90","21700","22220"
"In post","2023","Ministry of Defence","West Midlands","EO","15","15","27610","27470"
"In post","2023","Ministry of Defence","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Midlands","SEO/HEO","15","10","38410","38300"
"In post","2023","Ministry of Defence","West Wales and The Valleys","AA/AO","110","110","21830","22220"
"In post","2023","Ministry of Defence","West Wales and The Valleys","EO","35","35","28000","27470"
"In post","2023","Ministry of Defence","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Wales and The Valleys","SEO/HEO","35","35","37920","34370"
"In post","2023","Ministry of Defence","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Yorkshire","AA/AO","35","35","21450","22220"
"In post","2023","Ministry of Defence","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","West Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","AA/AO","740","690","27590","25910"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","EO","145","140","30550","28480"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","G6/G7","25","25","65540","63810"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","SCS level","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","SEO/HEO","175","165","39990","38910"
"In post","2023","Ministry of Justice","Bedfordshire and Hertfordshire","Unknown","445","415","30280","29050"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","1275","1210","28760","30880"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","EO","435","415","33170","34170"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","45","45","66450","65110"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","410","385","41290","40660"
"In post","2023","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Unknown","600","560","31050","29050"
"In post","2023","Ministry of Justice","Cheshire","AA/AO","750","700","27870","28880"
"In post","2023","Ministry of Justice","Cheshire","EO","155","145","31550","30020"
"In post","2023","Ministry of Justice","Cheshire","G6/G7","30","30","67850","68140"
"In post","2023","Ministry of Justice","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Cheshire","SEO/HEO","200","190","41120","40660"
"In post","2023","Ministry of Justice","Cheshire","Unknown","370","345","29610","26840"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","AA/AO","40","30","21290","21780"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","EO","10","10","25980","25830"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","SEO/HEO","20","15","39300","37680"
"In post","2023","Ministry of Justice","Cornwall and Isles of Scilly","Unknown","125","110","29380","26500"
"In post","2023","Ministry of Justice","Cumbria","AA/AO","175","155","25890","24270"
"In post","2023","Ministry of Justice","Cumbria","EO","55","50","29800","28480"
"In post","2023","Ministry of Justice","Cumbria","G6/G7","10","10","64320","62020"
"In post","2023","Ministry of Justice","Cumbria","SEO/HEO","60","55","38510","37710"
"In post","2023","Ministry of Justice","Cumbria","Unknown","185","170","30330","29050"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","AA/AO","1875","1740","26520","25340"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","EO","625","595","28820","28480"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","G6/G7","115","115","61760","58820"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","SEO/HEO","590","570","38940","37780"
"In post","2023","Ministry of Justice","Derbyshire and Nottinghamshire","Unknown","885","810","29470","29050"
"In post","2023","Ministry of Justice","Devon","AA/AO","795","730","27730","28880"
"In post","2023","Ministry of Justice","Devon","EO","190","180","31470","28480"
"In post","2023","Ministry of Justice","Devon","G6/G7","45","40","63190","62510"
"In post","2023","Ministry of Justice","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Devon","SEO/HEO","235","220","40030","39670"
"In post","2023","Ministry of Justice","Devon","Unknown","400","360","30090","26840"
"In post","2023","Ministry of Justice","Dorset and Somerset","AA/AO","770","705","27030","25340"
"In post","2023","Ministry of Justice","Dorset and Somerset","EO","175","165","30810","28480"
"In post","2023","Ministry of Justice","Dorset and Somerset","G6/G7","30","30","64980","61420"
"In post","2023","Ministry of Justice","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Dorset and Somerset","SEO/HEO","190","180","40630","39720"
"In post","2023","Ministry of Justice","Dorset and Somerset","Unknown","395","355","29270","26840"
"In post","2023","Ministry of Justice","East Anglia","AA/AO","2535","2345","27670","28880"
"In post","2023","Ministry of Justice","East Anglia","EO","590","565","31890","34170"
"In post","2023","Ministry of Justice","East Anglia","G6/G7","105","100","66970","63790"
"In post","2023","Ministry of Justice","East Anglia","SCS level","10","10","98790","102730"
"In post","2023","Ministry of Justice","East Anglia","SEO/HEO","680","655","40560","39670"
"In post","2023","Ministry of Justice","East Anglia","Unknown","985","895","29060","26840"
"In post","2023","Ministry of Justice","East Wales","AA/AO","1335","1255","26470","25340"
"In post","2023","Ministry of Justice","East Wales","EO","365","350","30420","28480"
"In post","2023","Ministry of Justice","East Wales","G6/G7","105","100","61000","59060"
"In post","2023","Ministry of Justice","East Wales","SCS level","15","15","98380","93290"
"In post","2023","Ministry of Justice","East Wales","SEO/HEO","520","505","38340","37680"
"In post","2023","Ministry of Justice","East Wales","Unknown","685","645","30240","29050"
"In post","2023","Ministry of Justice","East Yorkshire and Northern Lincolnshire","AA/AO","1340","1240","28360","28880"
"In post","2023","Ministry of Justice","East Yorkshire and Northern Lincolnshire","EO","295","285","32810","35710"
"In post","2023","Ministry of Justice","East Yorkshire and Northern Lincolnshire","G6/G7","25","25","65580","63190"
"In post","2023","Ministry of Justice","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","East Yorkshire and Northern Lincolnshire","SEO/HEO","240","225","40490","40660"
"In post","2023","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Unknown","465","425","30390","29050"
"In post","2023","Ministry of Justice","Eastern Scotland","AA/AO","10","10","21880","21780"
"In post","2023","Ministry of Justice","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Eastern Scotland","G6/G7","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Eastern Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Essex","AA/AO","470","435","26380","25340"
"In post","2023","Ministry of Justice","Essex","EO","85","85","29610","27170"
"In post","2023","Ministry of Justice","Essex","G6/G7","25","25","68730","65630"
"In post","2023","Ministry of Justice","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Essex","SEO/HEO","115","110","39250","38210"
"In post","2023","Ministry of Justice","Essex","Unknown","505","465","29500","26840"
"In post","2023","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","1130","1035","26120","25170"
"In post","2023","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","EO","295","280","30160","28480"
"In post","2023","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","75","70","63150","59590"
"In post","2023","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","360","330","39600","38570"
"In post","2023","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","810","740","29960","29050"
"In post","2023","Ministry of Justice","Greater Manchester","AA/AO","1610","1490","25580","23230"
"In post","2023","Ministry of Justice","Greater Manchester","EO","470","455","29430","27170"
"In post","2023","Ministry of Justice","Greater Manchester","G6/G7","115","110","60340","57390"
"In post","2023","Ministry of Justice","Greater Manchester","SCS level","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Greater Manchester","SEO/HEO","555","530","38460","37680"
"In post","2023","Ministry of Justice","Greater Manchester","Unknown","1400","1325","29690","26840"
"In post","2023","Ministry of Justice","Hampshire and Isle of Wight","AA/AO","960","885","27140","25340"
"In post","2023","Ministry of Justice","Hampshire and Isle of Wight","EO","195","180","30140","28480"
"In post","2023","Ministry of Justice","Hampshire and Isle of Wight","G6/G7","35","35","62280","58810"
"In post","2023","Ministry of Justice","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Hampshire and Isle of Wight","SEO/HEO","205","190","40600","38910"
"In post","2023","Ministry of Justice","Hampshire and Isle of Wight","Unknown","580","530","29490","26840"
"In post","2023","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","AA/AO","900","845","26960","28830"
"In post","2023","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","EO","245","235","31530","30020"
"In post","2023","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","G6/G7","40","40","68270","68140"
"In post","2023","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","300","285","40430","40660"
"In post","2023","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Unknown","435","400","30720","29050"
"In post","2023","Ministry of Justice","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Inner London - East","AA/AO","1090","1030","29950","28400"
"In post","2023","Ministry of Justice","Inner London - East","EO","350","340","32470","29660"
"In post","2023","Ministry of Justice","Inner London - East","G6/G7","440","430","61850","60570"
"In post","2023","Ministry of Justice","Inner London - East","SCS level","30","30","89400","86110"
"In post","2023","Ministry of Justice","Inner London - East","SEO/HEO","895","870","41490","43650"
"In post","2023","Ministry of Justice","Inner London - East","Unknown","1110","1060","35920","33050"
"In post","2023","Ministry of Justice","Inner London - West","AA/AO","1890","1790","28810","25480"
"In post","2023","Ministry of Justice","Inner London - West","EO","1030","1000","31220","29660"
"In post","2023","Ministry of Justice","Inner London - West","G6/G7","1370","1325","63130","60570"
"In post","2023","Ministry of Justice","Inner London - West","SCS level","165","165","89770","82510"
"In post","2023","Ministry of Justice","Inner London - West","SEO/HEO","2325","2270","41520","43650"
"In post","2023","Ministry of Justice","Inner London - West","Unknown","210","200","37050","34820"
"In post","2023","Ministry of Justice","Kent","AA/AO","1580","1495","28270","30160"
"In post","2023","Ministry of Justice","Kent","EO","425","400","32170","34170"
"In post","2023","Ministry of Justice","Kent","G6/G7","50","45","69510","67710"
"In post","2023","Ministry of Justice","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Kent","SEO/HEO","445","425","41020","40660"
"In post","2023","Ministry of Justice","Kent","Unknown","575","535","29600","27530"
"In post","2023","Ministry of Justice","Lancashire","AA/AO","1610","1470","27830","28880"
"In post","2023","Ministry of Justice","Lancashire","EO","410","380","31590","30020"
"In post","2023","Ministry of Justice","Lancashire","G6/G7","65","65","67110","63190"
"In post","2023","Ministry of Justice","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Lancashire","SEO/HEO","470","445","40640","40440"
"In post","2023","Ministry of Justice","Lancashire","Unknown","770","725","29700","26840"
"In post","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","AA/AO","1655","1500","25240","23230"
"In post","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","EO","430","410","29790","28480"
"In post","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","G6/G7","65","65","63670","59590"
"In post","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","SCS level","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","SEO/HEO","425","405","39390","37990"
"In post","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Unknown","650","605","30130","29050"
"In post","2023","Ministry of Justice","Lincolnshire","AA/AO","625","585","27610","28880"
"In post","2023","Ministry of Justice","Lincolnshire","EO","125","120","32180","34170"
"In post","2023","Ministry of Justice","Lincolnshire","G6/G7","15","15","67190","64390"
"In post","2023","Ministry of Justice","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Lincolnshire","SEO/HEO","155","145","40520","38910"
"In post","2023","Ministry of Justice","Lincolnshire","Unknown","250","240","29740","26840"
"In post","2023","Ministry of Justice","Merseyside","AA/AO","765","695","24840","21780"
"In post","2023","Ministry of Justice","Merseyside","EO","255","240","28170","25830"
"In post","2023","Ministry of Justice","Merseyside","G6/G7","75","75","59410","55460"
"In post","2023","Ministry of Justice","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Merseyside","SEO/HEO","315","300","37550","37680"
"In post","2023","Ministry of Justice","Merseyside","Unknown","905","860","29500","26840"
"In post","2023","Ministry of Justice","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","North Yorkshire","AA/AO","110","90","25210","23230"
"In post","2023","Ministry of Justice","North Yorkshire","EO","25","25","29400","25940"
"In post","2023","Ministry of Justice","North Yorkshire","G6/G7","15","15","58560","54150"
"In post","2023","Ministry of Justice","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
