"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","No function","Essex","Heart of Essex","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","No function","Essex","Southend-on-Sea","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","No function","Essex","Southend-on-Sea","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Essex","Thurrock","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Essex","Thurrock","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Essex","West Essex","Female","50","[c]","39120","31280"
"Leaver CS","2023","No function","Essex","West Essex","Male","30","[c]","29540","27370"
"Leaver CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","205","[c]","30540","27570"
"Leaver CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","355","[c]","38690","34670"
"Leaver CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","250","[c]","28440","27570"
"Leaver CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","200","[c]","29920","27240"
"Leaver CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","105","[c]","26340","23390"
"Leaver CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","60","[c]","29610","27570"
"Leaver CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","40","[c]","24660","25830"
"Leaver CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","175","[c]","31210","27570"
"Leaver CS","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","125","[c]","36250","29590"
"Leaver CS","2023","No function","Greater Manchester","Greater Manchester North East","Female","100","[c]","24020","21500"
"Leaver CS","2023","No function","Greater Manchester","Greater Manchester North East","Male","60","[c]","27200","27260"
"Leaver CS","2023","No function","Greater Manchester","Greater Manchester North West","Female","115","[c]","25140","21690"
"Leaver CS","2023","No function","Greater Manchester","Greater Manchester North West","Male","80","[c]","25190","21690"
"Leaver CS","2023","No function","Greater Manchester","Greater Manchester South East","Female","75","[c]","24800","21690"
"Leaver CS","2023","No function","Greater Manchester","Greater Manchester South East","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","No function","Greater Manchester","Greater Manchester South West","Female","260","[c]","27060","21780"
"Leaver CS","2023","No function","Greater Manchester","Greater Manchester South West","Male","230","[c]","26550","21780"
"Leaver CS","2023","No function","Greater Manchester","Manchester","Female","275","[c]","28350","25160"
"Leaver CS","2023","No function","Greater Manchester","Manchester","Male","200","[c]","29830","26750"
"Leaver CS","2023","No function","Hampshire and Isle of Wight","Central Hampshire","Female","85","[c]","33290","28120"
"Leaver CS","2023","No function","Hampshire and Isle of Wight","Central Hampshire","Male","60","[c]","29700","26780"
"Leaver CS","2023","No function","Hampshire and Isle of Wight","Isle of Wight","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Hampshire and Isle of Wight","Isle of Wight","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","No function","Hampshire and Isle of Wight","North Hampshire","Female","60","[c]","30410","26780"
"Leaver CS","2023","No function","Hampshire and Isle of Wight","North Hampshire","Male","35","[c]","37430","27570"
"Leaver CS","2023","No function","Hampshire and Isle of Wight","Portsmouth","Female","145","[c]","26230","21260"
"Leaver CS","2023","No function","Hampshire and Isle of Wight","Portsmouth","Male","110","[c]","31780","28110"
"Leaver CS","2023","No function","Hampshire and Isle of Wight","South Hampshire","Female","225","[c]","25820","21200"
"Leaver CS","2023","No function","Hampshire and Isle of Wight","South Hampshire","Male","230","[c]","26320","21200"
"Leaver CS","2023","No function","Hampshire and Isle of Wight","Southampton","Female","95","[c]","26380","21780"
"Leaver CS","2023","No function","Hampshire and Isle of Wight","Southampton","Male","55","[c]","38790","27570"
"Leaver CS","2023","No function","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","55","[c]","29150","27190"
"Leaver CS","2023","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","35","[c]","29130","27570"
"Leaver CS","2023","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","120","[c]","27030","21780"
"Leaver CS","2023","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","115","[c]","[c]","[c]"
"Leaver CS","2023","No function","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","35","[c]","26550","26330"
"Leaver CS","2023","No function","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Highlands and Islands","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Highlands and Islands","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Highlands and Islands","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Highlands and Islands","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Highlands and Islands","Shetland Islands","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Highlands and Islands","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inner London - East","Hackney and Newham","Female","145","[c]","29150","31060"
"Leaver CS","2023","No function","Inner London - East","Hackney and Newham","Male","115","[c]","32110","31060"
"Leaver CS","2023","No function","Inner London - East","Haringey and Islington","Female","120","[c]","29140","30360"
"Leaver CS","2023","No function","Inner London - East","Haringey and Islington","Male","85","[c]","32620","31060"
"Leaver CS","2023","No function","Inner London - East","Lambeth","Female","225","[c]","42300","38270"
"Leaver CS","2023","No function","Inner London - East","Lambeth","Male","150","[c]","45610","40880"
"Leaver CS","2023","No function","Inner London - East","Lewisham and Southwark","Female","95","[c]","32630","31060"
"Leaver CS","2023","No function","Inner London - East","Lewisham and Southwark","Male","40","[c]","32800","31060"
"Leaver CS","2023","No function","Inner London - East","Tower Hamlets","Female","75","[c]","35630","32520"
"Leaver CS","2023","No function","Inner London - East","Tower Hamlets","Male","55","[c]","45450","35770"
"Leaver CS","2023","No function","Inner London - West","Camden and City of London","Female","105","[c]","29880","25480"
"Leaver CS","2023","No function","Inner London - West","Camden and City of London","Male","50","[c]","34120","26190"
"Leaver CS","2023","No function","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inner London - West","Wandsworth","Female","85","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inner London - West","Wandsworth","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","No function","Inner London - West","Westminster","Female","1505","[c]","44180","39020"
"Leaver CS","2023","No function","Inner London - West","Westminster","Male","1315","[c]","47990","43280"
"Leaver CS","2023","No function","Kent","East Kent","Female","105","[c]","28630","27450"
"Leaver CS","2023","No function","Kent","East Kent","Male","120","[c]","27790","26750"
"Leaver CS","2023","No function","Kent","Kent Thames Gateway","Female","85","[c]","27550","28330"
"Leaver CS","2023","No function","Kent","Kent Thames Gateway","Male","105","[c]","[c]","[c]"
"Leaver CS","2023","No function","Kent","Medway","Female","90","[c]","[c]","[c]"
"Leaver CS","2023","No function","Kent","Medway","Male","90","[c]","[c]","[c]"
"Leaver CS","2023","No function","Kent","Mid Kent","Female","65","[c]","[c]","[c]"
"Leaver CS","2023","No function","Kent","Mid Kent","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","No function","Kent","West Kent","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Kent","West Kent","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Lancashire","Blackburn with Darwen","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Lancashire","Blackburn with Darwen","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Lancashire","Blackpool","Female","140","[c]","24290","21690"
"Leaver CS","2023","No function","Lancashire","Blackpool","Male","105","[c]","25220","21690"
"Leaver CS","2023","No function","Lancashire","Chorley and West Lancashire","Female","65","[c]","[c]","[c]"
"Leaver CS","2023","No function","Lancashire","Chorley and West Lancashire","Male","75","[c]","[c]","[c]"
"Leaver CS","2023","No function","Lancashire","East Lancashire","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Lancashire","East Lancashire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Lancashire","Lancaster and Wyre","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","No function","Lancashire","Lancaster and Wyre","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","No function","Lancashire","Mid Lancashire","Female","200","[c]","25740","21690"
"Leaver CS","2023","No function","Lancashire","Mid Lancashire","Male","150","[c]","26150","21690"
"Leaver CS","2023","No function","Leicestershire, Rutland and Northamptonshire","Leicester","Female","115","[c]","24680","21780"
"Leaver CS","2023","No function","Leicestershire, Rutland and Northamptonshire","Leicester","Male","95","[c]","25450","23390"
"Leaver CS","2023","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","115","[c]","25130","21810"
"Leaver CS","2023","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","115","[c]","29750","25880"
"Leaver CS","2023","No function","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","95","[c]","24770","21780"
"Leaver CS","2023","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","75","[c]","24580","23450"
"Leaver CS","2023","No function","Lincolnshire","Lincolnshire CC","Female","125","[c]","27190","27390"
"Leaver CS","2023","No function","Lincolnshire","Lincolnshire CC","Male","130","[c]","31390","28120"
"Leaver CS","2023","No function","Merseyside","East Merseyside","Female","55","[c]","28960","27570"
"Leaver CS","2023","No function","Merseyside","East Merseyside","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Merseyside","Liverpool","Female","375","[c]","26570","23020"
"Leaver CS","2023","No function","Merseyside","Liverpool","Male","280","[c]","26210","25750"
"Leaver CS","2023","No function","Merseyside","Sefton","Female","230","[c]","26330","25530"
"Leaver CS","2023","No function","Merseyside","Sefton","Male","130","[c]","30430","25880"
"Leaver CS","2023","No function","Merseyside","Wirral","Female","85","[c]","27700","22600"
"Leaver CS","2023","No function","Merseyside","Wirral","Male","45","[c]","24790","23390"
"Leaver CS","2023","No function","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","35","[c]","28530","26050"
"Leaver CS","2023","No function","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","40","[c]","32300","26830"
"Leaver CS","2023","No function","North Yorkshire","North Yorkshire CC","Female","60","[c]","38310","27510"
"Leaver CS","2023","No function","North Yorkshire","North Yorkshire CC","Male","60","[c]","32640","27570"
"Leaver CS","2023","No function","North Yorkshire","York","Female","75","[c]","29030","26760"
"Leaver CS","2023","No function","North Yorkshire","York","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","Antrim and Newtownabbey","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","Antrim and Newtownabbey","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","Ards and North Down","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","Belfast","Female","80","[c]","27750","22400"
"Leaver CS","2023","No function","Northern Ireland","Belfast","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","Lisburn and Castlereagh","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","Lisburn and Castlereagh","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northern Ireland","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northumberland, and Tyne and Wear","Northumberland","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northumberland, and Tyne and Wear","Northumberland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northumberland, and Tyne and Wear","Sunderland","Female","185","[c]","27590","27480"
"Leaver CS","2023","No function","Northumberland, and Tyne and Wear","Sunderland","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","No function","Northumberland, and Tyne and Wear","Tyneside","Female","460","[c]","25710","21690"
"Leaver CS","2023","No function","Northumberland, and Tyne and Wear","Tyneside","Male","315","[c]","27270","21690"
"Leaver CS","2023","No function","Outer London - East and North East","Barking & Dagenham and Havering","Female","40","[c]","30480","31060"
"Leaver CS","2023","No function","Outer London - East and North East","Barking & Dagenham and Havering","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outer London - East and North East","Bexley and Greenwich","Female","125","[c]","32760","31060"
"Leaver CS","2023","No function","Outer London - East and North East","Bexley and Greenwich","Male","110","[c]","33780","31060"
"Leaver CS","2023","No function","Outer London - East and North East","Enfield","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outer London - East and North East","Enfield","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outer London - East and North East","Redbridge and Waltham Forest","Female","70","[c]","31270","31060"
"Leaver CS","2023","No function","Outer London - East and North East","Redbridge and Waltham Forest","Male","40","[c]","29710","31060"
"Leaver CS","2023","No function","Outer London - South","Bromley","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outer London - South","Bromley","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outer London - South","Croydon","Female","275","[c]","34320","30150"
"Leaver CS","2023","No function","Outer London - South","Croydon","Male","210","[c]","38390","34100"
"Leaver CS","2023","No function","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outer London - West and North West","Barnet","Female","170","[c]","34730","31060"
"Leaver CS","2023","No function","Outer London - West and North West","Barnet","Male","70","[c]","38170","32520"
"Leaver CS","2023","No function","Outer London - West and North West","Brent","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outer London - West and North West","Brent","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outer London - West and North West","Ealing","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outer London - West and North West","Ealing","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Outer London - West and North West","Harrow and Hillingdon","Female","110","[c]","30890","31060"
"Leaver CS","2023","No function","Outer London - West and North West","Harrow and Hillingdon","Male","110","[c]","32140","30030"
"Leaver CS","2023","No function","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","185","[c]","30120","29840"
"Leaver CS","2023","No function","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","150","[c]","32610","30080"
"Leaver CS","2023","No function","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Overseas","Overseas","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Shropshire and Staffordshire","Shropshire","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","No function","Shropshire and Staffordshire","Shropshire","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","No function","Shropshire and Staffordshire","Staffordshire CC","Female","190","[c]","28580","27570"
"Leaver CS","2023","No function","Shropshire and Staffordshire","Staffordshire CC","Male","185","[c]","29750","27480"
"Leaver CS","2023","No function","Shropshire and Staffordshire","Stoke-on-Trent","Female","145","[c]","24840","21690"
"Leaver CS","2023","No function","Shropshire and Staffordshire","Stoke-on-Trent","Male","75","[c]","24460","21780"
"Leaver CS","2023","No function","Shropshire and Staffordshire","Telford and Wrekin","Female","55","[c]","28250","25480"
"Leaver CS","2023","No function","Shropshire and Staffordshire","Telford and Wrekin","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","No function","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","120","[c]","24830","22480"
"Leaver CS","2023","No function","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","100","[c]","[c]","[c]"
"Leaver CS","2023","No function","South Yorkshire","Sheffield","Female","175","[c]","28200","25880"
"Leaver CS","2023","No function","South Yorkshire","Sheffield","Male","145","[c]","28590","25750"
"Leaver CS","2023","No function","Southern Scotland","Dumfries and Galloway","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Southern Scotland","Dumfries and Galloway","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Southern Scotland","East Ayrshire and North Ayrshire mainland","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Southern Scotland","East Ayrshire and North Ayrshire mainland","Male","35","[c]","27130","25540"
"Leaver CS","2023","No function","Southern Scotland","Scottish Borders","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Southern Scotland","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Southern Scotland","South Ayrshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Southern Scotland","South Ayrshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Southern Scotland","South Lanarkshire","Female","110","[c]","27610","27570"
"Leaver CS","2023","No function","Southern Scotland","South Lanarkshire","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","No function","Surrey, East and West Sussex","Brighton and Hove","Female","65","[c]","29450","27570"
"Leaver CS","2023","No function","Surrey, East and West Sussex","Brighton and Hove","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Surrey, East and West Sussex","East Surrey","Female","70","[c]","[c]","[c]"
"Leaver CS","2023","No function","Surrey, East and West Sussex","East Surrey","Male","60","[c]","[c]","[c]"
"Leaver CS","2023","No function","Surrey, East and West Sussex","East Sussex CC","Female","125","[c]","27190","26120"
"Leaver CS","2023","No function","Surrey, East and West Sussex","East Sussex CC","Male","90","[c]","28790","27490"
"Leaver CS","2023","No function","Surrey, East and West Sussex","West Surrey","Female","155","[c]","32270","29440"
"Leaver CS","2023","No function","Surrey, East and West Sussex","West Surrey","Male","90","[c]","33360","29720"
"Leaver CS","2023","No function","Surrey, East and West Sussex","West Sussex (North East)","Female","70","[c]","28810","27570"
"Leaver CS","2023","No function","Surrey, East and West Sussex","West Sussex (North East)","Male","60","[c]","28690","27570"
"Leaver CS","2023","No function","Surrey, East and West Sussex","West Sussex (South West)","Female","45","[c]","30090","27570"
"Leaver CS","2023","No function","Surrey, East and West Sussex","West Sussex (South West)","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","Darlington","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","Darlington","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","Durham","Female","285","[c]","25480","22400"
"Leaver CS","2023","No function","Tees Valley and Durham","Durham","Male","240","[c]","26310","22400"
"Leaver CS","2023","No function","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tees Valley and Durham","South Teesside","Female","45","[c]","26560","23450"
"Leaver CS","2023","No function","Tees Valley and Durham","South Teesside","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Unknown","Unknown","Female","65","[c]","27620","27570"
"Leaver CS","2023","No function","Unknown","Unknown","Male","40","[c]","29980","27610"
"Leaver CS","2023","No function","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","50","[c]","24950","21690"
"Leaver CS","2023","No function","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","50","[c]","33480","32140"
"Leaver CS","2023","No function","West Central Scotland","Glasgow City","Female","255","[c]","27290","24770"
"Leaver CS","2023","No function","West Central Scotland","Glasgow City","Male","235","[c]","29950","26120"
"Leaver CS","2023","No function","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","35","[c]","31750","28120"
"Leaver CS","2023","No function","West Central Scotland","North Lanarkshire","Female","70","[c]","24770","21690"
"Leaver CS","2023","No function","West Central Scotland","North Lanarkshire","Male","45","[c]","27100","22080"
"Leaver CS","2023","No function","West Midlands","Birmingham","Female","460","[c]","28690","25120"
"Leaver CS","2023","No function","West Midlands","Birmingham","Male","345","[c]","29260","24320"
"Leaver CS","2023","No function","West Midlands","Coventry","Female","90","[c]","32670","28120"
"Leaver CS","2023","No function","West Midlands","Coventry","Male","40","[c]","47230","39590"
"Leaver CS","2023","No function","West Midlands","Dudley","Female","40","[c]","26790","21690"
"Leaver CS","2023","No function","West Midlands","Dudley","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Midlands","Sandwell","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Midlands","Sandwell","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Midlands","Solihull","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Midlands","Solihull","Male","30","[c]","28920","26780"
"Leaver CS","2023","No function","West Midlands","Walsall","Female","50","[c]","24270","21690"
"Leaver CS","2023","No function","West Midlands","Walsall","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Midlands","Wolverhampton","Female","60","[c]","26030","21780"
"Leaver CS","2023","No function","West Midlands","Wolverhampton","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","40","[c]","26300","21690"
"Leaver CS","2023","No function","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","Central Valleys","Female","60","[c]","24770","21690"
"Leaver CS","2023","No function","West Wales and The Valleys","Central Valleys","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","Conwy and Denbighshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","Conwy and Denbighshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","Gwent Valleys","Female","80","[c]","23940","21690"
"Leaver CS","2023","No function","West Wales and The Valleys","Gwent Valleys","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","Gwynedd","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","Gwynedd","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","Isle of Anglesey","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","South West Wales","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","South West Wales","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Wales and The Valleys","Swansea","Female","390","[c]","22880","21840"
"Leaver CS","2023","No function","West Wales and The Valleys","Swansea","Male","210","[c]","23930","22500"
"Leaver CS","2023","No function","West Yorkshire","Bradford","Female","105","[c]","27090","27570"
"Leaver CS","2023","No function","West Yorkshire","Bradford","Male","60","[c]","[c]","[c]"
"Leaver CS","2023","No function","West Yorkshire","Calderdale and Kirklees","Female","50","[c]","28380","28120"
"Leaver CS","2023","No function","West Yorkshire","Calderdale and Kirklees","Male","40","[c]","27170","27570"
"Leaver CS","2023","No function","West Yorkshire","Leeds","Female","405","[c]","33390","28970"
"Leaver CS","2023","No function","West Yorkshire","Leeds","Male","380","[c]","36390","29590"
"Leaver CS","2023","No function","West Yorkshire","Wakefield","Female","90","[c]","35630","30440"
"Leaver CS","2023","No function","West Yorkshire","Wakefield","Male","80","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
