"Status","Year","Disability","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","No function","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","South East (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","South West (England)","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","South West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","South West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","South West (England)","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","South West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Wales","AA/AO","40","[c]","22560","22500"
"New entrant CS","2023","Undeclared","No function","Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Wales","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Midlands (England)","AA/AO","50","[c]","23570","22500"
"New entrant CS","2023","Undeclared","No function","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Yorkshire and The Humber","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Yorkshire and The Humber","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Scotland","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Scotland","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Scotland","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","London","AA/AO","40","[c]","23510","23500"
"New entrant CS","2023","Unknown","Analysis","London","EO","45","[c]","29440","29660"
"New entrant CS","2023","Unknown","Analysis","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","London","SEO/HEO","165","[c]","35750","35410"
"New entrant CS","2023","Unknown","Analysis","North East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","North East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","North East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","North East (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","North West (England)","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","South East (England)","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","South East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","South East (England)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","South East (England)","SEO/HEO","70","[c]","31480","31060"
"New entrant CS","2023","Unknown","Analysis","South West (England)","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","South West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","South West (England)","SEO/HEO","65","[c]","31460","30650"
"New entrant CS","2023","Unknown","Analysis","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Wales","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Yorkshire and The Humber","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","SEO/HEO","40","[c]","33050","33500"
"New entrant CS","2023","Unknown","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North West (England)","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Scotland","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","South East (England)","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","South East (England)","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","South West (England)","AA/AO","40","[c]","23300","22220"
"New entrant CS","2023","Unknown","Commercial","South West (England)","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","South West (England)","SEO/HEO","50","[c]","36490","33910"
"New entrant CS","2023","Unknown","Commercial","South West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Wales","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","West Midlands (England)","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Yorkshire and The Humber","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","London","SEO/HEO","100","[c]","39270","39000"
"New entrant CS","2023","Unknown","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","South East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","South West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Wales","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","North West (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","South East (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Wales","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","East Midlands (England)","AA/AO","75","[c]","22480","22520"
"New entrant CS","2023","Unknown","Debt","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","London","AA/AO","65","[c]","26850","26920"
"New entrant CS","2023","Unknown","Debt","North East (England)","AA/AO","90","[c]","22520","22520"
"New entrant CS","2023","Unknown","Debt","North West (England)","AA/AO","40","[c]","22490","22520"
"New entrant CS","2023","Unknown","Debt","Scotland","AA/AO","120","[c]","22470","22520"
"New entrant CS","2023","Unknown","Debt","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","Wales","AA/AO","35","[c]","22250","22520"
"New entrant CS","2023","Unknown","Debt","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","West Midlands (England)","AA/AO","130","[c]","22120","22520"
"New entrant CS","2023","Unknown","Debt","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","Yorkshire and The Humber","AA/AO","45","[c]","22460","22520"
"New entrant CS","2023","Unknown","Debt","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","East Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","East of England","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","East of England","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","London","EO","70","[c]","29010","29750"
"New entrant CS","2023","Unknown","Digital, Data & Technology","London","G6/G7","70","[c]","59340","59000"
"New entrant CS","2023","Unknown","Digital, Data & Technology","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","London","SEO/HEO","170","[c]","38440","37850"
"New entrant CS","2023","Unknown","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","North East (England)","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","North East (England)","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","North East (England)","SEO/HEO","35","[c]","37960","37290"
"New entrant CS","2023","Unknown","Digital, Data & Technology","North West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","North West (England)","EO","50","[c]","27030","27080"
"New entrant CS","2023","Unknown","Digital, Data & Technology","North West (England)","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","North West (England)","SEO/HEO","105","[c]","35010","34220"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Scotland","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","South East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","South East (England)","EO","30","[c]","27400","27080"
"New entrant CS","2023","Unknown","Digital, Data & Technology","South East (England)","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","South East (England)","SEO/HEO","40","[c]","35990","36820"
"New entrant CS","2023","Unknown","Digital, Data & Technology","South West (England)","AA/AO","35","[c]","23150","23390"
"New entrant CS","2023","Unknown","Digital, Data & Technology","South West (England)","EO","35","[c]","27920","27080"
