"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other","Northumberland, and Tyne and Wear","SEO","Male","10","10","[c]","[c]"
"In post","2023","Other","Outer London - East and North East","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - East and North East","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - East and North East","AO","Female","5","5","[c]","[c]"
"In post","2023","Other","Outer London - East and North East","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - East and North East","EO","Female","15","15","[c]","[c]"
"In post","2023","Other","Outer London - East and North East","EO","Male","10","10","[c]","[c]"
"In post","2023","Other","Outer London - East and North East","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - East and North East","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - East and North East","HEO","Female","10","10","[c]","[c]"
"In post","2023","Other","Outer London - East and North East","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - East and North East","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - East and North East","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - South","AA","Female","5","5","[c]","[c]"
"In post","2023","Other","Outer London - South","AA","Male","10","10","[c]","[c]"
"In post","2023","Other","Outer London - South","AO","Female","20","20","[c]","[c]"
"In post","2023","Other","Outer London - South","AO","Male","10","10","[c]","[c]"
"In post","2023","Other","Outer London - South","EO","Female","150","145","30430","29890"
"In post","2023","Other","Outer London - South","EO","Male","55","55","30240","29890"
"In post","2023","Other","Outer London - South","G6","Female","10","10","[c]","[c]"
"In post","2023","Other","Outer London - South","G6","Male","10","10","[c]","[c]"
"In post","2023","Other","Outer London - South","G7","Female","25","20","[c]","[c]"
"In post","2023","Other","Outer London - South","G7","Male","20","20","[c]","[c]"
"In post","2023","Other","Outer London - South","HEO","Female","70","65","36760","36180"
"In post","2023","Other","Outer London - South","HEO","Male","30","30","[c]","[c]"
"In post","2023","Other","Outer London - South","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - South","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - South","SEO","Female","45","45","43660","43210"
"In post","2023","Other","Outer London - South","SEO","Male","35","35","44560","43210"
"In post","2023","Other","Outer London - South","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - South","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - West and North West","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - West and North West","AA","Male","5","5","[c]","[c]"
"In post","2023","Other","Outer London - West and North West","AO","Female","15","10","[c]","[c]"
"In post","2023","Other","Outer London - West and North West","AO","Male","20","20","[c]","[c]"
"In post","2023","Other","Outer London - West and North West","EO","Female","15","15","[c]","[c]"
"In post","2023","Other","Outer London - West and North West","EO","Male","15","15","[c]","[c]"
"In post","2023","Other","Outer London - West and North West","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - West and North West","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - West and North West","G7","Female","10","10","[c]","[c]"
"In post","2023","Other","Outer London - West and North West","G7","Male","5","5","[c]","[c]"
"In post","2023","Other","Outer London - West and North West","HEO","Female","35","30","33700","33920"
"In post","2023","Other","Outer London - West and North West","HEO","Male","15","15","[c]","[c]"
"In post","2023","Other","Outer London - West and North West","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Other","Outer London - West and North West","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Outer London - West and North West","SEO","Female","25","25","[c]","[c]"
"In post","2023","Other","Outer London - West and North West","SEO","Male","15","15","[c]","[c]"
"In post","2023","Other","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","HEO","Male","5","5","[c]","[c]"
"In post","2023","Other","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Shropshire and Staffordshire","AA","Female","5","5","[c]","[c]"
"In post","2023","Other","Shropshire and Staffordshire","AA","Male","30","30","[c]","[c]"
"In post","2023","Other","Shropshire and Staffordshire","AO","Female","20","20","[c]","[c]"
"In post","2023","Other","Shropshire and Staffordshire","AO","Male","25","25","[c]","[c]"
"In post","2023","Other","Shropshire and Staffordshire","EO","Female","20","20","[c]","[c]"
"In post","2023","Other","Shropshire and Staffordshire","EO","Male","35","30","27340","27130"
"In post","2023","Other","Shropshire and Staffordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Shropshire and Staffordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Shropshire and Staffordshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Shropshire and Staffordshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Shropshire and Staffordshire","HEO","Female","15","15","[c]","[c]"
"In post","2023","Other","Shropshire and Staffordshire","HEO","Male","5","5","[c]","[c]"
"In post","2023","Other","Shropshire and Staffordshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Shropshire and Staffordshire","SEO","Male","5","5","[c]","[c]"
"In post","2023","Other","South Yorkshire","AA","Female","5","5","[c]","[c]"
"In post","2023","Other","South Yorkshire","AA","Male","10","10","[c]","[c]"
"In post","2023","Other","South Yorkshire","AO","Female","145","115","21730","21690"
"In post","2023","Other","South Yorkshire","AO","Male","65","60","21840","21690"
"In post","2023","Other","South Yorkshire","EO","Female","65","55","27220","28120"
"In post","2023","Other","South Yorkshire","EO","Male","40","40","26940","26180"
"In post","2023","Other","South Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","South Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","South Yorkshire","G7","Female","10","10","[c]","[c]"
"In post","2023","Other","South Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","South Yorkshire","HEO","Female","50","45","33300","34170"
"In post","2023","Other","South Yorkshire","HEO","Male","35","30","33430","34170"
"In post","2023","Other","South Yorkshire","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Other","South Yorkshire","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Other","South Yorkshire","SEO","Female","25","20","[c]","[c]"
"In post","2023","Other","South Yorkshire","SEO","Male","15","10","[c]","[c]"
"In post","2023","Other","Southern Scotland","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Southern Scotland","AA","Male","5","5","[c]","[c]"
"In post","2023","Other","Southern Scotland","AO","Female","10","10","[c]","[c]"
"In post","2023","Other","Southern Scotland","AO","Male","10","10","[c]","[c]"
"In post","2023","Other","Southern Scotland","EO","Female","5","5","[c]","[c]"
"In post","2023","Other","Southern Scotland","EO","Male","10","10","[c]","[c]"
"In post","2023","Other","Southern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Southern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Southern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Southern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Southern Scotland","HEO","Female","10","10","[c]","[c]"
"In post","2023","Other","Southern Scotland","HEO","Male","5","5","[c]","[c]"
"In post","2023","Other","Southern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Southern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Surrey, East and West Sussex","AA","Female","10","10","[c]","[c]"
"In post","2023","Other","Surrey, East and West Sussex","AA","Male","15","15","[c]","[c]"
"In post","2023","Other","Surrey, East and West Sussex","AO","Female","15","15","[c]","[c]"
"In post","2023","Other","Surrey, East and West Sussex","AO","Male","10","10","[c]","[c]"
"In post","2023","Other","Surrey, East and West Sussex","EO","Female","45","40","28210","28120"
"In post","2023","Other","Surrey, East and West Sussex","EO","Male","20","20","[c]","[c]"
"In post","2023","Other","Surrey, East and West Sussex","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Surrey, East and West Sussex","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Surrey, East and West Sussex","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Surrey, East and West Sussex","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Surrey, East and West Sussex","HEO","Female","20","15","[c]","[c]"
"In post","2023","Other","Surrey, East and West Sussex","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Surrey, East and West Sussex","SEO","Female","5","5","[c]","[c]"
"In post","2023","Other","Surrey, East and West Sussex","SEO","Male","5","5","[c]","[c]"
"In post","2023","Other","Tees Valley and Durham","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Tees Valley and Durham","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Tees Valley and Durham","AO","Female","10","10","[c]","[c]"
"In post","2023","Other","Tees Valley and Durham","AO","Male","10","10","[c]","[c]"
"In post","2023","Other","Tees Valley and Durham","EO","Female","25","25","[c]","[c]"
"In post","2023","Other","Tees Valley and Durham","EO","Male","10","10","[c]","[c]"
"In post","2023","Other","Tees Valley and Durham","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Tees Valley and Durham","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Tees Valley and Durham","HEO","Female","5","5","[c]","[c]"
"In post","2023","Other","Tees Valley and Durham","HEO","Male","5","5","[c]","[c]"
"In post","2023","Other","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Tees Valley and Durham","SEO","Female","10","5","[c]","[c]"
"In post","2023","Other","Tees Valley and Durham","SEO","Male","5","5","[c]","[c]"
"In post","2023","Other","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","AO","Female","5","5","[c]","[c]"
"In post","2023","Other","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","Unknown","Female","170","170","38020","36860"
"In post","2023","Other","Unknown","Unknown","Male","1530","1530","42380","40530"
"In post","2023","Other","West Central Scotland","AA","Female","35","30","22360","22920"
"In post","2023","Other","West Central Scotland","AA","Male","55","55","21870","22920"
"In post","2023","Other","West Central Scotland","AO","Female","70","65","24300","22220"
"In post","2023","Other","West Central Scotland","AO","Male","70","70","26070","22390"
"In post","2023","Other","West Central Scotland","EO","Female","50","45","29130","28120"
"In post","2023","Other","West Central Scotland","EO","Male","45","40","31620","28120"
"In post","2023","Other","West Central Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Central Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Central Scotland","G7","Female","5","5","[c]","[c]"
"In post","2023","Other","West Central Scotland","G7","Male","10","10","[c]","[c]"
"In post","2023","Other","West Central Scotland","HEO","Female","25","25","[c]","[c]"
"In post","2023","Other","West Central Scotland","HEO","Male","25","25","[c]","[c]"
"In post","2023","Other","West Central Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Central Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Central Scotland","SEO","Female","15","15","[c]","[c]"
"In post","2023","Other","West Central Scotland","SEO","Male","35","30","49030","48640"
"In post","2023","Other","West Central Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Central Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Midlands","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Midlands","AA","Male","10","10","[c]","[c]"
"In post","2023","Other","West Midlands","AO","Female","305","265","21760","21690"
"In post","2023","Other","West Midlands","AO","Male","165","160","21700","21690"
"In post","2023","Other","West Midlands","EO","Female","105","95","27720","28120"
"In post","2023","Other","West Midlands","EO","Male","60","60","27950","28120"
"In post","2023","Other","West Midlands","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Midlands","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Midlands","G7","Female","10","10","[c]","[c]"
"In post","2023","Other","West Midlands","G7","Male","5","5","[c]","[c]"
"In post","2023","Other","West Midlands","HEO","Female","50","45","33820","34170"
"In post","2023","Other","West Midlands","HEO","Male","20","20","[c]","[c]"
"In post","2023","Other","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Midlands","SEO","Female","15","15","[c]","[c]"
"In post","2023","Other","West Midlands","SEO","Male","10","10","[c]","[c]"
"In post","2023","Other","West Wales and The Valleys","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Wales and The Valleys","AA","Male","10","10","[c]","[c]"
"In post","2023","Other","West Wales and The Valleys","AO","Female","70","60","22620","21690"
"In post","2023","Other","West Wales and The Valleys","AO","Male","45","45","22210","21690"
"In post","2023","Other","West Wales and The Valleys","EO","Female","70","60","28760","28120"
"In post","2023","Other","West Wales and The Valleys","EO","Male","35","35","28610","28120"
"In post","2023","Other","West Wales and The Valleys","G6","Female","5","5","[c]","[c]"
"In post","2023","Other","West Wales and The Valleys","G6","Male","5","5","[c]","[c]"
"In post","2023","Other","West Wales and The Valleys","G7","Female","25","25","[c]","[c]"
"In post","2023","Other","West Wales and The Valleys","G7","Male","25","20","[c]","[c]"
"In post","2023","Other","West Wales and The Valleys","HEO","Female","150","140","38750","39690"
"In post","2023","Other","West Wales and The Valleys","HEO","Male","45","45","37640","39690"
"In post","2023","Other","West Wales and The Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Wales and The Valleys","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Other","West Wales and The Valleys","SEO","Female","110","105","47880","49370"
"In post","2023","Other","West Wales and The Valleys","SEO","Male","40","40","47770","49370"
"In post","2023","Other","West Yorkshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Yorkshire","AA","Male","10","10","[c]","[c]"
"In post","2023","Other","West Yorkshire","AO","Female","135","105","21640","21690"
"In post","2023","Other","West Yorkshire","AO","Male","100","95","21680","21690"
"In post","2023","Other","West Yorkshire","EO","Female","80","65","27760","28120"
"In post","2023","Other","West Yorkshire","EO","Male","50","45","27750","28120"
"In post","2023","Other","West Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Yorkshire","G6","Male","10","10","[c]","[c]"
"In post","2023","Other","West Yorkshire","G7","Female","10","10","[c]","[c]"
"In post","2023","Other","West Yorkshire","G7","Male","15","15","[c]","[c]"
"In post","2023","Other","West Yorkshire","HEO","Female","50","45","33340","34170"
"In post","2023","Other","West Yorkshire","HEO","Male","20","20","[c]","[c]"
"In post","2023","Other","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Yorkshire","SEO","Female","20","20","[c]","[c]"
"In post","2023","Other","West Yorkshire","SEO","Male","25","25","[c]","[c]"
"In post","2023","Planning","Cheshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Cheshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Cheshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Cheshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Derbyshire and Nottinghamshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Derbyshire and Nottinghamshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Dorset and Somerset","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Dorset and Somerset","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Anglia","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Anglia","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Wales","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Wales","AO","Male","5","5","[c]","[c]"
"In post","2023","Planning","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Wales","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Wales","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Wales","G7","Male","5","5","[c]","[c]"
"In post","2023","Planning","East Wales","HEO","Female","10","10","[c]","[c]"
"In post","2023","Planning","East Wales","HEO","Male","5","5","[c]","[c]"
"In post","2023","Planning","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Wales","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","East Wales","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Greater Manchester","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Greater Manchester","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Greater Manchester","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Greater Manchester","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Hampshire and Isle of Wight","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Hampshire and Isle of Wight","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Inner London - East","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Inner London - East","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Inner London - East","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Inner London - East","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Inner London - West","EO","Female","5","5","[c]","[c]"
"In post","2023","Planning","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Inner London - West","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Inner London - West","G6","Male","5","5","[c]","[c]"
"In post","2023","Planning","Inner London - West","G7","Female","15","15","[c]","[c]"
"In post","2023","Planning","Inner London - West","G7","Male","10","10","[c]","[c]"
"In post","2023","Planning","Inner London - West","HEO","Female","10","10","[c]","[c]"
"In post","2023","Planning","Inner London - West","HEO","Male","10","10","[c]","[c]"
"In post","2023","Planning","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Inner London - West","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Planning","Inner London - West","SEO","Female","10","10","[c]","[c]"
"In post","2023","Planning","Inner London - West","SEO","Male","20","20","[c]","[c]"
"In post","2023","Planning","North Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Northumberland, and Tyne and Wear","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Northumberland, and Tyne and Wear","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Northumberland, and Tyne and Wear","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Northumberland, and Tyne and Wear","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Northumberland, and Tyne and Wear","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Northumberland, and Tyne and Wear","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Northumberland, and Tyne and Wear","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Northumberland, and Tyne and Wear","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Outer London - West and North West","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Outer London - West and North West","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Midlands","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Wales and The Valleys","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Wales and The Valleys","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Wales and The Valleys","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Wales and The Valleys","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Wales and The Valleys","G7","Female","5","5","[c]","[c]"
"In post","2023","Planning","West Wales and The Valleys","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Wales and The Valleys","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Wales and The Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Wales and The Valleys","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Wales and The Valleys","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning","West Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Bedfordshire and Hertfordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Bedfordshire and Hertfordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Bedfordshire and Hertfordshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Bedfordshire and Hertfordshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Cheshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Cheshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Cheshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Cheshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Cornwall and Isles of Scilly","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Cornwall and Isles of Scilly","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Cumbria","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Cumbria","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Cumbria","G7","Female","[c]","[c]","[c]","[c]"
