"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Ministry of Justice","Kent","Mid Kent","AO","60","[c]","28330","28880"
"New entrant CS","2023","Ministry of Justice","Kent","Mid Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Kent","Mid Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Kent","Mid Kent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Kent","Mid Kent","Unknown","40","[c]","23440","23640"
"New entrant CS","2023","Ministry of Justice","Kent","West Kent","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lancashire","Blackburn with Darwen","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lancashire","Blackburn with Darwen","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lancashire","Blackburn with Darwen","Unknown","35","[c]","22600","23640"
"New entrant CS","2023","Ministry of Justice","Lancashire","Blackpool","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lancashire","Blackpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lancashire","Blackpool","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lancashire","Blackpool","Unknown","20","[c]","22610","23640"
"New entrant CS","2023","Ministry of Justice","Lancashire","Chorley and West Lancashire","AA","45","[c]","23030","23230"
"New entrant CS","2023","Ministry of Justice","Lancashire","Chorley and West Lancashire","AO","155","[c]","28330","28880"
"New entrant CS","2023","Ministry of Justice","Lancashire","Chorley and West Lancashire","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lancashire","Chorley and West Lancashire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lancashire","Chorley and West Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lancashire","Chorley and West Lancashire","Unknown","20","[c]","23700","23640"
"New entrant CS","2023","Ministry of Justice","Lancashire","East Lancashire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lancashire","East Lancashire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lancashire","East Lancashire","Unknown","30","[c]","22390","23640"
"New entrant CS","2023","Ministry of Justice","Lancashire","Lancaster and Wyre","AA","15","[c]","22900","23230"
"New entrant CS","2023","Ministry of Justice","Lancashire","Lancaster and Wyre","AO","60","[c]","27910","28880"
"New entrant CS","2023","Ministry of Justice","Lancashire","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lancashire","Lancaster and Wyre","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lancashire","Lancaster and Wyre","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lancashire","Lancaster and Wyre","Unknown","20","[c]","22570","23640"
"New entrant CS","2023","Ministry of Justice","Lancashire","Mid Lancashire","AA","45","[c]","22320","23230"
"New entrant CS","2023","Ministry of Justice","Lancashire","Mid Lancashire","AO","50","[c]","27340","28880"
"New entrant CS","2023","Ministry of Justice","Lancashire","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lancashire","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lancashire","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lancashire","Mid Lancashire","Unknown","40","[c]","23030","23640"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Leicester","AA","20","[c]","22280","23230"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Leicester","AO","95","[c]","25070","21780"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Leicester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Leicester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Leicester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","80","[c]","22840","23640"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AA","45","[c]","22900","23230"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AO","150","[c]","24450","21780"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","HEO","10","[c]","32940","33200"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Unknown","20","[c]","22790","23640"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AA","30","[c]","22780","23230"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AO","110","[c]","23870","21780"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","25","[c]","22670","23640"
"New entrant CS","2023","Ministry of Justice","Lincolnshire","Lincolnshire CC","AA","55","[c]","22710","23230"
"New entrant CS","2023","Ministry of Justice","Lincolnshire","Lincolnshire CC","AO","110","[c]","28030","28880"
"New entrant CS","2023","Ministry of Justice","Lincolnshire","Lincolnshire CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lincolnshire","Lincolnshire CC","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lincolnshire","Lincolnshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Lincolnshire","Lincolnshire CC","Unknown","60","[c]","22990","23640"
"New entrant CS","2023","Ministry of Justice","Merseyside","East Merseyside","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Merseyside","East Merseyside","AO","25","[c]","22440","21780"
"New entrant CS","2023","Ministry of Justice","Merseyside","East Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Merseyside","East Merseyside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Merseyside","East Merseyside","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Merseyside","East Merseyside","Unknown","35","[c]","22120","23640"
"New entrant CS","2023","Ministry of Justice","Merseyside","Liverpool","AA","15","[c]","21030","19930"
"New entrant CS","2023","Ministry of Justice","Merseyside","Liverpool","AO","70","[c]","25600","24070"
"New entrant CS","2023","Ministry of Justice","Merseyside","Liverpool","EO","20","[c]","26420","25830"
"New entrant CS","2023","Ministry of Justice","Merseyside","Liverpool","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Merseyside","Liverpool","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Merseyside","Liverpool","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Merseyside","Liverpool","Unknown","85","[c]","22760","23640"
"New entrant CS","2023","Ministry of Justice","Merseyside","Sefton","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Merseyside","Sefton","Unknown","30","[c]","23410","23640"
"New entrant CS","2023","Ministry of Justice","Merseyside","Wirral","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Merseyside","Wirral","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Merseyside","Wirral","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Merseyside","Wirral","Unknown","20","[c]","22470","23640"
"New entrant CS","2023","Ministry of Justice","North Eastern Scotland","Aberdeen City and Aberdeenshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","North Yorkshire","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","North Yorkshire","North Yorkshire CC","Unknown","35","[c]","23090","23640"
"New entrant CS","2023","Ministry of Justice","North Yorkshire","York","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","North Yorkshire","York","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","North Yorkshire","York","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","North Yorkshire","York","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","North Yorkshire","York","Unknown","25","[c]","21670","19090"
"New entrant CS","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Northumberland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Northumberland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Northumberland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Northumberland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Northumberland","Unknown","10","[c]","23510","23640"
"New entrant CS","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Sunderland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Tyneside","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Tyneside","AO","25","[c]","22480","21780"
"New entrant CS","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Tyneside","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Tyneside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Tyneside","HEO","15","[c]","31360","31270"
"New entrant CS","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Tyneside","SEO","10","[c]","38280","37680"
"New entrant CS","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Tyneside","Unknown","85","[c]","22050","23640"
"New entrant CS","2023","Ministry of Justice","Outer London - East and North East","Barking & Dagenham and Havering","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - East and North East","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - East and North East","Barking & Dagenham and Havering","Unknown","15","[c]","26590","27640"
"New entrant CS","2023","Ministry of Justice","Outer London - East and North East","Bexley and Greenwich","AA","45","[c]","26270","26630"
"New entrant CS","2023","Ministry of Justice","Outer London - East and North East","Bexley and Greenwich","AO","95","[c]","31650","32110"
"New entrant CS","2023","Ministry of Justice","Outer London - East and North East","Bexley and Greenwich","EO","10","[c]","31320","31310"
"New entrant CS","2023","Ministry of Justice","Outer London - East and North East","Bexley and Greenwich","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - East and North East","Bexley and Greenwich","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - East and North East","Bexley and Greenwich","Unknown","10","[c]","30180","27640"
"New entrant CS","2023","Ministry of Justice","Outer London - East and North East","Enfield","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - East and North East","Enfield","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - East and North East","Redbridge and Waltham Forest","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - East and North East","Redbridge and Waltham Forest","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - East and North East","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","25","[c]","26980","27640"
"New entrant CS","2023","Ministry of Justice","Outer London - South","Bromley","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - South","Bromley","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - South","Bromley","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - South","Bromley","Unknown","25","[c]","26610","27640"
"New entrant CS","2023","Ministry of Justice","Outer London - South","Croydon","AO","35","[c]","26570","26760"
"New entrant CS","2023","Ministry of Justice","Outer London - South","Croydon","EO","10","[c]","31040","31310"
"New entrant CS","2023","Ministry of Justice","Outer London - South","Croydon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - South","Croydon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - South","Croydon","Unknown","20","[c]","25350","27640"
"New entrant CS","2023","Ministry of Justice","Outer London - South","Merton, Kingston upon Thames and Sutton","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - South","Merton, Kingston upon Thames and Sutton","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - South","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - South","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - South","Merton, Kingston upon Thames and Sutton","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - West and North West","Barnet","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - West and North West","Barnet","Unknown","20","[c]","26300","27640"
"New entrant CS","2023","Ministry of Justice","Outer London - West and North West","Brent","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - West and North West","Brent","Unknown","10","[c]","26820","27640"
"New entrant CS","2023","Ministry of Justice","Outer London - West and North West","Ealing","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - West and North West","Harrow and Hillingdon","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - West and North West","Harrow and Hillingdon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - West and North West","Harrow and Hillingdon","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - West and North West","Harrow and Hillingdon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - West and North West","Harrow and Hillingdon","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - West and North West","Hounslow and Richmond upon Thames","AA","25","[c]","25970","26630"
"New entrant CS","2023","Ministry of Justice","Outer London - West and North West","Hounslow and Richmond upon Thames","AO","150","[c]","33020","34110"
"New entrant CS","2023","Ministry of Justice","Outer London - West and North West","Hounslow and Richmond upon Thames","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - West and North West","Hounslow and Richmond upon Thames","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - West and North West","Hounslow and Richmond upon Thames","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","10","[c]","25670","27640"
"New entrant CS","2023","Ministry of Justice","Shropshire and Staffordshire","Shropshire","AA","20","[c]","22700","23230"
"New entrant CS","2023","Ministry of Justice","Shropshire and Staffordshire","Shropshire","AO","40","[c]","28310","28880"
"New entrant CS","2023","Ministry of Justice","Shropshire and Staffordshire","Shropshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Shropshire and Staffordshire","Shropshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Shropshire and Staffordshire","Shropshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Shropshire and Staffordshire","Shropshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Shropshire and Staffordshire","Shropshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Shropshire and Staffordshire","Staffordshire CC","AA","75","[c]","22840","23230"
"New entrant CS","2023","Ministry of Justice","Shropshire and Staffordshire","Staffordshire CC","AO","220","[c]","28150","28880"
"New entrant CS","2023","Ministry of Justice","Shropshire and Staffordshire","Staffordshire CC","EO","15","[c]","28110","28480"
"New entrant CS","2023","Ministry of Justice","Shropshire and Staffordshire","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Shropshire and Staffordshire","Staffordshire CC","HEO","15","[c]","32800","31270"
"New entrant CS","2023","Ministry of Justice","Shropshire and Staffordshire","Staffordshire CC","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Shropshire and Staffordshire","Staffordshire CC","Unknown","20","[c]","22150","23640"
"New entrant CS","2023","Ministry of Justice","Shropshire and Staffordshire","Stoke-on-Trent","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Shropshire and Staffordshire","Stoke-on-Trent","AO","60","[c]","21780","21780"
"New entrant CS","2023","Ministry of Justice","Shropshire and Staffordshire","Stoke-on-Trent","Unknown","20","[c]","23970","23640"
"New entrant CS","2023","Ministry of Justice","Shropshire and Staffordshire","Telford and Wrekin","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","South Yorkshire","Barnsley, Doncaster and Rotherham","AA","80","[c]","23020","23230"
"New entrant CS","2023","Ministry of Justice","South Yorkshire","Barnsley, Doncaster and Rotherham","AO","95","[c]","27650","28880"
"New entrant CS","2023","Ministry of Justice","South Yorkshire","Barnsley, Doncaster and Rotherham","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","South Yorkshire","Barnsley, Doncaster and Rotherham","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","South Yorkshire","Barnsley, Doncaster and Rotherham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","South Yorkshire","Barnsley, Doncaster and Rotherham","Unknown","45","[c]","22410","23640"
"New entrant CS","2023","Ministry of Justice","South Yorkshire","Sheffield","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","South Yorkshire","Sheffield","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","South Yorkshire","Sheffield","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","South Yorkshire","Sheffield","G7","10","[c]","54360","52720"
"New entrant CS","2023","Ministry of Justice","South Yorkshire","Sheffield","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","South Yorkshire","Sheffield","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","South Yorkshire","Sheffield","Unknown","40","[c]","23690","23640"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","Brighton and Hove","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","Brighton and Hove","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","Brighton and Hove","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","Brighton and Hove","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","Brighton and Hove","Unknown","30","[c]","22880","23640"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","East Surrey","AA","30","[c]","25820","26630"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","East Surrey","AO","80","[c]","33670","34110"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","East Surrey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","East Surrey","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","East Surrey","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","East Sussex CC","AA","30","[c]","22800","23230"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","East Sussex CC","AO","70","[c]","28090","28880"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","East Sussex CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","East Sussex CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","East Sussex CC","Unknown","25","[c]","23310","23640"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","West Surrey","AA","25","[c]","22500","23230"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","West Surrey","AO","65","[c]","28730","30880"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","West Surrey","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","West Surrey","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","West Surrey","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","West Surrey","Unknown","35","[c]","23500","23640"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","West Sussex (North East)","Unknown","15","[c]","22640","23640"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","West Sussex (South West)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","West Sussex (South West)","AO","20","[c]","26820","28880"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","West Sussex (South West)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Surrey, East and West Sussex","West Sussex (South West)","Unknown","25","[c]","23270","23640"
"New entrant CS","2023","Ministry of Justice","Tees Valley and Durham","Darlington","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Tees Valley and Durham","Darlington","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Tees Valley and Durham","Darlington","Unknown","15","[c]","22660","21360"
"New entrant CS","2023","Ministry of Justice","Tees Valley and Durham","Durham","AA","75","[c]","23230","23230"
"New entrant CS","2023","Ministry of Justice","Tees Valley and Durham","Durham","AO","295","[c]","28760","28880"
"New entrant CS","2023","Ministry of Justice","Tees Valley and Durham","Durham","EO","15","[c]","28950","28480"
"New entrant CS","2023","Ministry of Justice","Tees Valley and Durham","Durham","HEO","15","[c]","33050","31100"
"New entrant CS","2023","Ministry of Justice","Tees Valley and Durham","Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Tees Valley and Durham","Durham","Unknown","35","[c]","21080","19090"
"New entrant CS","2023","Ministry of Justice","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","AA","35","[c]","22840","23230"
"New entrant CS","2023","Ministry of Justice","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","AO","75","[c]","28990","28880"
"New entrant CS","2023","Ministry of Justice","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Unknown","50","[c]","22350","23640"
"New entrant CS","2023","Ministry of Justice","Tees Valley and Durham","South Teesside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Tees Valley and Durham","South Teesside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Tees Valley and Durham","South Teesside","Unknown","35","[c]","22910","23640"
"New entrant CS","2023","Ministry of Justice","Unknown","Unknown","AA","20","[c]","23430","23230"
"New entrant CS","2023","Ministry of Justice","Unknown","Unknown","AO","45","[c]","26710","28880"
"New entrant CS","2023","Ministry of Justice","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Central Scotland","Glasgow City","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Central Scotland","Glasgow City","AO","30","[c]","21780","21780"
"New entrant CS","2023","Ministry of Justice","West Central Scotland","Glasgow City","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Central Scotland","Glasgow City","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Central Scotland","Glasgow City","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Central Scotland","Glasgow City","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Central Scotland","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Midlands","Birmingham","AA","70","[c]","22060","23230"
"New entrant CS","2023","Ministry of Justice","West Midlands","Birmingham","AO","500","[c]","23080","21780"
"New entrant CS","2023","Ministry of Justice","West Midlands","Birmingham","EO","35","[c]","25970","25830"
