"Status","Year","Profession_of_post","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Durham","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Durham","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ealing","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ealing","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","AA/AO","35","35","23910","24890"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","EO","70","65","30670","29940"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","SEO/HEO","45","40","40060","38330"
"In post","2023","Unknown","East Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Derbyshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","AA/AO","10","10","26910","26220"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","EO","10","10","30740","30440"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Kent","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Unknown","East Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Kent","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","East Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","Outside London","EO","10","10","29830","29100"
"In post","2023","Unknown","East Lothian and Midlothian","Outside London","G6/G7","10","5","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","Outside London","SEO/HEO","10","5","[c]","[c]"
"In post","2023","Unknown","East Merseyside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Sussex CC","Outside London","AA/AO","15","10","22000","21690"
"In post","2023","Unknown","East Sussex CC","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Unknown","East Sussex CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Sussex CC","Outside London","SEO/HEO","10","10","35190","33850"
"In post","2023","Unknown","Enfield","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex Thames Gateway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex Thames Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Falkirk","Outside London","AA/AO","15","15","26210","26600"
"In post","2023","Unknown","Falkirk","Outside London","EO","15","15","30040","29450"
"In post","2023","Unknown","Falkirk","Outside London","G6/G7","20","20","71010","74000"
"In post","2023","Unknown","Falkirk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Falkirk","Outside London","SEO/HEO","10","10","41470","39990"
"In post","2023","Unknown","Flintshire and Wrexham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Glasgow City","Outside London","AA/AO","1230","1160","23460","23340"
"In post","2023","Unknown","Glasgow City","Outside London","EO","1070","1035","29600","29100"
"In post","2023","Unknown","Glasgow City","Outside London","G6/G7","1025","1000","66300","65280"
"In post","2023","Unknown","Glasgow City","Outside London","SCS level","55","55","89080","83530"
"In post","2023","Unknown","Glasgow City","Outside London","SEO/HEO","2160","2100","40840","38480"
"In post","2023","Unknown","Gloucestershire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gloucestershire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gloucestershire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester North East","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester North West","Outside London","AA/AO","30","30","21690","21690"
"In post","2023","Unknown","Greater Manchester North West","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester South East","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester South East","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester South East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester South East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester South East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester South West","Outside London","AA/AO","55","55","22490","22520"
"In post","2023","Unknown","Greater Manchester South West","Outside London","EO","105","105","27980","27890"
"In post","2023","Unknown","Greater Manchester South West","Outside London","G6/G7","70","70","59970","56870"
"In post","2023","Unknown","Greater Manchester South West","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Unknown","Greater Manchester South West","Outside London","SEO/HEO","280","275","36560","35000"
"In post","2023","Unknown","Gwynedd","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gwynedd","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hackney and Newham","London","AA/AO","10","10","26920","26920"
"In post","2023","Unknown","Hackney and Newham","London","EO","105","105","32350","32260"
"In post","2023","Unknown","Hackney and Newham","London","G6/G7","185","185","67000","65230"
"In post","2023","Unknown","Hackney and Newham","London","SCS level","15","15","101510","1e+05"
"In post","2023","Unknown","Hackney and Newham","London","SEO/HEO","225","225","41480","39790"
"In post","2023","Unknown","Haringey and Islington","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Harrow and Hillingdon","London","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Harrow and Hillingdon","London","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Harrow and Hillingdon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Heart of Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Herefordshire, County of","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Herefordshire, County of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hertfordshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hertfordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hounslow and Richmond upon Thames","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","EO","35","35","29960","29450"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","SEO/HEO","15","15","36240","34730"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AA/AO","100","95","26730","26220"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","95","90","31760","31940"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G6/G7","20","20","64110","62270"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO/HEO","115","115","41810","41500"
"In post","2023","Unknown","Isle of Anglesey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","SEO/HEO","10","10","41960","39030"
"In post","2023","Unknown","Kingston upon Hull, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kingston upon Hull, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lambeth","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lambeth","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lancaster and Wyre","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leeds","Outside London","AA/AO","80","75","22520","22520"
"In post","2023","Unknown","Leeds","Outside London","EO","125","120","26840","27570"
"In post","2023","Unknown","Leeds","Outside London","G6/G7","280","270","56490","53030"
"In post","2023","Unknown","Leeds","Outside London","SCS level","25","25","81860","77770"
"In post","2023","Unknown","Leeds","Outside London","SEO/HEO","395","385","35760","35000"
"In post","2023","Unknown","Leicester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leicester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leicestershire CC and Rutland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leicestershire CC and Rutland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leicestershire CC and Rutland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lewisham and Southwark","London","AA/AO","30","25","33980","34390"
"In post","2023","Unknown","Lewisham and Southwark","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lewisham and Southwark","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lewisham and Southwark","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lewisham and Southwark","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lincolnshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lincolnshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lisburn and Castlereagh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Liverpool","Outside London","AA/AO","35","30","22350","22520"
"In post","2023","Unknown","Liverpool","Outside London","EO","70","70","27930","27890"
"In post","2023","Unknown","Liverpool","Outside London","G6/G7","55","55","59100","56870"
"In post","2023","Unknown","Liverpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Liverpool","Outside London","SEO/HEO","170","165","36150","34700"
"In post","2023","Unknown","Liverpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","AA/AO","90","85","26870","26220"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","EO","70","65","32560","32220"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","SEO/HEO","40","40","40520","38530"
"In post","2023","Unknown","Manchester","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Manchester","Outside London","EO","15","15","26250","25830"
"In post","2023","Unknown","Manchester","Outside London","G6/G7","40","40","54340","51460"
"In post","2023","Unknown","Manchester","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Manchester","Outside London","SEO/HEO","35","35","32630","32640"
"In post","2023","Unknown","Medway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Lancashire","Outside London","AA/AO","40","35","22460","22520"
"In post","2023","Unknown","Mid Lancashire","Outside London","EO","15","10","27660","27890"
"In post","2023","Unknown","Mid Lancashire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Unknown","Mid Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Lancashire","Outside London","SEO/HEO","15","15","37110","35000"
"In post","2023","Unknown","Mid Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Milton Keynes","Outside London","AA/AO","30","30","22450","21830"
"In post","2023","Unknown","Milton Keynes","Outside London","EO","20","20","27980","28130"
"In post","2023","Unknown","Milton Keynes","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Milton Keynes","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Milton Keynes","Outside London","SEO/HEO","15","15","35430","35000"
"In post","2023","Unknown","Monmouthshire and Newport","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Monmouthshire and Newport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Monmouthshire and Newport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Monmouthshire and Newport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Na h-Eileanan Siar","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Na h-Eileanan Siar","Outside London","EO","10","10","31050","31940"
"In post","2023","Unknown","Na h-Eileanan Siar","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Na h-Eileanan Siar","Outside London","SEO/HEO","20","15","39880","38330"
"In post","2023","Unknown","North Hampshire","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","North Hampshire","Outside London","EO","10","10","29510","29310"
"In post","2023","Unknown","North Hampshire","Outside London","G6/G7","50","50","84960","85270"
"In post","2023","Unknown","North Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Hampshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","North Lanarkshire","Outside London","AA/AO","20","20","21690","21690"
"In post","2023","Unknown","North Lanarkshire","Outside London","EO","40","35","29970","29450"
"In post","2023","Unknown","North Lanarkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Lanarkshire","Outside London","SEO/HEO","15","15","38560","37080"
"In post","2023","Unknown","North Northamptonshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North and North East Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Norwich and East Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Norwich and East Norfolk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Norwich and East Norfolk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Norwich and East Norfolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Nottingham","Outside London","AA/AO","60","60","22520","22520"
"In post","2023","Unknown","Nottingham","Outside London","EO","65","60","27860","27890"
"In post","2023","Unknown","Nottingham","Outside London","G6/G7","45","40","58320","56870"
"In post","2023","Unknown","Nottingham","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Nottingham","Outside London","SEO/HEO","220","215","36570","35000"
"In post","2023","Unknown","Orkney Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Orkney Islands","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Orkney Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Orkney Islands","Outside London","SEO/HEO","15","15","37670","37830"
"In post","2023","Unknown","Overseas","Overseas","G6/G7","25","25","69380","66280"
"In post","2023","Unknown","Overseas","Overseas","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Overseas","Overseas","SEO/HEO","15","15","46450","42740"
"In post","2023","Unknown","Overseas","Overseas","Unknown","125","120","[c]","[c]"
"In post","2023","Unknown","Oxfordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Oxfordshire CC","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Unknown","Oxfordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Oxfordshire CC","Outside London","SEO/HEO","10","5","[c]","[c]"
"In post","2023","Unknown","Perth and Kinross, and Stirling","Outside London","AA/AO","90","90","27250","26220"
"In post","2023","Unknown","Perth and Kinross, and Stirling","Outside London","EO","120","115","31730","31940"
"In post","2023","Unknown","Perth and Kinross, and Stirling","Outside London","G6/G7","25","25","67090","65280"
"In post","2023","Unknown","Perth and Kinross, and Stirling","Outside London","SEO/HEO","95","90","41360","38530"
"In post","2023","Unknown","Peterborough","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Plymouth","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Plymouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Portsmouth","Outside London","AA/AO","10","10","22640","22520"
"In post","2023","Unknown","Portsmouth","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Portsmouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Portsmouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Redbridge and Waltham Forest","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Redbridge and Waltham Forest","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Redbridge and Waltham Forest","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Sandwell","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Borders","Outside London","AA/AO","225","210","26810","26600"
"In post","2023","Unknown","Scottish Borders","Outside London","EO","125","115","31030","31940"
"In post","2023","Unknown","Scottish Borders","Outside London","G6/G7","30","25","64820","65280"
"In post","2023","Unknown","Scottish Borders","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Borders","Outside London","SEO/HEO","90","85","39510","38330"
"In post","2023","Unknown","Sefton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Sefton","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Sefton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Sefton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Sefton","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Sheffield","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Sheffield","Outside London","EO","20","20","27750","28120"
"In post","2023","Unknown","Sheffield","Outside London","G6/G7","10","10","59570","60780"
"In post","2023","Unknown","Sheffield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Sheffield","Outside London","SEO/HEO","20","20","36270","37490"
"In post","2023","Unknown","Sheffield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shetland Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shetland Islands","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Shetland Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shetland Islands","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Shropshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shropshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shropshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Solihull","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Solihull","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Somerset CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Somerset CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Ayrshire","Outside London","AA/AO","15","15","25880","26220"
"In post","2023","Unknown","South Ayrshire","Outside London","EO","30","30","30550","30440"
"In post","2023","Unknown","South Ayrshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Unknown","South Ayrshire","Outside London","SEO/HEO","25","25","41090","38330"
"In post","2023","Unknown","South Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Lanarkshire","Outside London","AA/AO","20","20","24860","23950"
"In post","2023","Unknown","South Lanarkshire","Outside London","EO","65","60","29830","29450"
"In post","2023","Unknown","South Lanarkshire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Unknown","South Lanarkshire","Outside London","SEO/HEO","50","50","40020","38530"
"In post","2023","Unknown","South Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Teesside","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South and West Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southampton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southampton","Outside London","EO","10","5","[c]","[c]"
"In post","2023","Unknown","Southampton","Outside London","G6/G7","20","20","81570","80770"
"In post","2023","Unknown","Southampton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southampton","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Southend-on-Sea","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southend-on-Sea","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Staffordshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Staffordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Staffordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Staffordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Suffolk CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Suffolk CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Suffolk CC","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Sunderland","Outside London","AA/AO","45","45","22520","22520"
"In post","2023","Unknown","Sunderland","Outside London","EO","15","15","27950","28120"
"In post","2023","Unknown","Sunderland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Sunderland","Outside London","SEO/HEO","20","20","37400","35000"
"In post","2023","Unknown","Swansea","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Swansea","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Swansea","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Unknown","Swansea","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Swansea","Outside London","SEO/HEO","15","10","35280","33850"
"In post","2023","Unknown","Swindon","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Telford and Wrekin","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Telford and Wrekin","Outside London","EO","40","40","28050","27890"
"In post","2023","Unknown","Telford and Wrekin","Outside London","G6/G7","60","60","59470","57970"
"In post","2023","Unknown","Telford and Wrekin","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Telford and Wrekin","Outside London","SEO/HEO","160","160","39390","36990"
"In post","2023","Unknown","Torbay","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tower Hamlets","London","AA/AO","5","5","[c]","[c]"
"In post","2023","Unknown","Tower Hamlets","London","EO","60","60","27710","28370"
"In post","2023","Unknown","Tower Hamlets","London","G6/G7","240","235","61140","59490"
"In post","2023","Unknown","Tower Hamlets","London","SCS level","35","35","103720","96750"
"In post","2023","Unknown","Tower Hamlets","London","SEO/HEO","135","130","36890","35650"
"In post","2023","Unknown","Tyneside","Outside London","AA/AO","80","70","22440","22520"
"In post","2023","Unknown","Tyneside","Outside London","EO","130","125","27770","27890"
"In post","2023","Unknown","Tyneside","Outside London","G6/G7","90","85","57290","55780"
"In post","2023","Unknown","Tyneside","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Tyneside","Outside London","SEO/HEO","245","240","36930","35000"
"In post","2023","Unknown","Unknown","Unknown","EO","50","50","25380","24610"
"In post","2023","Unknown","Unknown","Unknown","G6/G7","30","30","58780","56430"
"In post","2023","Unknown","Unknown","Unknown","SCS level","5","5","[c]","[c]"
