"Status","Year","Age","Disability","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","Declared disabled","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","London","Heterosexual / straight","130","[c]","35890","34310"
"Leaver Dept.","2023","20-29","Declared disabled","London","LGBO","50","[c]","36520","34720"
"Leaver Dept.","2023","20-29","Declared disabled","London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","North East (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","North West (England)","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","North West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","West Midlands (England)","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Yorkshire and The Humber","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Yorkshire and The Humber","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","East Midlands (England)","Heterosexual / straight","40","[c]","24700","22200"
"Leaver Dept.","2023","20-29","Declared non-disabled","East Midlands (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","East of England","Heterosexual / straight","45","[c]","27950","28120"
"Leaver Dept.","2023","20-29","Declared non-disabled","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","London","Heterosexual / straight","1060","[c]","36210","34310"
"Leaver Dept.","2023","20-29","Declared non-disabled","London","LGBO","140","[c]","37010","34430"
"Leaver Dept.","2023","20-29","Declared non-disabled","London","Undeclared","90","[c]","37910","35240"
"Leaver Dept.","2023","20-29","Declared non-disabled","London","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","North East (England)","Heterosexual / straight","75","[c]","26920","27570"
"Leaver Dept.","2023","20-29","Declared non-disabled","North East (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","North East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","North East (England)","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","North West (England)","Heterosexual / straight","180","[c]","27420","27570"
"Leaver Dept.","2023","20-29","Declared non-disabled","North West (England)","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","North West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","North West (England)","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Northern Ireland","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Scotland","Heterosexual / straight","100","[c]","27180","27570"
"Leaver Dept.","2023","20-29","Declared non-disabled","Scotland","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Scotland","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","South East (England)","Heterosexual / straight","80","[c]","28980","28120"
"Leaver Dept.","2023","20-29","Declared non-disabled","South East (England)","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","South East (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","South West (England)","Heterosexual / straight","75","[c]","27480","27140"
"Leaver Dept.","2023","20-29","Declared non-disabled","South West (England)","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Wales","Heterosexual / straight","80","[c]","27190","25880"
"Leaver Dept.","2023","20-29","Declared non-disabled","Wales","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Wales","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","West Midlands (England)","Heterosexual / straight","95","[c]","26740","27570"
"Leaver Dept.","2023","20-29","Declared non-disabled","West Midlands (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","West Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","West Midlands (England)","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Yorkshire and The Humber","Heterosexual / straight","115","[c]","29210","28120"
"Leaver Dept.","2023","20-29","Declared non-disabled","Yorkshire and The Humber","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Declared non-disabled","Yorkshire and The Humber","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","London","Heterosexual / straight","55","[c]","37460","34310"
"Leaver Dept.","2023","20-29","Undeclared","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","London","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","East Midlands (England)","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","East of England","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","London","Heterosexual / straight","205","[c]","35000","33410"
"Leaver Dept.","2023","20-29","Unknown","London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","London","Undeclared","75","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","London","Unknown","885","[c]","34840","32000"
"Leaver Dept.","2023","20-29","Unknown","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","North East (England)","Unknown","65","[c]","27290","26420"
"Leaver Dept.","2023","20-29","Unknown","North West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","North West (England)","Unknown","100","[c]","28390","27880"
"Leaver Dept.","2023","20-29","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Scotland","Unknown","55","[c]","28440","28970"
"Leaver Dept.","2023","20-29","Unknown","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","South East (England)","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","South West (England)","Unknown","35","[c]","30750","30650"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","Unknown","30","[c]","31460","32000"
"Leaver Dept.","2023","20-29","Unknown","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Wales","Unknown","50","[c]","27470","28120"
"Leaver Dept.","2023","20-29","Unknown","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","West Midlands (England)","Unknown","55","[c]","28330","26940"
"Leaver Dept.","2023","20-29","Unknown","Yorkshire and The Humber","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Yorkshire and The Humber","Unknown","85","[c]","30360","30130"
"Leaver Dept.","2023","30-39","Declared disabled","East Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","London","Heterosexual / straight","120","[c]","46540","41640"
"Leaver Dept.","2023","30-39","Declared disabled","London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","North East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","North West (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Wales","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","West Midlands (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Yorkshire and The Humber","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Yorkshire and The Humber","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","East Midlands (England)","Heterosexual / straight","55","[c]","29890","27570"
"Leaver Dept.","2023","30-39","Declared non-disabled","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","East Midlands (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","East of England","Heterosexual / straight","50","[c]","35910","33990"
"Leaver Dept.","2023","30-39","Declared non-disabled","East of England","LGBO","5","[c]","[c]","[c]"
