"Status","Year","Region_ITL1","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","SEO/HEO","Female","340","[c]","35830","34970"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","SEO/HEO","Male","300","[c]","37090","37440"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","Unknown","Female","135","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","Unknown","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Outside London","AA/AO","Female","65","[c]","21660","21780"
"Leaver Dept.","2023","East Midlands (England)","Outside London","AA/AO","Male","45","[c]","21780","21690"
"Leaver Dept.","2023","East Midlands (England)","Outside London","EO","Female","70","[c]","27320","27570"
"Leaver Dept.","2023","East Midlands (England)","Outside London","EO","Male","55","[c]","27320","27570"
"Leaver Dept.","2023","East Midlands (England)","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Outside London","SEO/HEO","Female","65","[c]","35540","35250"
"Leaver Dept.","2023","East Midlands (England)","Outside London","SEO/HEO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Outside London","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Outside London","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Outside London","EO","Female","50","[c]","28350","28120"
"Leaver Dept.","2023","East of England","Outside London","EO","Male","65","[c]","28010","28120"
"Leaver Dept.","2023","East of England","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Outside London","SEO/HEO","Female","45","[c]","36950","36300"
"Leaver Dept.","2023","East of England","Outside London","SEO/HEO","Male","45","[c]","38120","38020"
"Leaver Dept.","2023","East of England","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","London","London","AA/AO","Female","165","[c]","24990","25480"
"Leaver Dept.","2023","London","London","AA/AO","Male","135","[c]","24970","25380"
"Leaver Dept.","2023","London","London","EO","Female","605","[c]","29850","29890"
"Leaver Dept.","2023","London","London","EO","Male","410","[c]","29880","29660"
"Leaver Dept.","2023","London","London","G6/G7","Female","920","[c]","59380","56570"
"Leaver Dept.","2023","London","London","G6/G7","Male","795","[c]","59220","56430"
"Leaver Dept.","2023","London","London","SCS level","Female","145","[c]","85890","79160"
"Leaver Dept.","2023","London","London","SCS level","Male","155","[c]","93640","84220"
"Leaver Dept.","2023","London","London","SEO/HEO","Female","1795","[c]","37110","35650"
"Leaver Dept.","2023","London","London","SEO/HEO","Male","1365","[c]","37210","35780"
"Leaver Dept.","2023","London","London","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","London","London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North East (England)","Outside London","AA/AO","Female","185","[c]","21730","21690"
"Leaver Dept.","2023","North East (England)","Outside London","AA/AO","Male","125","[c]","21780","21690"
"Leaver Dept.","2023","North East (England)","Outside London","EO","Female","120","[c]","27240","27570"
"Leaver Dept.","2023","North East (England)","Outside London","EO","Male","95","[c]","27210","27570"
"Leaver Dept.","2023","North East (England)","Outside London","G6/G7","Female","35","[c]","54730","52150"
"Leaver Dept.","2023","North East (England)","Outside London","G6/G7","Male","40","[c]","53560","51640"
"Leaver Dept.","2023","North East (England)","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North East (England)","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North East (England)","Outside London","SEO/HEO","Female","150","[c]","34200","34170"
"Leaver Dept.","2023","North East (England)","Outside London","SEO/HEO","Male","90","[c]","35370","34170"
"Leaver Dept.","2023","North East (England)","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","North East (England)","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Outside London","AA/AO","Female","310","[c]","21710","21720"
"Leaver Dept.","2023","North West (England)","Outside London","AA/AO","Male","190","[c]","21690","21690"
"Leaver Dept.","2023","North West (England)","Outside London","EO","Female","255","[c]","27230","27570"
"Leaver Dept.","2023","North West (England)","Outside London","EO","Male","195","[c]","27410","27880"
"Leaver Dept.","2023","North West (England)","Outside London","G6/G7","Female","75","[c]","56080","53430"
"Leaver Dept.","2023","North West (England)","Outside London","G6/G7","Male","60","[c]","56480","55060"
"Leaver Dept.","2023","North West (England)","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Outside London","SEO/HEO","Female","270","[c]","35440","34640"
"Leaver Dept.","2023","North West (England)","Outside London","SEO/HEO","Male","210","[c]","35390","34170"
"Leaver Dept.","2023","North West (England)","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","Outside London","AA/AO","Female","245","[c]","21920","21690"
"Leaver Dept.","2023","Scotland","Outside London","AA/AO","Male","150","[c]","22780","21690"
"Leaver Dept.","2023","Scotland","Outside London","EO","Female","235","[c]","27700","27570"
"Leaver Dept.","2023","Scotland","Outside London","EO","Male","165","[c]","27600","27570"
"Leaver Dept.","2023","Scotland","Outside London","G6/G7","Female","40","[c]","59060","55050"
"Leaver Dept.","2023","Scotland","Outside London","G6/G7","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","Outside London","SEO/HEO","Female","120","[c]","36860","34730"
"Leaver Dept.","2023","Scotland","Outside London","SEO/HEO","Male","110","[c]","37220","35010"
"Leaver Dept.","2023","South East (England)","Outside London","AA/AO","Female","105","[c]","22190","21690"
"Leaver Dept.","2023","South East (England)","Outside London","AA/AO","Male","125","[c]","22940","21780"
"Leaver Dept.","2023","South East (England)","Outside London","EO","Female","95","[c]","28260","28120"
"Leaver Dept.","2023","South East (England)","Outside London","EO","Male","105","[c]","28480","28120"
"Leaver Dept.","2023","South East (England)","Outside London","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","South East (England)","Outside London","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","South East (England)","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South East (England)","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South East (England)","Outside London","SEO/HEO","Female","95","[c]","34920","33990"
"Leaver Dept.","2023","South East (England)","Outside London","SEO/HEO","Male","90","[c]","36670","37690"
"Leaver Dept.","2023","South East (England)","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","South East (England)","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Outside London","AA/AO","Female","95","[c]","21960","21780"
"Leaver Dept.","2023","South West (England)","Outside London","AA/AO","Male","55","[c]","22030","21690"
"Leaver Dept.","2023","South West (England)","Outside London","EO","Female","85","[c]","27240","27570"
"Leaver Dept.","2023","South West (England)","Outside London","EO","Male","50","[c]","27530","27570"
"Leaver Dept.","2023","South West (England)","Outside London","G6/G7","Female","70","[c]","55350","53500"
"Leaver Dept.","2023","South West (England)","Outside London","G6/G7","Male","65","[c]","57310","55110"
"Leaver Dept.","2023","South West (England)","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Outside London","SEO/HEO","Female","180","[c]","36710","37170"
"Leaver Dept.","2023","South West (England)","Outside London","SEO/HEO","Male","130","[c]","37150","36340"
"Leaver Dept.","2023","South West (England)","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","Female","45","[c]","33110","32000"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Wales","Outside London","AA/AO","Female","125","[c]","21720","21780"
"Leaver Dept.","2023","Wales","Outside London","AA/AO","Male","75","[c]","22070","22010"
"Leaver Dept.","2023","Wales","Outside London","EO","Female","140","[c]","26920","27190"
"Leaver Dept.","2023","Wales","Outside London","EO","Male","90","[c]","27300","27450"
"Leaver Dept.","2023","Wales","Outside London","G6/G7","Female","45","[c]","55130","51680"
"Leaver Dept.","2023","Wales","Outside London","G6/G7","Male","40","[c]","56730","55340"
"Leaver Dept.","2023","Wales","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Wales","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Wales","Outside London","SEO/HEO","Female","205","[c]","35260","32700"
"Leaver Dept.","2023","Wales","Outside London","SEO/HEO","Male","130","[c]","36550","34500"
"Leaver Dept.","2023","Wales","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Wales","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","Outside London","AA/AO","Female","145","[c]","21670","21690"
"Leaver Dept.","2023","West Midlands (England)","Outside London","AA/AO","Male","95","[c]","21900","21690"
"Leaver Dept.","2023","West Midlands (England)","Outside London","EO","Female","190","[c]","27410","27810"
"Leaver Dept.","2023","West Midlands (England)","Outside London","EO","Male","100","[c]","27260","27570"
"Leaver Dept.","2023","West Midlands (England)","Outside London","G6/G7","Female","40","[c]","55460","53600"
"Leaver Dept.","2023","West Midlands (England)","Outside London","G6/G7","Male","40","[c]","55690","51480"
"Leaver Dept.","2023","West Midlands (England)","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","Outside London","SEO/HEO","Female","155","[c]","35830","34290"
"Leaver Dept.","2023","West Midlands (England)","Outside London","SEO/HEO","Male","120","[c]","35910","34360"
"Leaver Dept.","2023","West Midlands (England)","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","Outside London","AA/AO","Female","85","[c]","21650","21690"
"Leaver Dept.","2023","Yorkshire and The Humber","Outside London","AA/AO","Male","85","[c]","22540","21780"
"Leaver Dept.","2023","Yorkshire and The Humber","Outside London","EO","Female","180","[c]","27190","27570"
"Leaver Dept.","2023","Yorkshire and The Humber","Outside London","EO","Male","145","[c]","27230","27570"
"Leaver Dept.","2023","Yorkshire and The Humber","Outside London","G6/G7","Female","85","[c]","54760","52150"
"Leaver Dept.","2023","Yorkshire and The Humber","Outside London","G6/G7","Male","60","[c]","56580","54530"
"Leaver Dept.","2023","Yorkshire and The Humber","Outside London","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","Outside London","SEO/HEO","Female","240","[c]","35340","34170"
"Leaver Dept.","2023","Yorkshire and The Humber","Outside London","SEO/HEO","Male","160","[c]","35550","35000"
"Leaver Dept.","2023","Yorkshire and The Humber","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","East Midlands (England)","Outside London","AA/AO","Female","930","[c]","23250","22520"
"New entrant CS","2023","East Midlands (England)","Outside London","AA/AO","Male","775","[c]","24740","22730"
"New entrant CS","2023","East Midlands (England)","Outside London","EO","Female","155","[c]","27620","27650"
"New entrant CS","2023","East Midlands (England)","Outside London","EO","Male","150","[c]","27640","27280"
"New entrant CS","2023","East Midlands (England)","Outside London","G6/G7","Female","50","[c]","57970","55820"
"New entrant CS","2023","East Midlands (England)","Outside London","G6/G7","Male","55","[c]","60500","56400"
"New entrant CS","2023","East Midlands (England)","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Midlands (England)","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East Midlands (England)","Outside London","SEO/HEO","Female","190","[c]","37690","35000"
"New entrant CS","2023","East Midlands (England)","Outside London","SEO/HEO","Male","140","[c]","36020","34400"
"New entrant CS","2023","East Midlands (England)","Outside London","Unknown","Female","280","[c]","22750","23640"
"New entrant CS","2023","East Midlands (England)","Outside London","Unknown","Male","85","[c]","22890","23640"
"New entrant CS","2023","East of England","Outside London","AA/AO","Female","710","[c]","23980","23230"
"New entrant CS","2023","East of England","Outside London","AA/AO","Male","685","[c]","26070","25410"
"New entrant CS","2023","East of England","Outside London","EO","Female","150","[c]","27550","26850"
"New entrant CS","2023","East of England","Outside London","EO","Male","190","[c]","27630","26780"
"New entrant CS","2023","East of England","Outside London","G6/G7","Female","45","[c]","61930","54100"
"New entrant CS","2023","East of England","Outside London","G6/G7","Male","40","[c]","62400","59530"
"New entrant CS","2023","East of England","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Outside London","SEO/HEO","Female","150","[c]","37440","37300"
"New entrant CS","2023","East of England","Outside London","SEO/HEO","Male","130","[c]","37940","37520"
"New entrant CS","2023","East of England","Outside London","Unknown","Female","300","[c]","22550","23640"
"New entrant CS","2023","East of England","Outside London","Unknown","Male","90","[c]","22630","23640"
"New entrant CS","2023","London","London","AA/AO","Female","1350","[c]","26720","26400"
"New entrant CS","2023","London","London","AA/AO","Male","1080","[c]","27620","26400"
"New entrant CS","2023","London","London","EO","Female","1350","[c]","29310","29660"
"New entrant CS","2023","London","London","EO","Male","1045","[c]","29480","29750"
"New entrant CS","2023","London","London","G6/G7","Female","535","[c]","60190","56430"
"New entrant CS","2023","London","London","G6/G7","Male","550","[c]","61650","59000"
"New entrant CS","2023","London","London","SCS level","Female","65","[c]","103640","95000"
"New entrant CS","2023","London","London","SCS level","Male","75","[c]","105810","95000"
"New entrant CS","2023","London","London","SEO/HEO","Female","1770","[c]","36760","35760"
"New entrant CS","2023","London","London","SEO/HEO","Male","1545","[c]","37360","36000"
"New entrant CS","2023","London","London","Unknown","Female","280","[c]","26610","27640"
"New entrant CS","2023","London","London","Unknown","Male","105","[c]","26060","27640"
"New entrant CS","2023","North East (England)","Outside London","AA/AO","Female","965","[c]","23310","22520"
"New entrant CS","2023","North East (England)","Outside London","AA/AO","Male","795","[c]","24120","22520"
"New entrant CS","2023","North East (England)","Outside London","EO","Female","280","[c]","26500","25920"
"New entrant CS","2023","North East (England)","Outside London","EO","Male","280","[c]","27020","26960"
"New entrant CS","2023","North East (England)","Outside London","G6/G7","Female","85","[c]","54980","52600"
"New entrant CS","2023","North East (England)","Outside London","G6/G7","Male","120","[c]","55340","52600"
"New entrant CS","2023","North East (England)","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","North East (England)","Outside London","SEO/HEO","Female","285","[c]","35490","34400"
"New entrant CS","2023","North East (England)","Outside London","SEO/HEO","Male","280","[c]","36130","34700"
"New entrant CS","2023","North East (England)","Outside London","Unknown","Female","175","[c]","22180","23640"
"New entrant CS","2023","North East (England)","Outside London","Unknown","Male","60","[c]","22300","23640"
"New entrant CS","2023","North West (England)","Outside London","AA/AO","Female","2130","[c]","22920","22400"
"New entrant CS","2023","North West (England)","Outside London","AA/AO","Male","1700","[c]","23550","22400"
"New entrant CS","2023","North West (England)","Outside London","EO","Female","755","[c]","26540","25830"
"New entrant CS","2023","North West (England)","Outside London","EO","Male","685","[c]","26830","25880"
"New entrant CS","2023","North West (England)","Outside London","G6/G7","Female","155","[c]","56660","53750"
"New entrant CS","2023","North West (England)","Outside London","G6/G7","Male","165","[c]","57460","54440"
"New entrant CS","2023","North West (England)","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","North West (England)","Outside London","SEO/HEO","Female","530","[c]","35870","34400"
"New entrant CS","2023","North West (England)","Outside London","SEO/HEO","Male","500","[c]","36060","34400"
"New entrant CS","2023","North West (England)","Outside London","Unknown","Female","585","[c]","23010","23640"
"New entrant CS","2023","North West (England)","Outside London","Unknown","Male","215","[c]","26190","23640"
"New entrant CS","2023","Northern Ireland","Outside London","AA/AO","Female","165","[c]","22440","22400"
"New entrant CS","2023","Northern Ireland","Outside London","AA/AO","Male","140","[c]","22470","22400"
"New entrant CS","2023","Northern Ireland","Outside London","EO","Female","60","[c]","26080","25750"
"New entrant CS","2023","Northern Ireland","Outside London","EO","Male","80","[c]","28180","25750"
"New entrant CS","2023","Northern Ireland","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland","Outside London","SEO/HEO","Female","50","[c]","35770","34700"
"New entrant CS","2023","Northern Ireland","Outside London","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Overseas","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Overseas","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Overseas","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Overseas","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Overseas","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","Outside London","AA/AO","Female","1825","[c]","22720","22220"
"New entrant CS","2023","Scotland","Outside London","AA/AO","Male","1470","[c]","23180","22400"
"New entrant CS","2023","Scotland","Outside London","EO","Female","895","[c]","28560","29100"
"New entrant CS","2023","Scotland","Outside London","EO","Male","700","[c]","28390","29100"
"New entrant CS","2023","Scotland","Outside London","G6/G7","Female","205","[c]","57660","52360"
"New entrant CS","2023","Scotland","Outside London","G6/G7","Male","210","[c]","59100","57020"
"New entrant CS","2023","Scotland","Outside London","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","Outside London","SEO/HEO","Female","735","[c]","37460","35020"
"New entrant CS","2023","Scotland","Outside London","SEO/HEO","Male","570","[c]","37960","35020"
"New entrant CS","2023","Scotland","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Scotland","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Outside London","AA/AO","Female","1300","[c]","24210","22520"
"New entrant CS","2023","South East (England)","Outside London","AA/AO","Male","1375","[c]","25700","23790"
"New entrant CS","2023","South East (England)","Outside London","EO","Female","465","[c]","27430","26960"
"New entrant CS","2023","South East (England)","Outside London","EO","Male","530","[c]","27500","26780"
"New entrant CS","2023","South East (England)","Outside London","G6/G7","Female","110","[c]","60350","55850"
"New entrant CS","2023","South East (England)","Outside London","G6/G7","Male","135","[c]","60030","57370"
"New entrant CS","2023","South East (England)","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","South East (England)","Outside London","SEO/HEO","Female","420","[c]","35870","33990"
"New entrant CS","2023","South East (England)","Outside London","SEO/HEO","Male","470","[c]","35600","33990"
"New entrant CS","2023","South East (England)","Outside London","Unknown","Female","405","[c]","22590","23640"
"New entrant CS","2023","South East (England)","Outside London","Unknown","Male","125","[c]","23420","23640"
"New entrant CS","2023","South West (England)","Outside London","AA/AO","Female","980","[c]","22810","22220"
"New entrant CS","2023","South West (England)","Outside London","AA/AO","Male","1015","[c]","23650","22520"
"New entrant CS","2023","South West (England)","Outside London","EO","Female","415","[c]","26800","26900"
"New entrant CS","2023","South West (England)","Outside London","EO","Male","375","[c]","27150","27000"
"New entrant CS","2023","South West (England)","Outside London","G6/G7","Female","175","[c]","55620","52600"
"New entrant CS","2023","South West (England)","Outside London","G6/G7","Male","240","[c]","56280","54280"
"New entrant CS","2023","South West (England)","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Outside London","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","South West (England)","Outside London","SEO/HEO","Female","695","[c]","35140","33830"
"New entrant CS","2023","South West (England)","Outside London","SEO/HEO","Male","840","[c]","36130","34000"
"New entrant CS","2023","South West (England)","Outside London","Unknown","Female","330","[c]","24770","23640"
"New entrant CS","2023","South West (England)","Outside London","Unknown","Male","210","[c]","30420","26000"
"New entrant CS","2023","Unknown","Unknown","AA/AO","Female","50","[c]","23780","22400"
"New entrant CS","2023","Unknown","Unknown","AA/AO","Male","55","[c]","24790","22810"
"New entrant CS","2023","Unknown","Unknown","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","EO","Male","40","[c]","27550","25750"
"New entrant CS","2023","Unknown","Unknown","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Male","130","[c]","22450","17280"
"New entrant CS","2023","Wales","Outside London","AA/AO","Female","1110","[c]","22380","22400"
"New entrant CS","2023","Wales","Outside London","AA/AO","Male","805","[c]","22960","22500"
"New entrant CS","2023","Wales","Outside London","EO","Female","295","[c]","26860","26780"
"New entrant CS","2023","Wales","Outside London","EO","Male","270","[c]","26950","26780"
"New entrant CS","2023","Wales","Outside London","G6/G7","Female","70","[c]","56770","53480"
"New entrant CS","2023","Wales","Outside London","G6/G7","Male","105","[c]","57710","54010"
"New entrant CS","2023","Wales","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Wales","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Wales","Outside London","SEO/HEO","Female","370","[c]","36100","34520"
"New entrant CS","2023","Wales","Outside London","SEO/HEO","Male","340","[c]","36510","34850"
"New entrant CS","2023","Wales","Outside London","Unknown","Female","205","[c]","22610","23640"
"New entrant CS","2023","Wales","Outside London","Unknown","Male","75","[c]","22680","23640"
