"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Transport","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Digital, Data and Technology","Wales","West Wales and The Valleys","35","[c]","38920","35160"
"Leaver CS","2023","Department for Transport","Digital, Data and Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","London","Inner London - West","10","[c]","60740","55740"
"Leaver CS","2023","Department for Transport","Finance","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","Wales","West Wales and The Valleys","15","[c]","29810","27400"
"Leaver CS","2023","Department for Transport","Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Internal Audit","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Knowledge and Information Management","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Medicine","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","25","[c]","27820","26960"
"Leaver CS","2023","Department for Transport","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","[c]","26190","27070"
"Leaver CS","2023","Department for Transport","Operational Delivery","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","East of England","Bedfordshire and Hertfordshire","10","[c]","27640","26780"
"Leaver CS","2023","Department for Transport","Operational Delivery","East of England","East Anglia","20","[c]","26650","26780"
"Leaver CS","2023","Department for Transport","Operational Delivery","East of England","Essex","15","[c]","27110","27400"
"Leaver CS","2023","Department for Transport","Operational Delivery","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","London","Outer London - East and North East","30","[c]","30650","30830"
"Leaver CS","2023","Department for Transport","Operational Delivery","London","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","London","Outer London - West and North West","10","[c]","31100","31110"
"Leaver CS","2023","Department for Transport","Operational Delivery","North East (England)","Northumberland, and Tyne and Wear","15","[c]","26850","22500"
"Leaver CS","2023","Department for Transport","Operational Delivery","North East (England)","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","North West (England)","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","North West (England)","Greater Manchester","20","[c]","26870","26780"
"Leaver CS","2023","Department for Transport","Operational Delivery","North West (England)","Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","North West (England)","Merseyside","10","[c]","34180","28940"
"Leaver CS","2023","Department for Transport","Operational Delivery","Northern Ireland","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","Scotland","Eastern Scotland","15","[c]","27940","27450"
"Leaver CS","2023","Department for Transport","Operational Delivery","Scotland","Highlands and Islands","15","[c]","27240","26960"
"Leaver CS","2023","Department for Transport","Operational Delivery","Scotland","North Eastern Scotland","15","[c]","26730","26780"
"Leaver CS","2023","Department for Transport","Operational Delivery","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","Scotland","West Central Scotland","10","[c]","30400","26960"
"Leaver CS","2023","Department for Transport","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","27390","26830"
"Leaver CS","2023","Department for Transport","Operational Delivery","South East (England)","Hampshire and Isle of Wight","55","[c]","32910","26960"
"Leaver CS","2023","Department for Transport","Operational Delivery","South East (England)","Kent","25","[c]","28140","27450"
"Leaver CS","2023","Department for Transport","Operational Delivery","South East (England)","Surrey, East and West Sussex","15","[c]","28600","27490"
"Leaver CS","2023","Department for Transport","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","South West (England)","Devon","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","26810","27400"
"Leaver CS","2023","Department for Transport","Operational Delivery","Wales","East Wales","20","[c]","27340","26830"
"Leaver CS","2023","Department for Transport","Operational Delivery","Wales","West Wales and The Valleys","475","[c]","22120","21840"
"Leaver CS","2023","Department for Transport","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","28530","27070"
"Leaver CS","2023","Department for Transport","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","35","[c]","25510","26130"
"Leaver CS","2023","Department for Transport","Operational Delivery","West Midlands (England)","West Midlands","65","[c]","23830","22500"
"Leaver CS","2023","Department for Transport","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","20","[c]","25980","22500"
"Leaver CS","2023","Department for Transport","Operational Delivery","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","Yorkshire and The Humber","South Yorkshire","10","[c]","28080","27420"
"Leaver CS","2023","Department for Transport","Operational Delivery","Yorkshire and The Humber","West Yorkshire","35","[c]","26020","26780"
"Leaver CS","2023","Department for Transport","Operational Research","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","South East (England)","Hampshire and Isle of Wight","20","[c]","41590","40180"
"Leaver CS","2023","Department for Transport","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Project Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Project Delivery","Wales","West Wales and The Valleys","30","[c]","38540","34230"
"Leaver CS","2023","Department for Transport","Property","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Property","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Property","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Property","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Property","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Property","Wales","West Wales and The Valleys","10","[c]","25730","26780"
"Leaver CS","2023","Department for Transport","Science and Engineering","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Science and Engineering","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Security","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Unknown","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Unknown","London","Inner London - West","180","[c]","49330","43750"
"Leaver CS","2023","Department for Transport","Unknown","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Unknown","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Unknown","South East (England)","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Unknown","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Unknown","West Midlands (England)","West Midlands","20","[c]","37160","38650"
"Leaver CS","2023","Department for Transport","Unknown","Yorkshire and The Humber","West Yorkshire","10","[c]","41180","39240"
"Leaver CS","2023","Department for Work and Pensions","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Commercial","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Commercial","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Commercial","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","London","Inner London - West","10","[c]","43420","44360"
"Leaver CS","2023","Department for Work and Pensions","Communications","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","15","[c]","31620","28120"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","East of England","Essex","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","London","Inner London - West","10","[c]","34210","36650"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","London","Outer London - East and North East","30","[c]","29720","28270"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","London","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","15","[c]","28300","28120"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","North West (England)","Greater Manchester","15","[c]","25690","21690"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","North West (England)","Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","North West (England)","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Scotland","Eastern Scotland","15","[c]","27270","27570"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Scotland","Southern Scotland","25","[c]","23090","21690"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Scotland","West Central Scotland","25","[c]","26290","27570"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","28090","28120"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","South East (England)","Kent","20","[c]","26070","25610"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","South East (England)","Surrey, East and West Sussex","15","[c]","30060","29290"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Wales","West Wales and The Valleys","15","[c]","25470","26120"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","West Midlands (England)","West Midlands","20","[c]","27100","27840"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","Inner London - West","35","[c]","56610","45920"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","North East (England)","Northumberland, and Tyne and Wear","100","[c]","44220","40650"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","North West (England)","Greater Manchester","65","[c]","47960","40670"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","North West (England)","Lancashire","55","[c]","46910","41480"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","North West (England)","Merseyside","10","[c]","36660","35380"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","20","[c]","45450","45170"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","35","[c]","47320","39440"
"Leaver CS","2023","Department for Work and Pensions","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","London","Inner London - West","30","[c]","38860","39150"
"Leaver CS","2023","Department for Work and Pensions","Finance","North East (England)","Northumberland, and Tyne and Wear","10","[c]","43400","36910"
"Leaver CS","2023","Department for Work and Pensions","Finance","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","North West (England)","Greater Manchester","15","[c]","42150","38470"
"Leaver CS","2023","Department for Work and Pensions","Finance","North West (England)","Lancashire","10","[c]","41820","36890"
"Leaver CS","2023","Department for Work and Pensions","Finance","North West (England)","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Finance","Yorkshire and The Humber","South Yorkshire","15","[c]","33190","28120"
"Leaver CS","2023","Department for Work and Pensions","Finance","Yorkshire and The Humber","West Yorkshire","25","[c]","39660","35720"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Legal","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","210","[c]","27200","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","130","[c]","26060","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East Midlands (England)","Lincolnshire","60","[c]","26890","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East of England","Bedfordshire and Hertfordshire","155","[c]","29260","29290"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East of England","East Anglia","160","[c]","27590","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","East of England","Essex","150","[c]","29590","29290"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","London","Inner London - East","310","[c]","30620","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","London","Inner London - West","100","[c]","32430","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","London","Outer London - East and North East","165","[c]","30950","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","London","Outer London - South","65","[c]","31990","32520"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","London","Outer London - West and North West","190","[c]","31130","31060"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","North East (England)","Northumberland, and Tyne and Wear","350","[c]","24920","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","North East (England)","Tees Valley and Durham","160","[c]","25020","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","North West (England)","Cheshire","55","[c]","27290","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","North West (England)","Cumbria","20","[c]","28690","27840"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","North West (England)","Greater Manchester","400","[c]","24550","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","North West (England)","Lancashire","395","[c]","24530","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","North West (England)","Merseyside","255","[c]","27500","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Scotland","Eastern Scotland","285","[c]","24890","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Scotland","Highlands and Islands","30","[c]","27780","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Scotland","North Eastern Scotland","20","[c]","39410","28120"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Scotland","Southern Scotland","55","[c]","27020","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Scotland","West Central Scotland","300","[c]","24220","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","110","[c]","28210","28120"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","South East (England)","Hampshire and Isle of Wight","215","[c]","24760","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","South East (England)","Kent","160","[c]","29000","29290"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","South East (England)","Surrey, East and West Sussex","230","[c]","27230","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","65","[c]","24790","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","South West (England)","Devon","125","[c]","25010","26110"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","South West (England)","Dorset and Somerset","60","[c]","27570","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","290","[c]","26260","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Unknown","Unknown","45","[c]","27010","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Wales","East Wales","145","[c]","26410","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Wales","West Wales and The Valleys","305","[c]","24390","21690"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","60","[c]","27210","28120"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","260","[c]","25370","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","West Midlands (England)","West Midlands","300","[c]","26190","27570"
