"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Maritime and Coastguard Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Yorkshire and The Humber","AA/AO","10","[c]","22320","22500"
"Leaver CS","2023","Maritime and Coastguard Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","East of England","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","East of England","SEO/HEO","25","[c]","37490","36130"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","London","EO","30","[c]","28320","27840"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","50","[c]","62330","62170"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","London","SCS level","30","[c]","89750","87970"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","50","[c]","38260","40450"
"Leaver CS","2023","Met Office","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Met Office","South West (England)","AA/AO","25","[c]","19380","19080"
"Leaver CS","2023","Met Office","South West (England)","EO","15","[c]","25720","26640"
"Leaver CS","2023","Met Office","South West (England)","G6/G7","35","[c]","50480","47960"
"Leaver CS","2023","Met Office","South West (England)","SEO/HEO","65","[c]","37300","35310"
"Leaver CS","2023","Met Office","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","East Midlands (England)","AA/AO","95","[c]","22590","21580"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","East Midlands (England)","EO","45","[c]","29440","29200"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","East Midlands (England)","SEO/HEO","40","[c]","38420","35990"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","East of England","AA/AO","140","[c]","24190","22220"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","East of England","EO","55","[c]","29840","28580"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","East of England","G6/G7","20","[c]","70070","64060"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","East of England","SEO/HEO","90","[c]","39550","38020"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","London","AA/AO","85","[c]","26420","25280"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","London","EO","50","[c]","31850","30950"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","London","G6/G7","45","[c]","65240","61440"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","London","SCS level","15","[c]","96410","97380"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","London","SEO/HEO","125","[c]","43060","43470"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","North East (England)","AA/AO","10","[c]","21280","21380"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","North West (England)","AA/AO","85","[c]","23610","22220"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","North West (England)","EO","20","[c]","27070","27470"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","North West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","North West (England)","SEO/HEO","30","[c]","37700","35820"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Northern Ireland","AA/AO","45","[c]","23550","22130"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Northern Ireland","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Northern Ireland","SEO/HEO","15","[c]","38890","37670"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Overseas","G6/G7","10","[c]","72950","70820"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","60","[c]","45920","44760"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Scotland","AA/AO","170","[c]","25840","22220"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Scotland","EO","30","[c]","32630","27600"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Scotland","SEO/HEO","55","[c]","42250","40590"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","South East (England)","AA/AO","315","[c]","25980","22670"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","South East (England)","EO","140","[c]","29990","27470"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","South East (England)","G6/G7","55","[c]","64090","60190"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","South East (England)","SCS level","10","[c]","94310","89540"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","South East (England)","SEO/HEO","245","[c]","39030","39630"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","South West (England)","AA/AO","320","[c]","23960","22220"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","South West (England)","EO","135","[c]","29840","27470"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","South West (England)","G6/G7","65","[c]","61900","59030"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","South West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","South West (England)","SEO/HEO","280","[c]","38830","40000"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Wales","AA/AO","35","[c]","21570","21380"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Wales","EO","10","[c]","28640","27110"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Wales","SEO/HEO","10","[c]","37460","34300"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","West Midlands (England)","AA/AO","85","[c]","23290","22030"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","West Midlands (England)","EO","65","[c]","29380","29350"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","West Midlands (England)","G6/G7","10","[c]","62370","60410"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","West Midlands (England)","SEO/HEO","50","[c]","38010","37050"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","AA/AO","95","[c]","24670","22220"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","EO","35","[c]","29850","27740"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","SEO/HEO","30","[c]","37730","36100"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","London","AA/AO","15","[c]","25200","25480"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","London","EO","65","[c]","29480","29660"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","London","G6/G7","115","[c]","61820","60080"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","London","SCS level","10","[c]","94290","85090"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","London","SEO/HEO","145","[c]","40820","41750"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","North West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","North West (England)","SEO/HEO","10","[c]","36270","37680"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","South East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","South West (England)","SEO/HEO","10","[c]","36090","34600"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Wales","SEO/HEO","15","[c]","33670","33150"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","West Midlands (England)","AA/AO","15","[c]","21210","21630"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","West Midlands (England)","SEO/HEO","15","[c]","37620","38250"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","G6/G7","20","[c]","59510","59000"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","SEO/HEO","10","[c]","35590","34700"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","AA/AO","10","[c]","27970","26550"
"Leaver CS","2023","National Crime Agency","London","EO","40","[c]","37170","37050"
"Leaver CS","2023","National Crime Agency","London","G6/G7","20","[c]","70310","71430"
"Leaver CS","2023","National Crime Agency","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","SEO/HEO","35","[c]","47770","47300"
"Leaver CS","2023","National Crime Agency","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North West (England)","EO","35","[c]","34290","34140"
"Leaver CS","2023","National Crime Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North West (England)","SEO/HEO","30","[c]","44340","43710"
"Leaver CS","2023","National Crime Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South West (England)","EO","15","[c]","34490","33500"
"Leaver CS","2023","National Crime Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South West (England)","SEO/HEO","15","[c]","41670","39010"
"Leaver CS","2023","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","West Midlands (England)","EO","20","[c]","35260","35000"
"Leaver CS","2023","National Crime Agency","West Midlands (England)","SEO/HEO","15","[c]","45110","45540"
"Leaver CS","2023","National Crime Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Yorkshire and The Humber","EO","15","[c]","36260","36410"
"Leaver CS","2023","National Crime Agency","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scotland","AA/AO","15","[c]","25060","24890"
"Leaver CS","2023","National Records of Scotland","Scotland","EO","10","[c]","29900","29100"
"Leaver CS","2023","National Records of Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scotland","SEO/HEO","15","[c]","38070","38330"
"Leaver CS","2023","National Savings and Investments","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","London","SEO/HEO","15","[c]","39360","40000"
"Leaver CS","2023","National Savings and Investments","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East of England","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","G6/G7","10","[c]","73130","76140"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","15","[c]","41020","40290"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","AA/AO","15","[c]","20360","22490"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","G6/G7","15","[c]","74350","77470"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO/HEO","15","[c]","45380","44400"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","G6/G7","10","[c]","79570","77470"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","G6/G7","15","[c]","78030","77470"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO/HEO","15","[c]","40570","40640"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G6/G7","10","[c]","81510","77470"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO/HEO","10","[c]","46140","50250"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6/G7","10","[c]","77940","77470"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","EO","35","[c]","28050","26910"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","G6/G7","65","[c]","64240","62550"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","SEO/HEO","45","[c]","37950","38200"
"Leaver CS","2023","Office of Gas and Electricity Markets","Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Scotland","EO","20","[c]","25600","25000"
"Leaver CS","2023","Office of Gas and Electricity Markets","Scotland","G6/G7","25","[c]","54040","55240"
"Leaver CS","2023","Office of Gas and Electricity Markets","Scotland","SEO/HEO","45","[c]","35990","35000"
"Leaver CS","2023","Office of Gas and Electricity Markets","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
