"Status","Year","Function_of_post","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Property","HM Revenue and Customs (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Home Office","Croydon","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Home Office","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Home Office","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Intellectual Property Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Maritime and Coastguard Agency","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Medicines and Healthcare Products Regulatory Agency","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Met Office","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Cambridgeshire CC","10","[c]","44480","42400"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Central Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","10","[c]","32980","33300"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","15","[c]","20780","19770"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Lincolnshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","North Yorkshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Portsmouth","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Powys","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Suffolk CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","West Surrey","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","Wiltshire","20","[c]","37620","34300"
"Leaver CS","2023","Property","Ministry of Defence (excl. agencies)","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice (excl. agencies)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice (excl. agencies)","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice (excl. agencies)","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice (excl. agencies)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice (excl. agencies)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice (excl. agencies)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice (excl. agencies)","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice (excl. agencies)","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice (excl. agencies)","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Ministry of Justice (excl. agencies)","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","National Crime Agency","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Queen Elizabeth II Centre","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Registers of Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scottish Courts and Tribunals Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scottish Prison Service","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scottish Prison Service","City of Edinburgh","10","[c]","41460","42590"
"Leaver CS","2023","Property","Scottish Prison Service","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scottish Prison Service","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scottish Prison Service","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scottish Prison Service","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scottish Prison Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scottish Prison Service","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scottish Prison Service","Perth and Kinross, and Stirling","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Serious Fraud Office","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","The National Archives","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","UK Health Security Agency","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","UK Hydrographic Office","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","UK Statistics Authority","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","UK Supreme Court","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Brent","10","[c]","38800","36030"
"Leaver CS","2023","Property","Valuation Office Agency","Bristol, City of","10","[c]","36000","31250"
"Leaver CS","2023","Property","Valuation Office Agency","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Croydon","15","[c]","41840","45750"
"Leaver CS","2023","Property","Valuation Office Agency","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Durham","35","[c]","23300","22520"
"Leaver CS","2023","Property","Valuation Office Agency","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Leeds","15","[c]","36370","27740"
"Leaver CS","2023","Property","Valuation Office Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Norwich and East Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Plymouth","25","[c]","23280","22520"
"Leaver CS","2023","Property","Valuation Office Agency","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Sefton","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Tower Hamlets","15","[c]","43920","46800"
"Leaver CS","2023","Property","Valuation Office Agency","Tyneside","10","[c]","34520","26030"
"Leaver CS","2023","Property","Valuation Office Agency","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Valuation Office Agency","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Vehicle Certification Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office (excl. agencies)","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office (excl. agencies)","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office (excl. agencies)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office (excl. agencies)","Glasgow City","20","[c]","31280","24090"
"Leaver CS","2023","Security","Cabinet Office (excl. agencies)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office (excl. agencies)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office (excl. agencies)","Liverpool","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office (excl. agencies)","Milton Keynes","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office (excl. agencies)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office (excl. agencies)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office (excl. agencies)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cabinet Office (excl. agencies)","Westminster","20","[c]","47220","42980"
"Leaver CS","2023","Security","Cabinet Office (excl. agencies)","York","40","[c]","29610","26670"
"Leaver CS","2023","Security","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Defence Science and Technology Laboratory","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Defence Science and Technology Laboratory","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Education (excl. agencies)","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Department for Work and Pensions (excl. agencies)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Driver and Vehicle Licensing Agency","Swansea","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Driver and Vehicle Standards Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Driver and Vehicle Standards Agency","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Estyn","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","FCDO Services","Milton Keynes","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","FCDO Services","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","FCDO Services","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Food Standards Agency","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Prison and Probation Service","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Prison and Probation Service","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Prison and Probation Service","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Prison and Probation Service","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Prison and Probation Service","Croydon","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Prison and Probation Service","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Prison and Probation Service","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Prison and Probation Service","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Prison and Probation Service","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Prison and Probation Service","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Prison and Probation Service","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Prison and Probation Service","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Prison and Probation Service","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Prison and Probation Service","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Prison and Probation Service","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Revenue and Customs (excl. agencies)","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Revenue and Customs (excl. agencies)","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Revenue and Customs (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","HM Revenue and Customs (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Health and Safety Executive","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","Croydon","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Home Office","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Intellectual Property Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Met Office","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Aberdeen City and Aberdeenshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Ards and North Down","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","37030","42350"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Berkshire","95","[c]","33740","30560"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Cambridgeshire CC","20","[c]","48860","42700"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Camden and City of London","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Central Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Derby","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Devon CC","20","[c]","25530","25000"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Dorset","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","80","[c]","33500","27850"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Essex Haven Gateway","10","[c]","27480","26590"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Gloucestershire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Herefordshire, County of","10","[c]","32970","30700"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Lincolnshire CC","10","[c]","23820","23190"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Mid Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Newry, Mourne and Down","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","North Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","North Yorkshire CC","35","[c]","31240","27500"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","North and West Norfolk","15","[c]","32940","33000"
"Leaver CS","2023","Security","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
