"Status","Year","Organisation","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Eastern Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Eastern Scotland","Outside London","AO","10","[c]","28050","28140"
"Leaver CS","2023","Forestry and Land Scotland","Eastern Scotland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Eastern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Eastern Scotland","Outside London","HEO","10","[c]","40020","39520"
"Leaver CS","2023","Forestry and Land Scotland","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Eastern Scotland","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Highlands and Islands","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Highlands and Islands","Outside London","AO","25","[c]","27180","26220"
"Leaver CS","2023","Forestry and Land Scotland","Highlands and Islands","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Highlands and Islands","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","North Eastern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","North Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Southern Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Southern Scotland","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Southern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Southern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","West Central Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Eastern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Inner London - West","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Inner London - West","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Inner London - West","London","G6","10","[c]","92530","83000"
"Leaver CS","2023","Government Actuary's Department","Inner London - West","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Inner London - West","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Inner London - West","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Bedfordshire and Hertfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Bedfordshire and Hertfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Derbyshire and Nottinghamshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","East Anglia","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Greater Manchester","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Hampshire and Isle of Wight","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Hampshire and Isle of Wight","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Inner London - East","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Inner London - West","London","G6","20","[c]","79200","76090"
"Leaver CS","2023","Government Commercial Organisation","Inner London - West","London","G7","55","[c]","64060","65500"
"Leaver CS","2023","Government Commercial Organisation","Inner London - West","London","SCS level","10","[c]","154760","146940"
"Leaver CS","2023","Government Commercial Organisation","Inner London - West","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Merseyside","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","North Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Shropshire and Staffordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","South Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","South Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Tees Valley and Durham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","West Central Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","West Central Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","West Midlands","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","West Midlands","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","West Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","West Yorkshire","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","West Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Devon","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Greater Manchester","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Inner London - West","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Inner London - West","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Inner London - West","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Inner London - West","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Inner London - West","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Merseyside","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Merseyside","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Merseyside","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Northumberland, and Tyne and Wear","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Outer London - West and North West","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","South Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","West Central Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","West Midlands","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","West Midlands","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","West Wales and The Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","West Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","West Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Inner London - West","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Inner London - West","London","EO","45","[c]","28280","27760"
"Leaver CS","2023","Government Legal Department","Inner London - West","London","G6","70","[c]","68880","67610"
"Leaver CS","2023","Government Legal Department","Inner London - West","London","G7","80","[c]","52540","52020"
"Leaver CS","2023","Government Legal Department","Inner London - West","London","HEO","15","[c]","40340","43920"
"Leaver CS","2023","Government Legal Department","Inner London - West","London","SCS level","20","[c]","88170","85050"
"Leaver CS","2023","Government Legal Department","Inner London - West","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outer London - South","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outer London - South","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Outer London - South","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","West Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","West Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","West Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","East Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Greater Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Greater Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Greater Manchester","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Greater Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Inner London - West","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Inner London - West","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Inner London - West","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Inner London - West","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","West Midlands","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","West Midlands","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","West Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","West Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","West Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Outside London","AO","25","[c]","22800","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","25","[c]","21520","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Cheshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Cheshire","Outside London","AO","10","[c]","21700","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Cheshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Cheshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Cumbria","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Outside London","AO","55","[c]","21610","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Devon","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Devon","Outside London","AO","15","[c]","21520","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Devon","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Devon","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Dorset and Somerset","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Dorset and Somerset","Outside London","AO","15","[c]","21590","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Dorset and Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Dorset and Somerset","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","East Anglia","Outside London","AA","15","[c]","19590","19930"
"Leaver CS","2023","HM Courts and Tribunals Service","East Anglia","Outside London","AO","40","[c]","21490","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","East Anglia","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","East Anglia","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","East Anglia","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","East Anglia","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","East Wales","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","East Wales","Outside London","AO","35","[c]","21630","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","East Wales","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","East Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","East Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","East Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Eastern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Essex","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Essex","Outside London","AO","15","[c]","21650","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Essex","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Essex","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Essex","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA","15","[c]","19720","19930"
"Leaver CS","2023","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","50","[c]","21520","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","10","[c]","25720","25830"
"Leaver CS","2023","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Greater Manchester","Outside London","AA","30","[c]","19700","19930"
"Leaver CS","2023","HM Courts and Tribunals Service","Greater Manchester","Outside London","AO","120","[c]","21600","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Greater Manchester","Outside London","EO","10","[c]","25640","25830"
"Leaver CS","2023","HM Courts and Tribunals Service","Greater Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Greater Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Greater Manchester","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Greater Manchester","Outside London","SEO","10","[c]","42840","42400"
"Leaver CS","2023","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Outside London","AO","30","[c]","21670","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","25","[c]","21540","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - East","London","AA","10","[c]","22330","22330"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - East","London","AO","50","[c]","25000","25480"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - East","London","EO","20","[c]","29560","29660"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - East","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - East","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - East","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - West","London","AA","15","[c]","22760","23000"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - West","London","AO","135","[c]","24830","25480"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - West","London","EO","45","[c]","29230","29660"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - West","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - West","London","G7","20","[c]","59860","60590"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - West","London","HEO","40","[c]","34710","34260"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Inner London - West","London","SEO","25","[c]","43910","43650"
"Leaver CS","2023","HM Courts and Tribunals Service","Kent","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Kent","Outside London","AO","20","[c]","22440","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Lancashire","Outside London","AA","10","[c]","19640","19930"
"Leaver CS","2023","HM Courts and Tribunals Service","Lancashire","Outside London","AO","10","[c]","21510","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Lancashire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Lancashire","Outside London","HEO","5","[c]","[c]","[c]"
