"Status","Year","Function_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Human Resources","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","AA/AO","AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","EO","EO","Female","40","[c]","27670","27760"
"Leaver Dept.","2023","Legal","EO","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","G6/G7","G6","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","G6/G7","G7","Female","40","[c]","53320","52200"
"Leaver Dept.","2023","Legal","G6/G7","G7","Male","35","[c]","55140","54100"
"Leaver Dept.","2023","Legal","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","AA/AO","AA","Female","65","[c]","20450","19930"
"Leaver Dept.","2023","No function","AA/AO","AA","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","AA/AO","AO","Female","1150","[c]","22160","21780"
"Leaver Dept.","2023","No function","AA/AO","AO","Male","825","[c]","22350","21690"
"Leaver Dept.","2023","No function","EO","EO","Female","1505","[c]","28210","28120"
"Leaver Dept.","2023","No function","EO","EO","Male","1045","[c]","28330","28120"
"Leaver Dept.","2023","No function","G6/G7","G6","Female","190","[c]","66760","65980"
"Leaver Dept.","2023","No function","G6/G7","G6","Male","155","[c]","66950","66290"
"Leaver Dept.","2023","No function","G6/G7","G7","Female","520","[c]","55230","54700"
"Leaver Dept.","2023","No function","G6/G7","G7","Male","450","[c]","55270","54700"
"Leaver Dept.","2023","No function","SCS level","SCS level","Female","95","[c]","83670","76510"
"Leaver Dept.","2023","No function","SCS level","SCS level","Male","120","[c]","91530","83640"
"Leaver Dept.","2023","No function","SEO/HEO","HEO","Female","990","[c]","33940","34170"
"Leaver Dept.","2023","No function","SEO/HEO","HEO","Male","705","[c]","34180","34170"
"Leaver Dept.","2023","No function","SEO/HEO","SEO","Female","590","[c]","41130","41100"
"Leaver Dept.","2023","No function","SEO/HEO","SEO","Male","445","[c]","41230","40980"
"Leaver Dept.","2023","No function","Unknown","Unknown","Female","105","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Unknown","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","EO","EO","Female","35","[c]","27750","27500"
"Leaver Dept.","2023","Project Delivery","EO","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","G6/G7","G7","Female","45","[c]","53170","53030"
"Leaver Dept.","2023","Project Delivery","G6/G7","G7","Male","40","[c]","52900","53380"
"Leaver Dept.","2023","Project Delivery","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","HEO","Female","110","[c]","33200","33100"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","HEO","Male","85","[c]","33990","33250"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","SEO","Female","70","[c]","41120","41020"
"Leaver Dept.","2023","Project Delivery","SEO/HEO","SEO","Male","60","[c]","40510","40660"
"Leaver Dept.","2023","Project Delivery","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","AA/AO","AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","AA/AO","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","EO","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","EO","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","G6/G7","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SEO/HEO","HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SEO/HEO","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SEO/HEO","SEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","AA/AO","AA","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","EO","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","EO","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","G6/G7","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","SEO/HEO","HEO","Male","35","[c]","34430","34320"
"Leaver Dept.","2023","Security","SEO/HEO","SEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","EO","Female","90","[c]","28980","28170"
"Leaver Dept.","2023","Unknown","EO","EO","Male","65","[c]","28200","28910"
"Leaver Dept.","2023","Unknown","G6/G7","G6","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","G6","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","G7","Female","120","[c]","54730","55150"
"Leaver Dept.","2023","Unknown","G6/G7","G7","Male","115","[c]","57030","55970"
"Leaver Dept.","2023","Unknown","SCS level","SCS level","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","SCS level","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","HEO","Female","350","[c]","32910","32000"
"Leaver Dept.","2023","Unknown","SEO/HEO","HEO","Male","215","[c]","33170","32000"
"Leaver Dept.","2023","Unknown","SEO/HEO","SEO","Female","105","[c]","42730","41680"
"Leaver Dept.","2023","Unknown","SEO/HEO","SEO","Male","85","[c]","43230","43680"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","AA/AO","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","AA/AO","AA","Male","30","[c]","20960","20330"
"New entrant CS","2023","Analysis","AA/AO","AO","Female","60","[c]","22880","22520"
"New entrant CS","2023","Analysis","AA/AO","AO","Male","95","[c]","22760","23200"
"New entrant CS","2023","Analysis","EO","EO","Female","100","[c]","27550","27890"
"New entrant CS","2023","Analysis","EO","EO","Male","120","[c]","27670","27650"
"New entrant CS","2023","Analysis","G6/G7","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","G6/G7","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","G6/G7","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","G6/G7","G7","Male","50","[c]","54280","52520"
"New entrant CS","2023","Analysis","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","SEO/HEO","HEO","Female","365","[c]","32820","32260"
"New entrant CS","2023","Analysis","SEO/HEO","HEO","Male","400","[c]","33110","33450"
"New entrant CS","2023","Analysis","SEO/HEO","SEO","Female","90","[c]","40720","40470"
"New entrant CS","2023","Analysis","SEO/HEO","SEO","Male","90","[c]","40570","40330"
"New entrant CS","2023","Commercial","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","AA/AO","AO","Female","55","[c]","22310","22000"
"New entrant CS","2023","Commercial","AA/AO","AO","Male","35","[c]","22880","22220"
"New entrant CS","2023","Commercial","EO","EO","Female","70","[c]","27060","27080"
"New entrant CS","2023","Commercial","EO","EO","Male","60","[c]","27410","27080"
"New entrant CS","2023","Commercial","G6/G7","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","G6/G7","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","G6/G7","G7","Female","45","[c]","61870","65500"
"New entrant CS","2023","Commercial","G6/G7","G7","Male","55","[c]","64110","65500"
"New entrant CS","2023","Commercial","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","SEO/HEO","HEO","Female","130","[c]","32340","32470"
"New entrant CS","2023","Commercial","SEO/HEO","HEO","Male","95","[c]","32420","32500"
"New entrant CS","2023","Commercial","SEO/HEO","SEO","Female","65","[c]","40590","40420"
"New entrant CS","2023","Commercial","SEO/HEO","SEO","Male","60","[c]","41110","41000"
"New entrant CS","2023","Commercial","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","AA/AO","AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Communications","AA/AO","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","EO","EO","Female","65","[c]","27530","27550"
"New entrant CS","2023","Communications","EO","EO","Male","30","[c]","27610","27820"
"New entrant CS","2023","Communications","G6/G7","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","G6/G7","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","G6/G7","G7","Female","30","[c]","55670","55000"
"New entrant CS","2023","Communications","G6/G7","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SEO/HEO","HEO","Female","130","[c]","34510","34000"
"New entrant CS","2023","Communications","SEO/HEO","HEO","Male","85","[c]","34530","34000"
"New entrant CS","2023","Communications","SEO/HEO","SEO","Female","85","[c]","41970","41710"
"New entrant CS","2023","Communications","SEO/HEO","SEO","Male","55","[c]","42610","41780"
"New entrant CS","2023","Communications","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AA/AO","AO","Female","150","[c]","23440","22520"
"New entrant CS","2023","Counter Fraud","AA/AO","AO","Male","100","[c]","23070","21690"
"New entrant CS","2023","Counter Fraud","EO","EO","Female","130","[c]","28290","27890"
"New entrant CS","2023","Counter Fraud","EO","EO","Male","135","[c]","28850","27890"
"New entrant CS","2023","Counter Fraud","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO/HEO","HEO","Female","50","[c]","35390","34400"
"New entrant CS","2023","Counter Fraud","SEO/HEO","HEO","Male","65","[c]","34810","34170"
"New entrant CS","2023","Counter Fraud","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Debt","AA/AO","AO","Female","965","[c]","22690","22520"
"New entrant CS","2023","Debt","AA/AO","AO","Male","690","[c]","22630","22520"
"New entrant CS","2023","Debt","EO","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Debt","EO","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Debt","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","AA/AO","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","AA/AO","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","AA/AO","AO","Female","70","[c]","21400","21930"
"New entrant CS","2023","Digital, Data & Technology","AA/AO","AO","Male","110","[c]","22050","22220"
"New entrant CS","2023","Digital, Data & Technology","EO","EO","Female","275","[c]","27630","27650"
"New entrant CS","2023","Digital, Data & Technology","EO","EO","Male","440","[c]","27760","27650"
"New entrant CS","2023","Digital, Data & Technology","G6/G7","G6","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","G6/G7","G6","Male","90","[c]","70950","70500"
"New entrant CS","2023","Digital, Data & Technology","G6/G7","G7","Female","170","[c]","54820","54500"
"New entrant CS","2023","Digital, Data & Technology","G6/G7","G7","Male","380","[c]","55720","55110"
"New entrant CS","2023","Digital, Data & Technology","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","SCS level","SCS level","Male","35","[c]","107170","102120"
"New entrant CS","2023","Digital, Data & Technology","SEO/HEO","HEO","Female","315","[c]","33820","34170"
"New entrant CS","2023","Digital, Data & Technology","SEO/HEO","HEO","Male","510","[c]","34120","34170"
"New entrant CS","2023","Digital, Data & Technology","SEO/HEO","SEO","Female","270","[c]","40460","40000"
"New entrant CS","2023","Digital, Data & Technology","SEO/HEO","SEO","Male","460","[c]","41790","41600"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA/AO","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA/AO","AO","Female","125","[c]","22600","22520"
"New entrant CS","2023","Finance","AA/AO","AO","Male","110","[c]","22300","22520"
"New entrant CS","2023","Finance","EO","EO","Female","105","[c]","27410","27080"
"New entrant CS","2023","Finance","EO","EO","Male","80","[c]","27290","27080"
"New entrant CS","2023","Finance","G6/G7","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","G7","Female","40","[c]","53640","53400"
"New entrant CS","2023","Finance","G6/G7","G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO/HEO","HEO","Female","100","[c]","34010","34170"
"New entrant CS","2023","Finance","SEO/HEO","HEO","Male","85","[c]","33830","34170"
"New entrant CS","2023","Finance","SEO/HEO","SEO","Female","70","[c]","42240","41880"
"New entrant CS","2023","Finance","SEO/HEO","SEO","Male","65","[c]","42600","41780"
"New entrant CS","2023","Finance","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","AA/AO","AO","Female","180","[c]","21940","22150"
"New entrant CS","2023","Grants Management","AA/AO","AO","Male","165","[c]","22080","22150"
"New entrant CS","2023","Grants Management","EO","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","EO","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA/AO","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA/AO","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA/AO","AO","Female","150","[c]","22130","22220"
"New entrant CS","2023","Human Resources","AA/AO","AO","Male","70","[c]","22330","22220"
"New entrant CS","2023","Human Resources","EO","EO","Female","220","[c]","26880","27080"
"New entrant CS","2023","Human Resources","EO","EO","Male","140","[c]","27980","27140"
"New entrant CS","2023","Human Resources","G6/G7","G6","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6/G7","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6/G7","G7","Female","65","[c]","53340","54000"
"New entrant CS","2023","Human Resources","G6/G7","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SEO/HEO","HEO","Female","200","[c]","33910","33830"
"New entrant CS","2023","Human Resources","SEO/HEO","HEO","Male","90","[c]","34230","33830"
"New entrant CS","2023","Human Resources","SEO/HEO","SEO","Female","80","[c]","41660","40680"
"New entrant CS","2023","Human Resources","SEO/HEO","SEO","Male","55","[c]","42260","41000"
"New entrant CS","2023","Human Resources","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","EO","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","G6/G7","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","AA/AO","AO","Female","355","[c]","21870","21120"
"New entrant CS","2023","Legal","AA/AO","AO","Male","160","[c]","21730","20980"
"New entrant CS","2023","Legal","EO","EO","Female","250","[c]","27970","27760"
"New entrant CS","2023","Legal","EO","EO","Male","90","[c]","27810","27760"
"New entrant CS","2023","Legal","G6/G7","G6","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","G6/G7","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","G6/G7","G7","Female","240","[c]","53510","52600"
"New entrant CS","2023","Legal","G6/G7","G7","Male","130","[c]","53430","52470"
"New entrant CS","2023","Legal","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SEO/HEO","HEO","Female","60","[c]","37380","34130"
"New entrant CS","2023","Legal","SEO/HEO","HEO","Male","40","[c]","38250","39110"
"New entrant CS","2023","Legal","SEO/HEO","SEO","Female","130","[c]","39350","38760"
"New entrant CS","2023","Legal","SEO/HEO","SEO","Male","55","[c]","39150","38760"
"New entrant CS","2023","No function","AA/AO","AA","Female","1695","[c]","22290","23230"
"New entrant CS","2023","No function","AA/AO","AA","Male","1110","[c]","22480","23230"
"New entrant CS","2023","No function","AA/AO","AO","Female","8840","[c]","24080","22500"
"New entrant CS","2023","No function","AA/AO","AO","Male","7835","[c]","25130","22520"
"New entrant CS","2023","No function","EO","EO","Female","3455","[c]","27580","27060"
"New entrant CS","2023","No function","EO","EO","Male","3300","[c]","27730","26780"
"New entrant CS","2023","No function","G6/G7","G6","Female","130","[c]","72000","67830"
"New entrant CS","2023","No function","G6/G7","G6","Male","145","[c]","70430","67320"
"New entrant CS","2023","No function","G6/G7","G7","Female","465","[c]","57570","54660"
"New entrant CS","2023","No function","G6/G7","G7","Male","465","[c]","56950","54660"
"New entrant CS","2023","No function","SCS level","SCS level","Female","65","[c]","104390","95000"
"New entrant CS","2023","No function","SCS level","SCS level","Male","70","[c]","106970","1e+05"
"New entrant CS","2023","No function","SEO/HEO","HEO","Female","1490","[c]","33690","33400"
"New entrant CS","2023","No function","SEO/HEO","HEO","Male","1270","[c]","33970","33830"
"New entrant CS","2023","No function","SEO/HEO","SEO","Female","840","[c]","42640","41660"
"New entrant CS","2023","No function","SEO/HEO","SEO","Male","765","[c]","42580","41550"
"New entrant CS","2023","No function","Unknown","Unknown","Female","3045","[c]","22980","23640"
"New entrant CS","2023","No function","Unknown","Unknown","Male","1025","[c]","23530","23640"
"New entrant CS","2023","Project Delivery","AA/AO","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","AA/AO","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","AA/AO","AO","Female","85","[c]","22360","22360"
"New entrant CS","2023","Project Delivery","AA/AO","AO","Male","70","[c]","22260","22370"
"New entrant CS","2023","Project Delivery","EO","EO","Female","185","[c]","26540","26040"
"New entrant CS","2023","Project Delivery","EO","EO","Male","95","[c]","26690","27080"
"New entrant CS","2023","Project Delivery","G6/G7","G6","Female","35","[c]","68180","67160"
"New entrant CS","2023","Project Delivery","G6/G7","G6","Male","40","[c]","69970","67340"
"New entrant CS","2023","Project Delivery","G6/G7","G7","Female","105","[c]","52270","52170"
"New entrant CS","2023","Project Delivery","G6/G7","G7","Male","120","[c]","52570","52170"
"New entrant CS","2023","Project Delivery","SCS level","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","SCS level","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","SEO/HEO","HEO","Female","285","[c]","32660","33500"
"New entrant CS","2023","Project Delivery","SEO/HEO","HEO","Male","225","[c]","32830","33500"
"New entrant CS","2023","Project Delivery","SEO/HEO","SEO","Female","135","[c]","40770","41000"
"New entrant CS","2023","Project Delivery","SEO/HEO","SEO","Male","150","[c]","41310","41000"
"New entrant CS","2023","Project Delivery","Unknown","Unknown","Female","85","[c]","28500","26000"
"New entrant CS","2023","Project Delivery","Unknown","Unknown","Male","130","[c]","36210","33000"
"New entrant CS","2023","Property","AA/AO","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Property","AA/AO","AA","Male","40","[c]","20800","19770"
"New entrant CS","2023","Property","AA/AO","AO","Female","155","[c]","22600","22520"
"New entrant CS","2023","Property","AA/AO","AO","Male","155","[c]","23290","22520"
