"Status","Year","Age","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Operational Delivery","Scotland","AA/AO","205","[c]","22680","22400"
"New entrant CS","2023","40-49","Operational Delivery","Scotland","EO","100","[c]","27120","26780"
"New entrant CS","2023","40-49","Operational Delivery","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","Scotland","SEO/HEO","25","[c]","41630","36030"
"New entrant CS","2023","40-49","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","South East (England)","AA/AO","295","[c]","25770","23310"
"New entrant CS","2023","40-49","Operational Delivery","South East (England)","EO","105","[c]","26700","25880"
"New entrant CS","2023","40-49","Operational Delivery","South East (England)","G6/G7","10","[c]","59920","58070"
"New entrant CS","2023","40-49","Operational Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","South East (England)","SEO/HEO","45","[c]","35890","33830"
"New entrant CS","2023","40-49","Operational Delivery","South East (England)","Unknown","70","[c]","24070","23640"
"New entrant CS","2023","40-49","Operational Delivery","South West (England)","AA/AO","175","[c]","24340","23230"
"New entrant CS","2023","40-49","Operational Delivery","South West (England)","EO","60","[c]","27090","26680"
"New entrant CS","2023","40-49","Operational Delivery","South West (England)","G6/G7","20","[c]","57010","55000"
"New entrant CS","2023","40-49","Operational Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","South West (England)","SEO/HEO","55","[c]","36330","35160"
"New entrant CS","2023","40-49","Operational Delivery","South West (England)","Unknown","60","[c]","24840","23640"
"New entrant CS","2023","40-49","Operational Delivery","Unknown","AA/AO","15","[c]","25410","23230"
"New entrant CS","2023","40-49","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","Wales","AA/AO","230","[c]","22840","22500"
"New entrant CS","2023","40-49","Operational Delivery","Wales","EO","60","[c]","26990","26900"
"New entrant CS","2023","40-49","Operational Delivery","Wales","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","Wales","SEO/HEO","30","[c]","36480","33200"
"New entrant CS","2023","40-49","Operational Delivery","Wales","Unknown","45","[c]","23100","23640"
"New entrant CS","2023","40-49","Operational Delivery","West Midlands (England)","AA/AO","250","[c]","23720","22500"
"New entrant CS","2023","40-49","Operational Delivery","West Midlands (England)","EO","50","[c]","26800","25970"
"New entrant CS","2023","40-49","Operational Delivery","West Midlands (England)","G6/G7","10","[c]","54910","53000"
"New entrant CS","2023","40-49","Operational Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","West Midlands (England)","SEO/HEO","30","[c]","35780","34170"
"New entrant CS","2023","40-49","Operational Delivery","West Midlands (England)","Unknown","50","[c]","23420","23640"
"New entrant CS","2023","40-49","Operational Delivery","Yorkshire and The Humber","AA/AO","265","[c]","24160","22520"
"New entrant CS","2023","40-49","Operational Delivery","Yorkshire and The Humber","EO","125","[c]","26460","25750"
"New entrant CS","2023","40-49","Operational Delivery","Yorkshire and The Humber","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Delivery","Yorkshire and The Humber","SEO/HEO","35","[c]","37790","36820"
"New entrant CS","2023","40-49","Operational Delivery","Yorkshire and The Humber","Unknown","60","[c]","23180","23640"
"New entrant CS","2023","40-49","Operational Research","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Operational Research","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","East Midlands (England)","AA/AO","10","[c]","21200","21580"
"New entrant CS","2023","40-49","Other","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","East of England","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","London","SEO/HEO","10","[c]","37450","37660"
"New entrant CS","2023","40-49","Other","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","North West (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","Scotland","AA/AO","20","[c]","22080","21690"
"New entrant CS","2023","40-49","Other","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","South East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","South West (England)","AA/AO","20","[c]","21200","21580"
"New entrant CS","2023","40-49","Other","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","South West (England)","G6/G7","10","[c]","54490","50930"
"New entrant CS","2023","40-49","Other","South West (England)","SEO/HEO","30","[c]","36130","34370"
"New entrant CS","2023","40-49","Other","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","Unknown","Unknown","15","[c]","23730","17660"
"New entrant CS","2023","40-49","Other","Wales","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","West Midlands (England)","AA/AO","45","[c]","21600","21690"
"New entrant CS","2023","40-49","Other","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","Yorkshire and The Humber","AA/AO","10","[c]","21510","21690"
"New entrant CS","2023","40-49","Other","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","South West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","London","G6/G7","30","[c]","63210","63000"
"New entrant CS","2023","40-49","Policy","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","London","SEO/HEO","25","[c]","38230","37090"
"New entrant CS","2023","40-49","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","North East (England)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","South West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","South West (England)","SEO/HEO","10","[c]","36340","37300"
"New entrant CS","2023","40-49","Policy","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","Wales","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","Wales","SEO/HEO","10","[c]","38810","41190"
"New entrant CS","2023","40-49","Policy","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","London","G6/G7","15","[c]","61720","59180"
"New entrant CS","2023","40-49","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","London","SEO/HEO","30","[c]","39840","39150"
"New entrant CS","2023","40-49","Project Delivery","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","North East (England)","G6/G7","10","[c]","53610","52000"
"New entrant CS","2023","40-49","Project Delivery","North East (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","North West (England)","SEO/HEO","15","[c]","35490","34400"
"New entrant CS","2023","40-49","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Scotland","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","South East (England)","G6/G7","10","[c]","58120","54440"
"New entrant CS","2023","40-49","Project Delivery","South East (England)","SEO/HEO","20","[c]","37220","37690"
"New entrant CS","2023","40-49","Project Delivery","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","South West (England)","G6/G7","25","[c]","52100","50310"
"New entrant CS","2023","40-49","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","South West (England)","SEO/HEO","35","[c]","35320","33830"
"New entrant CS","2023","40-49","Project Delivery","South West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Wales","SEO/HEO","15","[c]","40870","40070"
"New entrant CS","2023","40-49","Project Delivery","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","West Midlands (England)","SEO/HEO","10","[c]","39100","40250"
"New entrant CS","2023","40-49","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","London","SEO/HEO","10","[c]","42010","40230"
"New entrant CS","2023","40-49","Property","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","North West (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","North West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Scotland","SEO/HEO","10","[c]","38900","40250"
"New entrant CS","2023","40-49","Property","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","South East (England)","SEO/HEO","15","[c]","36210","33830"
"New entrant CS","2023","40-49","Property","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Wales","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","South East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","East of England","SEO/HEO","10","[c]","36160","34000"
"New entrant CS","2023","40-49","Science and Engineering","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","South East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","South East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","South East (England)","SEO/HEO","15","[c]","37760","38420"
"New entrant CS","2023","40-49","Science and Engineering","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","South West (England)","G6/G7","10","[c]","53310","50050"
"New entrant CS","2023","40-49","Science and Engineering","South West (England)","SEO/HEO","80","[c]","39040","39890"
"New entrant CS","2023","40-49","Science and Engineering","South West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","East of England","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
