"Status","Year","Ethnicity","Function_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","Commercial","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Outside London","Heterosexual / straight","200","[c]","42370","38550"
"Leaver CS","2023","White","Commercial","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","London","Heterosexual / straight","130","[c]","50210","43440"
"Leaver CS","2023","White","Communications","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Outside London","Heterosexual / straight","85","[c]","38480","34490"
"Leaver CS","2023","White","Communications","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","London","Heterosexual / straight","40","[c]","43650","40900"
"Leaver CS","2023","White","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Outside London","Heterosexual / straight","195","[c]","27810","28120"
"Leaver CS","2023","White","Counter Fraud","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Outside London","Unknown","290","[c]","26150","27570"
"Leaver CS","2023","White","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Outside London","Heterosexual / straight","170","[c]","22720","21690"
"Leaver CS","2023","White","Debt","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Outside London","Unknown","250","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","London","Heterosexual / straight","220","[c]","52500","54700"
"Leaver CS","2023","White","Digital, Data & Technology","London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Outside London","Heterosexual / straight","690","[c]","41520","38760"
"Leaver CS","2023","White","Digital, Data & Technology","Outside London","LGBO","70","[c]","37600","34140"
"Leaver CS","2023","White","Digital, Data & Technology","Outside London","Undeclared","50","[c]","35580","34340"
"Leaver CS","2023","White","Digital, Data & Technology","Outside London","Unknown","165","[c]","42010","39650"
"Leaver CS","2023","White","Digital, Data & Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","London","Heterosexual / straight","75","[c]","54360","52790"
"Leaver CS","2023","White","Finance","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Outside London","Heterosexual / straight","275","[c]","38400","34300"
"Leaver CS","2023","White","Finance","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Outside London","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Outside London","Heterosexual / straight","50","[c]","25250","22150"
"Leaver CS","2023","White","Grants Management","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","London","Heterosexual / straight","120","[c]","54110","50250"
"Leaver CS","2023","White","Human Resources","London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Outside London","Heterosexual / straight","760","[c]","31410","27620"
"Leaver CS","2023","White","Human Resources","Outside London","LGBO","45","[c]","36320","31310"
"Leaver CS","2023","White","Human Resources","Outside London","Undeclared","45","[c]","29520","28120"
"Leaver CS","2023","White","Human Resources","Outside London","Unknown","70","[c]","32380","30510"
"Leaver CS","2023","White","Human Resources","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","London","Heterosexual / straight","205","[c]","53080","52790"
"Leaver CS","2023","White","Legal","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Outside London","Heterosexual / straight","240","[c]","42020","38760"
"Leaver CS","2023","White","Legal","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Outside London","Unknown","55","[c]","49090","56450"
"Leaver CS","2023","White","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","London","Heterosexual / straight","2050","[c]","45150","39630"
"Leaver CS","2023","White","No function","London","LGBO","310","[c]","43230","38020"
"Leaver CS","2023","White","No function","London","Undeclared","205","[c]","41250","35360"
"Leaver CS","2023","White","No function","London","Unknown","195","[c]","44920","33390"
"Leaver CS","2023","White","No function","Outside London","Heterosexual / straight","12075","[c]","29520","27400"
"Leaver CS","2023","White","No function","Outside London","LGBO","990","[c]","28120","27140"
"Leaver CS","2023","White","No function","Outside London","Undeclared","1045","[c]","28060","25880"
"Leaver CS","2023","White","No function","Outside London","Unknown","2440","[c]","28500","25840"
"Leaver CS","2023","White","No function","Overseas","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","Heterosexual / straight","35","[c]","31940","28120"
"Leaver CS","2023","White","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","No function","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","London","Heterosexual / straight","100","[c]","55970","53420"
"Leaver CS","2023","White","Project Delivery","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Outside London","Heterosexual / straight","550","[c]","43300","40030"
"Leaver CS","2023","White","Project Delivery","Outside London","LGBO","30","[c]","38000","33340"
"Leaver CS","2023","White","Project Delivery","Outside London","Undeclared","40","[c]","42200","41080"
"Leaver CS","2023","White","Project Delivery","Outside London","Unknown","170","[c]","41570","39890"
"Leaver CS","2023","White","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","London","Heterosexual / straight","60","[c]","49520","46800"
"Leaver CS","2023","White","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Outside London","Heterosexual / straight","315","[c]","34470","33150"
"Leaver CS","2023","White","Property","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","London","Heterosexual / straight","50","[c]","40720","37630"
"Leaver CS","2023","White","Security","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Outside London","Heterosexual / straight","510","[c]","31830","27500"
"Leaver CS","2023","White","Security","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Outside London","Undeclared","45","[c]","36780","39070"
"Leaver CS","2023","White","Security","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","London","Heterosexual / straight","225","[c]","52630","46710"
"Leaver CS","2023","White","Unknown","London","LGBO","35","[c]","[c]","[c]"
