"Status","Year","Parent_department","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","Southampton","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","Tyneside","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Birmingham","Outside London","50","50","42030","38230"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Cardiff and Vale of Glamorgan","Outside London","230","225","41160","38000"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Devon CC","Outside London","320","310","39200","35590"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Glasgow City","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Hackney and Newham","London","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Leeds","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Monmouthshire and Newport","Outside London","245","240","48930","48810"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Tyneside","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Westminster","London","135","135","49870","49240"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Economics","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Economics","Birmingham","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Economics","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Economics","Greater Manchester South West","Outside London","20","20","35380","34570"
"In post","2023","Department for Business, Energy and Industrial Strategy","Economics","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Economics","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Economics","Monmouthshire and Newport","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Economics","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Economics","Westminster","London","230","225","49200","45300"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Birmingham","Outside London","30","30","43320","43300"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Blackpool","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Cardiff and Vale of Glamorgan","Outside London","80","75","33770","31350"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Devon CC","Outside London","25","25","37170","33290"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Hackney and Newham","London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Manchester","Outside London","10","10","40890","41880"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Monmouthshire and Newport","Outside London","30","25","43540","42620"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Plymouth","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Westminster","London","140","135","53430","55350"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Birmingham","Outside London","30","30","41230","41070"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Cardiff and Vale of Glamorgan","Outside London","85","80","38490","34640"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Devon CC","Outside London","65","60","37490","36130"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Greater Manchester South West","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Hackney and Newham","London","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Leeds","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Monmouthshire and Newport","Outside London","55","50","38850","32590"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Swindon","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Tyneside","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Westminster","London","115","110","51630","54710"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Hackney and Newham","London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Monmouthshire and Newport","Outside London","30","30","34840","31750"
"In post","2023","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Internal Audit","Devon CC","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Internal Audit","Monmouthshire and Newport","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","International Trade","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","International Trade","Westminster","London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Cardiff and Vale of Glamorgan","Outside London","20","15","33290","28070"
"In post","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Devon CC","Outside London","10","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Monmouthshire and Newport","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Westminster","London","20","20","45360","42200"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","Cardiff and Vale of Glamorgan","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","Devon CC","Outside London","15","10","41370","45150"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","Hackney and Newham","London","30","30","54670","54670"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","Manchester","Outside London","10","10","51870","53260"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","Monmouthshire and Newport","Outside London","60","55","52250","57860"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","120","110","49600","39650"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Antrim and Newtownabbey","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Belfast","Outside London","25","20","25690","25610"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Berkshire","Outside London","15","10","36020","30160"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Birmingham","Outside London","370","345","30820","26480"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Blackpool","Outside London","20","20","30950","26940"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Brighton and Hove","Outside London","15","15","33080","31620"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Bristol, City of","Outside London","55","55","33900","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","565","515","27470","23240"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","City of Edinburgh","Outside London","115","110","28070","25610"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Croydon","London","45","45","32660","25810"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Devon CC","Outside London","285","275","36040","38250"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Glasgow City","Outside London","85","75","31920","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Greater Manchester South West","Outside London","20","20","36780","33090"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Hackney and Newham","London","140","135","38760","34200"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Harrow and Hillingdon","London","20","20","33310","30930"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Hertfordshire CC","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Hounslow and Richmond upon Thames","London","25","25","44520","43170"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","15","15","28820","30930"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Isle of Anglesey","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Leeds","Outside London","140","125","31570","31620"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Lincolnshire CC","Outside London","25","25","31590","32730"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Manchester","Outside London","225","210","31260","28480"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Medway","Outside London","45","40","28460","24510"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Monmouthshire and Newport","Outside London","630","585","28900","25040"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","North Hampshire","Outside London","25","25","34720","33960"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Nottingham","Outside London","135","130","29870","26940"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Overseas","Overseas","30","30","34770","37420"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Oxfordshire CC","Outside London","25","25","33730","32730"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Plymouth","Outside London","40","35","29300","24510"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Shetland Islands","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","South Hampshire","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Southampton","Outside London","15","15","30750","31580"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Suffolk CC","Outside London","100","95","31390","31620"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Swindon","Outside London","10","10","35070","31350"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Tyneside","Outside London","170","155","30260","31620"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wandsworth","London","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Westminster","London","415","410","48960","41540"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wiltshire","Outside London","10","10","31140","32730"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wirral","Outside London","25","25","30440","26940"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Research","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
