"Status","Year","Function_of_post","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Human Resources","National Crime Agency","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","National Crime Agency","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland Office","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland Office","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Gas and Electricity Markets","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Gas and Electricity Markets","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Qualifications and Examinations Regulation","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of Rail and Road","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of the Secretary of State for Scotland","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Government","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Government","Falkirk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scottish Government","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","The National Archives","Hounslow and Richmond upon Thames","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","Monmouthshire and Newport","Outside London","15","[c]","36550","31700"
"Leaver CS","2023","Human Resources","UK Statistics Authority","South Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","UK Statistics Authority","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Water Services Regulation Authority","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Department for Business, Energy and Industrial Strategy","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Department for Transport","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Foreign, Commonwealth and Development Office","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Land Registry","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Revenue and Customs","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Revenue and Customs","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Revenue and Customs","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Revenue and Customs","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Revenue and Customs","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Revenue and Customs","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","HM Treasury","Westminster","London","15","[c]","58300","53070"
"Leaver CS","2023","Internal Audit","Ministry of Defence","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence","Portsmouth","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Ministry of Defence","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Export Finance","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","UK Statistics Authority","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Berkshire","Outside London","15","[c]","36990","30560"
"Leaver CS","2023","Legal","Attorney General's Departments","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Birmingham","Outside London","35","[c]","38740","28850"
"Leaver CS","2023","Legal","Attorney General's Departments","Brighton and Hove","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Bristol, City of","Outside London","15","[c]","38860","36290"
"Leaver CS","2023","Legal","Attorney General's Departments","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Cardiff and Vale of Glamorgan","Outside London","20","[c]","39570","38760"
"Leaver CS","2023","Legal","Attorney General's Departments","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Croydon","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Devon CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","East Kent","Outside London","15","[c]","34040","24480"
"Leaver CS","2023","Legal","Attorney General's Departments","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Heart of Essex","Outside London","15","[c]","42080","40800"
"Leaver CS","2023","Legal","Attorney General's Departments","Hertfordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Leeds","Outside London","30","[c]","42860","32500"
"Leaver CS","2023","Legal","Attorney General's Departments","Leicester","Outside London","15","[c]","37780","26900"
"Leaver CS","2023","Legal","Attorney General's Departments","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Liverpool","Outside London","20","[c]","38780","31930"
"Leaver CS","2023","Legal","Attorney General's Departments","Manchester","Outside London","20","[c]","45190","49530"
"Leaver CS","2023","Legal","Attorney General's Departments","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Norwich and East Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Nottingham","Outside London","20","[c]","36200","31330"
"Leaver CS","2023","Legal","Attorney General's Departments","Portsmouth","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Sheffield","Outside London","10","[c]","29340","23650"
"Leaver CS","2023","Legal","Attorney General's Departments","South Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Swansea","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Tyneside","Outside London","20","[c]","41590","44000"
"Leaver CS","2023","Legal","Attorney General's Departments","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","West Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","Westminster","London","325","[c]","49780","52020"
"Leaver CS","2023","Legal","Attorney General's Departments","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Attorney General's Departments","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cabinet Office","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Competition and Markets Authority","Tower Hamlets","London","20","[c]","64220","71370"
"Leaver CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Education","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Education","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Education","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Transport","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department for Work and Pensions","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Department of Health and Social Care","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Food Standards Agency","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Foreign, Commonwealth and Development Office","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Foreign, Commonwealth and Development Office","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","Gloucestershire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Land Registry","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs","Hackney and Newham","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Revenue and Customs","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","HM Treasury","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Ministry of Defence","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Ministry of Defence","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Ministry of Defence","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Ministry of Justice","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Ministry of Justice","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Ministry of Justice","Brent","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Ministry of Justice","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Ministry of Justice","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Ministry of Justice","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Ministry of Justice","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Ministry of Justice","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Ministry of Justice","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Ministry of Justice","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Ministry of Justice","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Ministry of Justice","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Ministry of Justice","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","National Crime Agency","Lambeth","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Office for Standards in Education, Children's Services and Skills","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Office of Gas and Electricity Markets","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Office of Gas and Electricity Markets","Tower Hamlets","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Office of Qualifications and Examinations Regulation","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Office of Rail and Road","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scottish Government","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scottish Government","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scottish Government","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scottish Government","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scottish Government","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scottish Government","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Scottish Government","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","The National Archives","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","UK Export Finance","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","UK Supreme Court","Westminster","London","15","[c]","40680","37230"
"Leaver CS","2023","Legal","Water Services Regulation Authority","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Attorney General's Departments","Westminster","London","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Cabinet Office","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Cabinet Office","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Cabinet Office","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Cabinet Office","Glasgow City","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Cabinet Office","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Cabinet Office","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Cabinet Office","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Cabinet Office","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Cabinet Office","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Cabinet Office","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Cabinet Office","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Cabinet Office","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Cabinet Office","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Cabinet Office","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Cabinet Office","Westminster","London","170","[c]","47070","38180"
"Leaver CS","2023","No function","Cabinet Office","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Cabinet Office","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Chancellor's other departments","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Chancellor's other departments","Westminster","London","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Charity Commission","Sefton","Outside London","25","[c]","26480","25300"
"Leaver CS","2023","No function","Charity Commission","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Charity Commission","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Birmingham","Outside London","35","[c]","30640","24570"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Outside London","35","[c]","31300","23740"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","City of Edinburgh","Outside London","10","[c]","24540","22180"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Glasgow City","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","Outside London","15","[c]","37220","32430"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Hackney and Newham","London","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Hounslow and Richmond upon Thames","London","10","[c]","35050","33610"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Leeds","Outside London","10","[c]","29010","22180"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Manchester","Outside London","15","[c]","32050","25160"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","Outside London","50","[c]","31660","27380"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Nottingham","Outside London","10","[c]","27310","25160"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Suffolk CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Tyneside","Outside London","10","[c]","39470","30950"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Westminster","London","430","[c]","48610","47880"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Digital, Culture, Media and Sport","Westminster","London","145","[c]","45420","39620"
"Leaver CS","2023","No function","Department for Education","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","Coventry","Outside London","40","[c]","43000","38610"
"Leaver CS","2023","No function","Department for Education","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","Darlington","Outside London","15","[c]","38250","31230"
