"Status","Year","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scotland","Falkirk","15","[c]","27590","24130"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scotland","Glasgow City","15","[c]","31120","25350"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scotland","North Lanarkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scotland","Perth and Kinross, and Stirling","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scotland","South Lanarkshire","20","[c]","25940","25060"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Fiscal Commission","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scotland","Aberdeen City and Aberdeenshire","30","[c]","40600","34730"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scotland","City of Edinburgh","340","[c]","44630","38330"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scotland","Falkirk","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scotland","Glasgow City","85","[c]","41940","38330"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Scotland","Aberdeen City and Aberdeenshire","20","[c]","29870","24710"
"Leaver CS","2023","Scottish Prison Service","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Scotland","City of Edinburgh","85","[c]","36040","37060"
"Leaver CS","2023","Scottish Prison Service","Scotland","Clackmannanshire and Fife","20","[c]","31770","28490"
"Leaver CS","2023","Scottish Prison Service","Scotland","Dumfries and Galloway","10","[c]","33220","35570"
"Leaver CS","2023","Scottish Prison Service","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","30","[c]","32400","35570"
"Leaver CS","2023","Scottish Prison Service","Scotland","Falkirk","45","[c]","35780","37060"
"Leaver CS","2023","Scottish Prison Service","Scotland","Glasgow City","70","[c]","32500","34180"
"Leaver CS","2023","Scottish Prison Service","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","20","[c]","31770","28490"
"Leaver CS","2023","Scottish Prison Service","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","[c]","30020","28490"
"Leaver CS","2023","Scottish Prison Service","Scotland","North Lanarkshire","25","[c]","33160","31290"
"Leaver CS","2023","Scottish Prison Service","Scotland","Perth and Kinross, and Stirling","60","[c]","32250","31290"
"Leaver CS","2023","Scottish Public Pensions Agency","Scotland","Scottish Borders","10","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","London","Westminster","70","[c]","46110","42010"
"Leaver CS","2023","Social Security Scotland","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scotland","Angus and Dundee City","45","[c]","28360","23340"
"Leaver CS","2023","Social Security Scotland","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scotland","Glasgow City","100","[c]","29040","23340"
"Leaver CS","2023","Social Security Scotland","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Security Scotland","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Scotland","City of Edinburgh","30","[c]","24970","22180"
"Leaver CS","2023","Submarine Delivery Agency","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","North West (England)","West Cumbria","25","[c]","42370","39980"
"Leaver CS","2023","Submarine Delivery Agency","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","10","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","120","[c]","42780","37800"
"Leaver CS","2023","Submarine Delivery Agency","South West (England)","Plymouth","15","[c]","35700","35810"
"Leaver CS","2023","Submarine Delivery Agency","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Teaching Regulation Agency","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","East of England","Suffolk CC","5","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","London","Hackney and Newham","10","[c]","43360","44990"
"Leaver CS","2023","The Insolvency Service","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","North West (England)","Manchester","10","[c]","36180","37140"
"Leaver CS","2023","The Insolvency Service","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","South West (England)","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","West Midlands (England)","Birmingham","20","[c]","29490","22180"
"Leaver CS","2023","The Insolvency Service","Yorkshire and The Humber","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","Hounslow and Richmond upon Thames","90","[c]","33050","29840"
"Leaver CS","2023","Transport Scotland","Scotland","City of Edinburgh","10","[c]","52880","57570"
"Leaver CS","2023","Transport Scotland","Scotland","Glasgow City","30","[c]","41730","36530"
"Leaver CS","2023","UK Debt Management Office","London","Camden and City of London","15","[c]","54110","50000"
"Leaver CS","2023","UK Export Finance","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","Westminster","75","[c]","53410","42000"
"Leaver CS","2023","UK Health Security Agency","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","East Midlands (England)","Nottingham","80","[c]","34610","31730"
"Leaver CS","2023","UK Health Security Agency","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","East of England","Cambridgeshire CC","60","[c]","35650","26010"
"Leaver CS","2023","UK Health Security Agency","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","East of England","Hertfordshire CC","10","[c]","50210","46000"
"Leaver CS","2023","UK Health Security Agency","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","East of England","Suffolk CC","10","[c]","44230","40180"
"Leaver CS","2023","UK Health Security Agency","East of England","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","East of England","West Essex","25","[c]","45430","37830"
"Leaver CS","2023","UK Health Security Agency","London","Barking & Dagenham and Havering","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","London","Barnet","180","[c]","36910","32980"
"Leaver CS","2023","UK Health Security Agency","London","Bexley and Greenwich","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","London","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","London","Bromley","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","London","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","London","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","London","Hackney and Newham","10","[c]","40360","40480"
"Leaver CS","2023","UK Health Security Agency","London","Haringey and Islington","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","London","Lambeth","170","[c]","43380","40070"
"Leaver CS","2023","UK Health Security Agency","London","Lewisham and Southwark","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","London","Redbridge and Waltham Forest","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","London","Wandsworth","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","London","Westminster","380","[c]","49520","41870"
"Leaver CS","2023","UK Health Security Agency","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","North East (England)","Tyneside","20","[c]","40730","29590"
"Leaver CS","2023","UK Health Security Agency","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","North West (England)","Liverpool","30","[c]","32180","29590"
"Leaver CS","2023","UK Health Security Agency","North West (England)","Manchester","85","[c]","29760","24390"
"Leaver CS","2023","UK Health Security Agency","North West (England)","Mid Lancashire","15","[c]","30110","28590"
"Leaver CS","2023","UK Health Security Agency","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South East (England)","Berkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South East (England)","Brighton and Hove","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South East (England)","Buckinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South East (England)","Central Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South East (England)","Mid Kent","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South East (England)","Oxfordshire CC","40","[c]","39320","34450"
"Leaver CS","2023","UK Health Security Agency","South East (England)","South Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South East (England)","West Surrey","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South East (England)","West Sussex (North East)","10","[c]","31380","29340"
"Leaver CS","2023","UK Health Security Agency","South East (England)","West Sussex (South West)","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South West (England)","Bristol, City of","75","[c]","29540","29370"
"Leaver CS","2023","UK Health Security Agency","South West (England)","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South West (England)","Devon CC","15","[c]","37370","30290"
"Leaver CS","2023","UK Health Security Agency","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South West (England)","Gloucestershire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","South West (England)","Wiltshire","120","[c]","34610","29370"
"Leaver CS","2023","UK Health Security Agency","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","West Midlands (England)","Birmingham","75","[c]","35670","29590"
"Leaver CS","2023","UK Health Security Agency","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Yorkshire and The Humber","Leeds","215","[c]","42150","37000"
"Leaver CS","2023","UK Health Security Agency","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Yorkshire and The Humber","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Yorkshire and The Humber","York","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","South West (England)","Somerset CC","85","[c]","33670","31090"
"Leaver CS","2023","UK Space Agency","London","Westminster","15","[c]","47680","41540"
"Leaver CS","2023","UK Space Agency","South East (England)","Oxfordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","South West (England)","Swindon","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","Westminster","35","[c]","43060","39840"
"Leaver CS","2023","UK Statistics Authority","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","South East (England)","South Hampshire","400","[c]","26040","21200"
"Leaver CS","2023","UK Statistics Authority","Wales","Monmouthshire and Newport","250","[c]","33890","30710"
"Leaver CS","2023","UK Supreme Court","London","Westminster","20","[c]","36820","37230"
"Leaver CS","2023","Valuation Office Agency","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","East Midlands (England)","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","East of England","Norwich and East Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","London","Brent","10","[c]","38800","36030"
"Leaver CS","2023","Valuation Office Agency","London","Croydon","15","[c]","41840","45750"
"Leaver CS","2023","Valuation Office Agency","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","London","Tower Hamlets","25","[c]","46400","46800"
"Leaver CS","2023","Valuation Office Agency","North East (England)","Durham","35","[c]","23390","22520"
"Leaver CS","2023","Valuation Office Agency","North East (England)","Tyneside","10","[c]","34340","26520"
"Leaver CS","2023","Valuation Office Agency","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","North West (England)","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","North West (England)","Sefton","10","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
