"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","No function","Food Standards Agency","EO","EO","30","[c]","27200","26910"
"Leaver CS","2023","No function","Food Standards Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Food Standards Agency","SEO/HEO","HEO","10","[c]","31820","31260"
"Leaver CS","2023","No function","Food Standards Agency","SEO/HEO","SEO","10","[c]","41690","41160"
"Leaver CS","2023","No function","HM Land Registry","AA/AO","AO","115","[c]","23470","23390"
"Leaver CS","2023","No function","HM Land Registry","EO","EO","95","[c]","28210","28080"
"Leaver CS","2023","No function","HM Land Registry","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Land Registry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Land Registry","SEO/HEO","HEO","65","[c]","34880","34850"
"Leaver CS","2023","No function","HM Land Registry","SEO/HEO","SEO","20","[c]","42180","41680"
"Leaver CS","2023","No function","HM Revenue and Customs","AA/AO","AA","50","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Revenue and Customs","AA/AO","AO","1455","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Revenue and Customs","EO","EO","500","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Revenue and Customs","G6/G7","G6","45","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Revenue and Customs","G6/G7","G7","95","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Revenue and Customs","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Revenue and Customs","SEO/HEO","HEO","300","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Revenue and Customs","SEO/HEO","SEO","95","[c]","[c]","[c]"
"Leaver CS","2023","No function","HM Treasury","AA/AO","AO","20","[c]","21780","20750"
"Leaver CS","2023","No function","HM Treasury","EO","EO","25","[c]","27150","26750"
"Leaver CS","2023","No function","HM Treasury","G6/G7","G6","20","[c]","65220","64900"
"Leaver CS","2023","No function","HM Treasury","G6/G7","G7","70","[c]","54410","54090"
"Leaver CS","2023","No function","HM Treasury","SCS level","SCS level","15","[c]","102420","91000"
"Leaver CS","2023","No function","HM Treasury","SEO/HEO","HEO","60","[c]","34030","33630"
"Leaver CS","2023","No function","HM Treasury","SEO/HEO","SEO","15","[c]","39430","38660"
"Leaver CS","2023","No function","Home Office","AA/AO","AA","75","[c]","21260","19500"
"Leaver CS","2023","No function","Home Office","AA/AO","AO","655","[c]","23020","22400"
"Leaver CS","2023","No function","Home Office","EO","EO","885","[c]","27470","26750"
"Leaver CS","2023","No function","Home Office","G6/G7","G6","45","[c]","70980","70840"
"Leaver CS","2023","No function","Home Office","G6/G7","G7","120","[c]","58970","59290"
"Leaver CS","2023","No function","Home Office","SCS level","SCS level","20","[c]","96800","88810"
"Leaver CS","2023","No function","Home Office","SEO/HEO","HEO","250","[c]","34980","35200"
"Leaver CS","2023","No function","Home Office","SEO/HEO","SEO","155","[c]","42620","43000"
"Leaver CS","2023","No function","Home Office","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Defence","AA/AO","AA","155","[c]","20050","19770"
"Leaver CS","2023","No function","Ministry of Defence","AA/AO","AO","510","[c]","22610","22220"
"Leaver CS","2023","No function","Ministry of Defence","EO","EO","265","[c]","29570","29060"
"Leaver CS","2023","No function","Ministry of Defence","G6/G7","G6","45","[c]","81730","82390"
"Leaver CS","2023","No function","Ministry of Defence","G6/G7","G7","80","[c]","61490","58990"
"Leaver CS","2023","No function","Ministry of Defence","SCS level","SCS level","20","[c]","106950","98490"
"Leaver CS","2023","No function","Ministry of Defence","SEO/HEO","HEO","370","[c]","36030","34660"
"Leaver CS","2023","No function","Ministry of Defence","SEO/HEO","SEO","255","[c]","44200","43530"
"Leaver CS","2023","No function","Ministry of Defence","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","AA/AO","AA","1345","[c]","20170","19930"
"Leaver CS","2023","No function","Ministry of Justice","AA/AO","AO","4645","[c]","22390","21780"
"Leaver CS","2023","No function","Ministry of Justice","EO","EO","795","[c]","27520","26820"
"Leaver CS","2023","No function","Ministry of Justice","G6/G7","G6","35","[c]","70260","68460"
"Leaver CS","2023","No function","Ministry of Justice","G6/G7","G7","85","[c]","57780","57450"
"Leaver CS","2023","No function","Ministry of Justice","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","SEO/HEO","HEO","375","[c]","33700","34260"
"Leaver CS","2023","No function","Ministry of Justice","SEO/HEO","SEO","295","[c]","43280","43650"
"Leaver CS","2023","No function","Ministry of Justice","Unknown","Unknown","1955","[c]","36160","29050"
"Leaver CS","2023","No function","National Crime Agency","AA/AO","AO","35","[c]","26490","24750"
"Leaver CS","2023","No function","National Crime Agency","EO","EO","140","[c]","36020","36250"
"Leaver CS","2023","No function","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","G6/G7","G7","15","[c]","66220","67840"
"Leaver CS","2023","No function","National Crime Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","National Crime Agency","SEO/HEO","HEO","75","[c]","43110","43710"
"Leaver CS","2023","No function","National Crime Agency","SEO/HEO","SEO","35","[c]","49790","49190"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","AA/AO","AO","20","[c]","21810","22490"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","EO","EO","10","[c]","27460","27140"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","G6/G7","G6","20","[c]","85880","87570"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","G6/G7","G7","65","[c]","75820","77470"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office for Standards in Education, Children's Services and Skills","SEO/HEO","SEO","55","[c]","50680","52750"
"Leaver CS","2023","No function","Office of Gas and Electricity Markets","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Gas and Electricity Markets","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Gas and Electricity Markets","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Gas and Electricity Markets","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Gas and Electricity Markets","SEO/HEO","HEO","10","[c]","34620","34900"
"Leaver CS","2023","No function","Office of Gas and Electricity Markets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Qualifications and Examinations Regulation","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Qualifications and Examinations Regulation","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Qualifications and Examinations Regulation","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Qualifications and Examinations Regulation","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Qualifications and Examinations Regulation","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Qualifications and Examinations Regulation","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Rail and Road","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Rail and Road","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Rail and Road","G6/G7","G7","10","[c]","61190","60020"
"Leaver CS","2023","No function","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of Rail and Road","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of the Secretary of State for Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of the Secretary of State for Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of the Secretary of State for Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of the Secretary of State for Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of the Secretary of State for Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Office of the Secretary of State for Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Scottish Government","AA/AO","AA","65","[c]","22320","22080"
"Leaver CS","2023","No function","Scottish Government","AA/AO","AO","250","[c]","25060","24710"
"Leaver CS","2023","No function","Scottish Government","EO","EO","200","[c]","35290","37060"
"Leaver CS","2023","No function","Scottish Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Scottish Government","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Scottish Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Scottish Government","SEO/HEO","HEO","60","[c]","39510","38170"
"Leaver CS","2023","No function","Scottish Government","SEO/HEO","SEO","20","[c]","47660","48640"
"Leaver CS","2023","No function","The National Archives","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","The National Archives","AA/AO","AO","15","[c]","23220","23460"
"Leaver CS","2023","No function","The National Archives","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","The National Archives","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","The National Archives","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","The National Archives","SEO/HEO","HEO","20","[c]","30940","29840"
"Leaver CS","2023","No function","The National Archives","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","UK Statistics Authority","AA/AO","AA","75","[c]","20480","20150"
"Leaver CS","2023","No function","UK Statistics Authority","AA/AO","AO","230","[c]","20950","21200"
"Leaver CS","2023","No function","UK Statistics Authority","EO","EO","25","[c]","24940","24840"
"Leaver CS","2023","No function","UK Statistics Authority","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","UK Statistics Authority","G6/G7","G7","15","[c]","52530","51460"
"Leaver CS","2023","No function","UK Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","UK Statistics Authority","SEO/HEO","HEO","30","[c]","32060","32090"
"Leaver CS","2023","No function","UK Statistics Authority","SEO/HEO","SEO","20","[c]","38170","37720"
"Leaver CS","2023","No function","Water Services Regulation Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Water Services Regulation Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Water Services Regulation Authority","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Water Services Regulation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Attorney General's Departments","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Attorney General's Departments","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Attorney General's Departments","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Attorney General's Departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cabinet Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cabinet Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cabinet Office","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cabinet Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cabinet Office","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cabinet Office","SEO/HEO","HEO","25","[c]","31670","32480"
"Leaver CS","2023","Project Delivery","Cabinet Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Chancellor's other departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Chancellor's other departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Chancellor's other departments","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Chancellor's other departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Charity Commission","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Charity Commission","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Charity Commission","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Charity Commission","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Competition and Markets Authority","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Competition and Markets Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Competition and Markets Authority","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Competition and Markets Authority","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Competition and Markets Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Competition and Markets Authority","SEO/HEO","HEO","10","[c]","35600","35600"
"Leaver CS","2023","Project Delivery","Competition and Markets Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","G6/G7","G7","20","[c]","51330","49860"
"Leaver CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","20","[c]","42790","43430"
"Leaver CS","2023","Project Delivery","Department for Digital, Culture, Media and Sport","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Digital, Culture, Media and Sport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Digital, Culture, Media and Sport","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Digital, Culture, Media and Sport","G6/G7","G7","10","[c]","54160","53030"
"Leaver CS","2023","Project Delivery","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Education","EO","EO","15","[c]","25080","25900"
"Leaver CS","2023","Project Delivery","Department for Education","G6/G7","G6","15","[c]","68320","66810"
"Leaver CS","2023","Project Delivery","Department for Education","G6/G7","G7","15","[c]","53140","51640"
"Leaver CS","2023","Project Delivery","Department for Education","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Education","SEO/HEO","HEO","15","[c]","31810","30710"
"Leaver CS","2023","Project Delivery","Department for Education","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for International Trade","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for International Trade","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Levelling Up, Housing and Communities","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Levelling Up, Housing and Communities","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Levelling Up, Housing and Communities","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Levelling Up, Housing and Communities","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Levelling Up, Housing and Communities","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Levelling Up, Housing and Communities","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Transport","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Transport","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Transport","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Transport","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Transport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Transport","SEO/HEO","SEO","10","[c]","45610","42990"
"Leaver CS","2023","Project Delivery","Department for Work and Pensions","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Work and Pensions","EO","EO","15","[c]","25830","27840"
"Leaver CS","2023","Project Delivery","Department for Work and Pensions","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Work and Pensions","G6/G7","G7","10","[c]","51860","50950"
"Leaver CS","2023","Project Delivery","Department for Work and Pensions","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department for Work and Pensions","SEO/HEO","HEO","25","[c]","35490","34290"
"Leaver CS","2023","Project Delivery","Department for Work and Pensions","SEO/HEO","SEO","20","[c]","39850","38640"
"Leaver CS","2023","Project Delivery","Department of Health and Social Care","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department of Health and Social Care","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department of Health and Social Care","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Department of Health and Social Care","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Estyn","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Estyn","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Estyn","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Food Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Food Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Foreign, Commonwealth and Development Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Foreign, Commonwealth and Development Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Foreign, Commonwealth and Development Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Foreign, Commonwealth and Development Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Foreign, Commonwealth and Development Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Foreign, Commonwealth and Development Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Land Registry","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Land Registry","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Land Registry","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Land Registry","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Land Registry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Land Registry","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Land Registry","SEO/HEO","SEO","10","[c]","39730","39520"
"Leaver CS","2023","Project Delivery","HM Revenue and Customs","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Revenue and Customs","EO","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Revenue and Customs","G6/G7","G6","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Revenue and Customs","G6/G7","G7","40","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Revenue and Customs","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Revenue and Customs","SEO/HEO","HEO","50","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Revenue and Customs","SEO/HEO","SEO","65","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Treasury","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Treasury","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Treasury","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","HM Treasury","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Home Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Home Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Home Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Ministry of Defence","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Ministry of Defence","AA/AO","AO","15","[c]","22250","21170"
"Leaver CS","2023","Project Delivery","Ministry of Defence","EO","EO","30","[c]","26320","25540"
"Leaver CS","2023","Project Delivery","Ministry of Defence","G6/G7","G6","30","[c]","69000","67300"
"Leaver CS","2023","Project Delivery","Ministry of Defence","G6/G7","G7","75","[c]","53910","55110"
"Leaver CS","2023","Project Delivery","Ministry of Defence","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Ministry of Defence","SEO/HEO","HEO","130","[c]","33070","32960"
"Leaver CS","2023","Project Delivery","Ministry of Defence","SEO/HEO","SEO","165","[c]","42180","41200"
"Leaver CS","2023","Project Delivery","Ministry of Defence","Unknown","Unknown","140","[c]","41330","36370"
"Leaver CS","2023","Project Delivery","Ministry of Justice","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Ministry of Justice","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Ministry of Justice","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Ministry of Justice","G6/G7","G7","10","[c]","56320","56450"
"Leaver CS","2023","Project Delivery","Ministry of Justice","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Ministry of Justice","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","National Crime Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","National Crime Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Office of Gas and Electricity Markets","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Office of Gas and Electricity Markets","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Office of Gas and Electricity Markets","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scottish Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Scottish Government","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","UK Export Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","UK Export Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","UK Export Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","UK Statistics Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","UK Statistics Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","UK Statistics Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","UK Statistics Authority","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","UK Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","UK Statistics Authority","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","UK Statistics Authority","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Water Services Regulation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Water Services Regulation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Attorney General's Departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Cabinet Office","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Cabinet Office","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Cabinet Office","G6/G7","G7","10","[c]","[c]","[c]"
