"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Counter Fraud","Unknown","Unknown","Unknown","10","10","38210","33940"
"In post","2023","Counter Fraud","Unknown","Wales","Outside London","15","15","33390","34700"
"In post","2023","Counter Fraud","Unknown","West Midlands (England)","Outside London","20","20","33390","28920"
"In post","2023","Counter Fraud","Unknown","Yorkshire and The Humber","Outside London","15","15","37230","34700"
"In post","2023","Debt","Operational Delivery","East Midlands (England)","Outside London","350","325","23820","22520"
"In post","2023","Debt","Operational Delivery","East of England","Outside London","35","30","26920","28130"
"In post","2023","Debt","Operational Delivery","London","London","580","520","29700","26920"
"In post","2023","Debt","Operational Delivery","North East (England)","Outside London","440","400","23900","22520"
"In post","2023","Debt","Operational Delivery","North West (England)","Outside London","400","370","25560","22520"
"In post","2023","Debt","Operational Delivery","Northern Ireland","Outside London","10","10","29000","28130"
"In post","2023","Debt","Operational Delivery","Scotland","Outside London","1140","1030","24660","22520"
"In post","2023","Debt","Operational Delivery","South East (England)","Outside London","75","60","29740","29730"
"In post","2023","Debt","Operational Delivery","South West (England)","Outside London","15","15","29510","29730"
"In post","2023","Debt","Operational Delivery","Wales","Outside London","425","400","25880","22520"
"In post","2023","Debt","Operational Delivery","West Midlands (England)","Outside London","505","455","24620","22520"
"In post","2023","Debt","Operational Delivery","Yorkshire and The Humber","Outside London","445","410","25740","22520"
"In post","2023","Debt","Operational Research","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Operational Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Other","East Midlands (England)","Outside London","235","195","22810","21690"
"In post","2023","Debt","Other","East of England","Outside London","120","100","26640","25610"
"In post","2023","Debt","Other","London","London","10","10","25610","25610"
"In post","2023","Debt","Other","North East (England)","Outside London","400","340","23050","21690"
"In post","2023","Debt","Other","North West (England)","Outside London","290","255","23200","21690"
"In post","2023","Debt","Other","Scotland","Outside London","165","145","22990","21690"
"In post","2023","Debt","Other","South West (England)","Outside London","140","120","22910","21690"
"In post","2023","Debt","Other","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Debt","Other","Wales","Outside London","85","75","22820","21690"
"In post","2023","Debt","Other","West Midlands (England)","Outside London","655","575","22900","21690"
"In post","2023","Debt","Other","Yorkshire and The Humber","Outside London","515","430","23480","21690"
"In post","2023","Debt","Policy","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Policy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Policy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Policy","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Policy","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Policy","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","Debt","Tax","East Midlands (England)","Outside London","65","60","23110","22520"
"In post","2023","Debt","Tax","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Tax","London","London","30","30","29620","26920"
"In post","2023","Debt","Tax","North East (England)","Outside London","180","170","23630","22520"
"In post","2023","Debt","Tax","North West (England)","Outside London","55","50","25070","22520"
"In post","2023","Debt","Tax","Scotland","Outside London","190","180","23520","22520"
"In post","2023","Debt","Tax","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Tax","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Tax","West Midlands (England)","Outside London","65","65","23570","22520"
"In post","2023","Debt","Tax","Yorkshire and The Humber","Outside London","65","60","23530","22520"
"In post","2023","Debt","Unknown","East Midlands (England)","Outside London","10","10","28920","25090"
"In post","2023","Debt","Unknown","London","London","15","15","30980","31980"
"In post","2023","Debt","Unknown","North East (England)","Outside London","10","10","24010","22520"
"In post","2023","Debt","Unknown","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Debt","Unknown","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Unknown","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Unknown","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Debt","Unknown","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Commercial","London","London","10","10","52010","56430"
"In post","2023","Digital, Data & Technology","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Communications","London","London","10","10","42790","38220"
"In post","2023","Digital, Data & Technology","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Counter Fraud","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","East Midlands (England)","Outside London","400","395","39190","35310"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","East of England","Outside London","515","495","37550","35230"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","London","London","4525","4445","50860","46790"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","North East (England)","Outside London","2410","2325","43510","39460"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","North West (England)","Outside London","3405","3320","42900","38500"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Northern Ireland","Outside London","70","70","39570","35000"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Overseas","Overseas","35","35","43880","43300"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Scotland","Outside London","950","930","40950","37950"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","South East (England)","Outside London","1195","1155","40980","37690"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","South West (England)","Outside London","2780","2690","41150","39460"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Unknown","Unknown","30","30","48640","45750"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Wales","Outside London","2120","2070","43030","40180"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","West Midlands (England)","Outside London","1475","1440","42090","38470"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","Outside London","1665","1615","44560","41380"
"In post","2023","Digital, Data & Technology","Economics","London","London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Economics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Economics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","London","London","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","North East (England)","Outside London","35","30","35060","34170"
"In post","2023","Digital, Data & Technology","Finance","North West (England)","Outside London","25","25","40090","38700"
"In post","2023","Digital, Data & Technology","Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","Yorkshire and The Humber","Outside London","35","30","39640","34970"
"In post","2023","Digital, Data & Technology","Geography","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","London","London","55","55","46590","42540"
"In post","2023","Digital, Data & Technology","Human Resources","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Intelligence Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","International Trade","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","East Midlands (England)","Outside London","45","45","28210","27450"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","East of England","Outside London","85","85","31350","28070"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","London","London","260","255","40670","37850"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","North East (England)","Outside London","25","25","30240","27450"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","North West (England)","Outside London","45","45","32410","28030"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Northern Ireland","Outside London","20","20","25280","22970"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Scotland","Outside London","45","40","26650","27080"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","South East (England)","Outside London","200","195","31410","29080"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","South West (England)","Outside London","185","180","31470","27470"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Wales","Outside London","35","30","31570","27450"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","West Midlands (England)","Outside London","65","65","32520","29570"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Yorkshire and The Humber","Outside London","35","30","31950","27470"
"In post","2023","Digital, Data & Technology","Operational Delivery","East Midlands (England)","Outside London","30","30","33350","32730"
"In post","2023","Digital, Data & Technology","Operational Delivery","East of England","Outside London","30","30","38250","37840"
"In post","2023","Digital, Data & Technology","Operational Delivery","London","London","120","115","46530","43650"
"In post","2023","Digital, Data & Technology","Operational Delivery","North East (England)","Outside London","100","100","39120","35000"
"In post","2023","Digital, Data & Technology","Operational Delivery","North West (England)","Outside London","85","80","40130","36300"
"In post","2023","Digital, Data & Technology","Operational Delivery","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Overseas","Overseas","30","30","34770","37420"
"In post","2023","Digital, Data & Technology","Operational Delivery","Scotland","Outside London","90","85","35740","37420"
"In post","2023","Digital, Data & Technology","Operational Delivery","South East (England)","Outside London","70","65","35800","34400"
"In post","2023","Digital, Data & Technology","Operational Delivery","South West (England)","Outside London","265","255","37070","39650"
"In post","2023","Digital, Data & Technology","Operational Delivery","Wales","Outside London","75","70","34710","32970"
"In post","2023","Digital, Data & Technology","Operational Delivery","West Midlands (England)","Outside London","95","95","39690","37510"
"In post","2023","Digital, Data & Technology","Operational Delivery","Yorkshire and The Humber","Outside London","65","60","37590","35000"
"In post","2023","Digital, Data & Technology","Operational Research","North West (England)","Outside London","20","15","52660","57970"
"In post","2023","Digital, Data & Technology","Operational Research","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","London","London","115","110","40700","36180"
"In post","2023","Digital, Data & Technology","Other","North West (England)","Outside London","50","45","31010","27650"
"In post","2023","Digital, Data & Technology","Other","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","South West (England)","Outside London","100","95","32300","37420"
"In post","2023","Digital, Data & Technology","Other","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Yorkshire and The Humber","Outside London","15","15","40910","39190"
"In post","2023","Digital, Data & Technology","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","London","London","35","35","52190","56430"
"In post","2023","Digital, Data & Technology","Policy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","South West (England)","Outside London","35","35","58490","62240"
"In post","2023","Digital, Data & Technology","Policy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","East of England","Outside London","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","London","London","135","130","42390","36690"
"In post","2023","Digital, Data & Technology","Project Delivery","North East (England)","Outside London","10","10","39120","38830"
"In post","2023","Digital, Data & Technology","Project Delivery","North West (England)","Outside London","45","45","39480","39190"
"In post","2023","Digital, Data & Technology","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","Wales","Outside London","15","10","39980","38920"
"In post","2023","Digital, Data & Technology","Project Delivery","West Midlands (England)","Outside London","20","20","46330","41940"
"In post","2023","Digital, Data & Technology","Project Delivery","Yorkshire and The Humber","Outside London","25","25","40240","38940"
"In post","2023","Digital, Data & Technology","Property","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Science and Engineering","East of England","Outside London","10","10","36460","36190"
"In post","2023","Digital, Data & Technology","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Science and Engineering","South East (England)","Outside London","20","20","43120","39840"
"In post","2023","Digital, Data & Technology","Science and Engineering","South West (England)","Outside London","525","490","41350","40040"
"In post","2023","Digital, Data & Technology","Science and Engineering","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Science and Engineering","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Security","London","London","10","10","48840","55150"
"In post","2023","Digital, Data & Technology","Security","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Security","Wales","Outside London","25","25","42890","38660"
"In post","2023","Digital, Data & Technology","Security","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Social Research","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","Yorkshire and The Humber","Outside London","10","10","43450","43250"
"In post","2023","Digital, Data & Technology","Tax","London","London","10","10","51860","45970"
"In post","2023","Digital, Data & Technology","Tax","North East (England)","Outside London","20","20","35320","34550"
"In post","2023","Digital, Data & Technology","Tax","North West (England)","Outside London","15","15","37370","34700"
"In post","2023","Digital, Data & Technology","Tax","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","Wales","Outside London","25","20","39940","35000"
"In post","2023","Digital, Data & Technology","Tax","West Midlands (England)","Outside London","15","15","46380","42330"
"In post","2023","Digital, Data & Technology","Tax","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","London","London","250","245","58710","56430"
"In post","2023","Digital, Data & Technology","Unknown","North East (England)","Outside London","115","115","43510","41780"
"In post","2023","Digital, Data & Technology","Unknown","North West (England)","Outside London","100","100","46550","42140"
"In post","2023","Digital, Data & Technology","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Scotland","Outside London","20","20","59430","51290"
"In post","2023","Digital, Data & Technology","Unknown","South East (England)","Outside London","100","95","44660","44650"
"In post","2023","Digital, Data & Technology","Unknown","South West (England)","Outside London","65","65","44800","41780"
"In post","2023","Digital, Data & Technology","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Wales","Outside London","25","25","44290","41780"
"In post","2023","Digital, Data & Technology","Unknown","West Midlands (England)","Outside London","245","245","43100","41780"
"In post","2023","Digital, Data & Technology","Unknown","Yorkshire and The Humber","Outside London","75","75","46700","42140"
"In post","2023","Finance","Commercial","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Commercial","East of England","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Commercial","London","London","120","120","44190","42810"
"In post","2023","Finance","Commercial","North East (England)","Outside London","35","35","36730","34520"
"In post","2023","Finance","Commercial","North West (England)","Outside London","215","205","36890","36720"
"In post","2023","Finance","Commercial","Scotland","Outside London","20","20","39130","36720"
"In post","2023","Finance","Commercial","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Commercial","South West (England)","Outside London","15","15","35380","34170"
"In post","2023","Finance","Commercial","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Finance","Commercial","Wales","Outside London","30","25","43020","38470"
"In post","2023","Finance","Commercial","West Midlands (England)","Outside London","20","15","40230","38470"
"In post","2023","Finance","Commercial","Yorkshire and The Humber","Outside London","270","250","37300","34970"
"In post","2023","Finance","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Corporate Finance","London","London","60","60","54340","44610"
"In post","2023","Finance","Corporate Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Corporate Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Corporate Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Corporate Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Corporate Finance","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Corporate Finance","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Finance","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Counter Fraud","London","London","5","5","[c]","[c]"
"In post","2023","Finance","Counter Fraud","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Counter Fraud","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Counter Fraud","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2023","Finance","Digital, Data and Technology","London","London","10","10","[c]","[c]"
"In post","2023","Finance","Digital, Data and Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Digital, Data and Technology","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Digital, Data and Technology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Digital, Data and Technology","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Economics","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Economics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Economics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","East Midlands (England)","Outside London","215","205","37850","34400"
"In post","2023","Finance","Finance","East of England","Outside London","290","280","39300","37300"
"In post","2023","Finance","Finance","London","London","2435","2370","51350","46470"
"In post","2023","Finance","Finance","North East (England)","Outside London","515","490","44060","41780"
"In post","2023","Finance","Finance","North West (England)","Outside London","1030","970","39400","36990"
"In post","2023","Finance","Finance","Northern Ireland","Outside London","40","40","40410","38640"
"In post","2023","Finance","Finance","Overseas","Overseas","45","45","50250","48980"
"In post","2023","Finance","Finance","Scotland","Outside London","560","520","35690","31540"
"In post","2023","Finance","Finance","South East (England)","Outside London","1085","1040","37850","34300"
"In post","2023","Finance","Finance","South West (England)","Outside London","1365","1310","41740","37880"
"In post","2023","Finance","Finance","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Finance","Finance","Wales","Outside London","420","400","37400","32240"
"In post","2023","Finance","Finance","West Midlands (England)","Outside London","515","500","40600","37590"
"In post","2023","Finance","Finance","Yorkshire and The Humber","Outside London","775","745","41670","38470"
"In post","2023","Finance","Human Resources","London","London","5","5","[c]","[c]"
"In post","2023","Finance","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Legal","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Medicine","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Medicine","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Delivery","East Midlands (England)","Outside London","55","55","33940","29730"
"In post","2023","Finance","Operational Delivery","East of England","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Operational Delivery","London","London","150","140","38370","33270"
"In post","2023","Finance","Operational Delivery","North East (England)","Outside London","205","185","31490","28130"
"In post","2023","Finance","Operational Delivery","North West (England)","Outside London","135","130","32330","30800"
"In post","2023","Finance","Operational Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Scotland","Outside London","535","450","25960","22520"
"In post","2023","Finance","Operational Delivery","South East (England)","Outside London","140","125","27100","27650"
"In post","2023","Finance","Operational Delivery","South West (England)","Outside London","15","15","27970","22150"
"In post","2023","Finance","Operational Delivery","Wales","Outside London","15","15","34750","35000"
"In post","2023","Finance","Operational Delivery","West Midlands (England)","Outside London","35","35","32860","27170"
"In post","2023","Finance","Operational Delivery","Yorkshire and The Humber","Outside London","335","285","25290","22520"
"In post","2023","Finance","Operational Research","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Other","London","London","25","20","45000","43210"
"In post","2023","Finance","Other","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Other","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Other","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Other","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Planning","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Policy","London","London","15","15","52650","51290"
"In post","2023","Finance","Policy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Policy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Policy","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Policy","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Project Delivery","London","London","20","20","55090","54690"
"In post","2023","Finance","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Project Delivery","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Project Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Project Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Project Delivery","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","London","London","80","75","48030","43760"
"In post","2023","Finance","Security","North East (England)","Outside London","80","75","41140","38470"
"In post","2023","Finance","Security","North West (England)","Outside London","100","100","40590","38470"
"In post","2023","Finance","Security","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Security","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Security","Yorkshire and The Humber","Outside London","75","70","46700","38470"
"In post","2023","Finance","Social Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Statistics","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Statistics","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Statistics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Statistics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Statistics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
