"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Black","Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Grants Management","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Grants Management","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Grants Management","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Grants Management","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Grants Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Grants Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Grants Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Grants Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Grants Management","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Grants Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Grants Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Grants Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Grants Management","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Grants Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","AA","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","AO","Heterosexual / straight","245","[c]","23460","23720"
"Leaver CS","2023","Black","No function","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","AO","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","EO","Heterosexual / straight","420","[c]","29760","30200"
"Leaver CS","2023","Black","No function","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","EO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","G7","Heterosexual / straight","35","[c]","55200","54540"
"Leaver CS","2023","Black","No function","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","HEO","Heterosexual / straight","120","[c]","34400","34020"
"Leaver CS","2023","Black","No function","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","SEO","Heterosexual / straight","95","[c]","42640","41660"
"Leaver CS","2023","Black","No function","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","Unknown","Heterosexual / straight","135","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Property","G6","LGBO","[c]","[c]","[c]","[c]"
