"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","South East (England)","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","Southampton","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","South East (England)","West Surrey","Heterosexual / straight","30","30","41220","40260"
"In post","2023","Unknown","South East (England)","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","West Surrey","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","South East (England)","West Surrey","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","South East (England)","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","West Sussex (South West)","Heterosexual / straight","45","45","46470","44650"
"In post","2023","Unknown","South East (England)","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","West Sussex (South West)","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","South East (England)","West Sussex (South West)","Unknown","45","40","41120","36990"
"In post","2023","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Bristol, City of","Heterosexual / straight","195","190","41460","35000"
"In post","2023","Unknown","South West (England)","Bristol, City of","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","South West (England)","Bristol, City of","Undeclared","35","30","49960","42140"
"In post","2023","Unknown","South West (England)","Bristol, City of","Unknown","60","60","42270","35000"
"In post","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Devon CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","South West (England)","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Devon CC","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","South West (England)","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Dorset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Gloucestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Somerset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Torbay","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Torbay","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Wiltshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","50","45","41440","38460"
"In post","2023","Unknown","Unknown","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Unknown","50","50","38090","25880"
"In post","2023","Unknown","Wales","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","220","215","35740","34700"
"In post","2023","Unknown","Wales","Cardiff and Vale of Glamorgan","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Wales","Cardiff and Vale of Glamorgan","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Wales","Cardiff and Vale of Glamorgan","Unknown","75","75","34630","30130"
"In post","2023","Unknown","Wales","Central Valleys","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Unknown","Wales","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","Central Valleys","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Wales","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","Swansea","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Wales","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wales","Swansea","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Birmingham","Heterosexual / straight","250","240","40170","35000"
"In post","2023","Unknown","West Midlands (England)","Birmingham","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Birmingham","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Birmingham","Unknown","145","140","37080","34400"
"In post","2023","Unknown","West Midlands (England)","Coventry","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Shropshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Shropshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Staffordshire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Telford and Wrekin","Heterosexual / straight","160","155","43960","42500"
"In post","2023","Unknown","West Midlands (England)","Telford and Wrekin","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Telford and Wrekin","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Telford and Wrekin","Unknown","90","90","40140","36150"
"In post","2023","Unknown","West Midlands (England)","Warwickshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Worcestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Bradford","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Bradford","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Leeds","Heterosexual / straight","490","475","43020","38120"
"In post","2023","Unknown","Yorkshire and The Humber","Leeds","LGBO","50","50","39630","36410"
"In post","2023","Unknown","Yorkshire and The Humber","Leeds","Undeclared","200","195","42930","38680"
"In post","2023","Unknown","Yorkshire and The Humber","Leeds","Unknown","165","160","33670","30130"
"In post","2023","Unknown","Yorkshire and The Humber","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Sheffield","Heterosexual / straight","35","35","38990","34080"
"In post","2023","Unknown","Yorkshire and The Humber","Sheffield","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Sheffield","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Sheffield","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","York","Heterosexual / straight","200","190","32270","27430"
"In post","2023","Unknown","Yorkshire and The Humber","York","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","York","Undeclared","30","30","39220","33020"
"In post","2023","Unknown","Yorkshire and The Humber","York","Unknown","70","70","28040","27110"
"In post","2023","Veterinarian","East Midlands (England)","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","Leicestershire CC and Rutland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","Lincolnshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Hertfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Suffolk CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Veterinarian","East of England","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","West Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","West Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Hounslow and Richmond upon Thames","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Westminster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North East (England)","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North East (England)","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North East (England)","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North East (England)","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","East Cumbria","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Northern Ireland","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Northern Ireland","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Perth and Kinross, and Stirling","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Perth and Kinross, and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","South Lanarkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Veterinarian","Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","Central Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","East Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","Oxfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","Oxfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","West Surrey","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","West Surrey","Undeclared","5","5","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
