"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","East of England","Central Bedfordshire","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Central Bedfordshire","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Central Bedfordshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Central Bedfordshire","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Central Bedfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Central Bedfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Central Bedfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Central Bedfordshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Essex Haven Gateway","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Essex Haven Gateway","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Essex Haven Gateway","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Essex Haven Gateway","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Essex Haven Gateway","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Essex Haven Gateway","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Essex Haven Gateway","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Essex Haven Gateway","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Essex Haven Gateway","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Essex Haven Gateway","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Essex Thames Gateway","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Essex Thames Gateway","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Essex Thames Gateway","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Essex Thames Gateway","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Essex Thames Gateway","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Essex Thames Gateway","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Essex Thames Gateway","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Essex Thames Gateway","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Heart of Essex","AA/AO","Female","80","[c]","24600","23230"
"New entrant CS","2023","East of England","Heart of Essex","AA/AO","Male","60","[c]","27400","28880"
"New entrant CS","2023","East of England","Heart of Essex","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Heart of Essex","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Heart of Essex","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Heart of Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Heart of Essex","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Heart of Essex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Heart of Essex","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Heart of Essex","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Hertfordshire CC","AA/AO","Female","65","[c]","24530","24520"
"New entrant CS","2023","East of England","Hertfordshire CC","AA/AO","Male","60","[c]","27590","30880"
"New entrant CS","2023","East of England","Hertfordshire CC","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Hertfordshire CC","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Hertfordshire CC","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Hertfordshire CC","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Hertfordshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Hertfordshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Hertfordshire CC","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Hertfordshire CC","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Hertfordshire CC","Unknown","Female","35","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Hertfordshire CC","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Luton","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Luton","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Luton","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Luton","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Luton","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Luton","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Luton","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Luton","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","North and West Norfolk","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","East of England","North and West Norfolk","AA/AO","Male","30","[c]","26360","26420"
"New entrant CS","2023","East of England","North and West Norfolk","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","North and West Norfolk","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","North and West Norfolk","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","North and West Norfolk","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","North and West Norfolk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","North and West Norfolk","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","East of England","North and West Norfolk","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","East of England","North and West Norfolk","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Norwich and East Norfolk","AA/AO","Female","40","[c]","24440","23230"
"New entrant CS","2023","East of England","Norwich and East Norfolk","AA/AO","Male","75","[c]","27120","28880"
"New entrant CS","2023","East of England","Norwich and East Norfolk","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Norwich and East Norfolk","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Norwich and East Norfolk","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Norwich and East Norfolk","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Norwich and East Norfolk","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Norwich and East Norfolk","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Norwich and East Norfolk","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Norwich and East Norfolk","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Norwich and East Norfolk","Unknown","Female","55","[c]","21220","19090"
"New entrant CS","2023","East of England","Norwich and East Norfolk","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Peterborough","AA/AO","Female","105","[c]","22440","22400"
"New entrant CS","2023","East of England","Peterborough","AA/AO","Male","60","[c]","22660","22400"
"New entrant CS","2023","East of England","Peterborough","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Peterborough","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Peterborough","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Peterborough","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Peterborough","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Peterborough","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Peterborough","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Peterborough","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Southend-on-Sea","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Southend-on-Sea","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Southend-on-Sea","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Southend-on-Sea","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Southend-on-Sea","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Southend-on-Sea","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Southend-on-Sea","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Southend-on-Sea","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Suffolk CC","AA/AO","Female","145","[c]","24310","23230"
"New entrant CS","2023","East of England","Suffolk CC","AA/AO","Male","135","[c]","26050","23230"
"New entrant CS","2023","East of England","Suffolk CC","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Suffolk CC","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Suffolk CC","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Suffolk CC","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Suffolk CC","SEO/HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Suffolk CC","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Suffolk CC","Unknown","Female","50","[c]","23020","23640"
"New entrant CS","2023","East of England","Suffolk CC","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Thurrock","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Thurrock","AA/AO","Male","30","[c]","22400","22400"
"New entrant CS","2023","East of England","Thurrock","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","Thurrock","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","East of England","West Essex","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","West Essex","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","West Essex","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","East of England","West Essex","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","East of England","West Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","West Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","West Essex","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","East of England","West Essex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","East of England","West Essex","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","East of England","West Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Barking & Dagenham and Havering","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Barking & Dagenham and Havering","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Barking & Dagenham and Havering","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Barking & Dagenham and Havering","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Barking & Dagenham and Havering","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Barking & Dagenham and Havering","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Barking & Dagenham and Havering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Barking & Dagenham and Havering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Barking & Dagenham and Havering","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Barking & Dagenham and Havering","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Barnet","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","London","Barnet","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","London","Barnet","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","London","Barnet","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Barnet","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Barnet","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Barnet","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Barnet","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Barnet","SEO/HEO","Female","35","[c]","38670","38760"
"New entrant CS","2023","London","Barnet","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","London","Barnet","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Barnet","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Bexley and Greenwich","AA/AO","Female","70","[c]","28850","26760"
"New entrant CS","2023","London","Bexley and Greenwich","AA/AO","Male","80","[c]","30520","32110"
"New entrant CS","2023","London","Bexley and Greenwich","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Bexley and Greenwich","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Bexley and Greenwich","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Bexley and Greenwich","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Bexley and Greenwich","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Bexley and Greenwich","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Bexley and Greenwich","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Bexley and Greenwich","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Bexley and Greenwich","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Bexley and Greenwich","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Brent","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Brent","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Brent","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Brent","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Brent","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Brent","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Brent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Brent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Brent","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Brent","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Bromley","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Bromley","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Bromley","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Bromley","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Bromley","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Bromley","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Bromley","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Bromley","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Bromley","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","London","Bromley","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Camden and City of London","AA/AO","Female","35","[c]","24950","25480"
"New entrant CS","2023","London","Camden and City of London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","London","Camden and City of London","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","London","Camden and City of London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","London","Camden and City of London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Camden and City of London","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","London","Camden and City of London","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","London","Camden and City of London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","London","Croydon","AA/AO","Female","340","[c]","26440","26400"
"New entrant CS","2023","London","Croydon","AA/AO","Male","170","[c]","26440","26400"
"New entrant CS","2023","London","Croydon","EO","Female","185","[c]","30060","29750"
"New entrant CS","2023","London","Croydon","EO","Male","155","[c]","29920","29750"
"New entrant CS","2023","London","Croydon","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","London","Croydon","G6/G7","Male","35","[c]","62230","59790"
"New entrant CS","2023","London","Croydon","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Croydon","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Croydon","SEO/HEO","Female","80","[c]","38800","38640"
"New entrant CS","2023","London","Croydon","SEO/HEO","Male","90","[c]","38070","36700"
"New entrant CS","2023","London","Croydon","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","London","Croydon","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Ealing","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Ealing","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Ealing","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Ealing","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Ealing","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Ealing","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Ealing","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Ealing","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Enfield","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Enfield","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Enfield","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Enfield","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Enfield","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Enfield","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Enfield","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Enfield","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Hackney and Newham","AA/AO","Female","110","[c]","26640","26920"
"New entrant CS","2023","London","Hackney and Newham","AA/AO","Male","85","[c]","26650","26920"
"New entrant CS","2023","London","Hackney and Newham","EO","Female","45","[c]","31200","31980"
"New entrant CS","2023","London","Hackney and Newham","EO","Male","45","[c]","31570","31980"
"New entrant CS","2023","London","Hackney and Newham","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","London","Hackney and Newham","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","London","Hackney and Newham","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Hackney and Newham","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Hackney and Newham","SEO/HEO","Female","50","[c]","39760","39110"
"New entrant CS","2023","London","Hackney and Newham","SEO/HEO","Male","60","[c]","39470","39110"
"New entrant CS","2023","London","Hackney and Newham","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","London","Hackney and Newham","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Haringey and Islington","AA/AO","Female","60","[c]","31380","33800"
"New entrant CS","2023","London","Haringey and Islington","AA/AO","Male","55","[c]","32600","33800"
"New entrant CS","2023","London","Haringey and Islington","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Haringey and Islington","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Haringey and Islington","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Haringey and Islington","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Haringey and Islington","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Haringey and Islington","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Haringey and Islington","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","London","Haringey and Islington","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Harrow and Hillingdon","AA/AO","Female","70","[c]","26100","26400"
"New entrant CS","2023","London","Harrow and Hillingdon","AA/AO","Male","75","[c]","26430","26400"
"New entrant CS","2023","London","Harrow and Hillingdon","EO","Female","130","[c]","29950","29750"
"New entrant CS","2023","London","Harrow and Hillingdon","EO","Male","175","[c]","30340","29750"
"New entrant CS","2023","London","Harrow and Hillingdon","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Harrow and Hillingdon","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Harrow and Hillingdon","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Harrow and Hillingdon","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Harrow and Hillingdon","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Harrow and Hillingdon","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","London","Harrow and Hillingdon","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Harrow and Hillingdon","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Hounslow and Richmond upon Thames","AA/AO","Female","120","[c]","29140","26760"
"New entrant CS","2023","London","Hounslow and Richmond upon Thames","AA/AO","Male","115","[c]","30310","34110"
"New entrant CS","2023","London","Hounslow and Richmond upon Thames","EO","Female","65","[c]","29070","29750"
"New entrant CS","2023","London","Hounslow and Richmond upon Thames","EO","Male","50","[c]","29210","29750"
"New entrant CS","2023","London","Hounslow and Richmond upon Thames","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Hounslow and Richmond upon Thames","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Hounslow and Richmond upon Thames","SEO/HEO","Female","40","[c]","34850","34940"
"New entrant CS","2023","London","Hounslow and Richmond upon Thames","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","London","Hounslow and Richmond upon Thames","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Hounslow and Richmond upon Thames","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","Female","40","[c]","31010","33800"
"New entrant CS","2023","London","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","Male","45","[c]","32670","33800"
"New entrant CS","2023","London","Kensington & Chelsea and Hammersmith & Fulham","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Kensington & Chelsea and Hammersmith & Fulham","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Kensington & Chelsea and Hammersmith & Fulham","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Kensington & Chelsea and Hammersmith & Fulham","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Lambeth","AA/AO","Female","35","[c]","31080","33800"
"New entrant CS","2023","London","Lambeth","AA/AO","Male","35","[c]","32450","33800"
"New entrant CS","2023","London","Lambeth","EO","Female","50","[c]","34730","34340"
"New entrant CS","2023","London","Lambeth","EO","Male","35","[c]","36000","34340"
"New entrant CS","2023","London","Lambeth","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Lambeth","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Lambeth","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Lambeth","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Lambeth","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","London","Lambeth","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","London","Lambeth","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","London","Lambeth","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Lewisham and Southwark","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Lewisham and Southwark","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","London","Lewisham and Southwark","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Lewisham and Southwark","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Lewisham and Southwark","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Lewisham and Southwark","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Lewisham and Southwark","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Lewisham and Southwark","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Lewisham and Southwark","Unknown","Female","70","[c]","26460","27640"
"New entrant CS","2023","London","Lewisham and Southwark","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","London","Merton, Kingston upon Thames and Sutton","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Merton, Kingston upon Thames and Sutton","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Merton, Kingston upon Thames and Sutton","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Merton, Kingston upon Thames and Sutton","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Merton, Kingston upon Thames and Sutton","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Merton, Kingston upon Thames and Sutton","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Merton, Kingston upon Thames and Sutton","SEO/HEO","Female","5","[c]","[c]","[c]"
