"Status","Year","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Barnsley, Doncaster and Rotherham","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","105","[c]","39400","39130"
"Leaver Dept.","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Belfast","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Belfast","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Bexley and Greenwich","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Birmingham","Heterosexual / straight","225","[c]","32610","28120"
"Leaver Dept.","2023","Birmingham","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Birmingham","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Birmingham","Unknown","160","[c]","31190","28120"
"Leaver Dept.","2023","Blackburn with Darwen","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackpool","Heterosexual / straight","55","[c]","32430","34170"
"Leaver Dept.","2023","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Blackpool","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bradford","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Bradford","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bradford","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brent","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Brent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bridgend and Neath Port Talbot","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brighton and Hove","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bristol, City of","Heterosexual / straight","180","[c]","38090","33670"
"Leaver Dept.","2023","Bristol, City of","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Bristol, City of","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Bristol, City of","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Bromley","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Bromley","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Buckinghamshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Calderdale and Kirklees","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cambridgeshire CC","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cambridgeshire CC","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","Heterosexual / straight","50","[c]","35990","30860"
"Leaver Dept.","2023","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Camden and City of London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","Heterosexual / straight","170","[c]","36870","31350"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cardiff and Vale of Glamorgan","Unknown","105","[c]","34430","32000"
"Leaver Dept.","2023","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Hampshire","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Valleys","Heterosexual / straight","35","[c]","32080","28120"
"Leaver Dept.","2023","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Valleys","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire East","Heterosexual / straight","35","[c]","28740","26030"
"Leaver Dept.","2023","Cheshire East","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire East","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire East","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chorley and West Lancashire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","City of Edinburgh","Heterosexual / straight","95","[c]","41260","36800"
"Leaver Dept.","2023","City of Edinburgh","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","City of Edinburgh","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","City of Edinburgh","Unknown","115","[c]","41650","35530"
"Leaver Dept.","2023","Clackmannanshire and Fife","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Clackmannanshire and Fife","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Conwy and Denbighshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Coventry","Heterosexual / straight","75","[c]","41120","37590"
"Leaver Dept.","2023","Coventry","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Coventry","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Coventry","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Croydon","Heterosexual / straight","150","[c]","42450","36180"
"Leaver Dept.","2023","Croydon","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Croydon","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Croydon","Unknown","110","[c]","35400","31450"
"Leaver Dept.","2023","Darlington","Heterosexual / straight","50","[c]","39970","37590"
"Leaver Dept.","2023","Darlington","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Darlington","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Derby","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Derby","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derby","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon CC","Heterosexual / straight","65","[c]","27870","25190"
"Leaver Dept.","2023","Devon CC","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon CC","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon CC","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dudley","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Durham","Heterosexual / straight","70","[c]","28600","25830"
"Leaver Dept.","2023","Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Durham","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Durham","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Ealing","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ealing","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Cumbria","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Derbyshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Kent","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","East Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Kent","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Kent","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Lothian and Midlothian","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Merseyside","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Riding of Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Surrey","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Sussex CC","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2023","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Sussex CC","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Enfield","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Enfield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex Haven Gateway","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex Thames Gateway","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Falkirk","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Flintshire and Wrexham","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Glasgow City","Heterosexual / straight","240","[c]","29280","27570"
"Leaver Dept.","2023","Glasgow City","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Glasgow City","Undeclared","35","[c]","31190","27470"
"Leaver Dept.","2023","Glasgow City","Unknown","120","[c]","29280","27230"
"Leaver Dept.","2023","Gloucestershire CC","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester North East","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester North East","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester North West","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester South East","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester South West","Heterosexual / straight","105","[c]","32290","28120"
"Leaver Dept.","2023","Greater Manchester South West","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester South West","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester South West","Unknown","190","[c]","32480","31990"
"Leaver Dept.","2023","Gwent Valleys","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hackney and Newham","Heterosexual / straight","35","[c]","30890","31060"
"Leaver Dept.","2023","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hackney and Newham","Unknown","125","[c]","[c]","[c]"
"Leaver Dept.","2023","Haringey and Islington","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Haringey and Islington","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Harrow and Hillingdon","Heterosexual / straight","40","[c]","33460","32430"
"Leaver Dept.","2023","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Harrow and Hillingdon","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Harrow and Hillingdon","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Hartlepool and Stockton-on-Tees","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Heart of Essex","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hertfordshire CC","Heterosexual / straight","45","[c]","35250","33030"
"Leaver Dept.","2023","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hertfordshire CC","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Hounslow and Richmond upon Thames","Heterosexual / straight","65","[c]","32690","31060"
"Leaver Dept.","2023","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hounslow and Richmond upon Thames","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Hounslow and Richmond upon Thames","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent Thames Gateway","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent Thames Gateway","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Kingston upon Hull, City of","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lambeth","Heterosexual / straight","75","[c]","45940","40340"
"Leaver Dept.","2023","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lambeth","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lambeth","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancaster and Wyre","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leeds","Heterosexual / straight","275","[c]","35520","32000"
"Leaver Dept.","2023","Leeds","LGBO","25","[c]","[c]","[c]"
