"Status","Year","Disability","Organisation","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Ministry of Justice (excl. agencies)","East of England","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice (excl. agencies)","London","London","435","425","45580","43650"
"In post","2023","Declared disabled","Ministry of Justice (excl. agencies)","North East (England)","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice (excl. agencies)","North West (England)","Outside London","55","55","39530","37680"
"In post","2023","Declared disabled","Ministry of Justice (excl. agencies)","Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice (excl. agencies)","South East (England)","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice (excl. agencies)","South West (England)","Outside London","30","30","38790","38200"
"In post","2023","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice (excl. agencies)","Wales","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","Outside London","55","55","37770","32410"
"In post","2023","Declared disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Outside London","110","110","40190","37680"
"In post","2023","Declared disabled","National Crime Agency","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","East of England","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","London","London","75","75","44790","42240"
"In post","2023","Declared disabled","National Crime Agency","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","North West (England)","Outside London","70","70","38500","38480"
"In post","2023","Declared disabled","National Crime Agency","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","South East (England)","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","South West (England)","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","West Midlands (England)","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","National Crime Agency","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","National Infrastructure Commission","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Infrastructure Commission","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Records of Scotland","Scotland","Outside London","35","30","37700","34930"
"In post","2023","Declared disabled","National Savings and Investments","London","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","National Savings and Investments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Savings and Investments","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","National Savings and Investments","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","London","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland Office","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Office for Budget Responsibility","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","East of England","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","London","30","30","50890","39790"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","45","45","35630","27140"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","35","35","42690","32800"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","London","London","65","65","43320","35470"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","Scotland","Outside London","60","55","33780","26550"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Office of Gas and Electricity Markets","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Qualifications and Examinations Regulation","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Qualifications and Examinations Regulation","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Qualifications and Examinations Regulation","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Qualifications and Examinations Regulation","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Qualifications and Examinations Regulation","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","45","45","41160","39140"
"In post","2023","Declared disabled","Office of Rail and Road","London","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of Rail and Road","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Public Guardian","East Midlands (England)","Outside London","85","75","25700","25830"
"In post","2023","Declared disabled","Office of the Public Guardian","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Public Guardian","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Public Guardian","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Public Guardian","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Public Guardian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Public Guardian","West Midlands (England)","Outside London","155","140","25710","21780"
"In post","2023","Declared disabled","Office of the Scottish Charity Regulator","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","South West (England)","Outside London","40","40","31070","26590"
"In post","2023","Declared disabled","Planning Inspectorate","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Queen Elizabeth II Centre","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Registers of Scotland","Scotland","Outside London","130","120","34710","32510"
"In post","2023","Declared disabled","Revenue Scotland","Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","East of England","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","North East (England)","Outside London","80","75","26820","22150"
"In post","2023","Declared disabled","Rural Payments Agency","North West (England)","Outside London","185","165","25570","22150"
"In post","2023","Declared disabled","Rural Payments Agency","South East (England)","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","South West (England)","Outside London","55","50","26610","22150"
"In post","2023","Declared disabled","Rural Payments Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","West Midlands (England)","Outside London","25","20","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","Yorkshire and The Humber","Outside London","50","45","25800","22150"
"In post","2023","Declared disabled","Scottish Courts and Tribunals Service","Scotland","Outside London","95","90","29660","28540"
"In post","2023","Declared disabled","Scottish Fiscal Commission","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Forestry","Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Scotland","Outside London","800","765","45430","41640"
"In post","2023","Declared disabled","Scottish Housing Regulator","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Prison Service","Scotland","Outside London","375","350","37400","37060"
"In post","2023","Declared disabled","Scottish Public Pensions Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Public Pensions Agency","Scotland","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Serious Fraud Office","London","London","45","45","48060","40980"
"In post","2023","Declared disabled","Social Security Scotland","Scotland","Outside London","395","370","30390","29100"
"In post","2023","Declared disabled","Standards and Testing Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Student Awards Agency for Scotland","Scotland","Outside London","15","10","[c]","[c]"
"In post","2023","Declared disabled","Submarine Delivery Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Submarine Delivery Agency","North West (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Submarine Delivery Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Submarine Delivery Agency","Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Submarine Delivery Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Submarine Delivery Agency","South West (England)","Outside London","210","205","41380","39690"
"In post","2023","Declared disabled","Teaching Regulation Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Teaching Regulation Agency","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","East of England","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","London","London","40","35","39280","36170"
"In post","2023","Declared disabled","The Insolvency Service","North East (England)","Outside London","15","10","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","North West (England)","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","South East (England)","Outside London","20","15","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","South West (England)","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","Wales","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","West Midlands (England)","Outside London","40","40","32430","26940"
"In post","2023","Declared disabled","The Insolvency Service","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","London","London","35","35","33150","29840"
"In post","2023","Declared disabled","The National Archives","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","Scotland","Outside London","50","50","43960","42860"
"In post","2023","Declared disabled","UK Debt Management Office","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","London","London","35","35","50770","44380"
"In post","2023","Declared disabled","UK Export Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","East of England","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","London","London","90","85","48820","42410"
"In post","2023","Declared disabled","UK Health Security Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","North West (England)","Outside London","25","20","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","South East (England)","Outside London","30","25","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","South West (England)","Outside London","55","55","38520","37060"
"In post","2023","Declared disabled","UK Health Security Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","West Midlands (England)","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","South West (England)","Outside London","70","65","37830","34370"
"In post","2023","Declared disabled","UK Space Agency","London","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","London","London","30","25","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","North East (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","South East (England)","Outside London","290","240","31850","29740"
"In post","2023","Declared disabled","UK Statistics Authority","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Wales","Outside London","280","265","35460","32360"
"In post","2023","Declared disabled","UK Statistics Authority","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Supreme Court","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","East of England","Outside London","15","10","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","London","London","50","45","45570","40190"
"In post","2023","Declared disabled","Valuation Office Agency","North East (England)","Outside London","45","40","29880","22520"
"In post","2023","Declared disabled","Valuation Office Agency","North West (England)","Outside London","30","30","32130","31920"
"In post","2023","Declared disabled","Valuation Office Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","South East (England)","Outside London","25","20","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","South West (England)","Outside London","55","50","31540","26020"
"In post","2023","Declared disabled","Valuation Office Agency","Wales","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","West Midlands (England)","Outside London","20","15","[c]","[c]"
"In post","2023","Declared disabled","Valuation Office Agency","Yorkshire and The Humber","Outside London","35","35","32840","32260"
"In post","2023","Declared disabled","Vehicle Certification Agency","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Vehicle Certification Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Vehicle Certification Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Vehicle Certification Agency","South West (England)","Outside London","10","5","[c]","[c]"
"In post","2023","Declared disabled","Vehicle Certification Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinary Medicines Directorate","South East (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Water Services Regulation Authority","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Wales","Outside London","360","335","41490","39690"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Government (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Revenue Authority","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Revenue Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Revenue Authority","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Welsh Revenue Authority","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Wilton Park","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Accountant in Bankruptcy","Scotland","Outside London","65","60","35800","31940"
"In post","2023","Declared non-disabled","Active Travel England","London","London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Active Travel England","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Active Travel England","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Active Travel England","Yorkshire and The Humber","Outside London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Outside London","30","30","32720","32110"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","East of England","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","London","London","80","75","47310","45460"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","North East (England)","Outside London","55","50","31180","32110"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","North West (England)","Outside London","65","60","34210","32110"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Scotland","Outside London","40","35","33190","32110"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","South East (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","South West (England)","Outside London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Wales","Outside London","40","35","33900","32110"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Outside London","30","30","33720","32110"
"In post","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Outside London","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","East Midlands (England)","Outside London","70","70","34130","30320"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","East of England","Outside London","110","105","33440","31180"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","London","London","65","65","37790","32720"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","North East (England)","Outside London","40","35","34850","30320"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","North West (England)","Outside London","235","225","28510","25920"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Scotland","Outside London","105","100","33010","30320"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","South East (England)","Outside London","615","590","34010","30260"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","South West (England)","Outside London","355","340","30340","25920"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Wales","Outside London","255","235","30290","25920"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","West Midlands (England)","Outside London","225","210","30140","26650"
"In post","2023","Declared non-disabled","Animal and Plant Health Agency","Yorkshire and The Humber","Outside London","205","200","30240","25920"
"In post","2023","Declared non-disabled","Attorney General's Office","London","London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Building Digital UK","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Building Digital UK","London","London","105","105","50320","53030"
"In post","2023","Declared non-disabled","Building Digital UK","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Building Digital UK","North West (England)","Outside London","40","40","44020","48010"
"In post","2023","Declared non-disabled","Building Digital UK","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Building Digital UK","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Building Digital UK","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Building Digital UK","Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","East of England","Outside London","35","35","53640","51290"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","London","London","2385","2335","54250","56430"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","North East (England)","Outside London","235","220","30580","26300"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","North West (England)","Outside London","190","190","44000","39570"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Scotland","Outside London","290","285","37660","33020"
"In post","2023","Declared non-disabled","Cabinet Office (excl. agencies)","South East (England)","Outside London","70","65","39740","35470"
