"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Legal","Finance","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Inner London - West","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Legal","Finance","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Merseyside","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Legal","Finance","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","West Midlands","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Legal","Finance","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Finance","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Human Resources","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Human Resources","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Human Resources","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Internal Audit","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Internal Audit","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Internal Audit","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Internal Audit","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Internal Audit","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Internal Audit","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Internal Audit","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Internal Audit","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","45","35","48420","54660"
"In post","2023","Legal","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","Inner London - West","Heterosexual / straight","30","25","52740","57460"
"In post","2023","Legal","Knowledge and Information Management","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","West Yorkshire","Heterosexual / straight","35","30","31180","28120"
"In post","2023","Legal","Knowledge and Information Management","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","West Yorkshire","Undeclared","10","10","[c]","[c]"
"In post","2023","Legal","Knowledge and Information Management","West Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2023","Legal","Legal","Bedfordshire and Hertfordshire","Heterosexual / straight","80","75","58270","58240"
"In post","2023","Legal","Legal","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Bedfordshire and Hertfordshire","Unknown","25","20","[c]","[c]"
"In post","2023","Legal","Legal","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","50","50","53210","55170"
"In post","2023","Legal","Legal","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Berkshire, Buckinghamshire and Oxfordshire","Unknown","20","15","[c]","[c]"
"In post","2023","Legal","Legal","Cheshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Legal","Legal","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Cheshire","Unknown","5","5","[c]","[c]"
"In post","2023","Legal","Legal","Cornwall and Isles of Scilly","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Legal","Legal","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Cumbria","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Legal","Legal","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Cumbria","Unknown","5","5","[c]","[c]"
"In post","2023","Legal","Legal","Derbyshire and Nottinghamshire","Heterosexual / straight","130","120","51270","51270"
"In post","2023","Legal","Legal","Derbyshire and Nottinghamshire","LGBO","5","5","[c]","[c]"
"In post","2023","Legal","Legal","Derbyshire and Nottinghamshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Legal","Legal","Derbyshire and Nottinghamshire","Unknown","45","40","48890","53750"
"In post","2023","Legal","Legal","Devon","Heterosexual / straight","65","60","50970","52520"
"In post","2023","Legal","Legal","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Devon","Undeclared","5","5","[c]","[c]"
"In post","2023","Legal","Legal","Devon","Unknown","15","10","[c]","[c]"
"In post","2023","Legal","Legal","Dorset and Somerset","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Legal","Legal","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","East Anglia","Heterosexual / straight","55","50","51100","50000"
"In post","2023","Legal","Legal","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","East Anglia","Undeclared","5","5","[c]","[c]"
"In post","2023","Legal","Legal","East Anglia","Unknown","20","20","[c]","[c]"
"In post","2023","Legal","Legal","East Wales","Heterosexual / straight","160","150","52120","51270"
"In post","2023","Legal","Legal","East Wales","LGBO","5","5","[c]","[c]"
"In post","2023","Legal","Legal","East Wales","Undeclared","10","10","[c]","[c]"
"In post","2023","Legal","Legal","East Wales","Unknown","50","40","54640","56450"
"In post","2023","Legal","Legal","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","35","35","53510","56450"
"In post","2023","Legal","Legal","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","East Yorkshire and Northern Lincolnshire","Unknown","15","15","[c]","[c]"
"In post","2023","Legal","Legal","Eastern Scotland","Heterosexual / straight","230","220","61520","55990"
"In post","2023","Legal","Legal","Eastern Scotland","LGBO","10","10","[c]","[c]"
"In post","2023","Legal","Legal","Eastern Scotland","Undeclared","20","20","[c]","[c]"
"In post","2023","Legal","Legal","Eastern Scotland","Unknown","50","45","54820","53460"
"In post","2023","Legal","Legal","Essex","Heterosexual / straight","90","85","55570","55170"
"In post","2023","Legal","Legal","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Essex","Unknown","20","15","[c]","[c]"
"In post","2023","Legal","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","165","155","53190","52300"
"In post","2023","Legal","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","10","10","[c]","[c]"
"In post","2023","Legal","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","15","15","[c]","[c]"
"In post","2023","Legal","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","70","65","50690","53830"
"In post","2023","Legal","Legal","Greater Manchester","Heterosexual / straight","245","225","52490","53750"
"In post","2023","Legal","Legal","Greater Manchester","LGBO","25","25","[c]","[c]"
"In post","2023","Legal","Legal","Greater Manchester","Undeclared","15","10","[c]","[c]"
"In post","2023","Legal","Legal","Greater Manchester","Unknown","70","65","47730","52600"
"In post","2023","Legal","Legal","Hampshire and Isle of Wight","Heterosexual / straight","115","110","56100","55170"
"In post","2023","Legal","Legal","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Hampshire and Isle of Wight","Undeclared","10","10","[c]","[c]"
"In post","2023","Legal","Legal","Hampshire and Isle of Wight","Unknown","25","25","[c]","[c]"
"In post","2023","Legal","Legal","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Legal","Legal","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Highlands and Islands","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Legal","Legal","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Highlands and Islands","Unknown","5","5","[c]","[c]"
"In post","2023","Legal","Legal","Inner London - East","Heterosexual / straight","335","320","63560","63040"
"In post","2023","Legal","Legal","Inner London - East","LGBO","25","25","[c]","[c]"
"In post","2023","Legal","Legal","Inner London - East","Undeclared","50","45","67190","72750"
"In post","2023","Legal","Legal","Inner London - East","Unknown","110","110","56800","59180"
"In post","2023","Legal","Legal","Inner London - West","Heterosexual / straight","2060","1935","59940","58820"
"In post","2023","Legal","Legal","Inner London - West","LGBO","175","170","61310","60360"
"In post","2023","Legal","Legal","Inner London - West","Undeclared","205","195","61680","64410"
"In post","2023","Legal","Legal","Inner London - West","Unknown","620","565","64860","65730"
"In post","2023","Legal","Legal","Kent","Heterosexual / straight","40","40","55530","55170"
"In post","2023","Legal","Legal","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Kent","Undeclared","5","5","[c]","[c]"
"In post","2023","Legal","Legal","Kent","Unknown","15","15","[c]","[c]"
"In post","2023","Legal","Legal","Lancashire","Heterosexual / straight","95","85","50420","49050"
"In post","2023","Legal","Legal","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Lancashire","Undeclared","5","5","[c]","[c]"
"In post","2023","Legal","Legal","Lancashire","Unknown","30","30","55240","56450"
"In post","2023","Legal","Legal","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","75","70","52930","53370"
"In post","2023","Legal","Legal","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Leicestershire, Rutland and Northamptonshire","Unknown","15","15","[c]","[c]"
"In post","2023","Legal","Legal","Lincolnshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Legal","Legal","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Merseyside","Heterosexual / straight","160","150","50910","50000"
"In post","2023","Legal","Legal","Merseyside","LGBO","10","10","[c]","[c]"
"In post","2023","Legal","Legal","Merseyside","Undeclared","15","15","[c]","[c]"
"In post","2023","Legal","Legal","Merseyside","Unknown","50","45","52740","56450"
"In post","2023","Legal","Legal","North Eastern Scotland","Heterosexual / straight","30","30","58230","52360"
"In post","2023","Legal","Legal","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","North Yorkshire","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Legal","Legal","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","North Yorkshire","Unknown","15","15","[c]","[c]"
"In post","2023","Legal","Legal","Northern Ireland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Legal","Legal","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Northumberland, and Tyne and Wear","Heterosexual / straight","95","90","52140","51670"
"In post","2023","Legal","Legal","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Northumberland, and Tyne and Wear","Unknown","30","25","[c]","[c]"
"In post","2023","Legal","Legal","Outer London - East and North East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Legal","Legal","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Outer London - South","Heterosexual / straight","55","50","65720","71500"
"In post","2023","Legal","Legal","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Outer London - South","Undeclared","10","10","[c]","[c]"
"In post","2023","Legal","Legal","Outer London - South","Unknown","20","20","[c]","[c]"
"In post","2023","Legal","Legal","Outer London - West and North West","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Legal","Legal","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Overseas","Unknown","5","5","[c]","[c]"
"In post","2023","Legal","Legal","Shropshire and Staffordshire","Heterosexual / straight","40","35","52580","55100"
"In post","2023","Legal","Legal","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Shropshire and Staffordshire","Unknown","10","10","[c]","[c]"
"In post","2023","Legal","Legal","South Yorkshire","Heterosexual / straight","45","40","50940","51270"
"In post","2023","Legal","Legal","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","South Yorkshire","Unknown","20","20","[c]","[c]"
"In post","2023","Legal","Legal","Southern Scotland","Heterosexual / straight","85","80","59600","55990"
"In post","2023","Legal","Legal","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Southern Scotland","Undeclared","10","10","[c]","[c]"
"In post","2023","Legal","Legal","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Surrey, East and West Sussex","Heterosexual / straight","85","80","56820","55170"
"In post","2023","Legal","Legal","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Surrey, East and West Sussex","Unknown","20","20","[c]","[c]"
"In post","2023","Legal","Legal","Tees Valley and Durham","Heterosexual / straight","75","70","50040","51360"
"In post","2023","Legal","Legal","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Tees Valley and Durham","Undeclared","5","5","[c]","[c]"
"In post","2023","Legal","Legal","Tees Valley and Durham","Unknown","15","15","[c]","[c]"
"In post","2023","Legal","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","West Central Scotland","Heterosexual / straight","260","240","62140","58850"
"In post","2023","Legal","Legal","West Central Scotland","LGBO","15","15","[c]","[c]"
"In post","2023","Legal","Legal","West Central Scotland","Undeclared","20","20","[c]","[c]"
"In post","2023","Legal","Legal","West Central Scotland","Unknown","40","35","59700","60620"
"In post","2023","Legal","Legal","West Midlands","Heterosexual / straight","250","235","53070","52510"
"In post","2023","Legal","Legal","West Midlands","LGBO","10","10","[c]","[c]"
"In post","2023","Legal","Legal","West Midlands","Undeclared","10","10","[c]","[c]"
"In post","2023","Legal","Legal","West Midlands","Unknown","70","65","55180","56450"
"In post","2023","Legal","Legal","West Wales and The Valleys","Heterosexual / straight","50","50","50820","50000"
"In post","2023","Legal","Legal","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Legal","West Wales and The Valleys","Unknown","30","25","[c]","[c]"
"In post","2023","Legal","Legal","West Yorkshire","Heterosexual / straight","295","280","52980","51730"
"In post","2023","Legal","Legal","West Yorkshire","LGBO","20","20","[c]","[c]"
"In post","2023","Legal","Legal","West Yorkshire","Undeclared","10","10","[c]","[c]"
"In post","2023","Legal","Legal","West Yorkshire","Unknown","80","75","52780","55290"
"In post","2023","Legal","Operational Delivery","Bedfordshire and Hertfordshire","Heterosexual / straight","60","55","27610","25600"
"In post","2023","Legal","Operational Delivery","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Bedfordshire and Hertfordshire","Unknown","10","5","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","45","40","30100","28200"
"In post","2023","Legal","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","10","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Cheshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Cornwall and Isles of Scilly","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Cumbria","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Derbyshire and Nottinghamshire","Heterosexual / straight","140","130","26570","24430"
"In post","2023","Legal","Operational Delivery","Derbyshire and Nottinghamshire","LGBO","10","10","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Derbyshire and Nottinghamshire","Undeclared","10","10","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Derbyshire and Nottinghamshire","Unknown","40","30","26070","22870"
"In post","2023","Legal","Operational Delivery","Devon","Heterosexual / straight","35","30","27500","26900"
"In post","2023","Legal","Operational Delivery","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","East Anglia","Heterosexual / straight","55","50","28060","24430"
"In post","2023","Legal","Operational Delivery","East Anglia","LGBO","5","5","[c]","[c]"
"In post","2023","Legal","Operational Delivery","East Anglia","Undeclared","5","5","[c]","[c]"
"In post","2023","Legal","Operational Delivery","East Anglia","Unknown","5","5","[c]","[c]"
"In post","2023","Legal","Operational Delivery","East Wales","Heterosexual / straight","105","100","27810","26900"
"In post","2023","Legal","Operational Delivery","East Wales","LGBO","10","5","[c]","[c]"
"In post","2023","Legal","Operational Delivery","East Wales","Undeclared","5","5","[c]","[c]"
"In post","2023","Legal","Operational Delivery","East Wales","Unknown","25","25","[c]","[c]"
"In post","2023","Legal","Operational Delivery","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Legal","Operational Delivery","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","East Yorkshire and Northern Lincolnshire","Unknown","10","5","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Essex","Heterosexual / straight","75","70","29060","28200"
"In post","2023","Legal","Operational Delivery","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Operational Delivery","Essex","Unknown","15","15","[c]","[c]"
