"Status","Year","Disability","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outer London - East and North East","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outer London - South","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outer London - South","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outer London - West and North West","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outer London - West and North West","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Shropshire and Staffordshire","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Shropshire and Staffordshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South Yorkshire","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Surrey, East and West Sussex","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Tees Valley and Durham","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Tees Valley and Durham","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Central Scotland","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Central Scotland","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands","Female","40","[c]","35760","28120"
"Leaver Dept.","2023","Declared disabled","West Midlands","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Wales and The Valleys","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Wales and The Valleys","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Yorkshire","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Yorkshire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Female","50","[c]","32920","28120"
"Leaver Dept.","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cheshire","Female","50","[c]","29890","27020"
"Leaver Dept.","2023","Declared non-disabled","Cheshire","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cornwall and Isles of Scilly","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cornwall and Isles of Scilly","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cumbria","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Derbyshire and Nottinghamshire","Female","85","[c]","30410","28120"
"Leaver Dept.","2023","Declared non-disabled","Derbyshire and Nottinghamshire","Male","50","[c]","35280","27570"
"Leaver Dept.","2023","Declared non-disabled","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Devon","Female","55","[c]","28110","26530"
"Leaver Dept.","2023","Declared non-disabled","Devon","Male","40","[c]","31860","28120"
"Leaver Dept.","2023","Declared non-disabled","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Dorset and Somerset","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Dorset and Somerset","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Anglia","Female","55","[c]","30630","28120"
"Leaver Dept.","2023","Declared non-disabled","East Anglia","Male","60","[c]","32500","28120"
"Leaver Dept.","2023","Declared non-disabled","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Wales","Female","195","[c]","35020","31350"
"Leaver Dept.","2023","Declared non-disabled","East Wales","Male","125","[c]","39630","31750"
"Leaver Dept.","2023","Declared non-disabled","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Eastern Scotland","Female","175","[c]","30180","27570"
"Leaver Dept.","2023","Declared non-disabled","Eastern Scotland","Male","110","[c]","31730","28120"
"Leaver Dept.","2023","Declared non-disabled","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Essex","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Essex","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Female","205","[c]","38090","35030"
"Leaver Dept.","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Male","135","[c]","41550","37650"
"Leaver Dept.","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Greater Manchester","Female","255","[c]","33180","28120"
"Leaver Dept.","2023","Declared non-disabled","Greater Manchester","Male","205","[c]","33060","28120"
"Leaver Dept.","2023","Declared non-disabled","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Hampshire and Isle of Wight","Female","70","[c]","34200","31660"
"Leaver Dept.","2023","Declared non-disabled","Hampshire and Isle of Wight","Male","55","[c]","34120","33150"
"Leaver Dept.","2023","Declared non-disabled","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Highlands and Islands","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Highlands and Islands","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Inner London - East","Female","225","[c]","39940","33400"
"Leaver Dept.","2023","Declared non-disabled","Inner London - East","Male","180","[c]","45480","35920"
"Leaver Dept.","2023","Declared non-disabled","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Inner London - West","Female","1495","[c]","46000","41870"
"Leaver Dept.","2023","Declared non-disabled","Inner London - West","Male","1150","[c]","47580","41870"
"Leaver Dept.","2023","Declared non-disabled","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Kent","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Kent","Male","65","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Lancashire","Female","80","[c]","31000","28120"
"Leaver Dept.","2023","Declared non-disabled","Lancashire","Male","50","[c]","32390","28120"
"Leaver Dept.","2023","Declared non-disabled","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Lincolnshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Lincolnshire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Merseyside","Female","190","[c]","28340","27570"
"Leaver Dept.","2023","Declared non-disabled","Merseyside","Male","125","[c]","30190","28120"
"Leaver Dept.","2023","Declared non-disabled","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Eastern Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Yorkshire","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Yorkshire","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northumberland, and Tyne and Wear","Female","240","[c]","30820","28120"
"Leaver Dept.","2023","Declared non-disabled","Northumberland, and Tyne and Wear","Male","170","[c]","30570","28120"
"Leaver Dept.","2023","Declared non-disabled","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outer London - East and North East","Female","30","[c]","30780","31060"
"Leaver Dept.","2023","Declared non-disabled","Outer London - East and North East","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outer London - South","Female","100","[c]","41580","36180"
"Leaver Dept.","2023","Declared non-disabled","Outer London - South","Male","70","[c]","46380","37030"
"Leaver Dept.","2023","Declared non-disabled","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Outer London - West and North West","Female","70","[c]","33470","32520"
"Leaver Dept.","2023","Declared non-disabled","Outer London - West and North West","Male","55","[c]","34310","32520"
"Leaver Dept.","2023","Declared non-disabled","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Shropshire and Staffordshire","Female","75","[c]","26720","25830"
"Leaver Dept.","2023","Declared non-disabled","Shropshire and Staffordshire","Male","50","[c]","28960","27570"
"Leaver Dept.","2023","Declared non-disabled","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South Yorkshire","Female","95","[c]","32870","28120"
"Leaver Dept.","2023","Declared non-disabled","South Yorkshire","Male","70","[c]","36130","33410"
"Leaver Dept.","2023","Declared non-disabled","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","Female","60","[c]","32210","28120"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Female","85","[c]","32370","28120"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Male","50","[c]","33810","28120"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","Female","215","[c]","28230","27570"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","Male","145","[c]","29490","27570"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Female","245","[c]","31740","28120"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Male","155","[c]","35820","30190"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Female","145","[c]","29940","28120"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Male","110","[c]","32620","28120"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Female","175","[c]","34730","31810"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Male","145","[c]","31770","28120"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cheshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Derbyshire and Nottinghamshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Anglia","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Wales","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Eastern Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Eastern Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Greater Manchester","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Greater Manchester","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Hampshire and Isle of Wight","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Hampshire and Isle of Wight","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Inner London - East","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Inner London - East","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Inner London - West","Female","95","[c]","46030","42590"
"Leaver Dept.","2023","Undeclared","Inner London - West","Male","125","[c]","46020","41410"
"Leaver Dept.","2023","Undeclared","Kent","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Kent","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Lancashire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Merseyside","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northumberland, and Tyne and Wear","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northumberland, and Tyne and Wear","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outer London - South","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outer London - West and North West","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Shropshire and Staffordshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Shropshire and Staffordshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Southern Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Surrey, East and West Sussex","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tees Valley and Durham","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tees Valley and Durham","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Central Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Central Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Wales and The Valleys","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Wales and The Valleys","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Yorkshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Bedfordshire and Hertfordshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Bedfordshire and Hertfordshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cheshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cheshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Derbyshire and Nottinghamshire","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Derbyshire and Nottinghamshire","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Devon","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Devon","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Dorset and Somerset","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Anglia","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Anglia","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Wales","Female","90","[c]","31810","31060"
"Leaver Dept.","2023","Unknown","East Wales","Male","55","[c]","35360","32230"
"Leaver Dept.","2023","Unknown","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Eastern Scotland","Female","45","[c]","39900","31970"
"Leaver Dept.","2023","Unknown","Eastern Scotland","Male","50","[c]","41510","38170"
