"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","No function","Science and Engineering","West Midlands (England)","185","180","36650","33710"
"In post","2023","White","No function","Science and Engineering","Yorkshire and The Humber","320","305","36040","32800"
"In post","2023","White","No function","Security","London","65","65","53960","56430"
"In post","2023","White","No function","Security","North East (England)","5","5","[c]","[c]"
"In post","2023","White","No function","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Security","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","White","No function","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Social Research","London","20","20","[c]","[c]"
"In post","2023","White","No function","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Statistics","London","30","30","[c]","[c]"
"In post","2023","White","No function","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Statistics","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","White","No function","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Tax","East Midlands (England)","630","600","40540","35000"
"In post","2023","White","No function","Tax","East of England","60","50","42880","36990"
"In post","2023","White","No function","Tax","London","760","705","49720","42060"
"In post","2023","White","No function","Tax","North East (England)","1225","1165","35420","34700"
"In post","2023","White","No function","Tax","North West (England)","1485","1405","38800","35000"
"In post","2023","White","No function","Tax","Northern Ireland","500","480","37850","34700"
"In post","2023","White","No function","Tax","Scotland","1010","950","38760","35000"
"In post","2023","White","No function","Tax","South East (England)","245","220","38260","35000"
"In post","2023","White","No function","Tax","South West (England)","290","270","45200","42140"
"In post","2023","White","No function","Tax","Wales","905","865","36170","34700"
"In post","2023","White","No function","Tax","West Midlands (England)","455","430","42640","36990"
"In post","2023","White","No function","Tax","Yorkshire and The Humber","550","520","39990","35000"
"In post","2023","White","No function","Unknown","East Midlands (England)","155","150","39880","35000"
"In post","2023","White","No function","Unknown","East of England","25","25","[c]","[c]"
"In post","2023","White","No function","Unknown","London","1745","1695","54750","54690"
"In post","2023","White","No function","Unknown","North East (England)","225","215","32850","28920"
"In post","2023","White","No function","Unknown","North West (England)","335","330","36720","34700"
"In post","2023","White","No function","Unknown","Northern Ireland","60","55","31480","28130"
"In post","2023","White","No function","Unknown","Overseas","75","75","[c]","[c]"
"In post","2023","White","No function","Unknown","Scotland","160","155","33220","28920"
"In post","2023","White","No function","Unknown","South East (England)","145","140","54290","40850"
"In post","2023","White","No function","Unknown","South West (England)","105","100","40600","35000"
"In post","2023","White","No function","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","White","No function","Unknown","Wales","165","160","34010","32640"
"In post","2023","White","No function","Unknown","West Midlands (England)","100","95","40170","35000"
"In post","2023","White","No function","Unknown","Yorkshire and The Humber","355","345","44960","40920"
"In post","2023","White","No function","Veterinarian","East Midlands (England)","15","15","[c]","[c]"
"In post","2023","White","No function","Veterinarian","East of England","20","15","[c]","[c]"
"In post","2023","White","No function","Veterinarian","London","5","5","[c]","[c]"
"In post","2023","White","No function","Veterinarian","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Veterinarian","North West (England)","15","15","[c]","[c]"
"In post","2023","White","No function","Veterinarian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Veterinarian","Scotland","35","30","43720","38210"
"In post","2023","White","No function","Veterinarian","South East (England)","35","35","48240","49400"
"In post","2023","White","No function","Veterinarian","South West (England)","85","80","40940","38550"
"In post","2023","White","No function","Veterinarian","Wales","35","35","45340","44500"
"In post","2023","White","No function","Veterinarian","West Midlands (England)","30","30","46210","48060"
"In post","2023","White","No function","Veterinarian","Yorkshire and The Humber","25","25","[c]","[c]"
"In post","2023","White","Project Delivery","Commercial","London","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Communications","London","5","5","[c]","[c]"
"In post","2023","White","Project Delivery","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Communications","South West (England)","15","15","[c]","[c]"
"In post","2023","White","Project Delivery","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Digital, Data and Technology","London","5","5","[c]","[c]"
"In post","2023","White","Project Delivery","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Digital, Data and Technology","North West (England)","5","5","[c]","[c]"
"In post","2023","White","Project Delivery","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Digital, Data and Technology","South West (England)","15","15","[c]","[c]"
"In post","2023","White","Project Delivery","Digital, Data and Technology","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Digital, Data and Technology","Yorkshire and The Humber","10","5","[c]","[c]"
"In post","2023","White","Project Delivery","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Finance","London","20","20","[c]","[c]"
"In post","2023","White","Project Delivery","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Human Resources","London","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Inspector of Education and Training","Wales","60","60","78190","78500"
"In post","2023","White","Project Delivery","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Knowledge and Information Management","London","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Knowledge and Information Management","South East (England)","15","15","[c]","[c]"
"In post","2023","White","Project Delivery","Knowledge and Information Management","South West (England)","20","15","[c]","[c]"
"In post","2023","White","Project Delivery","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Legal","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Legal","Wales","15","10","[c]","[c]"
"In post","2023","White","Project Delivery","Medicine","London","30","30","78650","80890"
"In post","2023","White","Project Delivery","Operational Delivery","East Midlands (England)","25","25","[c]","[c]"
"In post","2023","White","Project Delivery","Operational Delivery","East of England","40","40","41100","35190"
"In post","2023","White","Project Delivery","Operational Delivery","London","125","125","50710","41900"
"In post","2023","White","Project Delivery","Operational Delivery","North East (England)","70","70","36820","34700"
"In post","2023","White","Project Delivery","Operational Delivery","North West (England)","145","135","34990","31920"
"In post","2023","White","Project Delivery","Operational Delivery","Northern Ireland","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Operational Delivery","Overseas","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Operational Delivery","Scotland","70","70","33130","32500"
"In post","2023","White","Project Delivery","Operational Delivery","South East (England)","80","75","42510","42410"
"In post","2023","White","Project Delivery","Operational Delivery","South West (England)","535","510","40210","38790"
"In post","2023","White","Project Delivery","Operational Delivery","Wales","50","45","31780","30610"
"In post","2023","White","Project Delivery","Operational Delivery","West Midlands (England)","20","20","[c]","[c]"
"In post","2023","White","Project Delivery","Operational Delivery","Yorkshire and The Humber","25","20","[c]","[c]"
"In post","2023","White","Project Delivery","Operational Research","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Operational Research","London","25","25","[c]","[c]"
"In post","2023","White","Project Delivery","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Operational Research","South East (England)","50","50","43260","39890"
"In post","2023","White","Project Delivery","Operational Research","South West (England)","40","40","43590","39890"
"In post","2023","White","Project Delivery","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Other","London","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Other","North East (England)","15","15","[c]","[c]"
"In post","2023","White","Project Delivery","Other","North West (England)","20","20","[c]","[c]"
"In post","2023","White","Project Delivery","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Other","South East (England)","30","30","40680","31130"
"In post","2023","White","Project Delivery","Other","South West (England)","90","85","33070","30650"
"In post","2023","White","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Policy","East Midlands (England)","20","20","[c]","[c]"
"In post","2023","White","Project Delivery","Policy","East of England","5","5","[c]","[c]"
"In post","2023","White","Project Delivery","Policy","London","705","670","60310","62770"
"In post","2023","White","Project Delivery","Policy","North East (England)","60","55","48890","42900"
"In post","2023","White","Project Delivery","Policy","North West (England)","185","175","51220","55780"
"In post","2023","White","Project Delivery","Policy","Northern Ireland","5","5","[c]","[c]"
"In post","2023","White","Project Delivery","Policy","Overseas","35","35","51290","49960"
"In post","2023","White","Project Delivery","Policy","Scotland","65","60","47170","46230"
"In post","2023","White","Project Delivery","Policy","South East (England)","30","25","[c]","[c]"
"In post","2023","White","Project Delivery","Policy","South West (England)","50","45","59040","57170"
"In post","2023","White","Project Delivery","Policy","Wales","5","5","[c]","[c]"
"In post","2023","White","Project Delivery","Policy","West Midlands (England)","25","25","[c]","[c]"
"In post","2023","White","Project Delivery","Policy","Yorkshire and The Humber","35","35","51360","53020"
"In post","2023","White","Project Delivery","Project Delivery","East Midlands (England)","280","270","44200","41880"
"In post","2023","White","Project Delivery","Project Delivery","East of England","320","310","43600","41200"
"In post","2023","White","Project Delivery","Project Delivery","London","1860","1800","56280","55150"
"In post","2023","White","Project Delivery","Project Delivery","North East (England)","950","905","45030","42140"
"In post","2023","White","Project Delivery","Project Delivery","North West (England)","1415","1350","44470","42140"
"In post","2023","White","Project Delivery","Project Delivery","Northern Ireland","50","45","47290","42140"
"In post","2023","White","Project Delivery","Project Delivery","Overseas","55","55","63650","64430"
"In post","2023","White","Project Delivery","Project Delivery","Scotland","530","510","46120","42230"
"In post","2023","White","Project Delivery","Project Delivery","South East (England)","1080","1050","43560","41000"
"In post","2023","White","Project Delivery","Project Delivery","South West (England)","3370","3240","43650","41200"
"In post","2023","White","Project Delivery","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Project Delivery","Wales","420","405","42610","38470"
"In post","2023","White","Project Delivery","Project Delivery","West Midlands (England)","545","525","44620","41800"
"In post","2023","White","Project Delivery","Project Delivery","Yorkshire and The Humber","670","625","43440","38470"
"In post","2023","White","Project Delivery","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Property","London","5","5","[c]","[c]"
"In post","2023","White","Project Delivery","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Science and Engineering","East Midlands (England)","25","25","[c]","[c]"
"In post","2023","White","Project Delivery","Science and Engineering","East of England","105","100","50690","46550"
"In post","2023","White","Project Delivery","Science and Engineering","London","120","115","58140","55210"
"In post","2023","White","Project Delivery","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Science and Engineering","North West (England)","65","65","46450","43400"
"In post","2023","White","Project Delivery","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Science and Engineering","Overseas","5","5","[c]","[c]"
"In post","2023","White","Project Delivery","Science and Engineering","Scotland","45","45","47960","46870"
"In post","2023","White","Project Delivery","Science and Engineering","South East (England)","40","35","49070","49260"
"In post","2023","White","Project Delivery","Science and Engineering","South West (England)","760","740","43070","42620"
"In post","2023","White","Project Delivery","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Social Research","Wales","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Statistics","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","White","Project Delivery","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Tax","East Midlands (England)","25","25","[c]","[c]"
"In post","2023","White","Project Delivery","Tax","East of England","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Tax","London","40","40","49330","42060"
"In post","2023","White","Project Delivery","Tax","North East (England)","55","55","36900","35000"
"In post","2023","White","Project Delivery","Tax","North West (England)","65","55","35400","35000"
"In post","2023","White","Project Delivery","Tax","Northern Ireland","15","15","[c]","[c]"
"In post","2023","White","Project Delivery","Tax","Scotland","70","65","34500","35000"
"In post","2023","White","Project Delivery","Tax","South East (England)","30","25","[c]","[c]"
"In post","2023","White","Project Delivery","Tax","South West (England)","25","25","[c]","[c]"
"In post","2023","White","Project Delivery","Tax","Wales","30","30","34940","35000"
"In post","2023","White","Project Delivery","Tax","West Midlands (England)","20","15","[c]","[c]"
"In post","2023","White","Project Delivery","Tax","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2023","White","Project Delivery","Unknown","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Unknown","London","50","50","60050","57810"
"In post","2023","White","Project Delivery","Unknown","North East (England)","25","25","[c]","[c]"
"In post","2023","White","Project Delivery","Unknown","North West (England)","30","25","[c]","[c]"
"In post","2023","White","Project Delivery","Unknown","Northern Ireland","5","5","[c]","[c]"
"In post","2023","White","Project Delivery","Unknown","Scotland","5","5","[c]","[c]"
"In post","2023","White","Project Delivery","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Unknown","South West (England)","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Unknown","Wales","5","5","[c]","[c]"
"In post","2023","White","Project Delivery","Unknown","West Midlands (England)","20","20","[c]","[c]"
"In post","2023","White","Project Delivery","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Digital, Data and Technology","South West (England)","5","5","[c]","[c]"
"In post","2023","White","Property","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Digital, Data and Technology","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","White","Property","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Finance","London","10","10","[c]","[c]"
"In post","2023","White","Property","Finance","North West (England)","5","5","[c]","[c]"
"In post","2023","White","Property","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Finance","Wales","5","5","[c]","[c]"
"In post","2023","White","Property","Finance","West Midlands (England)","20","20","[c]","[c]"
"In post","2023","White","Property","Finance","Yorkshire and The Humber","10","5","[c]","[c]"
"In post","2023","White","Property","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Human Resources","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","White","Property","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Operational Delivery","East Midlands (England)","30","25","[c]","[c]"
"In post","2023","White","Property","Operational Delivery","East of England","25","25","[c]","[c]"
"In post","2023","White","Property","Operational Delivery","London","70","70","49150","48160"
"In post","2023","White","Property","Operational Delivery","North East (England)","225","220","26930","22520"
"In post","2023","White","Property","Operational Delivery","North West (England)","60","60","41040","41500"
"In post","2023","White","Property","Operational Delivery","Scotland","15","15","[c]","[c]"
"In post","2023","White","Property","Operational Delivery","South East (England)","40","35","40860","37710"
"In post","2023","White","Property","Operational Delivery","South West (England)","260","240","28630","22520"
"In post","2023","White","Property","Operational Delivery","Wales","90","85","36610","32260"
"In post","2023","White","Property","Operational Delivery","West Midlands (England)","35","30","39870","39300"
"In post","2023","White","Property","Operational Delivery","Yorkshire and The Humber","70","70","41160","39590"
"In post","2023","White","Property","Other","London","15","15","[c]","[c]"
"In post","2023","White","Property","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Other","North West (England)","10","10","[c]","[c]"
"In post","2023","White","Property","Other","Scotland","75","75","38210","37060"
"In post","2023","White","Property","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Other","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","White","Property","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Policy","London","10","10","[c]","[c]"
"In post","2023","White","Property","Policy","North East (England)","5","5","[c]","[c]"
"In post","2023","White","Property","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Project Delivery","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","White","Property","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Project Delivery","London","20","20","[c]","[c]"
"In post","2023","White","Property","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Project Delivery","South West (England)","5","5","[c]","[c]"
"In post","2023","White","Property","Project Delivery","Wales","5","5","[c]","[c]"
"In post","2023","White","Property","Project Delivery","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","White","Property","Project Delivery","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","White","Property","Property","East Midlands (England)","315","295","37900","34440"
"In post","2023","White","Property","Property","East of England","405","385","35410","33990"
"In post","2023","White","Property","Property","London","520","495","48050","43860"
"In post","2023","White","Property","Property","North East (England)","285","265","37170","34170"
"In post","2023","White","Property","Property","North West (England)","420","405","38130","34450"
"In post","2023","White","Property","Property","Northern Ireland","85","85","32970","33830"
"In post","2023","White","Property","Property","Overseas","50","50","47650","44230"
"In post","2023","White","Property","Property","Scotland","245","235","35980","34300"
"In post","2023","White","Property","Property","South East (England)","700","675","38600","35020"
"In post","2023","White","Property","Property","South West (England)","600","580","37090","34300"
"In post","2023","White","Property","Property","Unknown","35","35","48080","44640"
"In post","2023","White","Property","Property","Wales","315","300","35980","33830"
"In post","2023","White","Property","Property","West Midlands (England)","395","380","37650","34300"
"In post","2023","White","Property","Property","Yorkshire and The Humber","515","490","38420","35020"
"In post","2023","White","Property","Science and Engineering","East of England","5","5","[c]","[c]"
"In post","2023","White","Property","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Security","London","5","5","[c]","[c]"
"In post","2023","White","Property","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Unknown","London","20","20","[c]","[c]"
"In post","2023","White","Property","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Unknown","Scotland","5","5","[c]","[c]"
"In post","2023","White","Property","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Unknown","South West (England)","5","5","[c]","[c]"
"In post","2023","White","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Digital, Data and Technology","London","15","15","[c]","[c]"
"In post","2023","White","Security","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Digital, Data and Technology","Scotland","5","5","[c]","[c]"
"In post","2023","White","Security","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Digital, Data and Technology","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","White","Security","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Human Resources","London","5","5","[c]","[c]"
"In post","2023","White","Security","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Human Resources","Scotland","10","10","[c]","[c]"
"In post","2023","White","Security","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Human Resources","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","White","Security","Intelligence Analysis","London","90","90","50170","45950"
