"Status","Year","Age","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Analysis","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","London","SEO/HEO","15","[c]","38170","37170"
"New entrant CS","2023","40-49","Analysis","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Outside London","G6/G7","20","[c]","59080","53380"
"New entrant CS","2023","40-49","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Outside London","SEO/HEO","50","[c]","35060","34170"
"New entrant CS","2023","40-49","Analysis","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","G6/G7","15","[c]","74360","70930"
"New entrant CS","2023","40-49","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","SEO/HEO","15","[c]","40750","41370"
"New entrant CS","2023","40-49","Commercial","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Outside London","EO","15","[c]","26570","27070"
"New entrant CS","2023","40-49","Commercial","Outside London","G6/G7","35","[c]","68250","66750"
"New entrant CS","2023","40-49","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Outside London","SEO/HEO","60","[c]","35960","35050"
"New entrant CS","2023","40-49","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","London","G6/G7","10","[c]","65500","60850"
"New entrant CS","2023","40-49","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","London","SEO/HEO","20","[c]","42200","41740"
"New entrant CS","2023","40-49","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Outside London","G6/G7","15","[c]","59620","53000"
"New entrant CS","2023","40-49","Communications","Outside London","SEO/HEO","35","[c]","38460","38120"
"New entrant CS","2023","40-49","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Outside London","AA/AO","50","[c]","23400","22520"
"New entrant CS","2023","40-49","Counter Fraud","Outside London","EO","35","[c]","27990","28000"
"New entrant CS","2023","40-49","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Outside London","SEO/HEO","20","[c]","35280","34400"
"New entrant CS","2023","40-49","Debt","London","AA/AO","20","[c]","26650","26920"
"New entrant CS","2023","40-49","Debt","Outside London","AA/AO","215","[c]","22200","22520"
"New entrant CS","2023","40-49","Debt","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","London","EO","15","[c]","29890","29750"
"New entrant CS","2023","40-49","Digital, Data & Technology","London","G6/G7","70","[c]","63000","60000"
"New entrant CS","2023","40-49","Digital, Data & Technology","London","SCS level","10","[c]","102480","105000"
"New entrant CS","2023","40-49","Digital, Data & Technology","London","SEO/HEO","50","[c]","40750","40780"
"New entrant CS","2023","40-49","Digital, Data & Technology","Outside London","AA/AO","15","[c]","21620","22220"
"New entrant CS","2023","40-49","Digital, Data & Technology","Outside London","EO","60","[c]","27600","27650"
"New entrant CS","2023","40-49","Digital, Data & Technology","Outside London","G6/G7","160","[c]","56760","54980"
"New entrant CS","2023","40-49","Digital, Data & Technology","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Outside London","SEO/HEO","275","[c]","38110","37690"
"New entrant CS","2023","40-49","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","London","G6/G7","10","[c]","62990","60070"
"New entrant CS","2023","40-49","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","London","SEO/HEO","10","[c]","43520","44460"
"New entrant CS","2023","40-49","Finance","Outside London","AA/AO","20","[c]","22670","22520"
"New entrant CS","2023","40-49","Finance","Outside London","EO","25","[c]","26760","27080"
"New entrant CS","2023","40-49","Finance","Outside London","G6/G7","20","[c]","54740","52380"
"New entrant CS","2023","40-49","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Outside London","SEO/HEO","60","[c]","37330","36570"
"New entrant CS","2023","40-49","Grants Management","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","Outside London","AA/AO","70","[c]","21950","22150"
"New entrant CS","2023","40-49","Grants Management","Outside London","EO","10","[c]","25920","25920"
"New entrant CS","2023","40-49","Grants Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Outside London","AA/AO","30","[c]","22120","22220"
"New entrant CS","2023","40-49","Human Resources","Outside London","EO","60","[c]","28070","27140"
"New entrant CS","2023","40-49","Human Resources","Outside London","G6/G7","30","[c]","56300","55130"
"New entrant CS","2023","40-49","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Outside London","SEO/HEO","85","[c]","37260","34840"
"New entrant CS","2023","40-49","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","London","G6/G7","40","[c]","58790","55490"
"New entrant CS","2023","40-49","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Outside London","AA/AO","40","[c]","21210","21050"
"New entrant CS","2023","40-49","Legal","Outside London","EO","15","[c]","26880","26900"
"New entrant CS","2023","40-49","Legal","Outside London","G6/G7","45","[c]","52900","52600"
"New entrant CS","2023","40-49","Legal","Outside London","SEO/HEO","45","[c]","38180","38760"
"New entrant CS","2023","40-49","No function","London","AA/AO","270","[c]","27900","26400"
"New entrant CS","2023","40-49","No function","London","EO","150","[c]","30160","29750"
"New entrant CS","2023","40-49","No function","London","G6/G7","90","[c]","63700","61580"
"New entrant CS","2023","40-49","No function","London","SCS level","25","[c]","106480","95000"
"New entrant CS","2023","40-49","No function","London","SEO/HEO","125","[c]","39460","38340"
"New entrant CS","2023","40-49","No function","London","Unknown","50","[c]","27220","27640"
"New entrant CS","2023","40-49","No function","Outside London","AA/AO","2480","[c]","23940","22500"
"New entrant CS","2023","40-49","No function","Outside London","EO","875","[c]","26880","25880"
"New entrant CS","2023","40-49","No function","Outside London","G6/G7","275","[c]","61090","56890"
"New entrant CS","2023","40-49","No function","Outside London","SCS level","25","[c]","97950","95170"
"New entrant CS","2023","40-49","No function","Outside London","SEO/HEO","670","[c]","38420","37590"
"New entrant CS","2023","40-49","No function","Outside London","Unknown","540","[c]","23560","23640"
"New entrant CS","2023","40-49","No function","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Unknown","AA/AO","15","[c]","25410","23230"
"New entrant CS","2023","40-49","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","London","G6/G7","15","[c]","60770","57190"
"New entrant CS","2023","40-49","Project Delivery","London","SCS level","10","[c]","90690","82000"
"New entrant CS","2023","40-49","Project Delivery","London","SEO/HEO","20","[c]","40670","40170"
"New entrant CS","2023","40-49","Project Delivery","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Outside London","EO","30","[c]","25780","25410"
"New entrant CS","2023","40-49","Project Delivery","Outside London","G6/G7","85","[c]","55080","52550"
"New entrant CS","2023","40-49","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","Outside London","SEO/HEO","135","[c]","36880","37420"
"New entrant CS","2023","40-49","Project Delivery","Outside London","Unknown","35","[c]","41860","41000"
"New entrant CS","2023","40-49","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","London","SEO/HEO","10","[c]","42010","40230"
"New entrant CS","2023","40-49","Property","Outside London","AA/AO","45","[c]","22580","22520"
"New entrant CS","2023","40-49","Property","Outside London","EO","20","[c]","27520","27080"
"New entrant CS","2023","40-49","Property","Outside London","G6/G7","30","[c]","56920","55790"
"New entrant CS","2023","40-49","Property","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","Outside London","SEO/HEO","75","[c]","37090","34700"
"New entrant CS","2023","40-49","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Outside London","AA/AO","110","[c]","28570","27500"
"New entrant CS","2023","40-49","Security","Outside London","EO","10","[c]","26160","27080"
"New entrant CS","2023","40-49","Security","Outside London","G6/G7","10","[c]","58200","55930"
"New entrant CS","2023","40-49","Security","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","Outside London","SEO/HEO","30","[c]","37120","33990"
"New entrant CS","2023","40-49","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Outside London","AA/AO","210","[c]","22730","22180"
"New entrant CS","2023","40-49","Unknown","Outside London","EO","215","[c]","29190","29100"
"New entrant CS","2023","40-49","Unknown","Outside London","G6/G7","115","[c]","58640","54870"
"New entrant CS","2023","40-49","Unknown","Outside London","SCS level","10","[c]","86870","81890"
"New entrant CS","2023","40-49","Unknown","Outside London","SEO/HEO","260","[c]","39080","37830"
"New entrant CS","2023","40-49","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Unknown","15","[c]","23730","17660"
"New entrant CS","2023","50-59","Analysis","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Analysis","Outside London","G6/G7","15","[c]","54630","51000"
"New entrant CS","2023","50-59","Analysis","Outside London","SEO/HEO","15","[c]","36430","37690"
"New entrant CS","2023","50-59","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Outside London","G6/G7","25","[c]","64820","65500"
"New entrant CS","2023","50-59","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Outside London","SEO/HEO","30","[c]","37560","37680"
"New entrant CS","2023","50-59","Commercial","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","Outside London","SEO/HEO","15","[c]","35460","33990"
"New entrant CS","2023","50-59","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Outside London","AA/AO","35","[c]","23070","21690"
"New entrant CS","2023","50-59","Counter Fraud","Outside London","EO","30","[c]","27400","27650"
"New entrant CS","2023","50-59","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","Outside London","SEO/HEO","25","[c]","35350","34400"
"New entrant CS","2023","50-59","Debt","London","AA/AO","10","[c]","26920","26920"
"New entrant CS","2023","50-59","Debt","Outside London","AA/AO","170","[c]","22150","22520"
"New entrant CS","2023","50-59","Debt","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","London","G6/G7","25","[c]","63080","60680"
"New entrant CS","2023","50-59","Digital, Data & Technology","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data & Technology","London","SEO/HEO","15","[c]","39460","37090"
"New entrant CS","2023","50-59","Digital, Data & Technology","Outside London","AA/AO","15","[c]","22180","22220"
"New entrant CS","2023","50-59","Digital, Data & Technology","Outside London","EO","40","[c]","28380","27140"
"New entrant CS","2023","50-59","Digital, Data & Technology","Outside London","G6/G7","95","[c]","58820","57750"
"New entrant CS","2023","50-59","Digital, Data & Technology","Outside London","SCS level","10","[c]","107950","115500"
"New entrant CS","2023","50-59","Digital, Data & Technology","Outside London","SEO/HEO","130","[c]","38450","37760"
"New entrant CS","2023","50-59","Digital, Data & Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","London","SEO/HEO","10","[c]","44070","43820"
"New entrant CS","2023","50-59","Finance","Outside London","AA/AO","20","[c]","22510","22520"
"New entrant CS","2023","50-59","Finance","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Outside London","G6/G7","20","[c]","54940","53810"
"New entrant CS","2023","50-59","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Outside London","SEO/HEO","30","[c]","39330","38730"
"New entrant CS","2023","50-59","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","Outside London","AA/AO","55","[c]","22090","22150"
"New entrant CS","2023","50-59","Grants Management","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Outside London","AA/AO","30","[c]","22140","22220"
"New entrant CS","2023","50-59","Human Resources","Outside London","EO","55","[c]","27630","27140"
"New entrant CS","2023","50-59","Human Resources","Outside London","G6/G7","30","[c]","54600","54470"
"New entrant CS","2023","50-59","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Outside London","SEO/HEO","55","[c]","37990","37480"
"New entrant CS","2023","50-59","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","London","G6/G7","30","[c]","57750","55000"
"New entrant CS","2023","50-59","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","Outside London","AA/AO","30","[c]","21470","21120"
"New entrant CS","2023","50-59","Legal","Outside London","EO","10","[c]","26400","25830"
"New entrant CS","2023","50-59","Legal","Outside London","G6/G7","25","[c]","52570","50340"
"New entrant CS","2023","50-59","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","Outside London","SEO/HEO","10","[c]","37900","38760"
"New entrant CS","2023","50-59","Legal","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","London","AA/AO","190","[c]","26960","26400"
"New entrant CS","2023","50-59","No function","London","EO","165","[c]","30750","29750"
"New entrant CS","2023","50-59","No function","London","G6/G7","55","[c]","64340","62110"
"New entrant CS","2023","50-59","No function","London","SCS level","25","[c]","113430","110000"
"New entrant CS","2023","50-59","No function","London","SEO/HEO","90","[c]","39610","40320"
"New entrant CS","2023","50-59","No function","London","Unknown","50","[c]","26360","27640"
"New entrant CS","2023","50-59","No function","Outside London","AA/AO","2225","[c]","22970","22400"
"New entrant CS","2023","50-59","No function","Outside London","EO","820","[c]","27890","26780"
"New entrant CS","2023","50-59","No function","Outside London","G6/G7","205","[c]","62330","60050"
"New entrant CS","2023","50-59","No function","Outside London","SCS level","15","[c]","112660","112410"
"New entrant CS","2023","50-59","No function","Outside London","SEO/HEO","505","[c]","39050","38580"
"New entrant CS","2023","50-59","No function","Outside London","Unknown","430","[c]","23400","23640"
"New entrant CS","2023","50-59","No function","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Unknown","EO","15","[c]","30790","34630"
"New entrant CS","2023","50-59","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","No function","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Project Delivery","London","SEO/HEO","10","[c]","38950","38500"
"New entrant CS","2023","50-59","Project Delivery","Outside London","AA/AO","10","[c]","22010","22150"
"New entrant CS","2023","50-59","Project Delivery","Outside London","EO","15","[c]","26190","25930"
"New entrant CS","2023","50-59","Project Delivery","Outside London","G6/G7","55","[c]","56630","53580"
"New entrant CS","2023","50-59","Project Delivery","Outside London","SCS level","10","[c]","99780","98450"
"New entrant CS","2023","50-59","Project Delivery","Outside London","SEO/HEO","80","[c]","37850","39070"
"New entrant CS","2023","50-59","Project Delivery","Outside London","Unknown","25","[c]","49490","41000"
"New entrant CS","2023","50-59","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","Outside London","AA/AO","40","[c]","21980","22520"
"New entrant CS","2023","50-59","Property","Outside London","EO","20","[c]","26810","27080"
"New entrant CS","2023","50-59","Property","Outside London","G6/G7","20","[c]","58300","55110"
"New entrant CS","2023","50-59","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","Outside London","SEO/HEO","60","[c]","37420","36540"
"New entrant CS","2023","50-59","Security","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Outside London","AA/AO","125","[c]","28170","27500"
"New entrant CS","2023","50-59","Security","Outside London","EO","30","[c]","26670","27080"
"New entrant CS","2023","50-59","Security","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Outside London","SEO/HEO","25","[c]","37460","33420"
"New entrant CS","2023","50-59","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Outside London","AA/AO","200","[c]","22910","22180"
"New entrant CS","2023","50-59","Unknown","Outside London","EO","180","[c]","29290","29100"
"New entrant CS","2023","50-59","Unknown","Outside London","G6/G7","75","[c]","61130","59640"
"New entrant CS","2023","50-59","Unknown","Outside London","SCS level","10","[c]","99980","94990"
"New entrant CS","2023","50-59","Unknown","Outside London","SEO/HEO","165","[c]","38280","37830"
"New entrant CS","2023","50-59","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
