"Status","Year","Parent_department","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Revenue and Customs","East Midlands (England)","Outside London","G6","125","125","70770","71300"
"In post","2023","HM Revenue and Customs","East Midlands (England)","Outside London","G7","440","420","57400","57970"
"In post","2023","HM Revenue and Customs","East Midlands (England)","Outside London","HEO","1290","1235","34910","35000"
"In post","2023","HM Revenue and Customs","East Midlands (England)","Outside London","SCS level","25","25","86490","79660"
"In post","2023","HM Revenue and Customs","East Midlands (England)","Outside London","SEO","605","580","42630","42510"
"In post","2023","HM Revenue and Customs","East of England","Outside London","AA","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","East of England","Outside London","AO","185","160","22630","22520"
"In post","2023","HM Revenue and Customs","East of England","Outside London","EO","210","190","28520","28130"
"In post","2023","HM Revenue and Customs","East of England","Outside London","G6","15","15","71960","71300"
"In post","2023","HM Revenue and Customs","East of England","Outside London","G7","40","40","58150","57970"
"In post","2023","HM Revenue and Customs","East of England","Outside London","HEO","225","205","35100","35000"
"In post","2023","HM Revenue and Customs","East of England","Outside London","SEO","125","115","44150","43350"
"In post","2023","HM Revenue and Customs","London","London","AA","10","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","London","London","AO","1035","935","26750","26920"
"In post","2023","HM Revenue and Customs","London","London","EO","2085","1965","32670","32540"
"In post","2023","HM Revenue and Customs","London","London","G6","805","760","78010","78600"
"In post","2023","HM Revenue and Customs","London","London","G7","1715","1655","64360","65230"
"In post","2023","HM Revenue and Customs","London","London","HEO","2715","2610","39720","39790"
"In post","2023","HM Revenue and Customs","London","London","SCS level","260","255","91140","84260"
"In post","2023","HM Revenue and Customs","London","London","SEO","1660","1600","46490","45960"
"In post","2023","HM Revenue and Customs","North East (England)","Outside London","AA","375","275","22520","22520"
"In post","2023","HM Revenue and Customs","North East (England)","Outside London","AO","4410","3765","22530","22520"
"In post","2023","HM Revenue and Customs","North East (England)","Outside London","EO","2475","2300","28180","28130"
"In post","2023","HM Revenue and Customs","North East (England)","Outside London","G6","235","230","70470","71300"
"In post","2023","HM Revenue and Customs","North East (England)","Outside London","G7","885","860","57250","57970"
"In post","2023","HM Revenue and Customs","North East (England)","Outside London","HEO","2055","1970","34790","35000"
"In post","2023","HM Revenue and Customs","North East (England)","Outside London","SCS level","40","40","83880","78170"
"In post","2023","HM Revenue and Customs","North East (England)","Outside London","SEO","1330","1280","42440","42510"
"In post","2023","HM Revenue and Customs","North West (England)","Outside London","AA","100","85","22520","22520"
"In post","2023","HM Revenue and Customs","North West (England)","Outside London","AO","4170","3750","22520","22520"
"In post","2023","HM Revenue and Customs","North West (England)","Outside London","EO","3095","2905","28200","28130"
"In post","2023","HM Revenue and Customs","North West (England)","Outside London","G6","420","410","70750","71300"
"In post","2023","HM Revenue and Customs","North West (England)","Outside London","G7","1355","1310","57250","57970"
"In post","2023","HM Revenue and Customs","North West (England)","Outside London","HEO","3250","3130","34870","35000"
"In post","2023","HM Revenue and Customs","North West (England)","Outside London","SCS level","70","70","83370","78430"
"In post","2023","HM Revenue and Customs","North West (England)","Outside London","SEO","1930","1855","42490","42510"
"In post","2023","HM Revenue and Customs","Northern Ireland","Outside London","AA","10","5","22520","22520"
"In post","2023","HM Revenue and Customs","Northern Ireland","Outside London","AO","730","665","22520","22520"
"In post","2023","HM Revenue and Customs","Northern Ireland","Outside London","EO","645","605","28230","28130"
"In post","2023","HM Revenue and Customs","Northern Ireland","Outside London","G6","35","35","70790","71300"
"In post","2023","HM Revenue and Customs","Northern Ireland","Outside London","G7","180","170","57250","57970"
"In post","2023","HM Revenue and Customs","Northern Ireland","Outside London","HEO","565","545","34920","35000"
"In post","2023","HM Revenue and Customs","Northern Ireland","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Northern Ireland","Outside London","SEO","235","225","42430","42140"
"In post","2023","HM Revenue and Customs","Scotland","Outside London","AA","25","15","22520","22520"
"In post","2023","HM Revenue and Customs","Scotland","Outside London","AO","3145","2770","22520","22520"
"In post","2023","HM Revenue and Customs","Scotland","Outside London","EO","1700","1550","28300","28130"
"In post","2023","HM Revenue and Customs","Scotland","Outside London","G6","145","135","70790","71300"
"In post","2023","HM Revenue and Customs","Scotland","Outside London","G7","450","435","57300","57970"
"In post","2023","HM Revenue and Customs","Scotland","Outside London","HEO","1620","1540","34940","35000"
"In post","2023","HM Revenue and Customs","Scotland","Outside London","SCS level","20","20","88730","78430"
"In post","2023","HM Revenue and Customs","Scotland","Outside London","SEO","720","690","42480","42510"
"In post","2023","HM Revenue and Customs","South East (England)","Outside London","AA","30","25","22520","22520"
"In post","2023","HM Revenue and Customs","South East (England)","Outside London","AO","675","595","22680","22520"
"In post","2023","HM Revenue and Customs","South East (England)","Outside London","EO","655","580","28860","28130"
"In post","2023","HM Revenue and Customs","South East (England)","Outside London","G6","70","65","71360","71300"
"In post","2023","HM Revenue and Customs","South East (England)","Outside London","G7","195","185","57990","57970"
"In post","2023","HM Revenue and Customs","South East (England)","Outside London","HEO","540","495","35660","35000"
"In post","2023","HM Revenue and Customs","South East (England)","Outside London","SCS level","15","15","89170","83930"
"In post","2023","HM Revenue and Customs","South East (England)","Outside London","SEO","340","325","43490","42510"
"In post","2023","HM Revenue and Customs","South West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","South West (England)","Outside London","AO","400","370","22540","22520"
"In post","2023","HM Revenue and Customs","South West (England)","Outside London","EO","430","405","27950","27890"
"In post","2023","HM Revenue and Customs","South West (England)","Outside London","G6","100","95","70670","71300"
"In post","2023","HM Revenue and Customs","South West (England)","Outside London","G7","295","280","56940","57970"
"In post","2023","HM Revenue and Customs","South West (England)","Outside London","HEO","590","560","34620","35000"
"In post","2023","HM Revenue and Customs","South West (England)","Outside London","SCS level","15","15","86380","79920"
"In post","2023","HM Revenue and Customs","South West (England)","Outside London","SEO","320","305","42990","42510"
"In post","2023","HM Revenue and Customs","Wales","Outside London","AA","15","10","22800","22520"
"In post","2023","HM Revenue and Customs","Wales","Outside London","AO","1285","1135","22520","22520"
"In post","2023","HM Revenue and Customs","Wales","Outside London","EO","1330","1255","28110","28130"
"In post","2023","HM Revenue and Customs","Wales","Outside London","G6","65","65","70500","71300"
"In post","2023","HM Revenue and Customs","Wales","Outside London","G7","310","300","57250","57970"
"In post","2023","HM Revenue and Customs","Wales","Outside London","HEO","1165","1115","34850","35000"
"In post","2023","HM Revenue and Customs","Wales","Outside London","SCS level","20","20","84330","77550"
"In post","2023","HM Revenue and Customs","Wales","Outside London","SEO","490","475","42470","42140"
"In post","2023","HM Revenue and Customs","West Midlands (England)","Outside London","AA","10","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","West Midlands (England)","Outside London","AO","980","890","22520","22520"
"In post","2023","HM Revenue and Customs","West Midlands (England)","Outside London","EO","1150","1080","28220","28130"
"In post","2023","HM Revenue and Customs","West Midlands (England)","Outside London","G6","165","160","70920","71300"
"In post","2023","HM Revenue and Customs","West Midlands (England)","Outside London","G7","570","550","57360","57970"
"In post","2023","HM Revenue and Customs","West Midlands (England)","Outside London","HEO","1370","1315","34970","35000"
"In post","2023","HM Revenue and Customs","West Midlands (England)","Outside London","SCS level","35","35","86840","78430"
"In post","2023","HM Revenue and Customs","West Midlands (England)","Outside London","SEO","895","865","42940","42510"
"In post","2023","HM Revenue and Customs","Yorkshire and The Humber","Outside London","AA","30","20","22520","22520"
"In post","2023","HM Revenue and Customs","Yorkshire and The Humber","Outside London","AO","1550","1370","22530","22520"
"In post","2023","HM Revenue and Customs","Yorkshire and The Humber","Outside London","EO","1440","1355","28150","28130"
"In post","2023","HM Revenue and Customs","Yorkshire and The Humber","Outside London","G6","160","150","70650","71300"
"In post","2023","HM Revenue and Customs","Yorkshire and The Humber","Outside London","G7","500","480","57210","57970"
"In post","2023","HM Revenue and Customs","Yorkshire and The Humber","Outside London","HEO","1330","1270","34830","35000"
"In post","2023","HM Revenue and Customs","Yorkshire and The Humber","Outside London","SCS level","25","25","86240","78430"
"In post","2023","HM Revenue and Customs","Yorkshire and The Humber","Outside London","SEO","650","620","42600","42510"
"In post","2023","HM Treasury","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","East of England","Outside London","AO","15","15","21950","21860"
"In post","2023","HM Treasury","East of England","Outside London","EO","30","30","25390","25460"
"In post","2023","HM Treasury","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","East of England","Outside London","G7","5","5","[c]","[c]"
"In post","2023","HM Treasury","East of England","Outside London","HEO","20","20","31190","30510"
"In post","2023","HM Treasury","East of England","Outside London","SEO","10","10","[c]","[c]"
"In post","2023","HM Treasury","London","London","AO","30","30","24070","24030"
"In post","2023","HM Treasury","London","London","EO","205","200","28150","28380"
"In post","2023","HM Treasury","London","London","G6","315","305","67900","64950"
"In post","2023","HM Treasury","London","London","G7","685","675","55890","54130"
"In post","2023","HM Treasury","London","London","HEO","545","545","34810","33820"
"In post","2023","HM Treasury","London","London","SCS level","150","145","87490","78690"
"In post","2023","HM Treasury","London","London","SEO","195","190","43180","40070"
"In post","2023","HM Treasury","North East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","North East (England)","Outside London","EO","30","30","25170","25460"
"In post","2023","HM Treasury","North East (England)","Outside London","G6","25","25","62820","62290"
"In post","2023","HM Treasury","North East (England)","Outside London","G7","50","50","52930","51360"
"In post","2023","HM Treasury","North East (England)","Outside London","HEO","80","75","31080","30510"
"In post","2023","HM Treasury","North East (England)","Outside London","SCS level","15","15","95840","82700"
"In post","2023","HM Treasury","North East (England)","Outside London","SEO","15","10","42270","42700"
"In post","2023","HM Treasury","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","North West (England)","Outside London","G7","10","10","51960","51350"
"In post","2023","HM Treasury","North West (England)","Outside London","HEO","10","10","[c]","[c]"
"In post","2023","HM Treasury","North West (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","HM Treasury","North West (England)","Outside London","SEO","25","20","42110","42700"
"In post","2023","HM Treasury","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","South East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","South East (England)","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","HM Treasury","South West (England)","Outside London","G6","5","5","[c]","[c]"
"In post","2023","HM Treasury","South West (England)","Outside London","G7","15","15","52730","51350"
"In post","2023","HM Treasury","South West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","South West (England)","Outside London","SEO","15","15","43410","42700"
"In post","2023","HM Treasury","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","Unknown","G7","5","5","[c]","[c]"
"In post","2023","HM Treasury","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Unknown","Unknown","SEO","10","10","43380","43290"
"In post","2023","HM Treasury","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Wales","Outside London","G7","15","15","53940","51350"
"In post","2023","HM Treasury","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Wales","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","HM Treasury","West Midlands (England)","Outside London","G6","5","5","[c]","[c]"
"In post","2023","HM Treasury","West Midlands (England)","Outside London","G7","10","10","[c]","[c]"
"In post","2023","HM Treasury","West Midlands (England)","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","HM Treasury","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","West Midlands (England)","Outside London","SEO","15","10","43270","43760"
"In post","2023","HM Treasury","Yorkshire and The Humber","Outside London","EO","5","5","[c]","[c]"
"In post","2023","HM Treasury","Yorkshire and The Humber","Outside London","G6","15","15","63330","64280"
"In post","2023","HM Treasury","Yorkshire and The Humber","Outside London","G7","15","15","51040","51350"
"In post","2023","HM Treasury","Yorkshire and The Humber","Outside London","HEO","15","15","33640","33120"
"In post","2023","HM Treasury","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Yorkshire and The Humber","Outside London","SEO","15","15","41590","42700"
"In post","2023","Home Office","East Midlands (England)","Outside London","AO","40","40","22500","22400"
"In post","2023","Home Office","East Midlands (England)","Outside London","EO","180","170","26740","25990"
"In post","2023","Home Office","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","East Midlands (England)","Outside London","G7","15","15","55160","54260"
"In post","2023","Home Office","East Midlands (England)","Outside London","HEO","55","50","32470","32160"
"In post","2023","Home Office","East Midlands (England)","Outside London","SEO","20","20","40540","39410"
"In post","2023","Home Office","East of England","Outside London","AA","30","25","19500","19500"
"In post","2023","Home Office","East of England","Outside London","AO","605","540","22410","22400"
"In post","2023","Home Office","East of England","Outside London","EO","1055","965","27050","26140"
"In post","2023","Home Office","East of England","Outside London","G6","15","15","66510","65820"
"In post","2023","Home Office","East of England","Outside London","G7","45","45","55380","54260"
"In post","2023","Home Office","East of England","Outside London","HEO","270","260","32690","32160"
"In post","2023","Home Office","East of England","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Home Office","East of England","Outside London","SEO","100","95","39830","39190"
"In post","2023","Home Office","London","London","AA","290","255","23490","23500"
"In post","2023","Home Office","London","London","AO","1720","1575","26420","26400"
"In post","2023","Home Office","London","London","EO","4415","4115","30330","29980"
"In post","2023","Home Office","London","London","G6","805","785","72670","71050"
"In post","2023","Home Office","London","London","G7","2120","2080","60540","59290"
"In post","2023","Home Office","London","London","HEO","2580","2500","36570","36180"
"In post","2023","Home Office","London","London","SCS level","280","275","91660","83970"
"In post","2023","Home Office","London","London","SEO","2345","2295","44030","43210"
"In post","2023","Home Office","London","London","Unknown","40","35","[c]","[c]"
"In post","2023","Home Office","North East (England)","Outside London","AA","40","35","19500","19500"
"In post","2023","Home Office","North East (England)","Outside London","AO","735","610","22410","22400"
"In post","2023","Home Office","North East (England)","Outside London","EO","635","600","26320","25880"
"In post","2023","Home Office","North East (England)","Outside London","G6","10","10","[c]","[c]"
"In post","2023","Home Office","North East (England)","Outside London","G7","45","45","54770","54260"
"In post","2023","Home Office","North East (England)","Outside London","HEO","200","195","32410","32160"
"In post","2023","Home Office","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","North East (England)","Outside London","SEO","115","110","39640","39190"
"In post","2023","Home Office","North West (England)","Outside London","AA","240","205","19500","19500"
"In post","2023","Home Office","North West (England)","Outside London","AO","2660","2430","22410","22400"
"In post","2023","Home Office","North West (England)","Outside London","EO","3565","3375","26160","25880"
"In post","2023","Home Office","North West (England)","Outside London","G6","110","110","68370","65820"
"In post","2023","Home Office","North West (England)","Outside London","G7","435","430","55450","54260"
"In post","2023","Home Office","North West (England)","Outside London","HEO","1415","1370","32420","32160"
"In post","2023","Home Office","North West (England)","Outside London","SCS level","25","25","90160","82050"
"In post","2023","Home Office","North West (England)","Outside London","SEO","805","790","39960","39190"
"In post","2023","Home Office","North West (England)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Home Office","Northern Ireland","Outside London","AA","10","10","[c]","[c]"
"In post","2023","Home Office","Northern Ireland","Outside London","AO","285","250","22420","22400"
"In post","2023","Home Office","Northern Ireland","Outside London","EO","340","330","26180","25880"
"In post","2023","Home Office","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Northern Ireland","Outside London","G7","20","20","54670","54260"
"In post","2023","Home Office","Northern Ireland","Outside London","HEO","85","85","32570","32160"
"In post","2023","Home Office","Northern Ireland","Outside London","SEO","30","30","39750","39190"
"In post","2023","Home Office","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","Overseas","EO","15","15","27070","26810"
"In post","2023","Home Office","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","Overseas","SCS level","5","5","[c]","[c]"
"In post","2023","Home Office","Overseas","Overseas","Unknown","125","125","[c]","[c]"
"In post","2023","Home Office","Scotland","Outside London","AA","15","10","19500","19500"
"In post","2023","Home Office","Scotland","Outside London","AO","425","395","22400","22400"
"In post","2023","Home Office","Scotland","Outside London","EO","730","680","26490","25880"
"In post","2023","Home Office","Scotland","Outside London","G6","10","10","68590","68570"
"In post","2023","Home Office","Scotland","Outside London","G7","45","45","55280","54260"
"In post","2023","Home Office","Scotland","Outside London","HEO","215","205","32440","32160"
"In post","2023","Home Office","Scotland","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Home Office","Scotland","Outside London","SEO","110","105","39600","39190"
"In post","2023","Home Office","South East (England)","Outside London","AA","15","15","19790","19500"
"In post","2023","Home Office","South East (England)","Outside London","AO","515","490","22680","22400"
"In post","2023","Home Office","South East (England)","Outside London","EO","3030","2775","27370","26180"
"In post","2023","Home Office","South East (England)","Outside London","G6","20","20","67360","65940"
"In post","2023","Home Office","South East (England)","Outside London","G7","95","90","55500","54260"
"In post","2023","Home Office","South East (England)","Outside London","HEO","680","645","33470","32200"
"In post","2023","Home Office","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South East (England)","Outside London","SEO","250","240","40600","39190"
"In post","2023","Home Office","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South West (England)","Outside London","AO","65","60","22460","22400"
"In post","2023","Home Office","South West (England)","Outside London","EO","300","270","26960","26140"
"In post","2023","Home Office","South West (England)","Outside London","G6","10","10","66590","65820"
"In post","2023","Home Office","South West (England)","Outside London","G7","35","35","54790","54260"
"In post","2023","Home Office","South West (England)","Outside London","HEO","65","60","32800","32160"
"In post","2023","Home Office","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South West (England)","Outside London","SEO","40","40","39950","39190"
"In post","2023","Home Office","Unknown","Unknown","AO","20","20","22400","22400"
"In post","2023","Home Office","Unknown","Unknown","EO","165","140","28210","26780"
"In post","2023","Home Office","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","Unknown","G7","5","5","[c]","[c]"
"In post","2023","Home Office","Unknown","Unknown","HEO","10","10","[c]","[c]"
"In post","2023","Home Office","Unknown","Unknown","SEO","5","5","[c]","[c]"
"In post","2023","Home Office","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Wales","Outside London","AA","10","10","[c]","[c]"
"In post","2023","Home Office","Wales","Outside London","AO","195","175","22420","22400"
"In post","2023","Home Office","Wales","Outside London","EO","410","390","26290","25880"
"In post","2023","Home Office","Wales","Outside London","G6","15","15","68150","66160"
"In post","2023","Home Office","Wales","Outside London","G7","50","50","55200","54260"
"In post","2023","Home Office","Wales","Outside London","HEO","155","150","32520","32160"
"In post","2023","Home Office","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Wales","Outside London","SEO","80","75","39810","39190"
"In post","2023","Home Office","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","Outside London","AA","15","10","19500","19500"
"In post","2023","Home Office","West Midlands (England)","Outside London","AO","280","255","22400","22400"
"In post","2023","Home Office","West Midlands (England)","Outside London","EO","670","615","26570","25980"
"In post","2023","Home Office","West Midlands (England)","Outside London","G6","20","20","66660","65820"
"In post","2023","Home Office","West Midlands (England)","Outside London","G7","75","70","55160","54260"
"In post","2023","Home Office","West Midlands (England)","Outside London","HEO","260","250","32590","32160"
"In post","2023","Home Office","West Midlands (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","Outside London","SEO","150","145","39570","39190"
"In post","2023","Home Office","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Yorkshire and The Humber","Outside London","AA","50","45","19500","19500"
"In post","2023","Home Office","Yorkshire and The Humber","Outside London","AO","1215","1105","22410","22400"
"In post","2023","Home Office","Yorkshire and The Humber","Outside London","EO","1940","1825","26150","25880"
"In post","2023","Home Office","Yorkshire and The Humber","Outside London","G6","90","90","67980","65820"
"In post","2023","Home Office","Yorkshire and The Humber","Outside London","G7","275","265","55270","54260"
"In post","2023","Home Office","Yorkshire and The Humber","Outside London","HEO","785","760","32390","32160"
"In post","2023","Home Office","Yorkshire and The Humber","Outside London","SCS level","10","10","82390","77780"
"In post","2023","Home Office","Yorkshire and The Humber","Outside London","SEO","460","445","39750","39190"
"In post","2023","Home Office","Yorkshire and The Humber","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","East Midlands (England)","Outside London","AA","255","245","20610","19770"
"In post","2023","Ministry of Defence","East Midlands (England)","Outside London","AO","575","545","23640","22220"
"In post","2023","Ministry of Defence","East Midlands (England)","Outside London","EO","295","290","28740","27470"
"In post","2023","Ministry of Defence","East Midlands (England)","Outside London","G6","20","20","83350","87920"
"In post","2023","Ministry of Defence","East Midlands (England)","Outside London","G7","50","50","56720","56160"
"In post","2023","Ministry of Defence","East Midlands (England)","Outside London","HEO","305","295","35100","34300"
"In post","2023","Ministry of Defence","East Midlands (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","East Midlands (England)","Outside London","SEO","190","185","44260","43430"
"In post","2023","Ministry of Defence","East Midlands (England)","Outside London","Unknown","20","20","40960","42230"
"In post","2023","Ministry of Defence","East of England","Outside London","AA","395","385","21060","21380"
"In post","2023","Ministry of Defence","East of England","Outside London","AO","880","845","25240","22220"
"In post","2023","Ministry of Defence","East of England","Outside London","EO","690","675","29620","27470"
"In post","2023","Ministry of Defence","East of England","Outside London","G6","80","80","72330","70470"
"In post","2023","Ministry of Defence","East of England","Outside London","G7","190","185","58050","57050"
"In post","2023","Ministry of Defence","East of England","Outside London","HEO","910","890","35880","34300"
"In post","2023","Ministry of Defence","East of England","Outside London","SCS level","25","25","88770","81080"
"In post","2023","Ministry of Defence","East of England","Outside London","SEO","525","515","43630","42230"
"In post","2023","Ministry of Defence","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","London","London","AA","210","210","23980","24380"
"In post","2023","Ministry of Defence","London","London","AO","570","550","27840","26560"
"In post","2023","Ministry of Defence","London","London","EO","565","555","31830","31020"
"In post","2023","Ministry of Defence","London","London","G6","285","280","70830","70470"
"In post","2023","Ministry of Defence","London","London","G7","575","570","59660","60220"
"In post","2023","Ministry of Defence","London","London","HEO","800","780","38480","38020"
"In post","2023","Ministry of Defence","London","London","SCS level","195","190","92740","82920"
"In post","2023","Ministry of Defence","London","London","SEO","1050","1030","46290","45750"
"In post","2023","Ministry of Defence","North East (England)","Outside London","AA","60","55","20080","19770"
"In post","2023","Ministry of Defence","North East (England)","Outside London","AO","90","85","22430","22220"
"In post","2023","Ministry of Defence","North East (England)","Outside London","EO","35","35","28400","27470"
"In post","2023","Ministry of Defence","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North East (England)","Outside London","HEO","25","25","35930","35650"
"In post","2023","Ministry of Defence","North East (England)","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Outside London","AA","180","170","21270","21380"
"In post","2023","Ministry of Defence","North West (England)","Outside London","AO","610","560","23360","22220"
"In post","2023","Ministry of Defence","North West (England)","Outside London","EO","395","370","27750","27470"
"In post","2023","Ministry of Defence","North West (England)","Outside London","G6","35","30","73970","76300"
"In post","2023","Ministry of Defence","North West (England)","Outside London","G7","55","55","54680","56180"
"In post","2023","Ministry of Defence","North West (England)","Outside London","HEO","285","270","33740","33990"
"In post","2023","Ministry of Defence","North West (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Outside London","SEO","190","180","42180","41430"
"In post","2023","Ministry of Defence","North West (England)","Outside London","Unknown","175","170","44150","42620"
"In post","2023","Ministry of Defence","Northern Ireland","Outside London","AA","440","430","21670","22130"
"In post","2023","Ministry of Defence","Northern Ireland","Outside London","AO","205","200","23130","22970"
"In post","2023","Ministry of Defence","Northern Ireland","Outside London","EO","90","90","29350","28220"
"In post","2023","Ministry of Defence","Northern Ireland","Outside London","G6","10","10","82720","88250"
"In post","2023","Ministry of Defence","Northern Ireland","Outside London","G7","10","10","56110","55190"
"In post","2023","Ministry of Defence","Northern Ireland","Outside London","HEO","65","65","36040","35050"
"In post","2023","Ministry of Defence","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Outside London","SEO","35","35","42740","41950"
"In post","2023","Ministry of Defence","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","Overseas","AO","25","25","33610","32000"
"In post","2023","Ministry of Defence","Overseas","Overseas","EO","115","115","39340","37310"
"In post","2023","Ministry of Defence","Overseas","Overseas","G6","45","45","92720","91380"
"In post","2023","Ministry of Defence","Overseas","Overseas","G7","70","70","74770","73560"
"In post","2023","Ministry of Defence","Overseas","Overseas","HEO","310","310","51460","50740"
"In post","2023","Ministry of Defence","Overseas","Overseas","SCS level","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","Overseas","SEO","145","145","59510","57280"
"In post","2023","Ministry of Defence","Overseas","Overseas","Unknown","25","25","52350","43590"
"In post","2023","Ministry of Defence","Scotland","Outside London","AA","635","595","21490","21380"
"In post","2023","Ministry of Defence","Scotland","Outside London","AO","1755","1685","27930","22330"
"In post","2023","Ministry of Defence","Scotland","Outside London","EO","580","570","30630","27470"
"In post","2023","Ministry of Defence","Scotland","Outside London","G6","45","40","76810","76300"
"In post","2023","Ministry of Defence","Scotland","Outside London","G7","125","120","57140","55110"
"In post","2023","Ministry of Defence","Scotland","Outside London","HEO","600","585","36790","34300"
"In post","2023","Ministry of Defence","Scotland","Outside London","SCS level","10","10","70000","76330"
"In post","2023","Ministry of Defence","Scotland","Outside London","SEO","320","315","44310","41800"
"In post","2023","Ministry of Defence","Scotland","Outside London","Unknown","115","110","42870","42620"
