"Status","Year","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Analysis","Food Standards Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Government Actuary's Department","London","20","[c]","41490","30090"
"New entrant CS","2023","Analysis","Government Actuary's Department","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Courts and Tribunals Service","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Prison and Probation Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","London","35","[c]","39290","39110"
"New entrant CS","2023","Analysis","HM Revenue and Customs (excl. agencies)","Outside London","45","[c]","32380","34400"
"New entrant CS","2023","Analysis","HM Treasury (excl. agencies)","London","35","[c]","27650","23210"
"New entrant CS","2023","Analysis","HM Treasury (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Health and Safety Executive","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Home Office","London","70","[c]","31560","29750"
"New entrant CS","2023","Analysis","Home Office","Outside London","15","[c]","32580","32130"
"New entrant CS","2023","Analysis","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Intellectual Property Office","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Medicines and Healthcare Products Regulatory Agency","London","20","[c]","34860","28220"
"New entrant CS","2023","Analysis","Ministry of Defence (excl. agencies)","London","30","[c]","35080","37850"
"New entrant CS","2023","Analysis","Ministry of Defence (excl. agencies)","Outside London","30","[c]","30000","28580"
"New entrant CS","2023","Analysis","Ministry of Justice (excl. agencies)","London","85","[c]","38510","35410"
"New entrant CS","2023","Analysis","Ministry of Justice (excl. agencies)","Outside London","65","[c]","34760","31270"
"New entrant CS","2023","Analysis","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","National Infrastructure Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","National Savings and Investments","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","10","[c]","38400","36000"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","30","[c]","34140","32800"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","London","35","[c]","42910","33400"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","Outside London","15","[c]","36020","32700"
"New entrant CS","2023","Analysis","Office of Rail and Road","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","Outside London","250","[c]","31660","31560"
"New entrant CS","2023","Analysis","Valuation Office Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Valuation Office Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Animal and Plant Health Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Building Digital UK","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Building Digital UK","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","Outside London","15","[c]","44630","50690"
"New entrant CS","2023","Commercial","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Central Civil Service Fast Stream","London","25","[c]","28840","28840"
"New entrant CS","2023","Commercial","Central Civil Service Fast Stream","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Companies House","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Commercial Service","Outside London","20","[c]","33360","31640"
"New entrant CS","2023","Commercial","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Defence Equipment and Support","Outside London","125","[c]","30780","31530"
"New entrant CS","2023","Commercial","Defence Science and Technology Laboratory","Outside London","20","[c]","29050","28360"
"New entrant CS","2023","Commercial","Department for Digital, Culture, Media and Sport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education (excl. agencies)","Outside London","20","[c]","36360","37590"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","35","[c]","34430","32160"
"New entrant CS","2023","Commercial","Department for International Trade","London","15","[c]","36210","35010"
"New entrant CS","2023","Commercial","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Driver and Vehicle Standards Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Government Commercial Organisation","London","20","[c]","88510","73500"
"New entrant CS","2023","Commercial","Government Commercial Organisation","Outside London","70","[c]","77180","70930"
"New entrant CS","2023","Commercial","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","HM Revenue and Customs (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Health and Safety Executive","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Medicines and Healthcare Products Regulatory Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Met Office","Outside London","20","[c]","37740","37420"
"New entrant CS","2023","Commercial","Ministry of Defence (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence (excl. agencies)","Outside London","100","[c]","30850","27470"
"New entrant CS","2023","Commercial","Ministry of Justice (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice (excl. agencies)","Outside London","25","[c]","29740","31270"
"New entrant CS","2023","Commercial","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Prison Service","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Submarine Delivery Agency","Outside London","25","[c]","34670","32500"
"New entrant CS","2023","Commercial","The National Archives","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","London","35","[c]","43170","39500"
"New entrant CS","2023","Commercial","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Health Security Agency","Outside London","20","[c]","39660","35610"
"New entrant CS","2023","Commercial","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Building Digital UK","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Building Digital UK","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office (excl. agencies)","London","10","[c]","40000","35650"
"New entrant CS","2023","Communications","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Companies House","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Crown Commercial Service","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Crown Prosecution Service","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Defence Equipment and Support","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","15","[c]","39260","39460"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education (excl. agencies)","London","30","[c]","34460","34370"
"New entrant CS","2023","Communications","Department for Education (excl. agencies)","Outside London","15","[c]","29740","25900"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","15","[c]","37960","33830"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","20","[c]","34210","30660"
"New entrant CS","2023","Communications","Department for International Trade","London","15","[c]","39110","35010"
"New entrant CS","2023","Communications","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport (excl. agencies)","London","10","[c]","36660","35400"
"New entrant CS","2023","Communications","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Driver and Vehicle Licensing Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Estyn","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Outside London","10","[c]","33750","31260"
"New entrant CS","2023","Communications","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Prison and Probation Service","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs (excl. agencies)","Outside London","15","[c]","45070","41780"
"New entrant CS","2023","Communications","HM Treasury (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Health and Safety Executive","Outside London","15","[c]","39600","33780"
"New entrant CS","2023","Communications","Home Office","London","15","[c]","39190","37900"
"New entrant CS","2023","Communications","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Maritime and Coastguard Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Medicines and Healthcare Products Regulatory Agency","London","15","[c]","43630","41190"
"New entrant CS","2023","Communications","Met Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence (excl. agencies)","London","15","[c]","40470","40850"
"New entrant CS","2023","Communications","Ministry of Defence (excl. agencies)","Outside London","30","[c]","29960","27110"
"New entrant CS","2023","Communications","Ministry of Justice (excl. agencies)","London","20","[c]","37420","35410"
"New entrant CS","2023","Communications","Ministry of Justice (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Crime Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","London","15","[c]","48350","45000"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Outside London","10","[c]","37840","36880"
"New entrant CS","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Export Finance","London","20","[c]","55580","42000"
"New entrant CS","2023","Communications","UK Health Security Agency","London","10","[c]","45680","44760"
"New entrant CS","2023","Communications","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Statistics Authority","Outside London","15","[c]","33530","31060"
"New entrant CS","2023","Communications","UK Supreme Court","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Building Digital UK","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Building Digital UK","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Companies House","Outside London","50","[c]","23720","21500"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","London","30","[c]","31450","32520"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions (excl. agencies)","Outside London","280","[c]","26680","25610"
"New entrant CS","2023","Counter Fraud","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Driver and Vehicle Standards Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","London","65","[c]","32700","32260"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs (excl. agencies)","Outside London","175","[c]","30190","27890"
"New entrant CS","2023","Counter Fraud","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Serious Fraud Office","London","25","[c]","32000","26620"
"New entrant CS","2023","Counter Fraud","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Outside London","435","[c]","21740","21690"
"New entrant CS","2023","Debt","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","HM Revenue and Customs (excl. agencies)","London","145","[c]","26890","26920"
"New entrant CS","2023","Debt","HM Revenue and Customs (excl. agencies)","Outside London","1090","[c]","22630","22520"
"New entrant CS","2023","Digital, Data & Technology","Active Travel England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Building Digital UK","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","London","80","[c]","48750","42760"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Outside London","55","[c]","44070","38460"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Central Civil Service Fast Stream","London","15","[c]","28840","28840"
"New entrant CS","2023","Digital, Data & Technology","Central Civil Service Fast Stream","Outside London","20","[c]","28840","28840"
"New entrant CS","2023","Digital, Data & Technology","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Charity Commission","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Companies House","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Companies House","Outside London","70","[c]","38740","37350"
"New entrant CS","2023","Digital, Data & Technology","Competition and Markets Authority","London","15","[c]","46360","42920"
"New entrant CS","2023","Digital, Data & Technology","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Crown Commercial Service","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Crown Prosecution Service","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Crown Prosecution Service","Outside London","20","[c]","36200","32660"
"New entrant CS","2023","Digital, Data & Technology","Defence Equipment and Support","Outside London","65","[c]","30570","32000"
"New entrant CS","2023","Digital, Data & Technology","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","10","[c]","35270","31120"
"New entrant CS","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Education (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Education (excl. agencies)","Outside London","70","[c]","37170","37590"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","London","40","[c]","45360","40260"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","135","[c]","40570","37300"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","London","35","[c]","43540","35800"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","Outside London","25","[c]","44150","38400"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","London","10","[c]","42990","40800"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","London","25","[c]","47140","43760"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Outside London","375","[c]","41660","38480"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Outside London","40","[c]","35080","34850"
"New entrant CS","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Outside London","10","[c]","34590","31350"
"New entrant CS","2023","Digital, Data & Technology","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Government Legal Department","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Courts and Tribunals Service","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Outside London","35","[c]","36820","37680"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","London","10","[c]","38830","38410"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","Outside London","50","[c]","29170","28080"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","London","45","[c]","44940","39110"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Outside London","535","[c]","39640","36990"
"New entrant CS","2023","Digital, Data & Technology","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Health and Safety Executive","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Home Office","London","95","[c]","41260","36180"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Outside London","120","[c]","38920","32430"
