"Status","Year","Disability","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","Bristol, City of","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","Glasgow City","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","Manchester","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","Tower Hamlets","London","55","55","51960","56430"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","Tyneside","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","Westminster","London","80","80","49950","55790"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office (excl. agencies)","York","Outside London","40","35","36000","34320"
"In post","2023","Undeclared","Central Civil Service Fast Stream","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Central Civil Service Fast Stream","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Central Civil Service Fast Stream","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Central Civil Service Fast Stream","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Central Civil Service Fast Stream","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Central Civil Service Fast Stream","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Central Civil Service Fast Stream","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Central Civil Service Fast Stream","Westminster","London","10","10","[c]","[c]"
"In post","2023","Undeclared","Central Civil Service Fast Stream","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Suffolk CC","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Companies House","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Companies House","Cardiff and Vale of Glamorgan","Outside London","70","65","32090","28070"
"In post","2023","Undeclared","Companies House","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Companies House","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Companies House","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Companies House","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","Tower Hamlets","London","10","10","[c]","[c]"
"In post","2023","Undeclared","Criminal Injuries Compensation Authority","Glasgow City","Outside London","60","55","25350","25830"
"In post","2023","Undeclared","Crown Commercial Service","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Commercial Service","Liverpool","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Crown Commercial Service","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Commercial Service","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Commercial Service","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Office and Procurator Fiscal Service","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Office and Procurator Fiscal Service","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Office and Procurator Fiscal Service","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Office and Procurator Fiscal Service","City of Edinburgh","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Crown Office and Procurator Fiscal Service","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Office and Procurator Fiscal Service","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Office and Procurator Fiscal Service","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Office and Procurator Fiscal Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Office and Procurator Fiscal Service","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Office and Procurator Fiscal Service","Glasgow City","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Crown Office and Procurator Fiscal Service","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Crown Office and Procurator Fiscal Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Office and Procurator Fiscal Service","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Office and Procurator Fiscal Service","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Office and Procurator Fiscal Service","South Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Crown Prosecution Service","Westminster","London","15","15","[c]","[c]"
"In post","2023","Undeclared","Defence Electronics and Components Agency","Flintshire and Wrexham","Outside London","125","120","30930","30060"
"In post","2023","Undeclared","Defence Electronics and Components Agency","Staffordshire CC","Outside London","30","30","26820","27130"
"In post","2023","Undeclared","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","455","440","43730","42620"
"In post","2023","Undeclared","Defence Equipment and Support","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Central Bedfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Clackmannanshire and Fife","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","East Ayrshire and North Ayrshire mainland","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","East Cumbria","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Glasgow City","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Harrow and Hillingdon","London","10","10","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Lincolnshire CC","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Oxfordshire CC","Outside London","15","10","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Plymouth","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Portsmouth","Outside London","15","10","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Somerset CC","Outside London","25","25","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","South Hampshire","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Telford and Wrekin","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Warwickshire CC","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Wiltshire","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Defence Equipment and Support","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Defence Science and Technology Laboratory","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Defence Science and Technology Laboratory","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Birmingham","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester South West","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Hounslow and Richmond upon Thames","London","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","London","255","250","52430","54710"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","Westminster","London","70","70","48190","52760"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Bristol, City of","Outside London","15","10","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Coventry","Outside London","25","25","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Croydon","London","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Darlington","Outside London","30","30","42000","38380"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Leeds","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Manchester","Outside London","45","45","40360","37590"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Nottingham","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Sheffield","Outside London","80","80","41300","38070"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Tyneside","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Westminster","London","90","90","53580","55020"
"In post","2023","Undeclared","Department for Education (excl. agencies)","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","Outside London","35","30","42450","40420"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire East","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon CC","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Leeds","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Peterborough","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Tyneside","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","West Surrey","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Westminster","London","85","85","46600","40500"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","York","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Westminster","London","65","65","52150","55370"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Hertfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Leeds","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
