"Status","Year","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","West Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Surrey","15","[c]","30980","29080"
"Leaver Dept.","2023","20-29","West Sussex (North East)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Westminster","2315","[c]","36680","34310"
"Leaver Dept.","2023","20-29","Wiltshire","25","[c]","32200","30650"
"Leaver Dept.","2023","20-29","Wirral","10","[c]","23750","21690"
"Leaver Dept.","2023","20-29","Wolverhampton","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Worcestershire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","York","25","[c]","28790","29440"
"Leaver Dept.","2023","30-39","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Angus and Dundee City","35","[c]","25310","21690"
"Leaver Dept.","2023","30-39","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Barnsley, Doncaster and Rotherham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","65","[c]","39830","38790"
"Leaver Dept.","2023","30-39","Belfast","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Berkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Bexley and Greenwich","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Birmingham","135","[c]","33740","28120"
"Leaver Dept.","2023","30-39","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Blackpool","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Bradford","20","[c]","27160","28120"
"Leaver Dept.","2023","30-39","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Bridgend and Neath Port Talbot","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Bristol, City of","95","[c]","40330","37710"
"Leaver Dept.","2023","30-39","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Buckinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Calderdale and Kirklees","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cambridgeshire CC","15","[c]","34390","30350"
"Leaver Dept.","2023","30-39","Camden and City of London","25","[c]","43000","40340"
"Leaver Dept.","2023","30-39","Cardiff and Vale of Glamorgan","90","[c]","36440","32800"
"Leaver Dept.","2023","30-39","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Central Hampshire","20","[c]","40880","40000"
"Leaver Dept.","2023","30-39","Central Valleys","15","[c]","38030","28120"
"Leaver Dept.","2023","30-39","Cheshire East","15","[c]","25960","22220"
"Leaver Dept.","2023","30-39","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Chorley and West Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","City of Edinburgh","95","[c]","39530","36120"
"Leaver Dept.","2023","30-39","Clackmannanshire and Fife","10","[c]","27250","27570"
"Leaver Dept.","2023","30-39","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Coventry","30","[c]","36710","37590"
"Leaver Dept.","2023","30-39","Croydon","85","[c]","43480","43210"
"Leaver Dept.","2023","30-39","Darlington","20","[c]","42420","39110"
"Leaver Dept.","2023","30-39","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Devon CC","25","[c]","26010","23290"
"Leaver Dept.","2023","30-39","Dorset","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Durham","30","[c]","25350","22520"
"Leaver Dept.","2023","30-39","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Kent","20","[c]","28690","27060"
"Leaver Dept.","2023","30-39","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Riding of Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Surrey","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","East Sussex CC","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Enfield","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Falkirk","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Flintshire and Wrexham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Glasgow City","120","[c]","29170","27570"
"Leaver Dept.","2023","30-39","Gloucestershire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Greater Manchester North East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Greater Manchester North West","10","[c]","25980","24890"
"Leaver Dept.","2023","30-39","Greater Manchester South East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Greater Manchester South West","100","[c]","32690","30360"
"Leaver Dept.","2023","30-39","Gwent Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Hackney and Newham","55","[c]","31490","32520"
"Leaver Dept.","2023","30-39","Haringey and Islington","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Harrow and Hillingdon","10","[c]","34960","31050"
"Leaver Dept.","2023","30-39","Hartlepool and Stockton-on-Tees","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Heart of Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Hertfordshire CC","15","[c]","40770","37870"
"Leaver Dept.","2023","30-39","Hounslow and Richmond upon Thames","30","[c]","32830","31060"
"Leaver Dept.","2023","30-39","Inverclyde, East Renfrewshire, and Renfrewshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Kent Thames Gateway","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Lambeth","40","[c]","44000","42240"
"Leaver Dept.","2023","30-39","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Leeds","145","[c]","35740","32560"
"Leaver Dept.","2023","30-39","Leicester","15","[c]","25130","24670"
"Leaver Dept.","2023","30-39","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Lewisham and Southwark","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Lincolnshire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Liverpool","95","[c]","28600","26750"
"Leaver Dept.","2023","30-39","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Manchester","125","[c]","36180","32000"
"Leaver Dept.","2023","30-39","Medway","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mid Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mid Lancashire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Milton Keynes","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Monmouthshire and Newport","65","[c]","37600","36840"
"Leaver Dept.","2023","30-39","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North Lanarkshire","15","[c]","26300","27570"
"Leaver Dept.","2023","30-39","North Northamptonshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Norwich and East Norfolk","15","[c]","30210","25160"
"Leaver Dept.","2023","30-39","Nottingham","60","[c]","34060","28120"
"Leaver Dept.","2023","30-39","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Oxfordshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Peterborough","10","[c]","26280","26980"
"Leaver Dept.","2023","30-39","Plymouth","15","[c]","30590","27740"
"Leaver Dept.","2023","30-39","Portsmouth","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Redbridge and Waltham Forest","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Sefton","35","[c]","27900","28120"
"Leaver Dept.","2023","30-39","Sheffield","75","[c]","34170","31990"
"Leaver Dept.","2023","30-39","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Solihull","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Somerset CC","10","[c]","28860","28120"
"Leaver Dept.","2023","30-39","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South Hampshire","25","[c]","35860","31560"
"Leaver Dept.","2023","30-39","South Lanarkshire","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South West Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Southampton","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Staffordshire CC","15","[c]","36120","39130"
"Leaver Dept.","2023","30-39","Stoke-on-Trent","15","[c]","27430","23450"
"Leaver Dept.","2023","30-39","Suffolk CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Sunderland","25","[c]","27550","27570"
"Leaver Dept.","2023","30-39","Swansea","110","[c]","28210","27190"
"Leaver Dept.","2023","30-39","Swindon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tower Hamlets","130","[c]","45500","41750"
"Leaver Dept.","2023","30-39","Tyneside","155","[c]","30270","28120"
"Leaver Dept.","2023","30-39","Unknown","35","[c]","37420","32730"
"Leaver Dept.","2023","30-39","Wakefield","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Wandsworth","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Warrington","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Warwickshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Surrey","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","West Sussex (South West)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Westminster","1645","[c]","48500","48020"
"Leaver Dept.","2023","30-39","Wiltshire","25","[c]","41370","40580"
"Leaver Dept.","2023","30-39","Wirral","10","[c]","29970","28120"
"Leaver Dept.","2023","30-39","Wolverhampton","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","York","40","[c]","34870","34170"
"Leaver Dept.","2023","40-49","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Angus and Dundee City","30","[c]","24350","21690"
"Leaver Dept.","2023","40-49","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Barnet","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Barnsley, Doncaster and Rotherham","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","25","[c]","44240","41800"
"Leaver Dept.","2023","40-49","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Belfast","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Berkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Birmingham","95","[c]","35550","31660"
"Leaver Dept.","2023","40-49","Blackburn with Darwen","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Blackpool","20","[c]","37660","38090"
"Leaver Dept.","2023","40-49","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Bradford","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Bristol, City of","70","[c]","41940","39470"
"Leaver Dept.","2023","40-49","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Buckinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Calderdale and Kirklees","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cambridgeshire CC","15","[c]","42720","41200"
"Leaver Dept.","2023","40-49","Camden and City of London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cardiff and Vale of Glamorgan","80","[c]","40030","37800"
"Leaver Dept.","2023","40-49","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Central Hampshire","15","[c]","49390","49260"
"Leaver Dept.","2023","40-49","Central Valleys","15","[c]","32990","28120"
"Leaver Dept.","2023","40-49","Cheshire East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Chorley and West Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","City of Edinburgh","55","[c]","43690","38320"
"Leaver Dept.","2023","40-49","Clackmannanshire and Fife","10","[c]","25280","24820"
"Leaver Dept.","2023","40-49","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Coventry","30","[c]","49300","40250"
"Leaver Dept.","2023","40-49","Croydon","45","[c]","48760","43060"
"Leaver Dept.","2023","40-49","Darlington","15","[c]","42110","37880"
"Leaver Dept.","2023","40-49","Derby","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Devon CC","30","[c]","30060","26740"
"Leaver Dept.","2023","40-49","Dorset","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Dudley","10","[c]","25790","27570"
"Leaver Dept.","2023","40-49","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Durham","35","[c]","29840","22520"
"Leaver Dept.","2023","40-49","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Kent","15","[c]","28790","27650"
"Leaver Dept.","2023","40-49","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Riding of Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Surrey","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","East Sussex CC","15","[c]","36290","28120"
"Leaver Dept.","2023","40-49","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Essex Haven Gateway","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Falkirk","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Flintshire and Wrexham","15","[c]","33210","28120"
"Leaver Dept.","2023","40-49","Glasgow City","85","[c]","33450","28610"
"Leaver Dept.","2023","40-49","Gloucestershire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Greater Manchester North East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Greater Manchester North West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Greater Manchester South East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Greater Manchester South West","75","[c]","32730","28120"
"Leaver Dept.","2023","40-49","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Hackney and Newham","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Haringey and Islington","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Harrow and Hillingdon","20","[c]","35010","31630"
"Leaver Dept.","2023","40-49","Hartlepool and Stockton-on-Tees","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Hertfordshire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Hounslow and Richmond upon Thames","25","[c]","36920","36180"
"Leaver Dept.","2023","40-49","Inverclyde, East Renfrewshire, and Renfrewshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Kent Thames Gateway","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Lambeth","30","[c]","50490","42070"
"Leaver Dept.","2023","40-49","Lancaster and Wyre","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Leeds","110","[c]","37290","34170"
"Leaver Dept.","2023","40-49","Leicester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Lewisham and Southwark","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Lincolnshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Liverpool","60","[c]","33620","29160"
"Leaver Dept.","2023","40-49","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Manchester","65","[c]","42780","37590"
"Leaver Dept.","2023","40-49","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mid Lancashire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Milton Keynes","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Monmouthshire and Newport","35","[c]","40130","35840"
"Leaver Dept.","2023","40-49","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North Lanarkshire","10","[c]","26690","27570"
"Leaver Dept.","2023","40-49","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North Yorkshire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Nottingham","45","[c]","30990","28720"
"Leaver Dept.","2023","40-49","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Oxfordshire CC","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Perth and Kinross, and Stirling","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Plymouth","15","[c]","32840","29720"
"Leaver Dept.","2023","40-49","Portsmouth","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Redbridge and Waltham Forest","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Sefton","30","[c]","32410","29250"
"Leaver Dept.","2023","40-49","Sheffield","50","[c]","43480","38470"
"Leaver Dept.","2023","40-49","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Solihull","10","[c]","29740","28120"
"Leaver Dept.","2023","40-49","Somerset CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South Hampshire","20","[c]","34620","35060"
"Leaver Dept.","2023","40-49","South Lanarkshire","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Staffordshire CC","25","[c]","32730","27570"
"Leaver Dept.","2023","40-49","Stoke-on-Trent","20","[c]","26290","23340"
"Leaver Dept.","2023","40-49","Suffolk CC","20","[c]","26740","26860"
"Leaver Dept.","2023","40-49","Sunderland","25","[c]","30720","28120"
"Leaver Dept.","2023","40-49","Swansea","65","[c]","33710","31510"
"Leaver Dept.","2023","40-49","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Telford and Wrekin","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tower Hamlets","45","[c]","52160","43900"
"Leaver Dept.","2023","40-49","Tyneside","135","[c]","32290","30720"
"Leaver Dept.","2023","40-49","Unknown","20","[c]","32460","28120"
"Leaver Dept.","2023","40-49","Wakefield","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Walsall","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Wandsworth","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Warrington","10","[c]","34210","30690"
"Leaver Dept.","2023","40-49","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Surrey","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","West Sussex (South West)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Westminster","700","[c]","58300","56430"
