"Status","Year","Ethnicity","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Black","National Crime Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland Office","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Qualifications and Examinations Regulation","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Qualifications and Examinations Regulation","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Qualifications and Examinations Regulation","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Qualifications and Examinations Regulation","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Scotland","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Scotland","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Scotland","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Scotland","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Wales","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Wales","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Wales","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Wales","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Wales","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Wales","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Wales","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Government","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Government","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Government","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Government","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Government","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Government","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Government","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Water Services Regulation Authority","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Water Services Regulation Authority","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Water Services Regulation Authority","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Water Services Regulation Authority","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Departments","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Chancellor's other departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Chancellor's other departments","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Chancellor's other departments","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Chancellor's other departments","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
