"Status","Year","Region_ITL2","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Tees Valley and Durham","Outside London","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Tees Valley and Durham","Outside London","SEO/HEO","Female","1170","1105","36530","34850"
"In post","2023","Tees Valley and Durham","Outside London","SEO/HEO","Male","850","820","37490","37590"
"In post","2023","Tees Valley and Durham","Outside London","Unknown","Female","540","510","29970","29050"
"In post","2023","Tees Valley and Durham","Outside London","Unknown","Male","155","150","30480","29050"
"In post","2023","Unknown","Unknown","AA/AO","Female","105","100","22960","21780"
"In post","2023","Unknown","Unknown","AA/AO","Male","90","85","24090","22400"
"In post","2023","Unknown","Unknown","EO","Female","180","165","28250","28120"
"In post","2023","Unknown","Unknown","EO","Male","200","185","27900","27650"
"In post","2023","Unknown","Unknown","G6/G7","Female","65","60","58150","56800"
"In post","2023","Unknown","Unknown","G6/G7","Male","60","60","61040","59290"
"In post","2023","Unknown","Unknown","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","Female","130","125","38820","37520"
"In post","2023","Unknown","Unknown","SEO/HEO","Male","160","155","42690","42110"
"In post","2023","Unknown","Unknown","Unknown","Female","175","175","37800","36860"
"In post","2023","Unknown","Unknown","Unknown","Male","1535","1535","42370","40530"
"In post","2023","West Central Scotland","Outside London","AA/AO","Female","4025","3475","22870","22220"
"In post","2023","West Central Scotland","Outside London","AA/AO","Male","3480","3335","24850","22520"
"In post","2023","West Central Scotland","Outside London","EO","Female","3330","3040","28870","28120"
"In post","2023","West Central Scotland","Outside London","EO","Male","2655","2540","30430","28130"
"In post","2023","West Central Scotland","Outside London","G6/G7","Female","1205","1145","62740","59870"
"In post","2023","West Central Scotland","Outside London","G6/G7","Male","1045","1030","62960","61710"
"In post","2023","West Central Scotland","Outside London","SCS level","Female","45","45","89700","85000"
"In post","2023","West Central Scotland","Outside London","SCS level","Male","60","60","88500","85200"
"In post","2023","West Central Scotland","Outside London","SEO/HEO","Female","2995","2840","38230","36330"
"In post","2023","West Central Scotland","Outside London","SEO/HEO","Male","2705","2635","39510","38020"
"In post","2023","West Central Scotland","Outside London","Unknown","Female","30","30","33450","31920"
"In post","2023","West Central Scotland","Outside London","Unknown","Male","55","55","45260","44230"
"In post","2023","West Midlands","Outside London","AA/AO","Female","3530","3015","22240","21780"
"In post","2023","West Midlands","Outside London","AA/AO","Male","2180","2085","22870","21780"
"In post","2023","West Midlands","Outside London","EO","Female","3600","3200","27830","28120"
"In post","2023","West Midlands","Outside London","EO","Male","2405","2315","28090","28120"
"In post","2023","West Midlands","Outside London","G6/G7","Female","1195","1140","57270","54520"
"In post","2023","West Midlands","Outside London","G6/G7","Male","1070","1050","58320","56870"
"In post","2023","West Midlands","Outside London","SCS level","Female","80","80","97910","85160"
"In post","2023","West Midlands","Outside London","SCS level","Male","100","95","101710","93250"
"In post","2023","West Midlands","Outside London","SEO/HEO","Female","3030","2875","36550","35000"
"In post","2023","West Midlands","Outside London","SEO/HEO","Male","2490","2445","37340","35070"
"In post","2023","West Midlands","Outside London","Unknown","Female","945","875","29360","27990"
"In post","2023","West Midlands","Outside London","Unknown","Male","325","305","30300","29050"
"In post","2023","West Wales and The Valleys","Outside London","AA/AO","Female","4420","3655","21980","22500"
"In post","2023","West Wales and The Valleys","Outside London","AA/AO","Male","2435","2310","22570","22500"
"In post","2023","West Wales and The Valleys","Outside London","EO","Female","2910","2605","28030","28120"
"In post","2023","West Wales and The Valleys","Outside London","EO","Male","1820","1755","28280","28120"
"In post","2023","West Wales and The Valleys","Outside London","G6/G7","Female","450","430","61650","60030"
"In post","2023","West Wales and The Valleys","Outside London","G6/G7","Male","570","555","63900","63900"
"In post","2023","West Wales and The Valleys","Outside London","SCS level","Female","25","25","[c]","[c]"
"In post","2023","West Wales and The Valleys","Outside London","SCS level","Male","25","25","[c]","[c]"
"In post","2023","West Wales and The Valleys","Outside London","SEO/HEO","Female","2110","1980","38570","39430"
"In post","2023","West Wales and The Valleys","Outside London","SEO/HEO","Male","1660","1615","39600","39620"
"In post","2023","West Wales and The Valleys","Outside London","Unknown","Female","730","685","29680","26840"
"In post","2023","West Wales and The Valleys","Outside London","Unknown","Male","225","215","29910","29050"
"In post","2023","West Yorkshire","Outside London","AA/AO","Female","2755","2375","23620","22520"
"In post","2023","West Yorkshire","Outside London","AA/AO","Male","2270","2165","24900","22520"
"In post","2023","West Yorkshire","Outside London","EO","Female","2935","2620","28130","28120"
"In post","2023","West Yorkshire","Outside London","EO","Male","2340","2265","28690","28120"
"In post","2023","West Yorkshire","Outside London","G6/G7","Female","1380","1305","57770","56000"
"In post","2023","West Yorkshire","Outside London","G6/G7","Male","1240","1215","59010","57970"
"In post","2023","West Yorkshire","Outside London","SCS level","Female","75","70","89660","79550"
"In post","2023","West Yorkshire","Outside London","SCS level","Male","90","90","89550","81710"
"In post","2023","West Yorkshire","Outside London","SEO/HEO","Female","2970","2795","36950","35000"
"In post","2023","West Yorkshire","Outside London","SEO/HEO","Male","2500","2440","37390","35000"
"In post","2023","West Yorkshire","Outside London","Unknown","Female","790","730","29850","28130"
"In post","2023","West Yorkshire","Outside London","Unknown","Male","305","285","29720","27430"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Outside London","AA/AO","Female","100","[c]","22810","22400"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Outside London","AA/AO","Male","95","[c]","23170","23230"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Outside London","EO","Female","120","[c]","29190","29290"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Outside London","EO","Male","80","[c]","28740","29290"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","Female","40","[c]","38910","38020"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","Male","40","[c]","40130","40230"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Outside London","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","Female","245","[c]","23190","22150"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","Male","285","[c]","28230","27350"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","Female","135","[c]","28090","27840"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","Male","100","[c]","30290","28440"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","Female","105","[c]","37370","36640"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","Male","100","[c]","40240","40000"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","Female","70","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","Outside London","AA/AO","Female","95","[c]","22720","22150"
"Leaver CS","2023","Cheshire","Outside London","AA/AO","Male","80","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","Outside London","EO","Female","55","[c]","28920","28120"
"Leaver CS","2023","Cheshire","Outside London","EO","Male","45","[c]","30730","28120"
"Leaver CS","2023","Cheshire","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","Outside London","SEO/HEO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","Outside London","SEO/HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","Outside London","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","Outside London","AA/AO","Female","30","[c]","21440","21690"
"Leaver CS","2023","Cornwall and Isles of Scilly","Outside London","AA/AO","Male","40","[c]","22670","21690"
"Leaver CS","2023","Cornwall and Isles of Scilly","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","Outside London","EO","Male","30","[c]","27320","27570"
"Leaver CS","2023","Cornwall and Isles of Scilly","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","Outside London","AA/AO","Female","50","[c]","21770","21780"
"Leaver CS","2023","Cumbria","Outside London","AA/AO","Male","45","[c]","24850","22150"
"Leaver CS","2023","Cumbria","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","Outside London","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","Outside London","AA/AO","Female","280","[c]","21600","21780"
"Leaver CS","2023","Derbyshire and Nottinghamshire","Outside London","AA/AO","Male","205","[c]","22590","21690"
"Leaver CS","2023","Derbyshire and Nottinghamshire","Outside London","EO","Female","195","[c]","27170","27570"
"Leaver CS","2023","Derbyshire and Nottinghamshire","Outside London","EO","Male","130","[c]","27980","27570"
"Leaver CS","2023","Derbyshire and Nottinghamshire","Outside London","G6/G7","Female","45","[c]","57690","56230"
"Leaver CS","2023","Derbyshire and Nottinghamshire","Outside London","G6/G7","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","Female","150","[c]","36810","35950"
"Leaver CS","2023","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","Male","125","[c]","36420","36330"
"Leaver CS","2023","Derbyshire and Nottinghamshire","Outside London","Unknown","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","Outside London","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Devon","Outside London","AA/AO","Female","175","[c]","21840","21690"
"Leaver CS","2023","Devon","Outside London","AA/AO","Male","235","[c]","23730","22150"
"Leaver CS","2023","Devon","Outside London","EO","Female","75","[c]","27680","27570"
"Leaver CS","2023","Devon","Outside London","EO","Male","80","[c]","28640","27570"
"Leaver CS","2023","Devon","Outside London","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Devon","Outside London","G6/G7","Male","45","[c]","57790","56960"
"Leaver CS","2023","Devon","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Devon","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Devon","Outside London","SEO/HEO","Female","80","[c]","37740","37420"
"Leaver CS","2023","Devon","Outside London","SEO/HEO","Male","110","[c]","39580","39520"
"Leaver CS","2023","Devon","Outside London","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Devon","Outside London","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Dorset and Somerset","Outside London","AA/AO","Female","90","[c]","21640","21690"
"Leaver CS","2023","Dorset and Somerset","Outside London","AA/AO","Male","130","[c]","22350","21690"
"Leaver CS","2023","Dorset and Somerset","Outside London","EO","Female","75","[c]","27770","27570"
"Leaver CS","2023","Dorset and Somerset","Outside London","EO","Male","75","[c]","28020","27570"
"Leaver CS","2023","Dorset and Somerset","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Dorset and Somerset","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Dorset and Somerset","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Dorset and Somerset","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Dorset and Somerset","Outside London","SEO/HEO","Female","45","[c]","37530","34850"
"Leaver CS","2023","Dorset and Somerset","Outside London","SEO/HEO","Male","80","[c]","38350","36920"
"Leaver CS","2023","Dorset and Somerset","Outside London","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Dorset and Somerset","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","East Anglia","Outside London","AA/AO","Female","300","[c]","21980","21780"
"Leaver CS","2023","East Anglia","Outside London","AA/AO","Male","325","[c]","23910","22150"
"Leaver CS","2023","East Anglia","Outside London","EO","Female","155","[c]","27490","27570"
"Leaver CS","2023","East Anglia","Outside London","EO","Male","145","[c]","28070","27570"
"Leaver CS","2023","East Anglia","Outside London","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","East Anglia","Outside London","G6/G7","Male","35","[c]","61970","56870"
"Leaver CS","2023","East Anglia","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Anglia","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East Anglia","Outside London","SEO/HEO","Female","110","[c]","36990","35000"
"Leaver CS","2023","East Anglia","Outside London","SEO/HEO","Male","120","[c]","38440","36580"
"Leaver CS","2023","East Anglia","Outside London","Unknown","Female","75","[c]","[c]","[c]"
"Leaver CS","2023","East Anglia","Outside London","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","East Wales","Outside London","AA/AO","Female","325","[c]","21660","21690"
"Leaver CS","2023","East Wales","Outside London","AA/AO","Male","310","[c]","21220","21260"
"Leaver CS","2023","East Wales","Outside London","EO","Female","165","[c]","26920","27480"
"Leaver CS","2023","East Wales","Outside London","EO","Male","175","[c]","27760","27570"
"Leaver CS","2023","East Wales","Outside London","G6/G7","Female","60","[c]","58780","58170"
"Leaver CS","2023","East Wales","Outside London","G6/G7","Male","90","[c]","60070","60190"
"Leaver CS","2023","East Wales","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","East Wales","Outside London","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","East Wales","Outside London","SEO/HEO","Female","155","[c]","37000","37090"
"Leaver CS","2023","East Wales","Outside London","SEO/HEO","Male","185","[c]","38040","37690"
"Leaver CS","2023","East Wales","Outside London","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","East Wales","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","Female","110","[c]","22500","21730"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","Male","105","[c]","[c]","[c]"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","Outside London","EO","Female","45","[c]","27620","28120"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","Outside London","EO","Male","55","[c]","27370","27570"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Eastern Scotland","Outside London","AA/AO","Female","400","[c]","23250","22180"
"Leaver CS","2023","Eastern Scotland","Outside London","AA/AO","Male","305","[c]","24360","23340"
"Leaver CS","2023","Eastern Scotland","Outside London","EO","Female","190","[c]","29740","28120"
"Leaver CS","2023","Eastern Scotland","Outside London","EO","Male","200","[c]","32160","31290"
"Leaver CS","2023","Eastern Scotland","Outside London","G6/G7","Female","80","[c]","67240","65280"
"Leaver CS","2023","Eastern Scotland","Outside London","G6/G7","Male","65","[c]","67540","65280"
"Leaver CS","2023","Eastern Scotland","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Eastern Scotland","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Eastern Scotland","Outside London","SEO/HEO","Female","175","[c]","40220","39290"
"Leaver CS","2023","Eastern Scotland","Outside London","SEO/HEO","Male","180","[c]","42310","42590"
"Leaver CS","2023","Essex","Outside London","AA/AO","Female","115","[c]","22870","22310"
"Leaver CS","2023","Essex","Outside London","AA/AO","Male","95","[c]","23690","22500"
"Leaver CS","2023","Essex","Outside London","EO","Female","130","[c]","29480","29290"
"Leaver CS","2023","Essex","Outside London","EO","Male","80","[c]","28750","29290"
"Leaver CS","2023","Essex","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Outside London","SEO/HEO","Female","55","[c]","38920","39780"
"Leaver CS","2023","Essex","Outside London","SEO/HEO","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Outside London","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","Female","395","[c]","21430","21500"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","Male","320","[c]","22840","21630"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","Female","280","[c]","27520","27570"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","Male","260","[c]","27930","27570"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","Female","150","[c]","57590","55500"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","Male","210","[c]","59820","56730"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","Female","395","[c]","36390","35490"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","Male","640","[c]","38310","38790"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","Female","85","[c]","38130","33690"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","Male","110","[c]","43970","38790"
"Leaver CS","2023","Greater Manchester","Outside London","AA/AO","Female","480","[c]","21370","21500"
"Leaver CS","2023","Greater Manchester","Outside London","AA/AO","Male","350","[c]","21320","21690"
"Leaver CS","2023","Greater Manchester","Outside London","EO","Female","215","[c]","26980","27570"
"Leaver CS","2023","Greater Manchester","Outside London","EO","Male","190","[c]","26910","27470"
"Leaver CS","2023","Greater Manchester","Outside London","G6/G7","Female","80","[c]","58790","56450"
"Leaver CS","2023","Greater Manchester","Outside London","G6/G7","Male","105","[c]","59470","57990"
"Leaver CS","2023","Greater Manchester","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Outside London","SEO/HEO","Female","185","[c]","36040","36500"
"Leaver CS","2023","Greater Manchester","Outside London","SEO/HEO","Male","195","[c]","36970","37590"
"Leaver CS","2023","Greater Manchester","Outside London","Unknown","Female","75","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Outside London","Unknown","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","Outside London","AA/AO","Female","435","[c]","21470","21200"
"Leaver CS","2023","Hampshire and Isle of Wight","Outside London","AA/AO","Male","360","[c]","22470","21200"
"Leaver CS","2023","Hampshire and Isle of Wight","Outside London","EO","Female","165","[c]","27230","27140"
"Leaver CS","2023","Hampshire and Isle of Wight","Outside London","EO","Male","175","[c]","28090","27470"
"Leaver CS","2023","Hampshire and Isle of Wight","Outside London","G6/G7","Female","50","[c]","59650","54540"
"Leaver CS","2023","Hampshire and Isle of Wight","Outside London","G6/G7","Male","100","[c]","59440","55260"
"Leaver CS","2023","Hampshire and Isle of Wight","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","Outside London","SEO/HEO","Female","180","[c]","37260","36990"
"Leaver CS","2023","Hampshire and Isle of Wight","Outside London","SEO/HEO","Male","230","[c]","37440","37570"
"Leaver CS","2023","Hampshire and Isle of Wight","Outside London","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","Outside London","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","Female","145","[c]","21650","21690"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","Male","125","[c]","23840","21500"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","Female","55","[c]","27470","27570"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","Male","60","[c]","28170","27570"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Outside London","AA/AO","Female","55","[c]","23810","22710"
"Leaver CS","2023","Highlands and Islands","Outside London","AA/AO","Male","50","[c]","24130","22960"
"Leaver CS","2023","Highlands and Islands","Outside London","EO","Female","30","[c]","29570","28120"
"Leaver CS","2023","Highlands and Islands","Outside London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - East","London","AA/AO","Female","200","[c]","24190","25110"
"Leaver CS","2023","Inner London - East","London","AA/AO","Male","150","[c]","24140","24650"
"Leaver CS","2023","Inner London - East","London","EO","Female","305","[c]","30640","31060"
"Leaver CS","2023","Inner London - East","London","EO","Male","200","[c]","30840","31060"
"Leaver CS","2023","Inner London - East","London","G6/G7","Female","220","[c]","60700","57480"
"Leaver CS","2023","Inner London - East","London","G6/G7","Male","275","[c]","63620","61200"
"Leaver CS","2023","Inner London - East","London","SCS level","Female","50","[c]","96780","90070"
"Leaver CS","2023","Inner London - East","London","SCS level","Male","40","[c]","102520","93840"
"Leaver CS","2023","Inner London - East","London","SEO/HEO","Female","300","[c]","39160","40070"
"Leaver CS","2023","Inner London - East","London","SEO/HEO","Male","260","[c]","40750","40850"
"Leaver CS","2023","Inner London - East","London","Unknown","Female","85","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - East","London","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - West","London","AA/AO","Female","410","[c]","24170","24900"
"Leaver CS","2023","Inner London - West","London","AA/AO","Male","340","[c]","24400","24380"
"Leaver CS","2023","Inner London - West","London","EO","Female","545","[c]","28760","28780"
"Leaver CS","2023","Inner London - West","London","EO","Male","345","[c]","28390","28760"
"Leaver CS","2023","Inner London - West","London","G6/G7","Female","935","[c]","59980","57460"
"Leaver CS","2023","Inner London - West","London","G6/G7","Male","940","[c]","60540","57740"
