"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Operational Delivery","Mid Kent","Unknown","Unknown","40","[c]","23440","23640"
"New entrant CS","2023","Operational Delivery","Mid Lancashire","AA/AO","AA","45","[c]","22320","23230"
"New entrant CS","2023","Operational Delivery","Mid Lancashire","AA/AO","AO","210","[c]","23250","21690"
"New entrant CS","2023","Operational Delivery","Mid Lancashire","EO","EO","15","[c]","27150","28120"
"New entrant CS","2023","Operational Delivery","Mid Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Mid Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Mid Lancashire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Mid Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Mid Lancashire","Unknown","Unknown","40","[c]","23030","23640"
"New entrant CS","2023","Operational Delivery","Mid Ulster","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Mid and East Antrim","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Mid and East Antrim","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Milton Keynes","AA/AO","AA","25","[c]","23090","23230"
"New entrant CS","2023","Operational Delivery","Milton Keynes","AA/AO","AO","65","[c]","29690","32380"
"New entrant CS","2023","Operational Delivery","Milton Keynes","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Milton Keynes","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Milton Keynes","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Milton Keynes","Unknown","Unknown","15","[c]","22790","23640"
"New entrant CS","2023","Operational Delivery","Monmouthshire and Newport","AA/AO","AA","15","[c]","22720","23230"
"New entrant CS","2023","Operational Delivery","Monmouthshire and Newport","AA/AO","AO","220","[c]","22480","21780"
"New entrant CS","2023","Operational Delivery","Monmouthshire and Newport","EO","EO","25","[c]","25610","24840"
"New entrant CS","2023","Operational Delivery","Monmouthshire and Newport","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Monmouthshire and Newport","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Monmouthshire and Newport","SEO/HEO","HEO","40","[c]","31050","31060"
"New entrant CS","2023","Operational Delivery","Monmouthshire and Newport","SEO/HEO","SEO","10","[c]","38160","37690"
"New entrant CS","2023","Operational Delivery","Monmouthshire and Newport","Unknown","Unknown","25","[c]","22080","23640"
"New entrant CS","2023","Operational Delivery","Na h-Eileanan Siar","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Na h-Eileanan Siar","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Na h-Eileanan Siar","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North Hampshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North Hampshire","AA/AO","AO","20","[c]","21850","21780"
"New entrant CS","2023","Operational Delivery","North Hampshire","EO","EO","10","[c]","26870","27080"
"New entrant CS","2023","Operational Delivery","North Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North Hampshire","Unknown","Unknown","20","[c]","22840","23640"
"New entrant CS","2023","Operational Delivery","North Lanarkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North Lanarkshire","AA/AO","AO","160","[c]","21980","21690"
"New entrant CS","2023","Operational Delivery","North Lanarkshire","EO","EO","25","[c]","28550","28120"
"New entrant CS","2023","Operational Delivery","North Lanarkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North Northamptonshire","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North Northamptonshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North Northamptonshire","Unknown","Unknown","20","[c]","22790","23640"
"New entrant CS","2023","Operational Delivery","North Nottinghamshire","AA/AO","AA","25","[c]","22330","23230"
"New entrant CS","2023","Operational Delivery","North Nottinghamshire","AA/AO","AO","65","[c]","28330","28880"
"New entrant CS","2023","Operational Delivery","North Nottinghamshire","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North Nottinghamshire","Unknown","Unknown","45","[c]","22920","23640"
"New entrant CS","2023","Operational Delivery","North Yorkshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North Yorkshire CC","AA/AO","AO","15","[c]","22200","22220"
"New entrant CS","2023","Operational Delivery","North Yorkshire CC","EO","EO","20","[c]","26450","25920"
"New entrant CS","2023","Operational Delivery","North Yorkshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North Yorkshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North Yorkshire CC","Unknown","Unknown","35","[c]","23090","23640"
"New entrant CS","2023","Operational Delivery","North and North East Lincolnshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North and North East Lincolnshire","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North and North East Lincolnshire","EO","EO","15","[c]","26770","26330"
"New entrant CS","2023","Operational Delivery","North and North East Lincolnshire","Unknown","Unknown","30","[c]","21980","23640"
"New entrant CS","2023","Operational Delivery","North and West Norfolk","AA/AO","AA","15","[c]","22230","23230"
"New entrant CS","2023","Operational Delivery","North and West Norfolk","AA/AO","AO","30","[c]","27530","28880"
"New entrant CS","2023","Operational Delivery","North and West Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","North and West Norfolk","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Northumberland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Northumberland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Northumberland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Northumberland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Northumberland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Northumberland","Unknown","Unknown","10","[c]","23510","23640"
"New entrant CS","2023","Operational Delivery","Norwich and East Norfolk","AA/AO","AA","20","[c]","22030","23230"
"New entrant CS","2023","Operational Delivery","Norwich and East Norfolk","AA/AO","AO","85","[c]","27550","28880"
"New entrant CS","2023","Operational Delivery","Norwich and East Norfolk","EO","EO","15","[c]","27300","28120"
"New entrant CS","2023","Operational Delivery","Norwich and East Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Norwich and East Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Norwich and East Norfolk","Unknown","Unknown","75","[c]","21150","19090"
"New entrant CS","2023","Operational Delivery","Nottingham","AA/AO","AA","30","[c]","22150","23230"
"New entrant CS","2023","Operational Delivery","Nottingham","AA/AO","AO","575","[c]","23100","22520"
"New entrant CS","2023","Operational Delivery","Nottingham","EO","EO","65","[c]","27220","26900"
"New entrant CS","2023","Operational Delivery","Nottingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Nottingham","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Nottingham","SEO/HEO","HEO","15","[c]","32020","31270"
"New entrant CS","2023","Operational Delivery","Nottingham","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Nottingham","Unknown","Unknown","50","[c]","22770","23640"
"New entrant CS","2023","Operational Delivery","Orkney Islands","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Oxfordshire CC","AA/AO","AA","35","[c]","22410","23230"
"New entrant CS","2023","Operational Delivery","Oxfordshire CC","AA/AO","AO","90","[c]","27470","28880"
"New entrant CS","2023","Operational Delivery","Oxfordshire CC","EO","EO","20","[c]","28060","28120"
"New entrant CS","2023","Operational Delivery","Oxfordshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Oxfordshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Oxfordshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Oxfordshire CC","SEO/HEO","HEO","15","[c]","32920","33000"
"New entrant CS","2023","Operational Delivery","Oxfordshire CC","SEO/HEO","SEO","10","[c]","40100","40000"
"New entrant CS","2023","Operational Delivery","Oxfordshire CC","Unknown","Unknown","30","[c]","24020","23640"
"New entrant CS","2023","Operational Delivery","Perth and Kinross, and Stirling","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Perth and Kinross, and Stirling","AA/AO","AO","55","[c]","24270","24710"
"New entrant CS","2023","Operational Delivery","Perth and Kinross, and Stirling","EO","EO","25","[c]","30540","31290"
"New entrant CS","2023","Operational Delivery","Perth and Kinross, and Stirling","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Perth and Kinross, and Stirling","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Peterborough","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Peterborough","AA/AO","AO","155","[c]","22570","22400"
"New entrant CS","2023","Operational Delivery","Peterborough","EO","EO","15","[c]","26360","25750"
"New entrant CS","2023","Operational Delivery","Peterborough","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Peterborough","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Peterborough","Unknown","Unknown","15","[c]","25110","23640"
"New entrant CS","2023","Operational Delivery","Plymouth","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Plymouth","AA/AO","AO","95","[c]","22580","22520"
"New entrant CS","2023","Operational Delivery","Plymouth","EO","EO","20","[c]","26960","26780"
"New entrant CS","2023","Operational Delivery","Plymouth","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Plymouth","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Plymouth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Plymouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Plymouth","Unknown","Unknown","40","[c]","25240","23640"
"New entrant CS","2023","Operational Delivery","Portsmouth","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Portsmouth","AA/AO","AO","155","[c]","22460","22520"
"New entrant CS","2023","Operational Delivery","Portsmouth","EO","EO","65","[c]","27150","26170"
"New entrant CS","2023","Operational Delivery","Portsmouth","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Portsmouth","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Portsmouth","SEO/HEO","HEO","10","[c]","33300","33830"
"New entrant CS","2023","Operational Delivery","Portsmouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Portsmouth","Unknown","Unknown","30","[c]","22690","23640"
"New entrant CS","2023","Operational Delivery","Powys","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Powys","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Powys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Powys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Redbridge and Waltham Forest","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Redbridge and Waltham Forest","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Redbridge and Waltham Forest","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Redbridge and Waltham Forest","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Redbridge and Waltham Forest","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Redbridge and Waltham Forest","Unknown","Unknown","20","[c]","26980","27640"
"New entrant CS","2023","Operational Delivery","Sandwell","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Sandwell","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Sandwell","Unknown","Unknown","25","[c]","22910","23640"
"New entrant CS","2023","Operational Delivery","Scottish Borders","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Scottish Borders","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Scottish Borders","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Scottish Borders","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Sefton","AA/AO","AA","40","[c]","19500","19500"
"New entrant CS","2023","Operational Delivery","Sefton","AA/AO","AO","350","[c]","22240","22400"
"New entrant CS","2023","Operational Delivery","Sefton","EO","EO","175","[c]","25720","25750"
"New entrant CS","2023","Operational Delivery","Sefton","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Sefton","SEO/HEO","HEO","15","[c]","31390","30300"
"New entrant CS","2023","Operational Delivery","Sefton","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Sefton","Unknown","Unknown","30","[c]","23410","23640"
"New entrant CS","2023","Operational Delivery","Sheffield","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Sheffield","AA/AO","AO","440","[c]","22320","22400"
"New entrant CS","2023","Operational Delivery","Sheffield","EO","EO","410","[c]","26190","25750"
"New entrant CS","2023","Operational Delivery","Sheffield","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Sheffield","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Sheffield","SEO/HEO","HEO","25","[c]","32160","32000"
"New entrant CS","2023","Operational Delivery","Sheffield","SEO/HEO","SEO","15","[c]","43840","39000"
"New entrant CS","2023","Operational Delivery","Sheffield","Unknown","Unknown","40","[c]","23400","23640"
"New entrant CS","2023","Operational Delivery","Shetland Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Shropshire","AA/AO","AA","25","[c]","22540","23230"
"New entrant CS","2023","Operational Delivery","Shropshire","AA/AO","AO","45","[c]","27330","28880"
"New entrant CS","2023","Operational Delivery","Shropshire","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Shropshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Shropshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Shropshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Shropshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Shropshire","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Solihull","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Solihull","AA/AO","AO","70","[c]","22370","22400"
"New entrant CS","2023","Operational Delivery","Solihull","EO","EO","85","[c]","26060","25750"
"New entrant CS","2023","Operational Delivery","Solihull","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Solihull","SEO/HEO","HEO","10","[c]","32160","32000"
"New entrant CS","2023","Operational Delivery","Solihull","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Somerset CC","AA/AO","AA","10","[c]","20300","19930"
"New entrant CS","2023","Operational Delivery","Somerset CC","AA/AO","AO","20","[c]","22160","21890"
"New entrant CS","2023","Operational Delivery","Somerset CC","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Somerset CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Somerset CC","Unknown","Unknown","25","[c]","21740","23640"
"New entrant CS","2023","Operational Delivery","South Ayrshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South Hampshire","AA/AO","AA","40","[c]","20910","21200"
"New entrant CS","2023","Operational Delivery","South Hampshire","AA/AO","AO","320","[c]","21610","21200"
"New entrant CS","2023","Operational Delivery","South Hampshire","EO","EO","25","[c]","25970","25290"
"New entrant CS","2023","Operational Delivery","South Hampshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South Hampshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South Hampshire","SEO/HEO","HEO","20","[c]","31730","31060"
"New entrant CS","2023","Operational Delivery","South Hampshire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South Hampshire","Unknown","Unknown","40","[c]","20880","19090"
"New entrant CS","2023","Operational Delivery","South Lanarkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South Lanarkshire","AA/AO","AO","285","[c]","22640","22520"
"New entrant CS","2023","Operational Delivery","South Lanarkshire","EO","EO","15","[c]","27280","27650"
"New entrant CS","2023","Operational Delivery","South Lanarkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South Lanarkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South Lanarkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South Nottinghamshire","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South Nottinghamshire","AA/AO","AO","50","[c]","26890","28880"
"New entrant CS","2023","Operational Delivery","South Nottinghamshire","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South Nottinghamshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South Teesside","AA/AO","AO","20","[c]","21970","22400"
"New entrant CS","2023","Operational Delivery","South Teesside","EO","EO","15","[c]","26750","26270"
"New entrant CS","2023","Operational Delivery","South Teesside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South Teesside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South Teesside","Unknown","Unknown","30","[c]","22880","23640"
"New entrant CS","2023","Operational Delivery","South West Wales","AA/AO","AO","35","[c]","22190","22150"
"New entrant CS","2023","Operational Delivery","South West Wales","EO","EO","20","[c]","26440","25920"
"New entrant CS","2023","Operational Delivery","South West Wales","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South West Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South West Wales","Unknown","Unknown","25","[c]","21860","23640"
"New entrant CS","2023","Operational Delivery","South and West Derbyshire","AA/AO","AA","20","[c]","22980","23230"
"New entrant CS","2023","Operational Delivery","South and West Derbyshire","AA/AO","AO","45","[c]","27210","28880"
"New entrant CS","2023","Operational Delivery","South and West Derbyshire","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South and West Derbyshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South and West Derbyshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South and West Derbyshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","South and West Derbyshire","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Southampton","AA/AO","AO","30","[c]","22120","22090"
"New entrant CS","2023","Operational Delivery","Southampton","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Southampton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Southampton","Unknown","Unknown","25","[c]","22060","23640"
"New entrant CS","2023","Operational Delivery","Southend-on-Sea","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Southend-on-Sea","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Southend-on-Sea","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Southend-on-Sea","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Southend-on-Sea","Unknown","Unknown","15","[c]","22610","23640"
"New entrant CS","2023","Operational Delivery","Staffordshire CC","AA/AO","AA","75","[c]","22840","23230"
"New entrant CS","2023","Operational Delivery","Staffordshire CC","AA/AO","AO","255","[c]","27490","28880"
"New entrant CS","2023","Operational Delivery","Staffordshire CC","EO","EO","20","[c]","27620","27080"
"New entrant CS","2023","Operational Delivery","Staffordshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Staffordshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Staffordshire CC","SEO/HEO","HEO","10","[c]","34050","33520"
"New entrant CS","2023","Operational Delivery","Staffordshire CC","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Staffordshire CC","Unknown","Unknown","20","[c]","22150","23640"
"New entrant CS","2023","Operational Delivery","Stoke-on-Trent","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Stoke-on-Trent","AA/AO","AO","75","[c]","21840","21780"
"New entrant CS","2023","Operational Delivery","Stoke-on-Trent","EO","EO","25","[c]","25940","25750"
"New entrant CS","2023","Operational Delivery","Stoke-on-Trent","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Stoke-on-Trent","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Stoke-on-Trent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Stoke-on-Trent","Unknown","Unknown","20","[c]","23970","23640"
"New entrant CS","2023","Operational Delivery","Suffolk CC","AA/AO","AA","80","[c]","22670","23230"
"New entrant CS","2023","Operational Delivery","Suffolk CC","AA/AO","AO","160","[c]","26910","28180"
"New entrant CS","2023","Operational Delivery","Suffolk CC","EO","EO","20","[c]","26190","25880"
"New entrant CS","2023","Operational Delivery","Suffolk CC","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Suffolk CC","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Suffolk CC","Unknown","Unknown","65","[c]","23390","23640"
"New entrant CS","2023","Operational Delivery","Sunderland","AA/AO","AO","135","[c]","22530","22520"
"New entrant CS","2023","Operational Delivery","Sunderland","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Sunderland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Sunderland","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Sunderland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Sunderland","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Swansea","AA/AO","AA","140","[c]","19110","19000"
"New entrant CS","2023","Operational Delivery","Swansea","AA/AO","AO","540","[c]","22640","22500"
"New entrant CS","2023","Operational Delivery","Swansea","EO","EO","15","[c]","27010","26780"
"New entrant CS","2023","Operational Delivery","Swansea","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Swansea","SEO/HEO","HEO","10","[c]","32330","33200"
"New entrant CS","2023","Operational Delivery","Swansea","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Swansea","Unknown","Unknown","45","[c]","23470","23640"
"New entrant CS","2023","Operational Delivery","Swindon","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Swindon","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Swindon","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Swindon","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Swindon","Unknown","Unknown","15","[c]","21690","23640"
