"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Ministry of Defence","North Yorkshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North Yorkshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North Yorkshire CC","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North Yorkshire CC","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North and North East Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North and North East Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North and West Norfolk","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North and West Norfolk","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North and West Norfolk","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North and West Norfolk","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North and West Norfolk","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North and West Norfolk","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North and West Norfolk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","North and West Norfolk","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northumberland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northumberland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northumberland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Northumberland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Norwich and East Norfolk","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Norwich and East Norfolk","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","SEO/HEO","Female","35","[c]","45690","45660"
"Leaver CS","2023","Ministry of Defence","Overseas","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Oxfordshire CC","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Oxfordshire CC","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Oxfordshire CC","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Oxfordshire CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Oxfordshire CC","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Oxfordshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Oxfordshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Oxfordshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Oxfordshire CC","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Oxfordshire CC","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Perth and Kinross, and Stirling","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Perth and Kinross, and Stirling","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Perth and Kinross, and Stirling","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Perth and Kinross, and Stirling","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Perth and Kinross, and Stirling","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Perth and Kinross, and Stirling","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Perth and Kinross, and Stirling","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Perth and Kinross, and Stirling","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Peterborough","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Peterborough","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Peterborough","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Peterborough","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Peterborough","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Peterborough","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Peterborough","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Peterborough","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Plymouth","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Plymouth","AA/AO","Male","55","[c]","26740","25000"
"Leaver CS","2023","Ministry of Defence","Plymouth","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Plymouth","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Plymouth","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Plymouth","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Plymouth","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Plymouth","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Plymouth","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Plymouth","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Portsmouth","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Portsmouth","AA/AO","Male","35","[c]","28420","26510"
"Leaver CS","2023","Ministry of Defence","Portsmouth","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Portsmouth","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Portsmouth","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Portsmouth","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Portsmouth","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Portsmouth","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Portsmouth","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Portsmouth","SEO/HEO","Male","40","[c]","38830","36960"
"Leaver CS","2023","Ministry of Defence","Portsmouth","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Portsmouth","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Powys","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Powys","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Powys","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Powys","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Powys","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Powys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Sandwell","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Sandwell","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Sefton","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Sefton","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Shropshire","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Shropshire","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Shropshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Shropshire","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Shropshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Shropshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Shropshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Shropshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Somerset CC","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Somerset CC","AA/AO","Male","40","[c]","22620","21690"
"Leaver CS","2023","Ministry of Defence","Somerset CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Somerset CC","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Somerset CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Somerset CC","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Somerset CC","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Somerset CC","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Somerset CC","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Somerset CC","SEO/HEO","Male","45","[c]","38000","35260"
"Leaver CS","2023","Ministry of Defence","South Ayrshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South Ayrshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South Hampshire","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South Hampshire","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South Hampshire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South Hampshire","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South Hampshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South Hampshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South Hampshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South Hampshire","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South Nottinghamshire","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South Nottinghamshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South Nottinghamshire","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South Nottinghamshire","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South Nottinghamshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South West Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","South West Wales","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Southend-on-Sea","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Southend-on-Sea","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Staffordshire CC","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Staffordshire CC","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Staffordshire CC","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Staffordshire CC","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Staffordshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Staffordshire CC","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Staffordshire CC","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Staffordshire CC","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Staffordshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Staffordshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Stoke-on-Trent","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Stoke-on-Trent","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Suffolk CC","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Suffolk CC","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Suffolk CC","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Suffolk CC","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Suffolk CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Suffolk CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Suffolk CC","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Suffolk CC","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Suffolk CC","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Suffolk CC","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Swansea","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Swansea","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Swindon","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Swindon","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Telford and Wrekin","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Telford and Wrekin","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Telford and Wrekin","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Telford and Wrekin","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Telford and Wrekin","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Telford and Wrekin","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Telford and Wrekin","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Telford and Wrekin","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Telford and Wrekin","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Telford and Wrekin","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Tower Hamlets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Tower Hamlets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Tyneside","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Tyneside","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Tyneside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Tyneside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Unknown","Unknown","Male","175","[c]","37700","34250"
"Leaver CS","2023","Ministry of Defence","Wakefield","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Wakefield","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Wandsworth","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Wandsworth","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Warrington","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Warrington","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Warwickshire CC","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Warwickshire CC","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Warwickshire CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Warwickshire CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Warwickshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Warwickshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Cumbria","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Cumbria","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Cumbria","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Cumbria","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Essex","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Essex","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Essex","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Essex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Kent","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Kent","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Kent","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Kent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Kent","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Kent","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Kent","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Lothian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Lothian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Northamptonshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Northamptonshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Surrey","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Surrey","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Surrey","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Surrey","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Surrey","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Surrey","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Surrey","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Surrey","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Sussex (South West)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Sussex (South West)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Sussex (South West)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Sussex (South West)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Sussex (South West)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","West Sussex (South West)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Westminster","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Westminster","AA/AO","Male","30","[c]","26760","24550"
"Leaver CS","2023","Ministry of Defence","Westminster","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Westminster","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Westminster","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Westminster","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Westminster","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Westminster","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Westminster","SEO/HEO","Female","40","[c]","43450","45200"
"Leaver CS","2023","Ministry of Defence","Westminster","SEO/HEO","Male","65","[c]","43610","43980"
"Leaver CS","2023","Ministry of Defence","Westminster","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Westminster","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Wiltshire","AA/AO","Female","50","[c]","21230","21170"
"Leaver CS","2023","Ministry of Defence","Wiltshire","AA/AO","Male","55","[c]","23220","20090"
"Leaver CS","2023","Ministry of Defence","Wiltshire","EO","Female","35","[c]","28460","27140"
"Leaver CS","2023","Ministry of Defence","Wiltshire","EO","Male","40","[c]","28160","26670"
"Leaver CS","2023","Ministry of Defence","Wiltshire","G6/G7","Female","45","[c]","55590","49260"
"Leaver CS","2023","Ministry of Defence","Wiltshire","G6/G7","Male","55","[c]","54130","49260"
"Leaver CS","2023","Ministry of Defence","Wiltshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Wiltshire","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Wiltshire","SEO/HEO","Female","75","[c]","36660","36690"
"Leaver CS","2023","Ministry of Defence","Wiltshire","SEO/HEO","Male","165","[c]","36960","36300"
"Leaver CS","2023","Ministry of Defence","Wiltshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Wiltshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Wirral","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Wirral","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Wirral","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Wirral","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Wolverhampton","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence","Wolverhampton","AA/AO","Male","[c]","[c]","[c]","[c]"
