"Status","Year","Parent_department","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for International Trade","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","City of Edinburgh","G7","15","15","53700","52140"
"In post","2023","Department for International Trade","City of Edinburgh","HEO","5","5","[c]","[c]"
"In post","2023","Department for International Trade","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","City of Edinburgh","SEO","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Darlington","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Darlington","EO","30","30","25760","25660"
"In post","2023","Department for International Trade","Darlington","G6","15","15","65900","62560"
"In post","2023","Department for International Trade","Darlington","G7","35","35","51880","52000"
"In post","2023","Department for International Trade","Darlington","HEO","55","55","31720","31440"
"In post","2023","Department for International Trade","Darlington","SCS level","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Darlington","SEO","50","50","38720","38050"
"In post","2023","Department for International Trade","Glasgow City","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Glasgow City","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Glasgow City","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Hartlepool and Stockton-on-Tees","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Hartlepool and Stockton-on-Tees","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Hertfordshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Hertfordshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Leeds","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Leeds","G7","10","10","52990","53200"
"In post","2023","Department for International Trade","Leeds","HEO","10","10","32680","33040"
"In post","2023","Department for International Trade","Leeds","SEO","30","25","42720","43540"
"In post","2023","Department for International Trade","Manchester","EO","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Manchester","G7","20","20","51970","52130"
"In post","2023","Department for International Trade","Manchester","HEO","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Manchester","SEO","35","35","39070","39400"
"In post","2023","Department for International Trade","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Nottingham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Nottingham","G7","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Nottingham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Nottingham","SEO","30","25","46170","45700"
"In post","2023","Department for International Trade","Overseas","G6","30","30","64990","65100"
"In post","2023","Department for International Trade","Overseas","G7","65","65","55340","55220"
"In post","2023","Department for International Trade","Overseas","HEO","15","15","35930","35460"
"In post","2023","Department for International Trade","Overseas","SCS level","30","30","85980","77940"
"In post","2023","Department for International Trade","Overseas","SEO","30","30","40910","40580"
"In post","2023","Department for International Trade","South Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","South Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","South Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","South Hampshire","SEO","15","15","42400","42930"
"In post","2023","Department for International Trade","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Tyneside","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Tyneside","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Tyneside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","West Surrey","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","West Surrey","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","West Surrey","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Westminster","AO","20","20","28660","28660"
"In post","2023","Department for International Trade","Westminster","EO","230","230","29910","29280"
"In post","2023","Department for International Trade","Westminster","G6","275","270","68160","66000"
"In post","2023","Department for International Trade","Westminster","G7","795","780","56870","55500"
"In post","2023","Department for International Trade","Westminster","HEO","565","560","35600","35010"
"In post","2023","Department for International Trade","Westminster","SCS level","145","140","89020","78760"
"In post","2023","Department for International Trade","Westminster","SEO","660","655","42530","41550"
"In post","2023","Department for Levelling Up, Housing and Communities","Barnet","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Barnsley, Doncaster and Rotherham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Bedford","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Belfast","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Belfast","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Belfast","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Belfast","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Berkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Bexley and Greenwich","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Birmingham","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Birmingham","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Birmingham","G6","10","10","62710","58970"
"In post","2023","Department for Levelling Up, Housing and Communities","Birmingham","G7","35","30","50880","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Birmingham","HEO","25","25","31900","31290"
"In post","2023","Department for Levelling Up, Housing and Communities","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Birmingham","SEO","30","30","38420","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Blackburn with Darwen","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Bournemouth, Christchurch and Poole","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Bournemouth, Christchurch and Poole","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Bradford","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Breckland and South Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Brighton and Hove","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Brighton and Hove","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Bristol, City of","AA","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Bristol, City of","AO","135","120","22450","21960"
"In post","2023","Department for Levelling Up, Housing and Communities","Bristol, City of","EO","95","90","27060","26590"
"In post","2023","Department for Levelling Up, Housing and Communities","Bristol, City of","G6","25","25","69870","68160"
"In post","2023","Department for Levelling Up, Housing and Communities","Bristol, City of","G7","80","75","53040","52830"
"In post","2023","Department for Levelling Up, Housing and Communities","Bristol, City of","HEO","110","105","33400","33450"
"In post","2023","Department for Levelling Up, Housing and Communities","Bristol, City of","SCS level","10","10","87270","79510"
"In post","2023","Department for Levelling Up, Housing and Communities","Bristol, City of","SEO","70","65","41160","41560"
"In post","2023","Department for Levelling Up, Housing and Communities","Bromley","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Bromley","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Buckinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Calderdale and Kirklees","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cambridgeshire CC","G6","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cambridgeshire CC","G7","10","10","50760","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Cambridgeshire CC","HEO","15","15","32920","31970"
"In post","2023","Department for Levelling Up, Housing and Communities","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cambridgeshire CC","SEO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","G6","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","G7","15","15","51350","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","HEO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","SEO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Central Bedfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cheshire East","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cheshire East","G6","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cheshire East","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cheshire West and Chester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cheshire West and Chester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Chorley and West Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Chorley and West Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","City of Edinburgh","G7","15","15","50760","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","City of Edinburgh","HEO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","City of Edinburgh","SEO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Conwy and Denbighshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","G6","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","SEO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Darlington","G6","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Darlington","G7","15","15","51030","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Darlington","HEO","15","15","31300","31420"
"In post","2023","Department for Levelling Up, Housing and Communities","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Darlington","SEO","10","10","38850","37700"
"In post","2023","Department for Levelling Up, Housing and Communities","Derby","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Devon CC","G6","15","10","67500","69960"
"In post","2023","Department for Levelling Up, Housing and Communities","Devon CC","G7","10","10","48090","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","Devon CC","HEO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Devon CC","SEO","10","10","39910","38560"
"In post","2023","Department for Levelling Up, Housing and Communities","Dorset","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Dorset","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Dorset","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Dudley","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Dumfries and Galloway","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Durham","G6","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Durham","G7","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Ealing","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Derbyshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Kent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Riding of Yorkshire","G6","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Riding of Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Surrey","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Surrey","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Surrey","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Sussex CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Sussex CC","G6","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Sussex CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Sussex CC","HEO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Sussex CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Enfield","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Essex Haven Gateway","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Essex Haven Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Essex Thames Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Fermanagh and Omagh","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Flintshire and Wrexham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Glasgow City","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gloucestershire CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gloucestershire CC","G6","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gloucestershire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gloucestershire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester North East","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester North East","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester North West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester North West","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester South East","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester South East","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gwent Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gwynedd","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Haringey and Islington","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Harrow and Hillingdon","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Hartlepool and Stockton-on-Tees","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Heart of Essex","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Herefordshire, County of","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Herefordshire, County of","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Hertfordshire CC","AA","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Hertfordshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Hertfordshire CC","EO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Hertfordshire CC","G6","10","10","67000","69500"
"In post","2023","Department for Levelling Up, Housing and Communities","Hertfordshire CC","G7","15","15","55640","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","Hertfordshire CC","HEO","15","10","36230","36880"
"In post","2023","Department for Levelling Up, Housing and Communities","Hertfordshire CC","SEO","10","10","43500","42560"
"In post","2023","Department for Levelling Up, Housing and Communities","Hounslow and Richmond upon Thames","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Hounslow and Richmond upon Thames","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Isle of Anglesey","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Kent Thames Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Kingston upon Hull, City of","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lambeth","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lambeth","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lancaster and Wyre","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lancaster and Wyre","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Leeds","G6","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Leeds","G7","25","25","50220","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Leeds","HEO","25","25","32550","31630"
"In post","2023","Department for Levelling Up, Housing and Communities","Leeds","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Leeds","SEO","20","20","38570","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Leicester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Leicestershire CC and Rutland","G6","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lewisham and Southwark","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lincolnshire CC","G6","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lincolnshire CC","G7","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Manchester","G7","35","35","50660","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Manchester","HEO","20","20","31120","31290"
"In post","2023","Department for Levelling Up, Housing and Communities","Manchester","SEO","25","20","38630","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Medway","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Merton, Kingston upon Thames and Sutton","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Merton, Kingston upon Thames and Sutton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Mid Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Milton Keynes","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Nottinghamshire","G6","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Yorkshire CC","G6","10","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Yorkshire CC","G7","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Northumberland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Northumberland","G7","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Norwich and East Norfolk","AO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Norwich and East Norfolk","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Norwich and East Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Nottingham","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Nottingham","G6","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Nottingham","G7","10","10","50790","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Nottingham","HEO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Nottingham","SEO","20","15","38230","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Oxfordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Oxfordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Plymouth","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Plymouth","G7","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Plymouth","HEO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Plymouth","SEO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Powys","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Redbridge and Waltham Forest","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Sandwell","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Sefton","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Sefton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Sheffield","EO","[c]","[c]","[c]","[c]"
