"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Mixed","Counter Fraud","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Grants Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
