"Status","Year","Disability","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","London","Westminster","1615","1570","48910","43650"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North East (England)","Darlington","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North East (England)","Durham","30","30","37480","34450"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North East (England)","Hartlepool and Stockton-on-Tees","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North East (England)","Tyneside","70","70","40960","37680"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","Chorley and West Lancashire","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","East Merseyside","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","Greater Manchester North East","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","Lancaster and Wyre","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","Liverpool","65","65","40800","37680"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","Manchester","95","95","37700","34450"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","Mid Lancashire","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","Warrington","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Scotland","Glasgow City","55","50","41130","38160"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","Brighton and Hove","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","Buckinghamshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","Central Hampshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","Kent Thames Gateway","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","Medway","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","Oxfordshire CC","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","West Surrey","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","West Sussex (South West)","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South West (England)","Bristol, City of","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South West (England)","Devon CC","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South West (England)","Dorset","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South West (England)","Gloucestershire CC","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South West (England)","Plymouth","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","75","70","40610","37680"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Wales","Central Valleys","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Wales","Flintshire and Wrexham","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Wales","Monmouthshire and Newport","45","45","34040","32480"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Wales","South West Wales","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Wales","Swansea","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","Birmingham","135","130","43600","37810"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","Shropshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","Staffordshire CC","130","130","30470","26350"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","Warwickshire CC","70","65","34890","32410"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","Worcestershire CC","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","East Riding of Yorkshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Kingston upon Hull, City of","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Leeds","300","295","40370","37680"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Sheffield","90","85","49520","51770"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Wakefield","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","York","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","East Midlands (England)","Leicestershire CC and Rutland","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","East Midlands (England)","Nottingham","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","East Midlands (England)","South Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","East of England","Bedford","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","East of England","Heart of Essex","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","East of England","Hertfordshire CC","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","London","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","London","Lambeth","395","385","50880","49200"
"In post","2023","Declared non-disabled","National Crime Agency","London","Merton, Kingston upon Thames and Sutton","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","North East (England)","Sunderland","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","North West (England)","Chorley and West Lancashire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","North West (England)","Warrington","335","325","42560","40440"
"In post","2023","Declared non-disabled","National Crime Agency","Northern Ireland","Belfast","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Overseas","Overseas","65","65","48340","47380"
"In post","2023","Declared non-disabled","National Crime Agency","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","South East (England)","Berkshire","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","South East (England)","Central Hampshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","South East (England)","East Kent","30","30","40840","41100"
"In post","2023","Declared non-disabled","National Crime Agency","South East (England)","Medway","40","40","49130","47380"
"In post","2023","Declared non-disabled","National Crime Agency","South East (England)","West Sussex (North East)","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","90","85","41730","38640"
"In post","2023","Declared non-disabled","National Crime Agency","South West (England)","Devon CC","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Unknown","Unknown","45","40","47440","47380"
"In post","2023","Declared non-disabled","National Crime Agency","Wales","Bridgend and Neath Port Talbot","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","West Midlands (England)","Birmingham","120","115","44100","42110"
"In post","2023","Declared non-disabled","National Crime Agency","West Midlands (England)","Coventry","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","West Midlands (England)","Staffordshire CC","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Yorkshire and The Humber","Sheffield","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Yorkshire and The Humber","Wakefield","55","55","43080","42110"
"In post","2023","Declared non-disabled","National Infrastructure Commission","London","Camden and City of London","35","35","58960","55080"
"In post","2023","Declared non-disabled","National Infrastructure Commission","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Records of Scotland","Scotland","City of Edinburgh","185","175","40820","38330"
"In post","2023","Declared non-disabled","National Records of Scotland","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Records of Scotland","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Records of Scotland","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Savings and Investments","London","Westminster","130","130","55580","49640"
"In post","2023","Declared non-disabled","National Savings and Investments","North East (England)","Durham","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","National Savings and Investments","North West (England)","Mid Lancashire","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","National Savings and Investments","Scotland","Glasgow City","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland Office","London","Westminster","50","50","55930","55720"
"In post","2023","Declared non-disabled","Northern Ireland Office","Northern Ireland","Belfast","45","45","36660","37680"
"In post","2023","Declared non-disabled","Office for Budget Responsibility","London","Westminster","30","30","53100","54130"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire CC and Rutland","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Lincolnshire CC","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","North Northamptonshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","North Nottinghamshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Nottingham","80","75","36040","32800"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South Nottinghamshire","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South and West Derbyshire","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","West Northamptonshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","Breckland and South Norfolk","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","Cambridgeshire CC","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","Central Bedfordshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","Essex Haven Gateway","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","Hertfordshire CC","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","Suffolk CC","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","West Essex","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Barking & Dagenham and Havering","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Barnet","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Bromley","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Croydon","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Ealing","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Hackney and Newham","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Haringey and Islington","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Lambeth","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Lewisham and Southwark","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Redbridge and Waltham Forest","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Westminster","170","165","50750","44250"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North East (England)","Durham","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North East (England)","Tyneside","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire East","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire West and Chester","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Chorley and West Lancashire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","East Cumbria","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","East Merseyside","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester North East","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester North West","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester South East","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester South West","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Liverpool","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","330","315","35960","32650"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Mid Lancashire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Sefton","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Wirral","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","Berkshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","Brighton and Hove","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","Buckinghamshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","Central Hampshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","East Kent","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","East Sussex CC","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
