"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Transport","Finance","South West (England)","Outside London","20","20","38080","34670"
"In post","2023","Department for Transport","Finance","Wales","Outside London","210","200","35920","32240"
"In post","2023","Department for Transport","Finance","West Midlands (England)","Outside London","10","10","43460","42820"
"In post","2023","Department for Transport","Finance","Yorkshire and The Humber","Outside London","15","15","41450","33850"
"In post","2023","Department for Transport","Human Resources","East Midlands (England)","Outside London","25","25","36670","36830"
"In post","2023","Department for Transport","Human Resources","East of England","Outside London","15","15","30950","27450"
"In post","2023","Department for Transport","Human Resources","London","London","60","60","53460","55190"
"In post","2023","Department for Transport","Human Resources","North East (England)","Outside London","10","10","34150","33080"
"In post","2023","Department for Transport","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Human Resources","South East (England)","Outside London","45","40","34200","32240"
"In post","2023","Department for Transport","Human Resources","South West (England)","Outside London","50","45","39370","39820"
"In post","2023","Department for Transport","Human Resources","Wales","Outside London","205","195","34460","31660"
"In post","2023","Department for Transport","Human Resources","West Midlands (England)","Outside London","20","20","38530","39430"
"In post","2023","Department for Transport","Human Resources","Yorkshire and The Humber","Outside London","15","15","44020","39630"
"In post","2023","Department for Transport","Intelligence Analysis","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Internal Audit","South East (England)","Outside London","20","15","38790","32950"
"In post","2023","Department for Transport","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","International Trade","London","London","45","45","61530","56340"
"In post","2023","Department for Transport","International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Knowledge and Information Management","East Midlands (England)","Outside London","30","30","37550","34800"
"In post","2023","Department for Transport","Knowledge and Information Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Knowledge and Information Management","London","London","10","10","[c]","[c]"
"In post","2023","Department for Transport","Knowledge and Information Management","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Transport","Knowledge and Information Management","South East (England)","Outside London","10","10","37370","34460"
"In post","2023","Department for Transport","Knowledge and Information Management","South West (England)","Outside London","10","10","38990","34140"
"In post","2023","Department for Transport","Knowledge and Information Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Knowledge and Information Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Legal","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Transport","Medicine","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Medicine","Wales","Outside London","50","45","80350","88020"
"In post","2023","Department for Transport","Operational Delivery","East Midlands (England)","Outside London","335","315","29340","27450"
"In post","2023","Department for Transport","Operational Delivery","East of England","Outside London","365","340","30150","27490"
"In post","2023","Department for Transport","Operational Delivery","London","London","490","465","35200","31450"
"In post","2023","Department for Transport","Operational Delivery","North East (England)","Outside London","340","315","26830","26960"
"In post","2023","Department for Transport","Operational Delivery","North West (England)","Outside London","480","445","28930","27450"
"In post","2023","Department for Transport","Operational Delivery","Northern Ireland","Outside London","40","40","33300","29400"
"In post","2023","Department for Transport","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Operational Delivery","Scotland","Outside London","435","410","30830","27450"
"In post","2023","Department for Transport","Operational Delivery","South East (England)","Outside London","785","750","31200","27450"
"In post","2023","Department for Transport","Operational Delivery","South West (England)","Outside London","475","440","29600","27450"
"In post","2023","Department for Transport","Operational Delivery","Wales","Outside London","4725","4100","23430","22500"
"In post","2023","Department for Transport","Operational Delivery","West Midlands (England)","Outside London","520","495","27500","27400"
"In post","2023","Department for Transport","Operational Delivery","Yorkshire and The Humber","Outside London","510","475","28720","27450"
"In post","2023","Department for Transport","Operational Research","East Midlands (England)","Outside London","10","5","[c]","[c]"
"In post","2023","Department for Transport","Operational Research","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Operational Research","London","London","15","15","50360","49750"
"In post","2023","Department for Transport","Operational Research","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Operational Research","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Operational Research","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Operational Research","South East (England)","Outside London","10","5","[c]","[c]"
"In post","2023","Department for Transport","Operational Research","South West (England)","Outside London","15","10","33890","32950"
"In post","2023","Department for Transport","Operational Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Operational Research","West Midlands (England)","Outside London","10","10","29930","24730"
"In post","2023","Department for Transport","Operational Research","Yorkshire and The Humber","Outside London","10","10","26200","22500"
"In post","2023","Department for Transport","Other","London","London","30","30","53930","55740"
"In post","2023","Department for Transport","Other","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Transport","Other","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Other","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Planning","London","London","15","15","50740","49970"
"In post","2023","Department for Transport","Planning","North East (England)","Outside London","15","15","27620","27180"
"In post","2023","Department for Transport","Planning","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Planning","Yorkshire and The Humber","Outside London","10","10","46920","39430"
"In post","2023","Department for Transport","Policy","East Midlands (England)","Outside London","20","20","36980","33850"
"In post","2023","Department for Transport","Policy","East of England","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Transport","Policy","London","London","980","960","53030","55740"
"In post","2023","Department for Transport","Policy","North East (England)","Outside London","10","10","35460","33610"
"In post","2023","Department for Transport","Policy","North West (England)","Outside London","10","10","36810","33110"
"In post","2023","Department for Transport","Policy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Policy","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","Department for Transport","Policy","Scotland","Outside London","15","15","41510","34400"
"In post","2023","Department for Transport","Policy","South East (England)","Outside London","200","195","39780","39430"
"In post","2023","Department for Transport","Policy","South West (England)","Outside London","10","10","43950","35300"
"In post","2023","Department for Transport","Policy","Wales","Outside London","125","120","33920","31660"
"In post","2023","Department for Transport","Policy","West Midlands (England)","Outside London","55","55","42990","39820"
"In post","2023","Department for Transport","Policy","Yorkshire and The Humber","Outside London","85","80","43400","39820"
"In post","2023","Department for Transport","Project Delivery","East Midlands (England)","Outside London","10","5","[c]","[c]"
"In post","2023","Department for Transport","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Project Delivery","London","London","370","365","57120","55740"
"In post","2023","Department for Transport","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Project Delivery","North West (England)","Outside London","15","15","56070","59100"
"In post","2023","Department for Transport","Project Delivery","South East (England)","Outside London","15","15","36530","31940"
"In post","2023","Department for Transport","Project Delivery","South West (England)","Outside London","15","15","37660","36830"
"In post","2023","Department for Transport","Project Delivery","Wales","Outside London","70","65","35410","27420"
"In post","2023","Department for Transport","Project Delivery","West Midlands (England)","Outside London","25","25","46830","39820"
"In post","2023","Department for Transport","Project Delivery","Yorkshire and The Humber","Outside London","30","30","43780","50240"
"In post","2023","Department for Transport","Property","East Midlands (England)","Outside London","15","15","34990","31940"
"In post","2023","Department for Transport","Property","London","London","15","15","57060","55460"
"In post","2023","Department for Transport","Property","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Transport","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Property","South East (England)","Outside London","15","15","39550","39630"
"In post","2023","Department for Transport","Property","South West (England)","Outside London","20","15","32450","32140"
"In post","2023","Department for Transport","Property","Wales","Outside London","70","65","31280","31660"
"In post","2023","Department for Transport","Property","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Transport","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Science and Engineering","East Midlands (England)","Outside London","35","35","39350","38220"
"In post","2023","Department for Transport","Science and Engineering","London","London","65","60","54440","55500"
"In post","2023","Department for Transport","Science and Engineering","Overseas","Overseas","10","10","69120","68310"
"In post","2023","Department for Transport","Science and Engineering","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Science and Engineering","South West (England)","Outside London","40","40","41010","39820"
"In post","2023","Department for Transport","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Science and Engineering","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Science and Engineering","Yorkshire and The Humber","Outside London","20","20","46490","39910"
"In post","2023","Department for Transport","Security","London","London","115","115","48470","45130"
"In post","2023","Department for Transport","Security","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Security","Wales","Outside London","145","145","31040","26780"
"In post","2023","Department for Transport","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Social Research","London","London","45","40","53610","55190"
"In post","2023","Department for Transport","Social Research","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Social Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Social Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Statistics","London","London","65","65","46520","43750"
"In post","2023","Department for Transport","Statistics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Statistics","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Transport","Statistics","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Transport","Unknown","East Midlands (England)","Outside London","25","25","62070","76740"
"In post","2023","Department for Transport","Unknown","London","London","480","460","49420","38220"
"In post","2023","Department for Transport","Unknown","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Unknown","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Unknown","South East (England)","Outside London","125","120","61520","76740"
"In post","2023","Department for Transport","Unknown","Wales","Outside London","20","20","45990","39430"
"In post","2023","Department for Transport","Unknown","West Midlands (England)","Outside London","50","50","38250","31660"
"In post","2023","Department for Transport","Unknown","Yorkshire and The Humber","Outside London","25","25","39530","31660"
"In post","2023","Department for Work and Pensions","Commercial","East Midlands (England)","Outside London","30","30","47300","45830"
"In post","2023","Department for Work and Pensions","Commercial","East of England","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Commercial","London","London","110","105","44740","43760"
"In post","2023","Department for Work and Pensions","Commercial","North East (England)","Outside London","35","35","36730","34520"
"In post","2023","Department for Work and Pensions","Commercial","North West (England)","Outside London","230","215","37110","34970"
"In post","2023","Department for Work and Pensions","Commercial","Scotland","Outside London","20","20","39130","36720"
"In post","2023","Department for Work and Pensions","Commercial","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Commercial","South West (England)","Outside London","15","15","35380","34170"
"In post","2023","Department for Work and Pensions","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Commercial","Wales","Outside London","30","25","43090","38470"
"In post","2023","Department for Work and Pensions","Commercial","West Midlands (England)","Outside London","20","15","40230","38470"
"In post","2023","Department for Work and Pensions","Commercial","Yorkshire and The Humber","Outside London","270","245","37400","34970"
"In post","2023","Department for Work and Pensions","Communications","London","London","35","35","53640","48790"
"In post","2023","Department for Work and Pensions","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Communications","North West (England)","Outside London","45","45","41640","40790"
"In post","2023","Department for Work and Pensions","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Communications","Yorkshire and The Humber","Outside London","50","45","43840","43700"
"In post","2023","Department for Work and Pensions","Counter Fraud","East Midlands (England)","Outside London","330","285","28490","28120"
"In post","2023","Department for Work and Pensions","Counter Fraud","East of England","Outside London","325","295","30540","31280"
"In post","2023","Department for Work and Pensions","Counter Fraud","London","London","1025","945","31880","32520"
"In post","2023","Department for Work and Pensions","Counter Fraud","North East (England)","Outside London","590","530","28420","28120"
"In post","2023","Department for Work and Pensions","Counter Fraud","North West (England)","Outside London","625","565","29180","28120"
"In post","2023","Department for Work and Pensions","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Counter Fraud","Scotland","Outside London","630","575","26860","28120"
"In post","2023","Department for Work and Pensions","Counter Fraud","South East (England)","Outside London","810","730","29090","28120"
"In post","2023","Department for Work and Pensions","Counter Fraud","South West (England)","Outside London","395","350","28940","28120"
"In post","2023","Department for Work and Pensions","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Counter Fraud","Wales","Outside London","420","375","28110","28120"
"In post","2023","Department for Work and Pensions","Counter Fraud","West Midlands (England)","Outside London","550","490","29080","28120"
"In post","2023","Department for Work and Pensions","Counter Fraud","Yorkshire and The Humber","Outside London","540","480","29180","28120"
"In post","2023","Department for Work and Pensions","Digital, Data and Technology","East Midlands (England)","Outside London","35","35","30800","28120"
"In post","2023","Department for Work and Pensions","Digital, Data and Technology","East of England","Outside London","25","25","30040","30120"
"In post","2023","Department for Work and Pensions","Digital, Data and Technology","London","London","235","230","49060","43760"
"In post","2023","Department for Work and Pensions","Digital, Data and Technology","North East (England)","Outside London","1455","1400","43370","38470"
"In post","2023","Department for Work and Pensions","Digital, Data and Technology","North West (England)","Outside London","1640","1585","44020","38470"
"In post","2023","Department for Work and Pensions","Digital, Data and Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Digital, Data and Technology","Scotland","Outside London","65","60","30100","28120"
"In post","2023","Department for Work and Pensions","Digital, Data and Technology","South East (England)","Outside London","45","40","32620","31280"
"In post","2023","Department for Work and Pensions","Digital, Data and Technology","South West (England)","Outside London","30","30","30360","28120"
"In post","2023","Department for Work and Pensions","Digital, Data and Technology","Unknown","Unknown","20","15","53010","50160"
"In post","2023","Department for Work and Pensions","Digital, Data and Technology","Wales","Outside London","45","40","30410","28120"
"In post","2023","Department for Work and Pensions","Digital, Data and Technology","West Midlands (England)","Outside London","70","65","34720","28120"
"In post","2023","Department for Work and Pensions","Digital, Data and Technology","Yorkshire and The Humber","Outside London","580","560","46300","41480"
"In post","2023","Department for Work and Pensions","Economics","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Economics","London","London","25","25","50110","43760"
"In post","2023","Department for Work and Pensions","Economics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Economics","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Economics","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Finance","East Midlands (England)","Outside London","15","15","37020","34170"
"In post","2023","Department for Work and Pensions","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Finance","London","London","145","140","50480","43760"
"In post","2023","Department for Work and Pensions","Finance","North East (England)","Outside London","175","160","41320","38470"
"In post","2023","Department for Work and Pensions","Finance","North West (England)","Outside London","455","415","35570","34170"
"In post","2023","Department for Work and Pensions","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Finance","South West (England)","Outside London","20","20","34810","34170"
"In post","2023","Department for Work and Pensions","Finance","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Finance","West Midlands (England)","Outside London","35","35","35540","34170"
"In post","2023","Department for Work and Pensions","Finance","Yorkshire and The Humber","Outside London","260","245","42300","38470"
"In post","2023","Department for Work and Pensions","Human Resources","East Midlands (England)","Outside London","10","10","39320","38470"
"In post","2023","Department for Work and Pensions","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Human Resources","London","London","150","145","44490","39720"
"In post","2023","Department for Work and Pensions","Human Resources","North East (England)","Outside London","110","95","40110","36720"
"In post","2023","Department for Work and Pensions","Human Resources","North West (England)","Outside London","145","140","43030","38470"
"In post","2023","Department for Work and Pensions","Human Resources","Scotland","Outside London","20","20","47010","50160"
"In post","2023","Department for Work and Pensions","Human Resources","South East (England)","Outside London","10","10","43780","40430"
"In post","2023","Department for Work and Pensions","Human Resources","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Human Resources","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Human Resources","Wales","Outside London","15","15","37090","38470"
"In post","2023","Department for Work and Pensions","Human Resources","West Midlands (England)","Outside London","35","35","39480","34870"
"In post","2023","Department for Work and Pensions","Human Resources","Yorkshire and The Humber","Outside London","195","180","40270","34970"
"In post","2023","Department for Work and Pensions","Knowledge and Information Management","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Knowledge and Information Management","East of England","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Knowledge and Information Management","London","London","160","155","44110","43760"
"In post","2023","Department for Work and Pensions","Knowledge and Information Management","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Knowledge and Information Management","North West (England)","Outside London","135","130","30740","28120"
"In post","2023","Department for Work and Pensions","Knowledge and Information Management","Scotland","Outside London","15","15","31930","34170"
"In post","2023","Department for Work and Pensions","Knowledge and Information Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Knowledge and Information Management","South West (England)","Outside London","10","10","33480","34170"
"In post","2023","Department for Work and Pensions","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Knowledge and Information Management","Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Knowledge and Information Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Knowledge and Information Management","Yorkshire and The Humber","Outside London","90","80","33170","34170"
"In post","2023","Department for Work and Pensions","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Legal","North West (England)","Outside London","20","20","55300","58040"
"In post","2023","Department for Work and Pensions","Legal","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Legal","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Operational Delivery","East Midlands (England)","Outside London","3455","3055","27230","28120"
"In post","2023","Department for Work and Pensions","Operational Delivery","East of England","Outside London","3525","3110","29740","28120"
"In post","2023","Department for Work and Pensions","Operational Delivery","London","London","5855","5340","32590","32520"
"In post","2023","Department for Work and Pensions","Operational Delivery","North East (England)","Outside London","6425","5625","25930","26650"
"In post","2023","Department for Work and Pensions","Operational Delivery","North West (England)","Outside London","13560","12105","26700","28120"
"In post","2023","Department for Work and Pensions","Operational Delivery","Scotland","Outside London","6830","5990","27340","28120"
"In post","2023","Department for Work and Pensions","Operational Delivery","South East (England)","Outside London","4640","4130","28960","28120"
"In post","2023","Department for Work and Pensions","Operational Delivery","South West (England)","Outside London","4160","3580","27570","28120"
"In post","2023","Department for Work and Pensions","Operational Delivery","Unknown","Unknown","220","210","27850","28120"
"In post","2023","Department for Work and Pensions","Operational Delivery","Wales","Outside London","4690","4220","27160","28120"
"In post","2023","Department for Work and Pensions","Operational Delivery","West Midlands (England)","Outside London","5475","4795","27400","28120"
"In post","2023","Department for Work and Pensions","Operational Delivery","Yorkshire and The Humber","Outside London","5660","4980","28050","28120"
"In post","2023","Department for Work and Pensions","Operational Research","London","London","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Operational Research","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Operational Research","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Operational Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Operational Research","Yorkshire and The Humber","Outside London","10","10","48470","48960"
"In post","2023","Department for Work and Pensions","Other","East Midlands (England)","Outside London","315","270","24210","21690"
"In post","2023","Department for Work and Pensions","Other","East of England","Outside London","210","180","28480","25610"
"In post","2023","Department for Work and Pensions","Other","London","London","280","270","46850","37420"
"In post","2023","Department for Work and Pensions","Other","North East (England)","Outside London","595","520","25480","21690"
"In post","2023","Department for Work and Pensions","Other","North West (England)","Outside London","760","690","27260","28120"
"In post","2023","Department for Work and Pensions","Other","Scotland","Outside London","355","325","26310","28120"
"In post","2023","Department for Work and Pensions","Other","South East (England)","Outside London","145","130","30500","28120"
"In post","2023","Department for Work and Pensions","Other","South West (England)","Outside London","270","235","25740","26540"
"In post","2023","Department for Work and Pensions","Other","Unknown","Unknown","15","15","37790","28120"
"In post","2023","Department for Work and Pensions","Other","Wales","Outside London","215","190","27160","28120"
"In post","2023","Department for Work and Pensions","Other","West Midlands (England)","Outside London","840","745","24570","21690"
"In post","2023","Department for Work and Pensions","Other","Yorkshire and The Humber","Outside London","725","620","27130","21690"
"In post","2023","Department for Work and Pensions","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","London","London","625","595","50020","43760"
"In post","2023","Department for Work and Pensions","Policy","North East (England)","Outside London","25","25","37100","38300"
"In post","2023","Department for Work and Pensions","Policy","North West (England)","Outside London","85","85","42480","40790"
"In post","2023","Department for Work and Pensions","Policy","Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","Wales","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","Yorkshire and The Humber","Outside London","380","360","42870","38470"
"In post","2023","Department for Work and Pensions","Project Delivery","East Midlands (England)","Outside London","45","45","38970","34170"
"In post","2023","Department for Work and Pensions","Project Delivery","East of England","Outside London","35","35","38310","37520"
"In post","2023","Department for Work and Pensions","Project Delivery","London","London","235","225","46830","39780"
"In post","2023","Department for Work and Pensions","Project Delivery","North East (England)","Outside London","185","170","38670","34970"
"In post","2023","Department for Work and Pensions","Project Delivery","North West (England)","Outside London","405","365","39510","34970"
"In post","2023","Department for Work and Pensions","Project Delivery","Scotland","Outside London","70","60","36200","34170"
"In post","2023","Department for Work and Pensions","Project Delivery","South East (England)","Outside London","50","45","37690","34970"
"In post","2023","Department for Work and Pensions","Project Delivery","South West (England)","Outside London","45","40","35370","34170"
"In post","2023","Department for Work and Pensions","Project Delivery","Unknown","Unknown","10","10","51590","50550"
"In post","2023","Department for Work and Pensions","Project Delivery","Wales","Outside London","75","70","35620","34170"
"In post","2023","Department for Work and Pensions","Project Delivery","West Midlands (England)","Outside London","105","95","33990","34170"
"In post","2023","Department for Work and Pensions","Project Delivery","Yorkshire and The Humber","Outside London","275","245","41600","38470"
"In post","2023","Department for Work and Pensions","Property","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","London","London","55","50","47000","43760"
"In post","2023","Department for Work and Pensions","Property","North East (England)","Outside London","40","40","42380","38470"
"In post","2023","Department for Work and Pensions","Property","North West (England)","Outside London","55","50","40170","38470"
"In post","2023","Department for Work and Pensions","Property","Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","South East (England)","Outside London","10","10","34870","34170"
"In post","2023","Department for Work and Pensions","Property","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Unknown","Unknown","40","40","47380","44330"
"In post","2023","Department for Work and Pensions","Property","Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","West Midlands (England)","Outside London","15","15","44570","38470"
"In post","2023","Department for Work and Pensions","Property","Yorkshire and The Humber","Outside London","55","55","45510","38760"
"In post","2023","Department for Work and Pensions","Psychology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","London","London","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","North West (England)","Outside London","10","10","36920","36690"
"In post","2023","Department for Work and Pensions","Psychology","Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","East Midlands (England)","Outside London","200","185","46760","44670"
"In post","2023","Department for Work and Pensions","Science and Engineering","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","North West (England)","Outside London","130","125","36720","32800"
"In post","2023","Department for Work and Pensions","Science and Engineering","Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","South East (England)","Outside London","[c]","[c]","[c]","[c]"
