"Status","Year","Profession_of_post","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Science and Engineering","South East (England)","Outside London","SEO/HEO","115","[c]","37410","39350"
"Leaver CS","2023","Science and Engineering","South West (England)","Outside London","AA/AO","105","[c]","21470","20750"
"Leaver CS","2023","Science and Engineering","South West (England)","Outside London","EO","40","[c]","25650","25900"
"Leaver CS","2023","Science and Engineering","South West (England)","Outside London","G6/G7","75","[c]","57810","54510"
"Leaver CS","2023","Science and Engineering","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","South West (England)","Outside London","SEO/HEO","315","[c]","37450","36370"
"Leaver CS","2023","Science and Engineering","South West (England)","Outside London","Unknown","50","[c]","39140","33690"
"Leaver CS","2023","Science and Engineering","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","Outside London","EO","20","[c]","29580","30230"
"Leaver CS","2023","Science and Engineering","Wales","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Wales","Outside London","SEO/HEO","15","[c]","39390","41540"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","West Midlands (England)","Outside London","SEO/HEO","35","[c]","35350","35570"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","Outside London","AA/AO","10","[c]","21800","21300"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","Outside London","EO","10","[c]","27590","27660"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Science and Engineering","Yorkshire and The Humber","Outside London","SEO/HEO","20","[c]","34830","33710"
"Leaver CS","2023","Security","East Midlands (England)","Outside London","AA/AO","20","[c]","26890","24610"
"Leaver CS","2023","Security","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","Outside London","AA/AO","45","[c]","29410","27490"
"Leaver CS","2023","Security","East of England","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","Outside London","SEO/HEO","15","[c]","42130","38750"
"Leaver CS","2023","Security","London","London","AA/AO","40","[c]","28510","25140"
"Leaver CS","2023","Security","London","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","London","SEO/HEO","30","[c]","43460","43310"
"Leaver CS","2023","Security","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","Outside London","AA/AO","25","[c]","27430","26410"
"Leaver CS","2023","Security","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northern Ireland","Outside London","AA/AO","25","[c]","24750","22130"
"Leaver CS","2023","Security","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","Outside London","AA/AO","90","[c]","30010","24430"
"Leaver CS","2023","Security","Scotland","Outside London","EO","10","[c]","40540","46710"
"Leaver CS","2023","Security","Scotland","Outside London","SEO/HEO","15","[c]","51650","57980"
"Leaver CS","2023","Security","South East (England)","Outside London","AA/AO","155","[c]","30290","28410"
"Leaver CS","2023","Security","South East (England)","Outside London","EO","20","[c]","37260","32190"
"Leaver CS","2023","Security","South East (England)","Outside London","SEO/HEO","15","[c]","42390","37690"
"Leaver CS","2023","Security","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","Outside London","AA/AO","115","[c]","28640","27480"
"Leaver CS","2023","Security","South West (England)","Outside London","EO","25","[c]","34310","29890"
"Leaver CS","2023","Security","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","Outside London","SEO/HEO","20","[c]","40290","38790"
"Leaver CS","2023","Security","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","Outside London","AA/AO","15","[c]","22840","21380"
"Leaver CS","2023","Security","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","Outside London","AA/AO","20","[c]","28100","25000"
"Leaver CS","2023","Security","West Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","Outside London","AA/AO","35","[c]","29820","26410"
"Leaver CS","2023","Security","Yorkshire and The Humber","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","London","London","SEO/HEO","30","[c]","34470","36180"
"Leaver CS","2023","Social Research","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","North West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South East (England)","Outside London","SEO/HEO","10","[c]","34000","31560"
"Leaver CS","2023","Social Research","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Wales","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","West Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Social Research","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","London","AA/AO","55","[c]","24210","23500"
"Leaver CS","2023","Statistics","London","London","EO","15","[c]","29360","29660"
"Leaver CS","2023","Statistics","London","London","G6/G7","10","[c]","60060","58460"
"Leaver CS","2023","Statistics","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","London","London","SEO/HEO","30","[c]","37110","36170"
"Leaver CS","2023","Statistics","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","North West (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","Outside London","AA/AO","10","[c]","21230","21380"
"Leaver CS","2023","Statistics","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South East (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South West (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","South West (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Wales","Outside London","SEO/HEO","10","[c]","35200","36840"
"Leaver CS","2023","Statistics","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","West Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Statistics","Yorkshire and The Humber","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East Midlands (England)","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East of England","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","East of England","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","London","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","London","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","London","London","SEO/HEO","70","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North East (England)","Outside London","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North East (England)","Outside London","EO","45","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North East (England)","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","Outside London","AA/AO","80","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","Outside London","EO","50","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","North West (England)","Outside London","SEO/HEO","60","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Northern Ireland","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Northern Ireland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Northern Ireland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","Outside London","AA/AO","70","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Scotland","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South East (England)","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South East (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South East (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South West (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South West (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","South West (England)","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Wales","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Wales","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Wales","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Wales","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tax","West Midlands (England)","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Yorkshire and The Humber","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Yorkshire and The Humber","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Yorkshire and The Humber","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Tax","Yorkshire and The Humber","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","London","AA/AO","115","[c]","21050","18300"
"Leaver CS","2023","Unknown","London","London","EO","220","[c]","26650","27500"
"Leaver CS","2023","Unknown","London","London","G6/G7","580","[c]","62080","59340"
"Leaver CS","2023","Unknown","London","London","SCS level","130","[c]","106270","92850"
"Leaver CS","2023","Unknown","London","London","SEO/HEO","490","[c]","37920","36890"
"Leaver CS","2023","Unknown","London","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Outside London","AA/AO","25","[c]","21190","21050"
"Leaver CS","2023","Unknown","North East (England)","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Outside London","AA/AO","30","[c]","21860","21830"
"Leaver CS","2023","Unknown","North West (England)","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Outside London","G6/G7","30","[c]","60050","58580"
"Leaver CS","2023","Unknown","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Outside London","SEO/HEO","40","[c]","36420","37300"
"Leaver CS","2023","Unknown","North West (England)","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Outside London","AA/AO","330","[c]","24580","23340"
"Leaver CS","2023","Unknown","Scotland","Outside London","EO","210","[c]","30050","29450"
"Leaver CS","2023","Unknown","Scotland","Outside London","G6/G7","195","[c]","66950","65280"
"Leaver CS","2023","Unknown","Scotland","Outside London","SCS level","15","[c]","92410","85200"
"Leaver CS","2023","Unknown","Scotland","Outside London","SEO/HEO","390","[c]","40740","38460"
"Leaver CS","2023","Unknown","South East (England)","Outside London","AA/AO","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Outside London","G6/G7","20","[c]","73800","70900"
"Leaver CS","2023","Unknown","South East (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Outside London","SEO/HEO","50","[c]","34790","33730"
"Leaver CS","2023","Unknown","South East (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Outside London","G6/G7","20","[c]","58450","56000"
"Leaver CS","2023","Unknown","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Outside London","SEO/HEO","35","[c]","36810","35560"
"Leaver CS","2023","Unknown","South West (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","SEO/HEO","25","[c]","30560","29250"
"Leaver CS","2023","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Outside London","G6/G7","15","[c]","61600","57400"
"Leaver CS","2023","Unknown","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Outside London","SEO/HEO","30","[c]","36500","38650"
"Leaver CS","2023","Unknown","West Midlands (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Outside London","AA/AO","30","[c]","21090","21170"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Outside London","EO","35","[c]","25690","25540"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Outside London","G6/G7","50","[c]","62060","63840"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Outside London","SEO/HEO","70","[c]","35950","35600"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","North West (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South West (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","West Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","London","SEO/HEO","30","[c]","37850","37190"
"Leaver Dept.","2023","Commercial","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North East (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North West (England)","Outside London","SEO/HEO","30","[c]","37600","39090"
"Leaver Dept.","2023","Commercial","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
