"Status","Year","Function_of_post","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Project Delivery","Yorkshire and The Humber","Outside London","Female","550","505","42470","38160"
"In post","2023","Project Delivery","Yorkshire and The Humber","Outside London","Male","445","430","43320","38470"
"In post","2023","Property","East Midlands (England)","Outside London","Female","255","235","34390","32260"
"In post","2023","Property","East Midlands (England)","Outside London","Male","270","260","37760","34300"
"In post","2023","Property","East of England","Outside London","Female","255","240","34920","33900"
"In post","2023","Property","East of England","Outside London","Male","325","315","35870","34300"
"In post","2023","Property","London","London","Female","590","555","42690","37910"
"In post","2023","Property","London","London","Male","775","755","46600","43650"
"In post","2023","Property","North East (England)","Outside London","Female","415","395","29250","26020"
"In post","2023","Property","North East (England)","Outside London","Male","335","320","33610","27740"
"In post","2023","Property","North West (England)","Outside London","Female","325","305","35990","32970"
"In post","2023","Property","North West (England)","Outside London","Male","400","395","37810","34450"
"In post","2023","Property","Northern Ireland","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Property","Northern Ireland","Outside London","Male","75","70","35250","34700"
"In post","2023","Property","Overseas","Overseas","Female","10","10","[c]","[c]"
"In post","2023","Property","Overseas","Overseas","Male","55","55","48770","44530"
"In post","2023","Property","Scotland","Outside London","Female","150","145","34070","33830"
"In post","2023","Property","Scotland","Outside London","Male","415","405","36790","34300"
"In post","2023","Property","South East (England)","Outside London","Female","355","330","37510","34300"
"In post","2023","Property","South East (England)","Outside London","Male","600","585","38620","35250"
"In post","2023","Property","South West (England)","Outside London","Female","590","545","32440","27810"
"In post","2023","Property","South West (England)","Outside London","Male","590","575","35190","33980"
"In post","2023","Property","Unknown","Unknown","Female","15","15","[c]","[c]"
"In post","2023","Property","Unknown","Unknown","Male","30","30","46230","44330"
"In post","2023","Property","Wales","Outside London","Female","260","240","35240","32260"
"In post","2023","Property","Wales","Outside London","Male","270","260","36040","33200"
"In post","2023","Property","West Midlands (England)","Outside London","Female","320","295","36180","33830"
"In post","2023","Property","West Midlands (England)","Outside London","Male","385","375","39940","34760"
"In post","2023","Property","Yorkshire and The Humber","Outside London","Female","385","355","37050","34300"
"In post","2023","Property","Yorkshire and The Humber","Outside London","Male","440","430","38890","35020"
"In post","2023","Security","East Midlands (England)","Outside London","Female","50","45","31510","27500"
"In post","2023","Security","East Midlands (England)","Outside London","Male","120","120","35130","35010"
"In post","2023","Security","East of England","Outside London","Female","150","150","33240","30700"
"In post","2023","Security","East of England","Outside London","Male","395","390","37640","40880"
"In post","2023","Security","London","London","Female","660","635","44360","40510"
"In post","2023","Security","London","London","Male","1075","1070","44670","41030"
"In post","2023","Security","North East (England)","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Security","North East (England)","Outside London","Male","60","60","33670","28550"
"In post","2023","Security","North West (England)","Outside London","Female","115","110","34740","34170"
"In post","2023","Security","North West (England)","Outside London","Male","270","260","32030","27500"
"In post","2023","Security","Northern Ireland","Outside London","Female","30","30","[c]","[c]"
"In post","2023","Security","Northern Ireland","Outside London","Male","360","355","23050","22130"
"In post","2023","Security","Overseas","Overseas","Female","25","25","[c]","[c]"
"In post","2023","Security","Overseas","Overseas","Male","125","125","42480","39400"
"In post","2023","Security","Scotland","Outside London","Female","335","320","31180","27470"
"In post","2023","Security","Scotland","Outside London","Male","1290","1250","33020","29890"
"In post","2023","Security","South East (England)","Outside London","Female","345","330","32100","28410"
"In post","2023","Security","South East (England)","Outside London","Male","1505","1485","34650","32700"
"In post","2023","Security","South West (England)","Outside London","Female","330","320","30790","27500"
"In post","2023","Security","South West (England)","Outside London","Male","1085","1060","32130","27500"
"In post","2023","Security","Unknown","Unknown","Female","25","25","[c]","[c]"
"In post","2023","Security","Unknown","Unknown","Male","45","40","27460","24610"
"In post","2023","Security","Wales","Outside London","Female","90","85","28930","27220"
"In post","2023","Security","Wales","Outside London","Male","250","245","29330","25650"
"In post","2023","Security","West Midlands (England)","Outside London","Female","90","85","34770","33980"
"In post","2023","Security","West Midlands (England)","Outside London","Male","270","270","32340","27690"
"In post","2023","Security","Yorkshire and The Humber","Outside London","Female","345","320","31880","28120"
"In post","2023","Security","Yorkshire and The Humber","Outside London","Male","585","565","33280","32640"
"In post","2023","Unknown","East Midlands (England)","Outside London","Female","30","25","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Unknown","East of England","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Unknown","East of England","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Unknown","London","London","Female","1220","1180","42630","34790"
"In post","2023","Unknown","London","London","Male","700","690","43620","39150"
"In post","2023","Unknown","North East (England)","Outside London","Female","50","45","37420","37710"
"In post","2023","Unknown","North East (England)","Outside London","Male","40","40","36680","36180"
"In post","2023","Unknown","North West (England)","Outside London","Female","105","100","37090","30130"
"In post","2023","Unknown","North West (England)","Outside London","Male","80","80","35080","30130"
"In post","2023","Unknown","Northern Ireland","Outside London","Female","30","30","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Outside London","Male","30","30","40200","37680"
"In post","2023","Unknown","Overseas","Overseas","Female","40","40","61190","60080"
"In post","2023","Unknown","Overseas","Overseas","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Scotland","Outside London","Female","9890","9310","41040","34730"
"In post","2023","Unknown","Scotland","Outside London","Male","7800","7645","42040","37350"
"In post","2023","Unknown","South East (England)","Outside London","Female","215","200","39240","39890"
"In post","2023","Unknown","South East (England)","Outside London","Male","525","510","43950","40750"
"In post","2023","Unknown","South West (England)","Outside London","Female","545","520","41190","39890"
"In post","2023","Unknown","South West (England)","Outside London","Male","1155","1130","42770","39890"
"In post","2023","Unknown","Unknown","Unknown","Female","180","180","38140","36860"
"In post","2023","Unknown","Unknown","Unknown","Male","1535","1535","42370","40530"
"In post","2023","Unknown","Wales","Outside London","Female","3595","3335","42400","39690"
"In post","2023","Unknown","Wales","Outside London","Male","2410","2340","45230","39690"
"In post","2023","Unknown","West Midlands (England)","Outside London","Female","115","110","39220","37710"
"In post","2023","Unknown","West Midlands (England)","Outside London","Male","50","45","42160","37710"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","Female","255","240","39260","38470"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","Male","165","165","40160","34700"
"Leaver CS","2023","Analysis","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East of England","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East of England","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","London","Female","155","[c]","39740","36170"
"Leaver CS","2023","Analysis","London","London","Male","215","[c]","40610","33570"
"Leaver CS","2023","Analysis","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","South East (England)","Outside London","Female","40","[c]","33490","31460"
"Leaver CS","2023","Analysis","South East (England)","Outside London","Male","90","[c]","35510","35510"
"Leaver CS","2023","Analysis","South West (England)","Outside London","Female","40","[c]","32680","30650"
"Leaver CS","2023","Analysis","South West (England)","Outside London","Male","100","[c]","35600","30650"
"Leaver CS","2023","Analysis","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Wales","Outside London","Female","35","[c]","30590","27570"
"Leaver CS","2023","Analysis","Wales","Outside London","Male","60","[c]","29570","19860"
"Leaver CS","2023","Analysis","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","West Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Yorkshire and The Humber","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","London","Female","125","[c]","56510","54690"
"Leaver CS","2023","Commercial","London","London","Male","105","[c]","63350","56000"
"Leaver CS","2023","Commercial","North East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","Outside London","Female","65","[c]","41490","35490"
"Leaver CS","2023","Commercial","South West (England)","Outside London","Male","75","[c]","47140","42620"
"Leaver CS","2023","Commercial","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","West Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","London","Female","175","[c]","44340","41780"
"Leaver CS","2023","Communications","London","London","Male","125","[c]","47030","40910"
"Leaver CS","2023","Communications","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Yorkshire and The Humber","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","London","Female","95","[c]","34770","32520"
"Leaver CS","2023","Counter Fraud","London","London","Male","125","[c]","41230","39000"
"Leaver CS","2023","Counter Fraud","North East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North East (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Outside London","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Outside London","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northern Ireland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Scotland","Outside London","Female","65","[c]","25700","24680"
"Leaver CS","2023","Counter Fraud","Scotland","Outside London","Male","60","[c]","25290","21690"
"Leaver CS","2023","Counter Fraud","South East (England)","Outside London","Female","45","[c]","27500","28120"
"Leaver CS","2023","Counter Fraud","South East (England)","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Midlands (England)","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Debt","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Debt","London","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North East (England)","Outside London","Female","70","[c]","22100","21690"
"Leaver CS","2023","Debt","North East (England)","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Debt","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Outside London","Female","90","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Scotland","Outside London","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","South West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Debt","Wales","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Debt","West Midlands (England)","Outside London","Female","130","[c]","21790","21690"
"Leaver CS","2023","Debt","West Midlands (England)","Outside London","Male","70","[c]","22010","21690"
"Leaver CS","2023","Debt","Yorkshire and The Humber","Outside London","Female","65","[c]","22560","21690"
"Leaver CS","2023","Debt","Yorkshire and The Humber","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East Midlands (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","East of England","Outside London","Male","60","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","London","London","Female","260","[c]","48770","45630"
"Leaver CS","2023","Digital, Data & Technology","London","London","Male","395","[c]","50370","51330"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Outside London","Female","50","[c]","39210","38470"
"Leaver CS","2023","Digital, Data & Technology","North East (England)","Outside London","Male","110","[c]","45300","41480"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Outside London","Female","90","[c]","42320","38470"
"Leaver CS","2023","Digital, Data & Technology","North West (England)","Outside London","Male","190","[c]","45540","40670"
"Leaver CS","2023","Digital, Data & Technology","Northern Ireland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scotland","Outside London","Male","50","[c]","37820","33990"
"Leaver CS","2023","Digital, Data & Technology","South East (England)","Outside London","Female","50","[c]","34760","31270"
"Leaver CS","2023","Digital, Data & Technology","South East (England)","Outside London","Male","85","[c]","38540","35390"
"Leaver CS","2023","Digital, Data & Technology","South West (England)","Outside London","Female","105","[c]","36900","36720"
"Leaver CS","2023","Digital, Data & Technology","South West (England)","Outside London","Male","230","[c]","39240","37440"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Wales","Outside London","Female","50","[c]","37950","37690"
"Leaver CS","2023","Digital, Data & Technology","Wales","Outside London","Male","115","[c]","41020","37690"
"Leaver CS","2023","Digital, Data & Technology","West Midlands (England)","Outside London","Female","45","[c]","45880","48710"
"Leaver CS","2023","Digital, Data & Technology","West Midlands (England)","Outside London","Male","75","[c]","39710","34300"
"Leaver CS","2023","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Female","50","[c]","42510","38200"
"Leaver CS","2023","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Male","95","[c]","45860","40480"
"Leaver CS","2023","Finance","East Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East of England","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Finance","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","London","Female","115","[c]","47030","43570"
"Leaver CS","2023","Finance","London","London","Male","125","[c]","48590","43760"
"Leaver CS","2023","Finance","North East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Finance","North East (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Finance","North West (England)","Outside London","Female","40","[c]","37660","34170"
"Leaver CS","2023","Finance","North West (England)","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Scotland","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Scotland","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Finance","South East (England)","Outside London","Female","45","[c]","37520","34300"
"Leaver CS","2023","Finance","South East (England)","Outside London","Male","55","[c]","44180","40290"
"Leaver CS","2023","Finance","South West (England)","Outside London","Female","55","[c]","38790","33470"
"Leaver CS","2023","Finance","South West (England)","Outside London","Male","60","[c]","39990","35550"
"Leaver CS","2023","Finance","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Wales","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Midlands (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Finance","West Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Yorkshire and The Humber","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Yorkshire and The Humber","Outside London","Male","45","[c]","38620","34080"
"Leaver CS","2023","Grants Management","East Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North West (England)","Outside London","Female","40","[c]","23540","22150"
"Leaver CS","2023","Grants Management","North West (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","West Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","Outside London","Female","45","[c]","27190","27030"
"Leaver CS","2023","Human Resources","East Midlands (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","Outside London","Female","45","[c]","26370","22840"
"Leaver CS","2023","Human Resources","East of England","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","London","Female","190","[c]","46110","41580"
"Leaver CS","2023","Human Resources","London","London","Male","90","[c]","51730","44730"
"Leaver CS","2023","Human Resources","North East (England)","Outside London","Female","40","[c]","28470","24350"
"Leaver CS","2023","Human Resources","North East (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","Outside London","Female","90","[c]","30950","28120"
"Leaver CS","2023","Human Resources","North West (England)","Outside London","Male","40","[c]","34480","32650"
"Leaver CS","2023","Human Resources","Northern Ireland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","Overseas","Female","40","[c]","50130","48580"
"Leaver CS","2023","Human Resources","Overseas","Overseas","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","Outside London","Female","55","[c]","30390","23240"
"Leaver CS","2023","Human Resources","Scotland","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","Outside London","Female","110","[c]","28170","23490"
"Leaver CS","2023","Human Resources","South East (England)","Outside London","Male","100","[c]","35350","33300"
"Leaver CS","2023","Human Resources","South West (England)","Outside London","Female","135","[c]","30670","23490"
"Leaver CS","2023","Human Resources","South West (England)","Outside London","Male","90","[c]","35390","33300"
"Leaver CS","2023","Human Resources","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","Outside London","Female","55","[c]","34600","31060"
"Leaver CS","2023","Human Resources","Wales","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","West Midlands (England)","Outside London","Female","40","[c]","31850","27000"
"Leaver CS","2023","Human Resources","West Midlands (England)","Outside London","Male","60","[c]","31710","30140"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","Outside London","Female","55","[c]","33690","28120"
"Leaver CS","2023","Human Resources","Yorkshire and The Humber","Outside London","Male","45","[c]","30580","27600"
"Leaver CS","2023","Internal Audit","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","London","London","Male","15","[c]","[c]","[c]"
