"Status","Year","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","The National Archives","Digital, Data and Technology","120","120","43090","42700"
"In post","2023","Digital, Data & Technology","The National Archives","Knowledge and Information Management","20","15","37790","36270"
"In post","2023","Digital, Data & Technology","UK Export Finance","Digital, Data and Technology","55","55","56000","54000"
"In post","2023","Digital, Data & Technology","UK Statistics Authority","Digital, Data and Technology","895","870","42780","38730"
"In post","2023","Digital, Data & Technology","UK Supreme Court","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Water Services Regulation Authority","Digital, Data and Technology","25","25","49200","48000"
"In post","2023","Digital, Data & Technology","Welsh Government","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Welsh Government","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Attorney General's Departments","Corporate Finance","10","10","47560","40360"
"In post","2023","Finance","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Attorney General's Departments","Finance","150","140","38410","31640"
"In post","2023","Finance","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Attorney General's Departments","Property","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Cabinet Office","Commercial","15","15","39390","32640"
"In post","2023","Finance","Cabinet Office","Finance","160","160","39730","32960"
"In post","2023","Finance","Cabinet Office","Policy","5","5","[c]","[c]"
"In post","2023","Finance","Cabinet Office","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Cabinet Office","Unknown","30","30","50800","55790"
"In post","2023","Finance","Chancellor's other departments","Finance","30","30","51830","46780"
"In post","2023","Finance","Charity Commission","Finance","10","10","[c]","[c]"
"In post","2023","Finance","Competition and Markets Authority","Corporate Finance","15","15","48390","44670"
"In post","2023","Finance","Department for Business, Energy and Industrial Strategy","Corporate Finance","10","10","42470","36690"
"In post","2023","Finance","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Business, Energy and Industrial Strategy","Finance","325","310","44550","42330"
"In post","2023","Finance","Department for Digital, Culture, Media and Sport","Finance","95","95","54060","53030"
"In post","2023","Finance","Department for Education","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education","Counter Fraud","20","20","43440","38210"
"In post","2023","Finance","Department for Education","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2023","Finance","Department for Education","Finance","560","540","44830","41720"
"In post","2023","Finance","Department for Education","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education","Operational Delivery","35","30","38990","37590"
"In post","2023","Finance","Department for Education","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education","Policy","5","5","[c]","[c]"
"In post","2023","Finance","Department for Education","Project Delivery","15","15","48130","38310"
"In post","2023","Finance","Department for Education","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Education","Statistics","10","10","[c]","[c]"
"In post","2023","Finance","Department for Environment, Food and Rural Affairs","Finance","440","425","43430","38110"
"In post","2023","Finance","Department for International Trade","Finance","85","85","51300","55370"
"In post","2023","Finance","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Levelling Up, Housing and Communities","Finance","140","135","49840","49700"
"In post","2023","Finance","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Transport","Finance","425","415","42560","39820"
"In post","2023","Finance","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Work and Pensions","Commercial","735","685","38590","38470"
"In post","2023","Finance","Department for Work and Pensions","Finance","1020","950","40240","38470"
"In post","2023","Finance","Department for Work and Pensions","Operational Delivery","5","5","[c]","[c]"
"In post","2023","Finance","Department for Work and Pensions","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department for Work and Pensions","Security","365","350","43540","38470"
"In post","2023","Finance","Department of Health and Social Care","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Counter Fraud","5","5","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Finance","250","245","44790","41950"
"In post","2023","Finance","Department of Health and Social Care","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Medicine","5","5","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Other","5","5","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Planning","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Policy","15","15","46130","41950"
"In post","2023","Finance","Department of Health and Social Care","Project Delivery","10","10","55360","54690"
"In post","2023","Finance","Department of Health and Social Care","Tax","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Department of Health and Social Care","Unknown","115","110","47700","41950"
"In post","2023","Finance","Estyn","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Estyn","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Food Standards Agency","Finance","50","50","43660","38100"
"In post","2023","Finance","Foreign, Commonwealth and Development Office","Finance","600","580","41130","35970"
"In post","2023","Finance","HM Land Registry","Finance","50","50","50650","46650"
"In post","2023","Finance","HM Revenue and Customs","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Finance","HM Revenue and Customs","Economics","5","5","[c]","[c]"
"In post","2023","Finance","HM Revenue and Customs","Finance","1145","1070","43580","41780"
"In post","2023","Finance","HM Revenue and Customs","Operational Delivery","1495","1295","27920","22520"
"In post","2023","Finance","HM Revenue and Customs","Other","[c]","[c]","[c]","[c]"
"In post","2023","Finance","HM Revenue and Customs","Tax","130","125","36640","34700"
"In post","2023","Finance","HM Revenue and Customs","Unknown","255","250","45100","41780"
"In post","2023","Finance","HM Treasury","Corporate Finance","20","20","64550","52900"
"In post","2023","Finance","HM Treasury","Finance","100","95","48850","51930"
"In post","2023","Finance","Home Office","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2023","Finance","Home Office","Finance","240","235","50300","47210"
"In post","2023","Finance","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Home Office","Other","20","20","46530","43210"
"In post","2023","Finance","Home Office","Project Delivery","5","5","[c]","[c]"
"In post","2023","Finance","Ministry of Defence","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ministry of Defence","Finance","2325","2240","40870","35260"
"In post","2023","Finance","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ministry of Justice","Finance","660","645","44390","41510"
"In post","2023","Finance","Ministry of Justice","Operational Delivery","70","65","36810","31270"
"In post","2023","Finance","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","National Crime Agency","Finance","60","55","40480","38640"
"In post","2023","Finance","Northern Ireland Office","Finance","10","10","40580","39520"
"In post","2023","Finance","Office for Standards in Education, Children's Services and Skills","Finance","35","35","44780","37090"
"In post","2023","Finance","Office of Gas and Electricity Markets","Corporate Finance","10","10","[c]","[c]"
"In post","2023","Finance","Office of Gas and Electricity Markets","Finance","35","35","48770","45820"
"In post","2023","Finance","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of Qualifications and Examinations Regulation","Finance","10","10","[c]","[c]"
"In post","2023","Finance","Office of Rail and Road","Finance","10","10","[c]","[c]"
"In post","2023","Finance","Office of the Secretary of State for Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of the Secretary of State for Wales","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scottish Government","Finance","165","160","37380","34000"
"In post","2023","Finance","The National Archives","Finance","10","10","44050","42940"
"In post","2023","Finance","UK Export Finance","Finance","25","25","61970","56360"
"In post","2023","Finance","UK Export Finance","Operational Delivery","25","25","41630","34600"
"In post","2023","Finance","UK Statistics Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","Finance","55","50","40880","34370"
"In post","2023","Finance","UK Supreme Court","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","Corporate Finance","10","10","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","Finance","15","15","73550","66780"
"In post","2023","Finance","Welsh Government","Finance","10","10","43640","33600"
"In post","2023","Grants Management","Department for Environment, Food and Rural Affairs","Operational Delivery","2545","2350","25940","22150"
"In post","2023","Grants Management","Department for Environment, Food and Rural Affairs","Policy","5","5","[c]","[c]"
"In post","2023","Grants Management","Department of Health and Social Care","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","Policy","45","45","52260","59000"
"In post","2023","Grants Management","Home Office","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","The National Archives","Finance","5","5","[c]","[c]"
"In post","2023","Human Resources","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Attorney General's Departments","Human Resources","255","245","40170","33810"
"In post","2023","Human Resources","Attorney General's Departments","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2023","Human Resources","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Attorney General's Departments","Policy","5","5","[c]","[c]"
"In post","2023","Human Resources","Cabinet Office","Commercial","5","5","[c]","[c]"
"In post","2023","Human Resources","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Cabinet Office","Digital, Data and Technology","40","40","41010","37580"
"In post","2023","Human Resources","Cabinet Office","Finance","10","10","[c]","[c]"
"In post","2023","Human Resources","Cabinet Office","Human Resources","715","675","40250","36680"
"In post","2023","Human Resources","Cabinet Office","Policy","20","20","49670","46580"
"In post","2023","Human Resources","Cabinet Office","Project Delivery","15","15","44890","45920"
"In post","2023","Human Resources","Cabinet Office","Property","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Cabinet Office","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Cabinet Office","Unknown","145","135","45370","38460"
"In post","2023","Human Resources","Chancellor's other departments","Human Resources","15","15","46560","45080"
"In post","2023","Human Resources","Charity Commission","Human Resources","20","20","37160","30170"
"In post","2023","Human Resources","Competition and Markets Authority","Human Resources","35","35","50290","45000"
"In post","2023","Human Resources","Department for Business, Energy and Industrial Strategy","Human Resources","390","370","42640","40680"
"In post","2023","Human Resources","Department for Business, Energy and Industrial Strategy","Operational Delivery","10","10","51050","47960"
"In post","2023","Human Resources","Department for Business, Energy and Industrial Strategy","Policy","10","10","55200","55680"
"In post","2023","Human Resources","Department for Business, Energy and Industrial Strategy","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","75","70","44580","37120"
"In post","2023","Human Resources","Department for Education","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Education","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Education","Human Resources","180","175","39450","36000"
"In post","2023","Human Resources","Department for Education","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Education","Policy","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Education","Project Delivery","10","10","53210","51750"
"In post","2023","Human Resources","Department for Education","Property","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Education","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Environment, Food and Rural Affairs","Human Resources","310","295","44360","40410"
"In post","2023","Human Resources","Department for International Trade","Human Resources","130","125","44950","41550"
"In post","2023","Human Resources","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Levelling Up, Housing and Communities","Human Resources","100","100","42710","37280"
"In post","2023","Human Resources","Department for Transport","Communications","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Transport","Human Resources","405","385","38250","33850"
"In post","2023","Human Resources","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Transport","Project Delivery","15","15","47520","50340"
"In post","2023","Human Resources","Department for Transport","Unknown","25","25","42790","39430"
"In post","2023","Human Resources","Department for Work and Pensions","Human Resources","705","665","42000","38470"
"In post","2023","Human Resources","Department for Work and Pensions","Operational Delivery","980","915","32330","28120"
"In post","2023","Human Resources","Department for Work and Pensions","Security","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Human Resources","285","275","43200","37060"
"In post","2023","Human Resources","Department of Health and Social Care","Operational Delivery","5","5","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Unknown","30","30","36190","34190"
"In post","2023","Human Resources","Estyn","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Human Resources","45","40","41340","38100"
"In post","2023","Human Resources","Food Standards Agency","Planning","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Foreign, Commonwealth and Development Office","Human Resources","380","365","47190","40810"
"In post","2023","Human Resources","HM Land Registry","Human Resources","100","95","40250","37190"
"In post","2023","Human Resources","HM Revenue and Customs","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Human Resources","975","915","42590","39020"
"In post","2023","Human Resources","HM Revenue and Customs","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Operational Delivery","245","235","34860","34400"
"In post","2023","Human Resources","HM Revenue and Customs","Tax","210","195","37930","35000"
"In post","2023","Human Resources","HM Revenue and Customs","Unknown","185","180","47110","42140"
"In post","2023","Human Resources","HM Treasury","Human Resources","115","110","43920","42830"
"In post","2023","Human Resources","HM Treasury","Knowledge and Information Management","15","15","39430","35710"
"In post","2023","Human Resources","Home Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Human Resources","425","410","45640","39750"
"In post","2023","Human Resources","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Other","20","20","33380","31670"
"In post","2023","Human Resources","Home Office","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Project Delivery","25","25","49920","47630"
"In post","2023","Human Resources","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Ministry of Defence","Human Resources","4315","4180","35960","33830"
"In post","2023","Human Resources","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Ministry of Justice","Human Resources","1325","1285","41690","37680"
"In post","2023","Human Resources","Ministry of Justice","Operational Delivery","70","70","35930","35770"
"In post","2023","Human Resources","Ministry of Justice","Unknown","15","10","32730","35030"
"In post","2023","Human Resources","National Crime Agency","Human Resources","190","180","42610","39780"
"In post","2023","Human Resources","Northern Ireland Office","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Human Resources","65","65","40800","33130"
"In post","2023","Human Resources","Office for Standards in Education, Children's Services and Skills","Other","10","10","32170","27140"
"In post","2023","Human Resources","Office of Gas and Electricity Markets","Human Resources","50","50","43010","42210"
"In post","2023","Human Resources","Office of Qualifications and Examinations Regulation","Human Resources","10","10","42570","41040"
"In post","2023","Human Resources","Office of Rail and Road","Human Resources","10","10","46210","48660"
"In post","2023","Human Resources","Office of the Secretary of State for Wales","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Scottish Government","Human Resources","270","255","38810","37060"
"In post","2023","Human Resources","Scottish Government","Other","15","15","42300","42590"
"In post","2023","Human Resources","The National Archives","Human Resources","15","15","35260","30380"
"In post","2023","Human Resources","UK Export Finance","Human Resources","35","30","49810","42900"
"In post","2023","Human Resources","UK Statistics Authority","Human Resources","210","190","36560","31660"
"In post","2023","Human Resources","UK Supreme Court","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Water Services Regulation Authority","Human Resources","15","10","43740","41340"
"In post","2023","Human Resources","Welsh Government","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Department for Business, Energy and Industrial Strategy","Internal Audit","10","10","41050","40440"
"In post","2023","Internal Audit","Department for Education","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Department for Transport","Internal Audit","20","20","39080","34530"
"In post","2023","Internal Audit","Food Standards Agency","Internal Audit","10","10","42380","38670"
"In post","2023","Internal Audit","Foreign, Commonwealth and Development Office","Internal Audit","80","80","44830","41660"
"In post","2023","Internal Audit","HM Land Registry","Internal Audit","10","10","[c]","[c]"
"In post","2023","Internal Audit","HM Revenue and Customs","Internal Audit","60","55","50030","44930"
"In post","2023","Internal Audit","HM Revenue and Customs","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","HM Treasury","Internal Audit","350","330","51790","49880"
"In post","2023","Internal Audit","Ministry of Defence","Internal Audit","115","110","38270","34500"
"In post","2023","Internal Audit","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Ministry of Justice","Internal Audit","60","60","51710","53200"
"In post","2023","Internal Audit","Scottish Government","Internal Audit","10","5","[c]","[c]"
"In post","2023","Internal Audit","UK Export Finance","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","UK Statistics Authority","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Communications","10","10","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Finance","80","75","25090","24480"
"In post","2023","Legal","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Internal Audit","5","5","[c]","[c]"
"In post","2023","Legal","Attorney General's Departments","Knowledge and Information Management","25","25","50210","52880"
"In post","2023","Legal","Attorney General's Departments","Legal","5605","5215","57710","56450"
"In post","2023","Legal","Attorney General's Departments","Operational Delivery","3565","3330","28340","26900"
"In post","2023","Legal","Attorney General's Departments","Other","20","20","41590","28850"
"In post","2023","Legal","Attorney General's Departments","Policy","65","65","52250","52400"
"In post","2023","Legal","Attorney General's Departments","Project Delivery","35","35","40390","32660"
"In post","2023","Legal","Attorney General's Departments","Property","20","20","32720","32830"
"In post","2023","Legal","Attorney General's Departments","Security","15","15","32410","32660"
"In post","2023","Legal","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Cabinet Office","Legal","50","50","86900","81600"
"In post","2023","Legal","Cabinet Office","Unknown","10","10","[c]","[c]"
"In post","2023","Legal","Charity Commission","Legal","25","25","58530","55820"
"In post","2023","Legal","Competition and Markets Authority","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2023","Legal","Competition and Markets Authority","Legal","140","135","72530","73510"
"In post","2023","Legal","Competition and Markets Authority","Policy","20","20","64950","59480"
"In post","2023","Legal","Department for Business, Energy and Industrial Strategy","Legal","125","115","50520","46890"
"In post","2023","Legal","Department for Education","Legal","70","65","55340","60750"
"In post","2023","Legal","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Department for Transport","Legal","5","5","[c]","[c]"
"In post","2023","Legal","Department for Transport","Policy","10","10","38240","33850"
"In post","2023","Legal","Department for Work and Pensions","Knowledge and Information Management","60","55","31340","28120"
"In post","2023","Legal","Department for Work and Pensions","Legal","30","30","55130","57570"
"In post","2023","Legal","Department for Work and Pensions","Operational Delivery","10","10","31890","23500"
"In post","2023","Legal","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Department of Health and Social Care","Legal","40","40","45820","41480"
"In post","2023","Legal","Department of Health and Social Care","Operational Delivery","10","5","[c]","[c]"
"In post","2023","Legal","Department of Health and Social Care","Other","40","40","54580","52720"
"In post","2023","Legal","Department of Health and Social Care","Policy","20","20","51980","46580"
"In post","2023","Legal","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Food Standards Agency","Legal","25","25","55240","58530"
"In post","2023","Legal","Foreign, Commonwealth and Development Office","Knowledge and Information Management","70","50","50710","57910"
"In post","2023","Legal","Foreign, Commonwealth and Development Office","Legal","105","100","61310","65730"
"In post","2023","Legal","HM Land Registry","Legal","285","260","50640","56190"
"In post","2023","Legal","HM Revenue and Customs","Legal","520","495","52740","52600"
"In post","2023","Legal","HM Revenue and Customs","Operational Delivery","430","390","30740","28130"
"In post","2023","Legal","HM Revenue and Customs","Other","25","20","69040","71300"
"In post","2023","Legal","HM Revenue and Customs","Tax","340","320","44560","42140"
"In post","2023","Legal","HM Revenue and Customs","Unknown","205","200","50740","45170"
"In post","2023","Legal","HM Treasury","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Defence","Legal","45","40","63970","68400"
"In post","2023","Legal","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Justice","Legal","95","90","35180","31270"
"In post","2023","Legal","Ministry of Justice","Operational Delivery","30","25","30230","29660"
"In post","2023","Legal","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Legal","National Crime Agency","Legal","50","50","56480","63040"
"In post","2023","Legal","Office for Standards in Education, Children's Services and Skills","Legal","20","15","65420","64680"
"In post","2023","Legal","Office of Gas and Electricity Markets","Legal","95","95","62710","60310"
"In post","2023","Legal","Office of Qualifications and Examinations Regulation","Legal","15","15","59270","57900"
"In post","2023","Legal","Office of Rail and Road","Legal","15","15","64980","63730"
"In post","2023","Legal","Scottish Government","Legal","760","720","61050","55990"
"In post","2023","Legal","Scottish Government","Policy","15","10","56410","56610"
"In post","2023","Legal","The National Archives","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Export Finance","Legal","40","40","66110","76120"
"In post","2023","Legal","UK Supreme Court","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Supreme Court","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Supreme Court","Legal","10","10","41760","37230"
"In post","2023","Legal","UK Supreme Court","Operational Delivery","20","20","38530","30600"
"In post","2023","Legal","UK Supreme Court","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Water Services Regulation Authority","Legal","15","15","74120","74000"
"In post","2023","Legal","Welsh Government","Legal","[c]","[c]","[c]","[c]"
"In post","2023","No function","Attorney General's Departments","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","No function","Attorney General's Departments","Intelligence Analysis","10","10","[c]","[c]"
"In post","2023","No function","Attorney General's Departments","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","No function","Attorney General's Departments","Other","30","25","39380","29770"
"In post","2023","No function","Attorney General's Departments","Policy","10","10","61420","59320"
"In post","2023","No function","Cabinet Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","No function","Cabinet Office","Communications","30","30","49280","50280"
"In post","2023","No function","Cabinet Office","Digital, Data and Technology","130","125","53360","55960"
"In post","2023","No function","Cabinet Office","Economics","15","15","65610","65790"
"In post","2023","No function","Cabinet Office","Finance","25","25","41380","36680"
"In post","2023","No function","Cabinet Office","Human Resources","40","40","53420","51290"
"In post","2023","No function","Cabinet Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","No function","Cabinet Office","Knowledge and Information Management","40","40","40330","35440"
"In post","2023","No function","Cabinet Office","Legal","15","15","61590","66530"
"In post","2023","No function","Cabinet Office","Operational Delivery","175","170","42260","40620"
"In post","2023","No function","Cabinet Office","Policy","260","255","52220","55790"
"In post","2023","No function","Cabinet Office","Project Delivery","15","15","51350","56370"
"In post","2023","No function","Cabinet Office","Security","110","110","53580","56430"
"In post","2023","No function","Cabinet Office","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","No function","Cabinet Office","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","No function","Cabinet Office","Unknown","1105","1090","51450","55790"
"In post","2023","No function","Chancellor's other departments","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","No function","Chancellor's other departments","Operational Delivery","5","5","[c]","[c]"
"In post","2023","No function","Chancellor's other departments","Other","50","50","57350","45000"
"In post","2023","No function","Chancellor's other departments","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","No function","Charity Commission","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","No function","Charity Commission","Operational Delivery","325","310","33090","30170"
"In post","2023","No function","Charity Commission","Policy","15","15","42190","38800"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Commercial","5","5","[c]","[c]"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Communications","10","10","[c]","[c]"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Economics","100","95","59240","59370"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Finance","10","10","[c]","[c]"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Human Resources","5","5","[c]","[c]"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","International Trade","10","10","[c]","[c]"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","15","15","37840","31950"
