"Status","Year","Organisation","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","National Crime Agency","South West (England)","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","South West (England)","Gloucestershire CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","National Crime Agency","South West (England)","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","South West (England)","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","South West (England)","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","South West (England)","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","Unknown","Heterosexual / straight","70","65","47650","47380"
"In post","2023","National Crime Agency","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","Unknown","Unknown","25","25","[c]","[c]"
"In post","2023","National Crime Agency","Wales","Bridgend and Neath Port Talbot","Heterosexual / straight","50","50","42950","39540"
"In post","2023","National Crime Agency","Wales","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Wales","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Wales","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","West Midlands (England)","Birmingham","Heterosexual / straight","370","355","40880","38640"
"In post","2023","National Crime Agency","West Midlands (England)","Birmingham","LGBO","15","15","[c]","[c]"
"In post","2023","National Crime Agency","West Midlands (England)","Birmingham","Undeclared","25","25","[c]","[c]"
"In post","2023","National Crime Agency","West Midlands (England)","Birmingham","Unknown","40","40","42150","42110"
"In post","2023","National Crime Agency","West Midlands (England)","Coventry","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","National Crime Agency","West Midlands (England)","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","West Midlands (England)","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","West Midlands (England)","Coventry","Unknown","10","5","[c]","[c]"
"In post","2023","National Crime Agency","West Midlands (England)","Staffordshire CC","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","National Crime Agency","West Midlands (England)","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","West Midlands (England)","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","West Midlands (England)","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Yorkshire and The Humber","North Yorkshire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Yorkshire and The Humber","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Yorkshire and The Humber","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Yorkshire and The Humber","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Yorkshire and The Humber","Sheffield","Heterosexual / straight","60","60","38700","36270"
"In post","2023","National Crime Agency","Yorkshire and The Humber","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Yorkshire and The Humber","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Yorkshire and The Humber","Sheffield","Unknown","15","15","[c]","[c]"
"In post","2023","National Crime Agency","Yorkshire and The Humber","Wakefield","Heterosexual / straight","120","120","41970","39480"
"In post","2023","National Crime Agency","Yorkshire and The Humber","Wakefield","LGBO","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Yorkshire and The Humber","Wakefield","Undeclared","10","10","[c]","[c]"
"In post","2023","National Crime Agency","Yorkshire and The Humber","Wakefield","Unknown","25","25","[c]","[c]"
"In post","2023","National Infrastructure Commission","London","Camden and City of London","Heterosexual / straight","40","40","57190","54620"
"In post","2023","National Infrastructure Commission","London","Camden and City of London","LGBO","5","5","[c]","[c]"
"In post","2023","National Infrastructure Commission","London","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Infrastructure Commission","Yorkshire and The Humber","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","National Infrastructure Commission","Yorkshire and The Humber","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Records of Scotland","Scotland","City of Edinburgh","Heterosexual / straight","175","170","42710","38330"
"In post","2023","National Records of Scotland","Scotland","City of Edinburgh","LGBO","20","20","[c]","[c]"
"In post","2023","National Records of Scotland","Scotland","City of Edinburgh","Undeclared","15","15","[c]","[c]"
"In post","2023","National Records of Scotland","Scotland","City of Edinburgh","Unknown","230","215","35090","29940"
"In post","2023","National Records of Scotland","Scotland","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","National Records of Scotland","Scotland","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Records of Scotland","Scotland","Dumfries and Galloway","Unknown","15","10","[c]","[c]"
"In post","2023","National Records of Scotland","Scotland","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","National Records of Scotland","Scotland","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Records of Scotland","Scotland","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","National Records of Scotland","Scotland","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Savings and Investments","London","Westminster","Heterosexual / straight","100","95","53300","48470"
"In post","2023","National Savings and Investments","London","Westminster","LGBO","5","5","[c]","[c]"
"In post","2023","National Savings and Investments","London","Westminster","Undeclared","45","45","59340","53640"
"In post","2023","National Savings and Investments","North East (England)","Durham","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","National Savings and Investments","North East (England)","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Savings and Investments","North East (England)","Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Savings and Investments","North West (England)","Mid Lancashire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","National Savings and Investments","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Savings and Investments","North West (England)","Mid Lancashire","Undeclared","5","5","[c]","[c]"
"In post","2023","National Savings and Investments","Scotland","Glasgow City","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","National Savings and Investments","Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Savings and Investments","Scotland","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","Westminster","Heterosexual / straight","50","50","55670","55720"
"In post","2023","Northern Ireland Office","London","Westminster","LGBO","10","10","[c]","[c]"
"In post","2023","Northern Ireland Office","London","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","Westminster","Unknown","25","25","[c]","[c]"
"In post","2023","Northern Ireland Office","Northern Ireland","Belfast","Heterosexual / straight","50","50","38800","37680"
"In post","2023","Northern Ireland Office","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Northern Ireland","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Northern Ireland","Belfast","Unknown","20","20","[c]","[c]"
"In post","2023","Office for Budget Responsibility","London","Westminster","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Office for Budget Responsibility","London","Westminster","LGBO","5","5","[c]","[c]"
"In post","2023","Office for Budget Responsibility","London","Westminster","Undeclared","5","5","[c]","[c]"
"In post","2023","Office for Budget Responsibility","London","Westminster","Unknown","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire CC and Rutland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Lincolnshire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","North Northamptonshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","North Nottinghamshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Nottingham","Heterosexual / straight","80","75","36360","32800"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Nottingham","LGBO","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Nottingham","Undeclared","10","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Nottingham","Unknown","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South Nottinghamshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South and West Derbyshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","West Northamptonshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Bedford","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Breckland and South Norfolk","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Cambridgeshire CC","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Central Bedfordshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Essex Haven Gateway","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Essex Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Hertfordshire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Suffolk CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","West Essex","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","West Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Barking & Dagenham and Havering","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Barnet","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Barnet","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Bromley","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Bromley","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Croydon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Ealing","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Enfield","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Hackney and Newham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Haringey and Islington","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Harrow and Hillingdon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Hounslow and Richmond upon Thames","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Lambeth","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Lewisham and Southwark","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Redbridge and Waltham Forest","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Westminster","Heterosexual / straight","175","170","50740","44050"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Westminster","LGBO","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Westminster","Undeclared","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Westminster","Unknown","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","Durham","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","Northumberland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","Sunderland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","Tyneside","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Chorley and West Lancashire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","East Cumbria","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","East Merseyside","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester North East","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester North West","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester South East","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
