"Status","Year","Age","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","No function","Communications","London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Digital, Data and Technology","London","15","[c]","50110","49780"
"Leaver CS","2023","30-39","No function","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Economics","London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Geography","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Intelligence Analysis","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Intelligence Analysis","London","20","[c]","37960","37840"
"Leaver CS","2023","30-39","No function","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","International Trade","London","30","[c]","47220","51710"
"Leaver CS","2023","30-39","No function","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Legal","London","10","[c]","41450","39530"
"Leaver CS","2023","30-39","No function","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Medicine","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Medicine","East of England","10","[c]","46970","34460"
"Leaver CS","2023","30-39","No function","Medicine","London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Medicine","South East (England)","25","[c]","44990","42430"
"Leaver CS","2023","30-39","No function","Medicine","South West (England)","25","[c]","37080","34930"
"Leaver CS","2023","30-39","No function","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Medicine","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Operational Delivery","East Midlands (England)","295","[c]","25750","25610"
"Leaver CS","2023","30-39","No function","Operational Delivery","East of England","355","[c]","26670","27570"
"Leaver CS","2023","30-39","No function","Operational Delivery","London","820","[c]","35890","32330"
"Leaver CS","2023","30-39","No function","Operational Delivery","North East (England)","230","[c]","24770","21780"
"Leaver CS","2023","30-39","No function","Operational Delivery","North West (England)","590","[c]","25830","22400"
"Leaver CS","2023","30-39","No function","Operational Delivery","Northern Ireland","35","[c]","25120","22400"
"Leaver CS","2023","30-39","No function","Operational Delivery","Scotland","270","[c]","27650","26750"
"Leaver CS","2023","30-39","No function","Operational Delivery","South East (England)","510","[c]","28770","27570"
"Leaver CS","2023","30-39","No function","Operational Delivery","South West (England)","295","[c]","27770","27570"
"Leaver CS","2023","30-39","No function","Operational Delivery","Unknown","20","[c]","26190","27570"
"Leaver CS","2023","30-39","No function","Operational Delivery","Wales","320","[c]","24600","22500"
"Leaver CS","2023","30-39","No function","Operational Delivery","West Midlands (England)","355","[c]","26870","27570"
"Leaver CS","2023","30-39","No function","Operational Delivery","Yorkshire and The Humber","405","[c]","29990","27570"
"Leaver CS","2023","30-39","No function","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Other","London","30","[c]","39660","35350"
"Leaver CS","2023","30-39","No function","Other","Scotland","10","[c]","30100","23810"
"Leaver CS","2023","30-39","No function","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Other","South West (England)","25","[c]","34620","31040"
"Leaver CS","2023","30-39","No function","Other","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Planning","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Planning","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Policy","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Policy","London","385","[c]","50690","53380"
"Leaver CS","2023","30-39","No function","Policy","North East (England)","15","[c]","46790","43550"
"Leaver CS","2023","30-39","No function","Policy","North West (England)","10","[c]","35260","32310"
"Leaver CS","2023","30-39","No function","Policy","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Policy","South East (England)","15","[c]","44200","40570"
"Leaver CS","2023","30-39","No function","Policy","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Policy","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Policy","West Midlands (England)","20","[c]","37680","36390"
"Leaver CS","2023","30-39","No function","Policy","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Project Delivery","London","15","[c]","48940","44180"
"Leaver CS","2023","30-39","No function","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Psychology","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Psychology","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Psychology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Psychology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Psychology","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Science and Engineering","East Midlands (England)","15","[c]","37290","40080"
"Leaver CS","2023","30-39","No function","Science and Engineering","East of England","10","[c]","37230","39350"
"Leaver CS","2023","30-39","No function","Science and Engineering","London","35","[c]","41880","40320"
"Leaver CS","2023","30-39","No function","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Science and Engineering","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Science and Engineering","Scotland","10","[c]","37280","35160"
"Leaver CS","2023","30-39","No function","Science and Engineering","South East (England)","10","[c]","36440","37880"
"Leaver CS","2023","30-39","No function","Science and Engineering","South West (England)","65","[c]","37620","37010"
"Leaver CS","2023","30-39","No function","Science and Engineering","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Science and Engineering","West Midlands (England)","10","[c]","36030","35910"
"Leaver CS","2023","30-39","No function","Science and Engineering","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Tax","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Tax","London","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Tax","North East (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Tax","North West (England)","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Tax","Scotland","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Tax","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Tax","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Tax","Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Tax","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Tax","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Unknown","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Unknown","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Unknown","London","130","[c]","50810","50030"
"Leaver CS","2023","30-39","No function","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Unknown","North West (England)","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Unknown","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Unknown","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Unknown","Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Unknown","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Unknown","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Operational Delivery","South West (England)","10","[c]","38030","41200"
"Leaver CS","2023","30-39","Project Delivery","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Project Delivery","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Project Delivery","London","70","[c]","48140","45470"
"Leaver CS","2023","30-39","Project Delivery","Project Delivery","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Project Delivery","North West (England)","10","[c]","40820","38630"
"Leaver CS","2023","30-39","Project Delivery","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Project Delivery","South East (England)","15","[c]","38310","39950"
"Leaver CS","2023","30-39","Project Delivery","Project Delivery","South West (England)","95","[c]","41260","40270"
"Leaver CS","2023","30-39","Project Delivery","Project Delivery","Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Project Delivery","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Project Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Science and Engineering","South West (England)","15","[c]","36950","32910"
"Leaver CS","2023","30-39","Project Delivery","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Tax","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Tax","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Unknown","London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Operational Delivery","North East (England)","10","[c]","22240","22520"
"Leaver CS","2023","30-39","Property","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Other","Scotland","10","[c]","34420","29890"
"Leaver CS","2023","30-39","Property","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Property","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Property","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Property","London","15","[c]","49230","48790"
"Leaver CS","2023","30-39","Property","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Property","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Property","South West (England)","10","[c]","31530","33000"
"Leaver CS","2023","30-39","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Property","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Security","East of England","10","[c]","32400","27500"
"Leaver CS","2023","30-39","Security","Security","London","15","[c]","34990","35350"
"Leaver CS","2023","30-39","Security","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Security","Scotland","10","[c]","26930","22460"
"Leaver CS","2023","30-39","Security","Security","South East (England)","35","[c]","33000","30890"
"Leaver CS","2023","30-39","Security","Security","South West (England)","20","[c]","27690","27500"
"Leaver CS","2023","30-39","Security","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Security","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Security","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Unknown","London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Unknown","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Economics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Medicine","London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Operational Delivery","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Other","London","10","[c]","42800","41010"
"Leaver CS","2023","30-39","Unknown","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Other","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Other","Unknown","45","[c]","40080","38090"
"Leaver CS","2023","30-39","Unknown","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Planning","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Policy","London","20","[c]","50830","52850"
"Leaver CS","2023","30-39","Unknown","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Policy","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Policy","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Science and Engineering","East of England","10","[c]","38200","40940"
"Leaver CS","2023","30-39","Unknown","Science and Engineering","London","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","London","155","[c]","48420","46250"
"Leaver CS","2023","30-39","Unknown","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Scotland","255","[c]","36690","33520"
"Leaver CS","2023","30-39","Unknown","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Geography","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
