"Status","Year","Age","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Communications","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Westminster","30","[c]","55380","56260"
"Leaver Dept.","2023","40-49","Counter Fraud","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Hackney and Newham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Leeds","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Redbridge and Waltham Forest","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Tyneside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Debt","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Blackpool","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Bristol, City of","15","[c]","50660","52630"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Coventry","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Croydon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Leeds","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Sheffield","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Swansea","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Tyneside","15","[c]","38900","36320"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Westminster","35","[c]","59930","59060"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data & Technology","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Birmingham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Blackpool","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Manchester","10","[c]","52040","45130"
"Leaver Dept.","2023","40-49","Finance","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Sheffield","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Tyneside","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Westminster","25","[c]","60420","63410"
"Leaver Dept.","2023","40-49","Finance","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Bristol, City of","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Leeds","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Swansea","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Tyneside","10","[c]","28280","27100"
"Leaver Dept.","2023","40-49","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Westminster","25","[c]","60750","61610"
"Leaver Dept.","2023","40-49","Human Resources","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","York","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Westminster","30","[c]","57240","56820"
"Leaver Dept.","2023","40-49","Legal","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Angus and Dundee City","30","[c]","24110","21690"
"Leaver Dept.","2023","40-49","No function","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Barnsley, Doncaster and Rotherham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Belfast","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Birmingham","70","[c]","34390","30810"
"Leaver Dept.","2023","40-49","No function","Blackburn with Darwen","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Blackpool","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Bradford","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Bristol, City of","30","[c]","38890","34170"
"Leaver Dept.","2023","40-49","No function","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Calderdale and Kirklees","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Camden and City of London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Cardiff and Vale of Glamorgan","40","[c]","34720","31270"
"Leaver Dept.","2023","40-49","No function","Central Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Central Valleys","10","[c]","29910","28120"
"Leaver Dept.","2023","40-49","No function","Cheshire East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","City of Edinburgh","20","[c]","32170","27570"
"Leaver Dept.","2023","40-49","No function","Clackmannanshire and Fife","10","[c]","25280","24820"
"Leaver Dept.","2023","40-49","No function","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Coventry","15","[c]","55520","48930"
"Leaver Dept.","2023","40-49","No function","Croydon","30","[c]","45020","36180"
"Leaver Dept.","2023","40-49","No function","Darlington","10","[c]","43360","37740"
"Leaver Dept.","2023","40-49","No function","Derby","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Devon CC","15","[c]","25950","23440"
"Leaver Dept.","2023","40-49","No function","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Dudley","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Durham","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","East Derbyshire","[c]","[c]","[c]","[c]"
