"Status","Year","Disability","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","East Riding of Yorkshire","Outside London","Male","125","115","33470","32920"
"In post","2023","Undeclared","East Surrey","Outside London","Female","60","55","35660","34680"
"In post","2023","Undeclared","East Surrey","Outside London","Male","70","65","34890","36010"
"In post","2023","Undeclared","East Sussex CC","Outside London","Female","60","50","28320","27880"
"In post","2023","Undeclared","East Sussex CC","Outside London","Male","60","55","33880","31700"
"In post","2023","Undeclared","Enfield","London","Female","10","5","[c]","[c]"
"In post","2023","Undeclared","Enfield","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Essex Haven Gateway","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Essex Haven Gateway","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Undeclared","Essex Thames Gateway","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Undeclared","Essex Thames Gateway","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Falkirk","Outside London","Female","45","35","25600","21690"
"In post","2023","Undeclared","Falkirk","Outside London","Male","20","15","[c]","[c]"
"In post","2023","Undeclared","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Flintshire and Wrexham","Outside London","Female","65","60","29340","28120"
"In post","2023","Undeclared","Flintshire and Wrexham","Outside London","Male","160","155","31170","30060"
"In post","2023","Undeclared","Glasgow City","Outside London","Female","315","280","31700","28120"
"In post","2023","Undeclared","Glasgow City","Outside London","Male","260","255","33620","28130"
"In post","2023","Undeclared","Gloucestershire CC","Outside London","Female","50","45","33500","28080"
"In post","2023","Undeclared","Gloucestershire CC","Outside London","Male","45","40","34170","28090"
"In post","2023","Undeclared","Greater Manchester North East","Outside London","Female","50","45","32400","28680"
"In post","2023","Undeclared","Greater Manchester North East","Outside London","Male","55","50","32340","32490"
"In post","2023","Undeclared","Greater Manchester North West","Outside London","Female","65","60","27050","23750"
"In post","2023","Undeclared","Greater Manchester North West","Outside London","Male","70","70","29230","28120"
"In post","2023","Undeclared","Greater Manchester South East","Outside London","Female","35","30","24990","21780"
"In post","2023","Undeclared","Greater Manchester South East","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Undeclared","Greater Manchester South West","Outside London","Female","170","155","35910","34290"
"In post","2023","Undeclared","Greater Manchester South West","Outside London","Male","250","245","36510","34700"
"In post","2023","Undeclared","Gwent Valleys","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Undeclared","Gwent Valleys","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Gwynedd","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Undeclared","Gwynedd","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Undeclared","Hackney and Newham","London","Female","165","150","42920","39300"
"In post","2023","Undeclared","Hackney and Newham","London","Male","195","190","46630","39790"
"In post","2023","Undeclared","Haringey and Islington","London","Female","60","55","33340","32520"
"In post","2023","Undeclared","Haringey and Islington","London","Male","65","60","33320","32920"
"In post","2023","Undeclared","Harrow and Hillingdon","London","Female","80","70","36240","31890"
"In post","2023","Undeclared","Harrow and Hillingdon","London","Male","115","110","34470","31950"
"In post","2023","Undeclared","Hartlepool and Stockton-on-Tees","Outside London","Female","45","40","29860","28120"
"In post","2023","Undeclared","Hartlepool and Stockton-on-Tees","Outside London","Male","65","65","34230","32920"
"In post","2023","Undeclared","Heart of Essex","Outside London","Female","35","35","30580","28960"
"In post","2023","Undeclared","Heart of Essex","Outside London","Male","35","35","36410","32690"
"In post","2023","Undeclared","Herefordshire, County of","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Herefordshire, County of","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Hertfordshire CC","Outside London","Female","75","70","36080","31580"
"In post","2023","Undeclared","Hertfordshire CC","Outside London","Male","60","55","37790","34060"
"In post","2023","Undeclared","Hounslow and Richmond upon Thames","London","Female","75","65","33650","32030"
"In post","2023","Undeclared","Hounslow and Richmond upon Thames","London","Male","95","90","39560","36920"
"In post","2023","Undeclared","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","15","10","[c]","[c]"
"In post","2023","Undeclared","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Isle of Anglesey","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Isle of Anglesey","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Isle of Wight","Outside London","Female","45","40","29320","28120"
"In post","2023","Undeclared","Isle of Wight","Outside London","Male","120","110","32070","32920"
"In post","2023","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","London","Female","25","25","[c]","[c]"
"In post","2023","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","London","Male","40","40","37390","35590"
"In post","2023","Undeclared","Kent Thames Gateway","Outside London","Female","85","80","30780","31280"
"In post","2023","Undeclared","Kent Thames Gateway","Outside London","Male","105","100","33860","32920"
"In post","2023","Undeclared","Kingston upon Hull, City of","Outside London","Female","55","50","33340","31360"
"In post","2023","Undeclared","Kingston upon Hull, City of","Outside London","Male","95","90","32240","32920"
"In post","2023","Undeclared","Lambeth","London","Female","55","55","34290","32520"
"In post","2023","Undeclared","Lambeth","London","Male","40","35","36480","35590"
"In post","2023","Undeclared","Lancaster and Wyre","Outside London","Female","65","60","29750","27460"
"In post","2023","Undeclared","Lancaster and Wyre","Outside London","Male","35","35","29360","32920"
"In post","2023","Undeclared","Leeds","Outside London","Female","350","325","36470","32920"
"In post","2023","Undeclared","Leeds","Outside London","Male","375","360","38530","35000"
"In post","2023","Undeclared","Leicester","Outside London","Female","65","55","26770","25130"
"In post","2023","Undeclared","Leicester","Outside London","Male","60","60","30130","28120"
"In post","2023","Undeclared","Leicestershire CC and Rutland","Outside London","Female","85","75","29860","28120"
"In post","2023","Undeclared","Leicestershire CC and Rutland","Outside London","Male","105","100","34130","32920"
"In post","2023","Undeclared","Lewisham and Southwark","London","Female","50","45","34880","32520"
"In post","2023","Undeclared","Lewisham and Southwark","London","Male","30","25","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire CC","Outside London","Female","100","90","29410","27470"
"In post","2023","Undeclared","Lincolnshire CC","Outside London","Male","150","140","32770","32060"
"In post","2023","Undeclared","Lisburn and Castlereagh","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Lisburn and Castlereagh","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Undeclared","Liverpool","Outside London","Female","285","255","32230","28120"
"In post","2023","Undeclared","Liverpool","Outside London","Male","325","305","34500","32920"
"In post","2023","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Luton","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Luton","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Manchester","Outside London","Female","250","235","33970","31880"
"In post","2023","Undeclared","Manchester","Outside London","Male","260","245","37560","34110"
"In post","2023","Undeclared","Medway","Outside London","Female","65","60","31300","31280"
"In post","2023","Undeclared","Medway","Outside London","Male","40","40","32800","32920"
"In post","2023","Undeclared","Merton, Kingston upon Thames and Sutton","London","Female","20","20","[c]","[c]"
"In post","2023","Undeclared","Merton, Kingston upon Thames and Sutton","London","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Mid Kent","Outside London","Female","30","30","35730","32150"
"In post","2023","Undeclared","Mid Kent","Outside London","Male","40","40","38900","34170"
"In post","2023","Undeclared","Mid Lancashire","Outside London","Female","200","175","29890","28080"
"In post","2023","Undeclared","Mid Lancashire","Outside London","Male","185","170","31030","28120"
"In post","2023","Undeclared","Mid Ulster","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mid Ulster","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mid and East Antrim","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mid and East Antrim","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Milton Keynes","Outside London","Female","45","40","33200","30080"
"In post","2023","Undeclared","Milton Keynes","Outside London","Male","65","65","38410","38090"
"In post","2023","Undeclared","Monmouthshire and Newport","Outside London","Female","65","60","34620","31060"
"In post","2023","Undeclared","Monmouthshire and Newport","Outside London","Male","55","50","39180","33700"
"In post","2023","Undeclared","Na h-Eileanan Siar","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Na h-Eileanan Siar","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Newry, Mourne and Down","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Newry, Mourne and Down","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","North Hampshire","Outside London","Female","35","30","33100","27470"
"In post","2023","Undeclared","North Hampshire","Outside London","Male","40","40","39760","33990"
"In post","2023","Undeclared","North Lanarkshire","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Undeclared","North Lanarkshire","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Undeclared","North Northamptonshire","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Undeclared","North Northamptonshire","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","North Nottinghamshire","Outside London","Female","40","35","31690","28120"
"In post","2023","Undeclared","North Nottinghamshire","Outside London","Male","50","45","31870","32920"
"In post","2023","Undeclared","North Yorkshire CC","Outside London","Female","65","60","33520","28120"
"In post","2023","Undeclared","North Yorkshire CC","Outside London","Male","85","85","34620","30400"
"In post","2023","Undeclared","North and North East Lincolnshire","Outside London","Female","30","25","29100","28120"
"In post","2023","Undeclared","North and North East Lincolnshire","Outside London","Male","15","10","[c]","[c]"
"In post","2023","Undeclared","North and West Norfolk","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Undeclared","North and West Norfolk","Outside London","Male","25","20","[c]","[c]"
"In post","2023","Undeclared","Northumberland","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Northumberland","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Norwich and East Norfolk","Outside London","Female","40","35","30160","27400"
"In post","2023","Undeclared","Norwich and East Norfolk","Outside London","Male","55","55","33010","28480"
"In post","2023","Undeclared","Nottingham","Outside London","Female","255","235","34810","31270"
"In post","2023","Undeclared","Nottingham","Outside London","Male","220","210","35680","32460"
"In post","2023","Undeclared","Orkney Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Orkney Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","Overseas","Female","50","50","52520","53640"
"In post","2023","Undeclared","Overseas","Overseas","Male","90","90","54900","53970"
"In post","2023","Undeclared","Oxfordshire CC","Outside London","Female","150","130","39680","35620"
"In post","2023","Undeclared","Oxfordshire CC","Outside London","Male","175","165","42450","40660"
"In post","2023","Undeclared","Perth and Kinross, and Stirling","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Perth and Kinross, and Stirling","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Peterborough","Outside London","Female","50","45","29790","27600"
"In post","2023","Undeclared","Peterborough","Outside London","Male","50","45","35550","32310"
"In post","2023","Undeclared","Plymouth","Outside London","Female","65","55","31880","29050"
"In post","2023","Undeclared","Plymouth","Outside London","Male","115","115","34990","33100"
"In post","2023","Undeclared","Portsmouth","Outside London","Female","100","90","34740","29730"
"In post","2023","Undeclared","Portsmouth","Outside London","Male","140","135","35390","34250"
"In post","2023","Undeclared","Powys","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Powys","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Undeclared","Redbridge and Waltham Forest","London","Female","40","35","30510","32520"
"In post","2023","Undeclared","Redbridge and Waltham Forest","London","Male","30","30","30890","31450"
"In post","2023","Undeclared","Sandwell","Outside London","Female","15","10","[c]","[c]"
"In post","2023","Undeclared","Sandwell","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Scottish Borders","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","Scottish Borders","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Sefton","Outside London","Female","80","70","31250","28120"
"In post","2023","Undeclared","Sefton","Outside London","Male","75","75","36670","32160"
"In post","2023","Undeclared","Sheffield","Outside London","Female","165","150","35020","32720"
"In post","2023","Undeclared","Sheffield","Outside London","Male","185","180","36920","34050"
"In post","2023","Undeclared","Shetland Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Shetland Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Shropshire","Outside London","Female","35","30","32380","32920"
"In post","2023","Undeclared","Shropshire","Outside London","Male","65","55","33040","32920"
"In post","2023","Undeclared","Solihull","Outside London","Female","35","30","32900","28120"
"In post","2023","Undeclared","Solihull","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Somerset CC","Outside London","Female","70","65","33090","31920"
"In post","2023","Undeclared","Somerset CC","Outside London","Male","85","80","34790","33540"
"In post","2023","Undeclared","South Ayrshire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","South Ayrshire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","South Hampshire","Outside London","Female","75","65","29680","25300"
"In post","2023","Undeclared","South Hampshire","Outside London","Male","85","75","31990","30200"
"In post","2023","Undeclared","South Lanarkshire","Outside London","Female","50","40","32390","26360"
"In post","2023","Undeclared","South Lanarkshire","Outside London","Male","35","30","30940","28120"
"In post","2023","Undeclared","South Nottinghamshire","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Undeclared","South Nottinghamshire","Outside London","Male","40","40","32050","31600"
"In post","2023","Undeclared","South Teesside","Outside London","Female","50","45","27170","28120"
"In post","2023","Undeclared","South Teesside","Outside London","Male","30","25","[c]","[c]"
"In post","2023","Undeclared","South West Wales","Outside London","Female","40","40","32210","28120"
"In post","2023","Undeclared","South West Wales","Outside London","Male","35","35","32490","28090"
"In post","2023","Undeclared","South and West Derbyshire","Outside London","Female","60","55","34590","32840"
"In post","2023","Undeclared","South and West Derbyshire","Outside London","Male","45","45","37000","32920"
"In post","2023","Undeclared","Southampton","Outside London","Female","40","35","32070","28120"
"In post","2023","Undeclared","Southampton","Outside London","Male","35","35","37440","33100"
"In post","2023","Undeclared","Southend-on-Sea","Outside London","Female","20","15","[c]","[c]"
"In post","2023","Undeclared","Southend-on-Sea","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Undeclared","Staffordshire CC","Outside London","Female","140","130","34040","28880"
"In post","2023","Undeclared","Staffordshire CC","Outside London","Male","205","195","34600","32920"
"In post","2023","Undeclared","Stoke-on-Trent","Outside London","Female","30","30","25000","21780"
"In post","2023","Undeclared","Stoke-on-Trent","Outside London","Male","25","20","[c]","[c]"
"In post","2023","Undeclared","Suffolk CC","Outside London","Female","145","130","31660","28950"
"In post","2023","Undeclared","Suffolk CC","Outside London","Male","175","165","33000","32920"
"In post","2023","Undeclared","Sunderland","Outside London","Female","90","70","26130","22520"
"In post","2023","Undeclared","Sunderland","Outside London","Male","65","65","28860","28120"
"In post","2023","Undeclared","Swansea","Outside London","Female","275","230","26590","22500"
"In post","2023","Undeclared","Swansea","Outside London","Male","320","295","32510","28080"
"In post","2023","Undeclared","Swindon","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Swindon","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Telford and Wrekin","Outside London","Female","60","55","35260","34170"
"In post","2023","Undeclared","Telford and Wrekin","Outside London","Male","60","55","35810","31920"
"In post","2023","Undeclared","Thurrock","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Thurrock","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","Torbay","Outside London","Female","10","5","[c]","[c]"
"In post","2023","Undeclared","Torbay","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Tower Hamlets","London","Female","205","195","49630","45290"
"In post","2023","Undeclared","Tower Hamlets","London","Male","190","190","54910","56430"
"In post","2023","Undeclared","Tyneside","Outside London","Female","380","335","31540","28120"
"In post","2023","Undeclared","Tyneside","Outside London","Male","495","475","34700","31270"
"In post","2023","Undeclared","Unknown","Unknown","Female","20","20","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","Male","30","30","36640","34170"
"In post","2023","Undeclared","Wakefield","Outside London","Female","85","75","32400","32420"
"In post","2023","Undeclared","Wakefield","Outside London","Male","85","80","34890","32920"
"In post","2023","Undeclared","Walsall","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","Walsall","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Undeclared","Wandsworth","London","Female","45","40","32450","30330"
"In post","2023","Undeclared","Wandsworth","London","Male","70","65","37510","37160"
"In post","2023","Undeclared","Warrington","Outside London","Female","65","60","30810","28120"
"In post","2023","Undeclared","Warrington","Outside London","Male","85","80","35500","32920"
"In post","2023","Undeclared","Warwickshire CC","Outside London","Female","35","35","29280","27110"
"In post","2023","Undeclared","Warwickshire CC","Outside London","Male","30","25","[c]","[c]"
"In post","2023","Undeclared","West Cumbria","Outside London","Female","40","35","26440","24910"
"In post","2023","Undeclared","West Cumbria","Outside London","Male","35","30","33560","31850"
"In post","2023","Undeclared","West Essex","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Undeclared","West Essex","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Undeclared","West Kent","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Undeclared","West Kent","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Undeclared","West Lothian","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Undeclared","West Lothian","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Northamptonshire","Outside London","Female","35","30","28280","21780"
"In post","2023","Undeclared","West Northamptonshire","Outside London","Male","35","35","31170","31270"
"In post","2023","Undeclared","West Surrey","Outside London","Female","75","70","36310","33830"
"In post","2023","Undeclared","West Surrey","Outside London","Male","80","75","38970","33830"
"In post","2023","Undeclared","West Sussex (North East)","Outside London","Female","35","30","36960","28120"
"In post","2023","Undeclared","West Sussex (North East)","Outside London","Male","35","30","36810","33160"
"In post","2023","Undeclared","West Sussex (South West)","Outside London","Female","45","40","36650","34430"
"In post","2023","Undeclared","West Sussex (South West)","Outside London","Male","70","65","36580","35000"
"In post","2023","Undeclared","Westminster","London","Female","1390","1340","49410","45960"
"In post","2023","Undeclared","Westminster","London","Male","1470","1455","52870","53550"
"In post","2023","Undeclared","Wiltshire","Outside London","Female","205","190","40500","36630"
"In post","2023","Undeclared","Wiltshire","Outside London","Male","200","195","42380","40300"
"In post","2023","Undeclared","Wirral","Outside London","Female","60","50","30300","28120"
"In post","2023","Undeclared","Wirral","Outside London","Male","30","30","28550","28120"
"In post","2023","Undeclared","Wolverhampton","Outside London","Female","40","35","26460","25830"
"In post","2023","Undeclared","Wolverhampton","Outside London","Male","25","20","[c]","[c]"
"In post","2023","Undeclared","Worcestershire CC","Outside London","Female","135","120","31070","28120"
"In post","2023","Undeclared","Worcestershire CC","Outside London","Male","155","145","33300","33170"
"In post","2023","Undeclared","York","Outside London","Female","90","85","36310","33750"
"In post","2023","Undeclared","York","Outside London","Male","100","95","37980","34320"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","Outside London","Female","315","290","33990","31770"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","Outside London","Male","325","315","36280","34730"
"In post","2023","Unknown","Angus and Dundee City","Outside London","Female","500","465","28800","26600"
"In post","2023","Unknown","Angus and Dundee City","Outside London","Male","345","335","29140","29100"
"In post","2023","Unknown","Antrim and Newtownabbey","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Antrim and Newtownabbey","Outside London","Male","50","45","26970","22130"
"In post","2023","Unknown","Ards and North Down","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Ards and North Down","Outside London","Male","40","40","25510","22130"
"In post","2023","Unknown","Armagh City, Banbridge and Craigavon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Armagh City, Banbridge and Craigavon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barking & Dagenham and Havering","London","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Barking & Dagenham and Havering","London","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Barnet","London","Female","105","100","35180","32520"
"In post","2023","Unknown","Barnet","London","Male","95","90","36290","32980"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","Outside London","Female","145","140","27490","25750"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","Outside London","Male","105","100","28570","28880"
"In post","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","920","860","35010","32500"
"In post","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","1360","1345","38400","34670"
"In post","2023","Unknown","Bedford","Outside London","Female","75","70","30380","30740"
"In post","2023","Unknown","Bedford","Outside London","Male","70","65","32110","30880"
"In post","2023","Unknown","Belfast","Outside London","Female","460","420","29320","25850"
"In post","2023","Unknown","Belfast","Outside London","Male","530","515","30820","27890"
"In post","2023","Unknown","Berkshire","Outside London","Female","265","250","33880","31000"
"In post","2023","Unknown","Berkshire","Outside London","Male","415","410","37110","37150"
"In post","2023","Unknown","Bexley and Greenwich","London","Female","140","135","31610","32110"
"In post","2023","Unknown","Bexley and Greenwich","London","Male","135","135","32950","33430"
"In post","2023","Unknown","Birmingham","Outside London","Female","1550","1445","30720","27890"
"In post","2023","Unknown","Birmingham","Outside London","Male","1380","1335","33510","30360"
"In post","2023","Unknown","Blackburn with Darwen","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Unknown","Blackburn with Darwen","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Blackpool","Outside London","Female","120","115","31330","28120"
"In post","2023","Unknown","Blackpool","Outside London","Male","105","105","34530","28120"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","Outside London","Female","35","35","27280","25300"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","Outside London","Male","45","40","28030","25520"
"In post","2023","Unknown","Bradford","Outside London","Female","270","235","25730","22520"
"In post","2023","Unknown","Bradford","Outside London","Male","245","235","25780","22520"
"In post","2023","Unknown","Breckland and South Norfolk","Outside London","Female","20","15","[c]","[c]"
"In post","2023","Unknown","Breckland and South Norfolk","Outside London","Male","30","25","[c]","[c]"
"In post","2023","Unknown","Brent","London","Female","40","40","33130","31540"
"In post","2023","Unknown","Brent","London","Male","35","35","33220","30590"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","Outside London","Female","45","45","32530","34040"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","Outside London","Male","40","40","38770","37910"
"In post","2023","Unknown","Brighton and Hove","Outside London","Female","60","55","31500","28200"
"In post","2023","Unknown","Brighton and Hove","Outside London","Male","30","30","[c]","[c]"
"In post","2023","Unknown","Bristol, City of","Outside London","Female","540","500","36900","32050"
"In post","2023","Unknown","Bristol, City of","Outside London","Male","500","485","37940","34700"
"In post","2023","Unknown","Bromley","London","Female","30","30","36210","33820"
"In post","2023","Unknown","Bromley","London","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Buckinghamshire","Outside London","Female","130","120","31810","29110"
"In post","2023","Unknown","Buckinghamshire","Outside London","Male","95","95","36690","32380"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Calderdale and Kirklees","Outside London","Female","40","35","31050","28120"
"In post","2023","Unknown","Calderdale and Kirklees","Outside London","Male","30","30","32060","28120"
"In post","2023","Unknown","Cambridgeshire CC","Outside London","Female","245","230","33770","28880"
"In post","2023","Unknown","Cambridgeshire CC","Outside London","Male","305","300","35780","32060"
"In post","2023","Unknown","Camden and City of London","London","Female","150","140","40930","32840"
"In post","2023","Unknown","Camden and City of London","London","Male","190","190","50690","42860"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","Outside London","Female","1200","1090","30550","27890"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","Outside London","Male","1120","1095","32570","28130"
"In post","2023","Unknown","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Causeway Coast and Glens","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Central Bedfordshire","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Unknown","Central Bedfordshire","Outside London","Male","45","45","33380","27500"
"In post","2023","Unknown","Central Hampshire","Outside London","Female","390","375","35950","33830"
"In post","2023","Unknown","Central Hampshire","Outside London","Male","595","590","38290","34300"
"In post","2023","Unknown","Central Valleys","Outside London","Female","115","110","33470","28120"
"In post","2023","Unknown","Central Valleys","Outside London","Male","95","95","35100","28120"
"In post","2023","Unknown","Cheshire East","Outside London","Female","105","95","29010","27790"
"In post","2023","Unknown","Cheshire East","Outside London","Male","80","75","30290","28120"
"In post","2023","Unknown","Cheshire West and Chester","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Chorley and West Lancashire","Outside London","Female","115","110","31220","30440"
"In post","2023","Unknown","Chorley and West Lancashire","Outside London","Male","120","120","33270","30690"
"In post","2023","Unknown","City of Edinburgh","Outside London","Female","2555","2410","40060","34730"
"In post","2023","Unknown","City of Edinburgh","Outside London","Male","2480","2405","40060","36940"
"In post","2023","Unknown","Clackmannanshire and Fife","Outside London","Female","210","195","31560","29100"
"In post","2023","Unknown","Clackmannanshire and Fife","Outside London","Male","290","270","34680","37060"
"In post","2023","Unknown","Conwy and Denbighshire","Outside London","Female","35","30","31490","28120"
"In post","2023","Unknown","Conwy and Denbighshire","Outside London","Male","25","20","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Outside London","Female","90","75","29900","24230"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Outside London","Male","120","115","29120","23960"
"In post","2023","Unknown","Coventry","Outside London","Female","255","245","34860","30700"
"In post","2023","Unknown","Coventry","Outside London","Male","170","170","36120","30330"
"In post","2023","Unknown","Croydon","London","Female","1375","1325","36260","31310"
"In post","2023","Unknown","Croydon","London","Male","1200","1185","39640","36000"
"In post","2023","Unknown","Darlington","Outside London","Female","195","185","35860","31200"
"In post","2023","Unknown","Darlington","Outside London","Male","160","155","36650","31880"
"In post","2023","Unknown","Derby","Outside London","Female","60","55","26350","23640"
"In post","2023","Unknown","Derby","Outside London","Male","50","50","33400","30700"
"In post","2023","Unknown","Derry City and Strabane","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Derry City and Strabane","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","Outside London","Female","265","245","29120","26620"
