"Status","Year","Disability","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Policy","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","G7","35","[c]","54960","53600"
"Leaver CS","2023","Declared disabled","Policy","HEO","50","[c]","34120","33640"
"Leaver CS","2023","Declared disabled","Policy","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Policy","SEO","35","[c]","41130","40050"
"Leaver CS","2023","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","SEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Psychology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Psychology","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Psychology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Psychology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Psychology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Psychology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","HEO","35","[c]","33170","32950"
"Leaver CS","2023","Declared disabled","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","AO","30","[c]","36570","40880"
"Leaver CS","2023","Declared disabled","Security","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Social Research","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tax","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","50","[c]","28070","28370"
"Leaver CS","2023","Declared disabled","Unknown","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G7","45","[c]","56540","56400"
"Leaver CS","2023","Declared disabled","Unknown","HEO","50","[c]","36050","35650"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","HEO","55","[c]","34280","33990"
"Leaver CS","2023","Declared non-disabled","Commercial","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","SEO","70","[c]","41200","41770"
"Leaver CS","2023","Declared non-disabled","Commercial","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","G7","40","[c]","55820","55890"
"Leaver CS","2023","Declared non-disabled","Communications","HEO","65","[c]","35460","34300"
"Leaver CS","2023","Declared non-disabled","Communications","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","SEO","70","[c]","42740","42400"
"Leaver CS","2023","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Corporate Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","AO","80","[c]","22860","21690"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","EO","165","[c]","28680","28120"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","HEO","45","[c]","35600","34500"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","AO","45","[c]","22850","22280"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","EO","160","[c]","28130","27570"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","G6","85","[c]","70220","69250"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","G7","255","[c]","57390","56230"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","HEO","220","[c]","34620","34170"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","SEO","290","[c]","42390","41950"
"Leaver CS","2023","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Economics","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Economics","AO","55","[c]","21240","19860"
"Leaver CS","2023","Declared non-disabled","Economics","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Economics","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Economics","G7","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Economics","HEO","35","[c]","34160","33570"
"Leaver CS","2023","Declared non-disabled","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Economics","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","AO","55","[c]","22770","22000"
"Leaver CS","2023","Declared non-disabled","Finance","EO","80","[c]","27590","27570"
"Leaver CS","2023","Declared non-disabled","Finance","G6","40","[c]","69080","68860"
"Leaver CS","2023","Declared non-disabled","Finance","G7","75","[c]","57640","56540"
"Leaver CS","2023","Declared non-disabled","Finance","HEO","100","[c]","34660","34170"
"Leaver CS","2023","Declared non-disabled","Finance","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Finance","SEO","110","[c]","43930","43310"
"Leaver CS","2023","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Geography","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Geography","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Geography","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Geography","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","AA","35","[c]","21420","21380"
"Leaver CS","2023","Declared non-disabled","Human Resources","AO","205","[c]","22190","22220"
"Leaver CS","2023","Declared non-disabled","Human Resources","EO","195","[c]","28300","27470"
"Leaver CS","2023","Declared non-disabled","Human Resources","G6","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","G7","75","[c]","56140","55610"
"Leaver CS","2023","Declared non-disabled","Human Resources","HEO","155","[c]","34840","34300"
"Leaver CS","2023","Declared non-disabled","Human Resources","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Human Resources","SEO","80","[c]","42750","41800"
"Leaver CS","2023","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Inspector of Education and Training","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Inspector of Education and Training","G7","60","[c]","75870","77470"
"Leaver CS","2023","Declared non-disabled","Inspector of Education and Training","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Inspector of Education and Training","SEO","45","[c]","50880","52750"
"Leaver CS","2023","Declared non-disabled","Intelligence Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intelligence Analysis","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intelligence Analysis","EO","60","[c]","28790","29250"
"Leaver CS","2023","Declared non-disabled","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intelligence Analysis","HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Intelligence Analysis","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","International Trade","AO","[c]","[c]","[c]","[c]"
