"Status","Year","Ethnicity","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","UK Supreme Court","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","HM Revenue and Customs","85","[c]","31750","26020"
"Leaver CS","2023","Unknown","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Accountant in Bankruptcy","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","55","[c]","42990","40540"
"Leaver CS","2023","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","200","[c]","31090","26850"
"Leaver CS","2023","White","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Building Digital UK","Department for Digital, Culture, Media and Sport","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Cabinet Office (excl. agencies)","Cabinet Office","455","[c]","48050","41580"
"Leaver CS","2023","White","Central Civil Service Fast Stream","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","50","[c]","33250","30030"
"Leaver CS","2023","White","Charity Commission","Charity Commission","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Companies House","Department for Business, Energy and Industrial Strategy","70","[c]","32850","27570"
"Leaver CS","2023","White","Competition and Markets Authority","Competition and Markets Authority","70","[c]","61340","55860"
"Leaver CS","2023","White","Criminal Injuries Compensation Authority","Ministry of Justice","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Crown Commercial Service","Cabinet Office","55","[c]","40030","38330"
"Leaver CS","2023","White","Crown Office and Procurator Fiscal Service","Scottish Government","110","[c]","34330","24490"
"Leaver CS","2023","White","Crown Prosecution Service","Attorney General's Departments","325","[c]","39550","31670"
"Leaver CS","2023","White","Defence Electronics and Components Agency","Ministry of Defence","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Defence Equipment and Support","Ministry of Defence","730","[c]","38320","33990"
"Leaver CS","2023","White","Defence Science and Technology Laboratory","Ministry of Defence","265","[c]","37850","39890"
"Leaver CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","365","[c]","49370","53380"
"Leaver CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","120","[c]","46290","51730"
"Leaver CS","2023","White","Department for Education (excl. agencies)","Department for Education","275","[c]","45610","41510"
"Leaver CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","340","[c]","[c]","[c]"
"Leaver CS","2023","White","Department for International Trade","Department for International Trade","110","[c]","45870","42970"
"Leaver CS","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","190","[c]","45240","40550"
"Leaver CS","2023","White","Department for Transport (excl. agencies)","Department for Transport","155","[c]","51880","50570"
"Leaver CS","2023","White","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","5755","[c]","27460","27570"
"Leaver CS","2023","White","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","200","[c]","[c]","[c]"
"Leaver CS","2023","White","Disclosure Scotland","Scottish Government","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Driver and Vehicle Licensing Agency","Department for Transport","425","[c]","25480","22500"
"Leaver CS","2023","White","Driver and Vehicle Standards Agency","Department for Transport","315","[c]","29550","27450"
"Leaver CS","2023","White","Education Scotland","Scottish Government","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Education and Skills Funding Agency","Department for Education","45","[c]","45570","38740"
"Leaver CS","2023","White","Estyn","Estyn","15","[c]","[c]","[c]"
"Leaver CS","2023","White","FCDO Services","Foreign, Commonwealth and Development Office","60","[c]","37610","34620"
"Leaver CS","2023","White","Food Standards Agency","Food Standards Agency","65","[c]","38120","32350"
"Leaver CS","2023","White","Food Standards Scotland","Scottish Government","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","95","[c]","[c]","[c]"
"Leaver CS","2023","White","Forestry and Land Scotland","Scottish Government","105","[c]","33400","29560"
"Leaver CS","2023","White","Government Actuary's Department","Chancellor's other departments","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Government Commercial Organisation","Cabinet Office","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Government Internal Audit Agency","HM Treasury","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Government Legal Department","Attorney General's Departments","165","[c]","55200","52790"
"Leaver CS","2023","White","Government Property Agency","Cabinet Office","15","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Courts and Tribunals Service","Ministry of Justice","1080","[c]","25860","21780"
"Leaver CS","2023","White","HM Land Registry","HM Land Registry","315","[c]","34400","32690"
"Leaver CS","2023","White","HM Prison and Probation Service","Ministry of Justice","4725","[c]","36770","31190"
"Leaver CS","2023","White","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","2525","[c]","[c]","[c]"
"Leaver CS","2023","White","HM Treasury (excl. agencies)","HM Treasury","175","[c]","47490","39330"
"Leaver CS","2023","White","Health and Safety Executive","Department for Work and Pensions","160","[c]","42460","40790"
"Leaver CS","2023","White","Home Office","Home Office","1330","[c]","33780","27310"
"Leaver CS","2023","White","Institute for Apprenticeships and Technical Education","Department for Education","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","45","[c]","37670","32100"
"Leaver CS","2023","White","Legal Aid Agency","Ministry of Justice","50","[c]","29860","25470"
"Leaver CS","2023","White","Maritime and Coastguard Agency","Department for Transport","135","[c]","35300","30890"
"Leaver CS","2023","White","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","115","[c]","55440","53830"
"Leaver CS","2023","White","Met Office","Department for Business, Energy and Industrial Strategy","120","[c]","36340","35230"
"Leaver CS","2023","White","Ministry of Defence (excl. agencies)","Ministry of Defence","2610","[c]","33540","29270"
"Leaver CS","2023","White","Ministry of Justice (excl. agencies)","Ministry of Justice","285","[c]","46120","42110"
"Leaver CS","2023","White","National Crime Agency","National Crime Agency","285","[c]","42810","39240"
"Leaver CS","2023","White","National Infrastructure Commission","HM Treasury","5","[c]","[c]","[c]"
"Leaver CS","2023","White","National Records of Scotland","Scottish Government","25","[c]","[c]","[c]"
"Leaver CS","2023","White","National Savings and Investments","Chancellor's other departments","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland Office","Northern Ireland Office","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","185","[c]","59010","52750"
"Leaver CS","2023","White","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","160","[c]","45900","39710"
"Leaver CS","2023","White","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of Rail and Road","Office of Rail and Road","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Public Guardian","Ministry of Justice","30","[c]","23490","21780"
"Leaver CS","2023","White","Office of the Scottish Charity Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Planning Inspectorate","Department for Levelling Up, Housing and Communities","45","[c]","44130","41020"
"Leaver CS","2023","White","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Registers of Scotland","Scottish Government","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Royal Fleet Auxiliary","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Rural Payments Agency","Department for Environment, Food and Rural Affairs","85","[c]","25300","22150"
"Leaver CS","2023","White","Scottish Courts and Tribunals Service","Scottish Government","45","[c]","34850","25060"
"Leaver CS","2023","White","Scottish Fiscal Commission","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Forestry","Scottish Government","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Government (excl. agencies)","Scottish Government","305","[c]","47500","42860"
"Leaver CS","2023","White","Scottish Prison Service","Scottish Government","125","[c]","36050","37060"
"Leaver CS","2023","White","Scottish Public Pensions Agency","Scottish Government","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Serious Fraud Office","Attorney General's Departments","30","[c]","44900","40000"
"Leaver CS","2023","White","Social Security Scotland","Scottish Government","65","[c]","30470","29100"
"Leaver CS","2023","White","Standards and Testing Agency","Department for Education","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Student Awards Agency for Scotland","Scottish Government","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Submarine Delivery Agency","Ministry of Defence","125","[c]","43000","38790"
"Leaver CS","2023","White","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","The Insolvency Service","Department for Business, Energy and Industrial Strategy","40","[c]","34860","31130"
"Leaver CS","2023","White","The National Archives","The National Archives","55","[c]","34880","30290"
"Leaver CS","2023","White","Transport Scotland","Scottish Government","20","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Debt Management Office","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Export Finance","UK Export Finance","40","[c]","57200","44000"
"Leaver CS","2023","White","UK Health Security Agency","Department of Health and Social Care","960","[c]","39850","33750"
"Leaver CS","2023","White","UK Hydrographic Office","Ministry of Defence","55","[c]","32920","29290"
"Leaver CS","2023","White","UK Space Agency","Department for Business, Energy and Industrial Strategy","20","[c]","[c]","[c]"
"Leaver CS","2023","White","UK Statistics Authority","UK Statistics Authority","465","[c]","30470","23880"
"Leaver CS","2023","White","UK Supreme Court","UK Supreme Court","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Valuation Office Agency","HM Revenue and Customs","145","[c]","36840","34000"
"Leaver CS","2023","White","Vehicle Certification Agency","Department for Transport","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Water Services Regulation Authority","Water Services Regulation Authority","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Welsh Government (excl. agencies)","Welsh Government","180","[c]","42760","38160"
"Leaver CS","2023","White","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Wilton Park","Foreign, Commonwealth and Development Office","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Active Travel England","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Building Digital UK","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Cabinet Office (excl. agencies)","Cabinet Office","90","[c]","43440","36790"
"Leaver Dept.","2023","Asian","Central Civil Service Fast Stream","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Companies House","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Competition and Markets Authority","Competition and Markets Authority","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Crown Commercial Service","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Crown Office and Procurator Fiscal Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Crown Prosecution Service","Attorney General's Departments","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Defence Electronics and Components Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Defence Equipment and Support","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Defence Science and Technology Laboratory","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","60","[c]","41720","40050"
"Leaver Dept.","2023","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Education (excl. agencies)","Department for Education","45","[c]","41360","37590"
"Leaver Dept.","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for International Trade","Department for International Trade","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","45","[c]","38360","34310"
"Leaver Dept.","2023","Asian","Department for Transport (excl. agencies)","Department for Transport","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","330","[c]","30110","28120"
"Leaver Dept.","2023","Asian","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Disclosure Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Driver and Vehicle Licensing Agency","Department for Transport","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Driver and Vehicle Standards Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Education Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Education and Skills Funding Agency","Department for Education","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Estyn","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","FCDO Services","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Food Standards Agency","Food Standards Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Forestry and Land Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Government Commercial Organisation","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Government Internal Audit Agency","HM Treasury","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Government Legal Department","Attorney General's Departments","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Government Property Agency","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","HM Courts and Tribunals Service","Ministry of Justice","65","[c]","26900","25480"
"Leaver Dept.","2023","Asian","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","HM Prison and Probation Service","Ministry of Justice","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","125","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","HM Treasury (excl. agencies)","HM Treasury","35","[c]","42250","34290"
"Leaver Dept.","2023","Asian","Health and Safety Executive","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Home Office","Home Office","140","[c]","35640","30560"
"Leaver Dept.","2023","Asian","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal Aid Agency","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Maritime and Coastguard Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Met Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","30","[c]","39170","41500"
"Leaver Dept.","2023","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","National Crime Agency","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Records of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Public Guardian","Ministry of Justice","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Planning Inspectorate","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Royal Fleet Auxiliary","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Rural Payments Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Courts and Tribunals Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Forestry","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Government (excl. agencies)","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Prison Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Public Pensions Agency","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Security Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Submarine Delivery Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","The Insolvency Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","The National Archives","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Export Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Health Security Agency","Department of Health and Social Care","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Space Agency","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Statistics Authority","UK Statistics Authority","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Supreme Court","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Valuation Office Agency","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Welsh Government (excl. agencies)","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Active Travel England","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Building Digital UK","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office (excl. agencies)","Cabinet Office","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Central Civil Service Fast Stream","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Companies House","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Crown Commercial Service","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Crown Office and Procurator Fiscal Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Crown Prosecution Service","Attorney General's Departments","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Defence Electronics and Components Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Defence Equipment and Support","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Defence Science and Technology Laboratory","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education (excl. agencies)","Department for Education","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for International Trade","Department for International Trade","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Transport (excl. agencies)","Department for Transport","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","155","[c]","30280","31060"
"Leaver Dept.","2023","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Disclosure Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Driver and Vehicle Licensing Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Driver and Vehicle Standards Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Education Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Education and Skills Funding Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Estyn","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","FCDO Services","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Food Standards Agency","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Forestry and Land Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Government Commercial Organisation","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Government Legal Department","Attorney General's Departments","10","[c]","[c]","[c]"
