"Status","Year","Age","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Overseas","SEO/HEO","20","[c]","45840","44220"
"Leaver CS","2023","40-49","Inspector of Education and Training","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","Outside London","G6/G7","20","[c]","77310","77470"
"Leaver CS","2023","40-49","Inspector of Education and Training","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","Outside London","EO","15","[c]","27230","26750"
"Leaver CS","2023","40-49","Intelligence Analysis","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","London","G6/G7","75","[c]","62180","64680"
"Leaver CS","2023","40-49","Legal","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Outside London","G6/G7","40","[c]","59180","56600"
"Leaver CS","2023","40-49","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Outside London","SEO/HEO","35","[c]","39690","39090"
"Leaver CS","2023","40-49","Legal","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","London","G6/G7","10","[c]","60630","63630"
"Leaver CS","2023","40-49","Medicine","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","Outside London","EO","10","[c]","34290","32930"
"Leaver CS","2023","40-49","Medicine","Outside London","G6/G7","10","[c]","79850","82020"
"Leaver CS","2023","40-49","Medicine","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","Outside London","SEO/HEO","40","[c]","41000","40590"
"Leaver CS","2023","40-49","Operational Delivery","London","AA/AO","135","[c]","25210","25480"
"Leaver CS","2023","40-49","Operational Delivery","London","EO","200","[c]","30690","31060"
"Leaver CS","2023","40-49","Operational Delivery","London","G6/G7","80","[c]","59950","56020"
"Leaver CS","2023","40-49","Operational Delivery","London","SCS level","30","[c]","91830","84550"
"Leaver CS","2023","40-49","Operational Delivery","London","SEO/HEO","125","[c]","39470","40070"
"Leaver CS","2023","40-49","Operational Delivery","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","Outside London","AA/AO","1460","[c]","22000","21690"
"Leaver CS","2023","40-49","Operational Delivery","Outside London","EO","865","[c]","27880","27570"
"Leaver CS","2023","40-49","Operational Delivery","Outside London","G6/G7","80","[c]","56240","52510"
"Leaver CS","2023","40-49","Operational Delivery","Outside London","SCS level","10","[c]","86490","83000"
"Leaver CS","2023","40-49","Operational Delivery","Outside London","SEO/HEO","235","[c]","37410","36330"
"Leaver CS","2023","40-49","Operational Delivery","Outside London","Unknown","230","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","London","G6/G7","15","[c]","73590","67310"
"Leaver CS","2023","40-49","Other","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","London","SEO/HEO","15","[c]","38040","38420"
"Leaver CS","2023","40-49","Other","Outside London","AA/AO","65","[c]","21460","21580"
"Leaver CS","2023","40-49","Other","Outside London","EO","15","[c]","27100","27380"
"Leaver CS","2023","40-49","Other","Outside London","G6/G7","10","[c]","56090","51230"
"Leaver CS","2023","40-49","Other","Outside London","SEO/HEO","15","[c]","38520","39630"
"Leaver CS","2023","40-49","Other","Unknown","Unknown","20","[c]","34880","33710"
"Leaver CS","2023","40-49","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","London","G6/G7","95","[c]","60980","59660"
"Leaver CS","2023","40-49","Policy","London","SCS level","35","[c]","88870","77910"
"Leaver CS","2023","40-49","Policy","London","SEO/HEO","45","[c]","39070","40050"
"Leaver CS","2023","40-49","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Outside London","G6/G7","25","[c]","57750","56570"
"Leaver CS","2023","40-49","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Outside London","SEO/HEO","30","[c]","38220","37570"
"Leaver CS","2023","40-49","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","London","G6/G7","30","[c]","62670","59520"
"Leaver CS","2023","40-49","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","London","SEO/HEO","15","[c]","40260","39750"
"Leaver CS","2023","40-49","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Outside London","G6/G7","60","[c]","56640","55440"
"Leaver CS","2023","40-49","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Outside London","SEO/HEO","70","[c]","37840","38790"
"Leaver CS","2023","40-49","Project Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Outside London","EO","15","[c]","26540","26920"
"Leaver CS","2023","40-49","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Outside London","SEO/HEO","25","[c]","37650","35840"
"Leaver CS","2023","40-49","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","London","SEO/HEO","15","[c]","38900","40590"
"Leaver CS","2023","40-49","Science and Engineering","Outside London","AA/AO","10","[c]","21660","21580"
"Leaver CS","2023","40-49","Science and Engineering","Outside London","EO","10","[c]","27340","27760"
"Leaver CS","2023","40-49","Science and Engineering","Outside London","G6/G7","40","[c]","55680","50680"
"Leaver CS","2023","40-49","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Outside London","SEO/HEO","120","[c]","37050","36570"
"Leaver CS","2023","40-49","Science and Engineering","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Outside London","AA/AO","65","[c]","29990","27500"
"Leaver CS","2023","40-49","Security","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Outside London","SEO/HEO","15","[c]","38030","34320"
"Leaver CS","2023","40-49","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","London","G6/G7","135","[c]","65710","61850"
"Leaver CS","2023","40-49","Unknown","London","SCS level","45","[c]","99170","93000"
"Leaver CS","2023","40-49","Unknown","London","SEO/HEO","50","[c]","39950","39640"
"Leaver CS","2023","40-49","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Outside London","AA/AO","65","[c]","24280","23340"
"Leaver CS","2023","40-49","Unknown","Outside London","EO","35","[c]","29920","29450"
"Leaver CS","2023","40-49","Unknown","Outside London","G6/G7","100","[c]","65080","65280"
"Leaver CS","2023","40-49","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Outside London","SEO/HEO","100","[c]","39510","38330"
"Leaver CS","2023","40-49","Unknown","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Outside London","SEO/HEO","25","[c]","39010","39590"
"Leaver CS","2023","50-59","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Corporate Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Outside London","AA/AO","20","[c]","22280","21690"
"Leaver CS","2023","50-59","Counter Fraud","Outside London","EO","45","[c]","28120","28120"
"Leaver CS","2023","50-59","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Outside London","SEO/HEO","15","[c]","37320","37350"
"Leaver CS","2023","50-59","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","London","G6/G7","35","[c]","65660","61780"
"Leaver CS","2023","50-59","Digital, Data and Technology","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","London","SEO/HEO","20","[c]","42160","43210"
"Leaver CS","2023","50-59","Digital, Data and Technology","Outside London","AA/AO","10","[c]","22460","21480"
"Leaver CS","2023","50-59","Digital, Data and Technology","Outside London","EO","25","[c]","28400","28120"
"Leaver CS","2023","50-59","Digital, Data and Technology","Outside London","G6/G7","85","[c]","59170","57180"
"Leaver CS","2023","50-59","Digital, Data and Technology","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","Outside London","SEO/HEO","115","[c]","40170","39460"
"Leaver CS","2023","50-59","Digital, Data and Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Economics","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Economics","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Economics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","London","SEO/HEO","15","[c]","43120","43480"
"Leaver CS","2023","50-59","Finance","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Outside London","EO","15","[c]","26960","26670"
"Leaver CS","2023","50-59","Finance","Outside London","G6/G7","35","[c]","59030","57030"
"Leaver CS","2023","50-59","Finance","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Outside London","SEO/HEO","55","[c]","38840","38470"
"Leaver CS","2023","50-59","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Geography","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Geography","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Geography","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","London","G6/G7","15","[c]","64520","61090"
"Leaver CS","2023","50-59","Human Resources","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","London","SEO/HEO","15","[c]","42170","42580"
"Leaver CS","2023","50-59","Human Resources","Outside London","AA/AO","55","[c]","21810","22030"
"Leaver CS","2023","50-59","Human Resources","Outside London","EO","65","[c]","28000","27470"
"Leaver CS","2023","50-59","Human Resources","Outside London","G6/G7","30","[c]","57760","56090"
"Leaver CS","2023","50-59","Human Resources","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Outside London","SEO/HEO","75","[c]","38370","37120"
"Leaver CS","2023","50-59","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Overseas","SEO/HEO","10","[c]","50760","52150"
"Leaver CS","2023","50-59","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","Outside London","G6/G7","30","[c]","79130","77470"
"Leaver CS","2023","50-59","Inspector of Education and Training","Outside London","SEO/HEO","20","[c]","50710","52750"
"Leaver CS","2023","50-59","Intelligence Analysis","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","International Trade","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","International Trade","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","International Trade","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Knowledge and Information Management","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Knowledge and Information Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Knowledge and Information Management","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Knowledge and Information Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","London","G6/G7","35","[c]","65710","67940"
"Leaver CS","2023","50-59","Legal","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Outside London","G6/G7","55","[c]","60180","56450"
"Leaver CS","2023","50-59","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Outside London","SEO/HEO","45","[c]","42270","41990"
"Leaver CS","2023","50-59","Medicine","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicine","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicine","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicine","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicine","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicine","Outside London","G6/G7","20","[c]","72470","76300"
"Leaver CS","2023","50-59","Medicine","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicine","Outside London","SEO/HEO","25","[c]","41010","40590"
"Leaver CS","2023","50-59","Medicine","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Operational Delivery","London","AA/AO","155","[c]","24770","25480"
"Leaver CS","2023","50-59","Operational Delivery","London","EO","185","[c]","30300","30610"
"Leaver CS","2023","50-59","Operational Delivery","London","G6/G7","65","[c]","61710","61570"
"Leaver CS","2023","50-59","Operational Delivery","London","SCS level","25","[c]","107740","95800"
"Leaver CS","2023","50-59","Operational Delivery","London","SEO/HEO","100","[c]","39310","39780"
