"Status","Year","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Met Office","Scotland","Eastern Scotland","25","25","37840","37420"
"In post","2023","Met Office","Scotland","Highlands and Islands","25","25","29580","30930"
"In post","2023","Met Office","Scotland","North Eastern Scotland","35","30","37200","37420"
"In post","2023","Met Office","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","55","50","38430","37420"
"In post","2023","Met Office","South East (England)","Hampshire and Isle of Wight","35","35","36080","37420"
"In post","2023","Met Office","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Met Office","South West (England)","Devon","1900","1810","40120","39650"
"In post","2023","Met Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","32680","32810"
"In post","2023","Met Office","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","Wales","West Wales and The Valleys","10","10","34790","33130"
"In post","2023","Met Office","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","Met Office","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2023","Met Office","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2023","Met Office","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","375","355","33080","27740"
"In post","2023","Ministry of Defence (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","225","220","28320","23890"
"In post","2023","Ministry of Defence (excl. agencies)","East Midlands (England)","Lincolnshire","890","865","28100","22330"
"In post","2023","Ministry of Defence (excl. agencies)","East of England","Bedfordshire and Hertfordshire","780","765","38790","37550"
"In post","2023","Ministry of Defence (excl. agencies)","East of England","East Anglia","2425","2350","32440","29570"
"In post","2023","Ministry of Defence (excl. agencies)","East of England","Essex","280","270","31110","27470"
"In post","2023","Ministry of Defence (excl. agencies)","London","Inner London - East","65","65","27550","26560"
"In post","2023","Ministry of Defence (excl. agencies)","London","Inner London - West","3420","3370","47960","45750"
"In post","2023","Ministry of Defence (excl. agencies)","London","Outer London - East and North East","120","115","35090","34800"
"In post","2023","Ministry of Defence (excl. agencies)","London","Outer London - South","15","15","23880","23080"
"In post","2023","Ministry of Defence (excl. agencies)","London","Outer London - West and North West","445","430","33750","30080"
"In post","2023","Ministry of Defence (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","185","175","26100","22220"
"In post","2023","Ministry of Defence (excl. agencies)","North East (England)","Tees Valley and Durham","30","30","23710","22220"
"In post","2023","Ministry of Defence (excl. agencies)","North West (England)","Cheshire","330","310","29950","27140"
"In post","2023","Ministry of Defence (excl. agencies)","North West (England)","Cumbria","145","140","32540","27480"
"In post","2023","Ministry of Defence (excl. agencies)","North West (England)","Greater Manchester","100","95","29860","27080"
"In post","2023","Ministry of Defence (excl. agencies)","North West (England)","Lancashire","670","620","29970","27470"
"In post","2023","Ministry of Defence (excl. agencies)","North West (England)","Merseyside","370","350","28240","23430"
"In post","2023","Ministry of Defence (excl. agencies)","Northern Ireland","Northern Ireland","855","830","26070","22130"
"In post","2023","Ministry of Defence (excl. agencies)","Overseas","Overseas","670","670","55610","52950"
"In post","2023","Ministry of Defence (excl. agencies)","Scotland","Eastern Scotland","690","660","31380","27470"
"In post","2023","Ministry of Defence (excl. agencies)","Scotland","Highlands and Islands","370","355","27300","22220"
"In post","2023","Ministry of Defence (excl. agencies)","Scotland","North Eastern Scotland","95","95","42790","45880"
"In post","2023","Ministry of Defence (excl. agencies)","Scotland","Southern Scotland","100","95","27950","22330"
"In post","2023","Ministry of Defence (excl. agencies)","Scotland","West Central Scotland","2330","2245","31530","27470"
"In post","2023","Ministry of Defence (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","2460","2390","35850","33990"
"In post","2023","Ministry of Defence (excl. agencies)","South East (England)","Hampshire and Isle of Wight","4975","4835","35400","33990"
"In post","2023","Ministry of Defence (excl. agencies)","South East (England)","Kent","245","235","30130","27470"
"In post","2023","Ministry of Defence (excl. agencies)","South East (England)","Surrey, East and West Sussex","250","235","29100","22680"
"In post","2023","Ministry of Defence (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","430","405","26800","22360"
"In post","2023","Ministry of Defence (excl. agencies)","South West (England)","Devon","1220","1170","31660","27470"
"In post","2023","Ministry of Defence (excl. agencies)","South West (England)","Dorset and Somerset","935","905","29320","27140"
"In post","2023","Ministry of Defence (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5680","5460","37990","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Unknown","Unknown","35","35","40540","33990"
"In post","2023","Ministry of Defence (excl. agencies)","Wales","East Wales","575","555","27820","23430"
"In post","2023","Ministry of Defence (excl. agencies)","Wales","West Wales and The Valleys","180","175","26360","22220"
"In post","2023","Ministry of Defence (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","460","450","27810","22840"
"In post","2023","Ministry of Defence (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","1840","1775","35140","33830"
"In post","2023","Ministry of Defence (excl. agencies)","West Midlands (England)","West Midlands","120","115","24910","22220"
"In post","2023","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","475","455","28250","27470"
"In post","2023","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","North Yorkshire","1390","1340","31150","27470"
"In post","2023","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","South Yorkshire","25","25","21550","22220"
"In post","2023","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","West Yorkshire","45","45","23890","22220"
"In post","2023","Ministry of Justice (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","180","175","40300","37680"
"In post","2023","Ministry of Justice (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","105","100","34630","31270"
"In post","2023","Ministry of Justice (excl. agencies)","East Midlands (England)","Lincolnshire","20","15","37690","32850"
"In post","2023","Ministry of Justice (excl. agencies)","East of England","Bedfordshire and Hertfordshire","20","20","41680","37680"
"In post","2023","Ministry of Justice (excl. agencies)","East of England","East Anglia","90","85","41760","41510"
"In post","2023","Ministry of Justice (excl. agencies)","East of England","Essex","15","15","42730","37680"
"In post","2023","Ministry of Justice (excl. agencies)","London","Inner London - East","1245","1215","47160","43650"
"In post","2023","Ministry of Justice (excl. agencies)","London","Inner London - West","2725","2655","47420","43650"
"In post","2023","Ministry of Justice (excl. agencies)","London","Outer London - East and North East","15","15","39970","43650"
"In post","2023","Ministry of Justice (excl. agencies)","London","Outer London - South","90","85","49770","43820"
"In post","2023","Ministry of Justice (excl. agencies)","London","Outer London - West and North West","20","20","39010","35410"
"In post","2023","Ministry of Justice (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","110","105","39830","37680"
"In post","2023","Ministry of Justice (excl. agencies)","North East (England)","Tees Valley and Durham","80","75","38510","34450"
"In post","2023","Ministry of Justice (excl. agencies)","North West (England)","Cheshire","30","30","39280","37850"
"In post","2023","Ministry of Justice (excl. agencies)","North West (England)","Cumbria","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","North West (England)","Greater Manchester","175","175","37980","34450"
"In post","2023","Ministry of Justice (excl. agencies)","North West (England)","Lancashire","80","80","39470","39940"
"In post","2023","Ministry of Justice (excl. agencies)","North West (England)","Merseyside","115","115","39370","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Scotland","West Central Scotland","80","75","41340","38160"
"In post","2023","Ministry of Justice (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","35","35","38430","37680"
"In post","2023","Ministry of Justice (excl. agencies)","South East (England)","Hampshire and Isle of Wight","35","35","43620","39210"
"In post","2023","Ministry of Justice (excl. agencies)","South East (England)","Kent","75","70","37600","33710"
"In post","2023","Ministry of Justice (excl. agencies)","South East (England)","Surrey, East and West Sussex","60","60","43120","38880"
"In post","2023","Ministry of Justice (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","South West (England)","Devon","50","45","41890","41510"
"In post","2023","Ministry of Justice (excl. agencies)","South West (England)","Dorset and Somerset","30","30","39320","35300"
"In post","2023","Ministry of Justice (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","75","70","42390","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Unknown","Unknown","15","15","35810","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Wales","East Wales","185","180","39190","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Wales","West Wales and The Valleys","40","35","43990","41510"
"In post","2023","Ministry of Justice (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","130","120","35300","32410"
"In post","2023","Ministry of Justice (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","220","210","30930","26350"
"In post","2023","Ministry of Justice (excl. agencies)","West Midlands (England)","West Midlands","215","210","42250","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","45","45","38380","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","North Yorkshire","15","15","46550","51770"
"In post","2023","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","South Yorkshire","170","170","47540","51770"
"In post","2023","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","West Yorkshire","525","515","38720","37680"
"In post","2023","National Crime Agency","East Midlands (England)","Derbyshire and Nottinghamshire","80","75","41090","38310"
"In post","2023","National Crime Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","95","90","39390","38640"
"In post","2023","National Crime Agency","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2023","National Crime Agency","East of England","Bedfordshire and Hertfordshire","120","115","40400","38640"
"In post","2023","National Crime Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","East of England","Essex","45","45","36570","36040"
"In post","2023","National Crime Agency","London","Inner London - East","1470","1435","47400","43930"
"In post","2023","National Crime Agency","London","Outer London - South","100","95","43410","41910"
"In post","2023","National Crime Agency","North East (England)","Northumberland, and Tyne and Wear","100","100","39110","38310"
"In post","2023","National Crime Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","North West (England)","Cheshire","1240","1210","39740","38310"
"In post","2023","National Crime Agency","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2023","National Crime Agency","North West (England)","Lancashire","70","70","40060","38310"
"In post","2023","National Crime Agency","North West (England)","Merseyside","20","15","39440","38310"
"In post","2023","National Crime Agency","Northern Ireland","Northern Ireland","135","130","41870","38640"
"In post","2023","National Crime Agency","Overseas","Overseas","125","125","48040","47380"
"In post","2023","National Crime Agency","Scotland","West Central Scotland","55","55","41050","38310"
"In post","2023","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","125","120","43600","41910"
"In post","2023","National Crime Agency","South East (England)","Hampshire and Isle of Wight","65","65","40190","38310"
"In post","2023","National Crime Agency","South East (England)","Kent","205","200","42810","42110"
"In post","2023","National Crime Agency","South East (England)","Surrey, East and West Sussex","80","80","43510","41910"
"In post","2023","National Crime Agency","South West (England)","Devon","55","50","40670","38530"
"In post","2023","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","420","405","39740","38640"
"In post","2023","National Crime Agency","Unknown","Unknown","105","100","47180","47380"
"In post","2023","National Crime Agency","Wales","West Wales and The Valleys","65","65","42220","38310"
"In post","2023","National Crime Agency","West Midlands (England)","Shropshire and Staffordshire","35","35","40410","40210"
"In post","2023","National Crime Agency","West Midlands (England)","West Midlands","490","470","40850","38640"
"In post","2023","National Crime Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Yorkshire and The Humber","North Yorkshire","10","10","46300","45350"
"In post","2023","National Crime Agency","Yorkshire and The Humber","South Yorkshire","85","80","38640","36040"
"In post","2023","National Crime Agency","Yorkshire and The Humber","West Yorkshire","160","155","41960","40390"
"In post","2023","National Infrastructure Commission","London","Inner London - West","50","45","55040","53410"
"In post","2023","National Infrastructure Commission","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","National Records of Scotland","Scotland","Eastern Scotland","440","415","38490","34730"
"In post","2023","National Records of Scotland","Scotland","Southern Scotland","15","15","27120","24890"
"In post","2023","National Savings and Investments","London","Inner London - West","150","145","54760","49550"
"In post","2023","National Savings and Investments","North East (England)","Tees Valley and Durham","20","20","50310","45690"
"In post","2023","National Savings and Investments","North West (England)","Lancashire","25","25","44380","45000"
"In post","2023","National Savings and Investments","Scotland","West Central Scotland","15","15","44380","42290"
"In post","2023","Northern Ireland Office","London","Inner London - West","90","90","55070","55720"
"In post","2023","Northern Ireland Office","Northern Ireland","Northern Ireland","75","75","38230","37680"
"In post","2023","Office for Budget Responsibility","London","Inner London - West","45","45","52070","54810"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derbyshire and Nottinghamshire","175","165","47070","41050"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","30","30","60390","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Lincolnshire","15","15","66730","72470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Bedfordshire and Hertfordshire","30","30","68190","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","East Anglia","55","55","61300","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","Essex","20","20","60970","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Inner London - East","30","30","67840","72470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Inner London - West","220","210","51150","44250"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Outer London - East and North East","25","20","61860","66170"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Outer London - South","25","25","63420","66170"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","Outer London - West and North West","20","20","60770","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","Northumberland, and Tyne and Wear","25","25","66800","59460"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","Tees Valley and Durham","25","25","66120","66170"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire","15","15","64220","66170"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Cumbria","15","15","66050","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester","450","435","38000","32970"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Lancashire","30","30","65850","66170"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","Merseyside","35","35","67210","66170"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","30","68860","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","Hampshire and Isle of Wight","40","40","65210","66170"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","Kent","30","30","67800","72470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","Surrey, East and West Sussex","55","55","64940","66170"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","Cornwall and Isles of Scilly","10","10","67980","74970"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","Devon","25","25","69100","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset and Somerset","25","25","70510","74970"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","275","255","43260","40640"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","East Wales","10","10","69740","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","35","35","70310","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Shropshire and Staffordshire","35","35","67600","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","West Midlands","105","100","45020","41050"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","10","62640","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North Yorkshire","35","35","58180","63830"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","South Yorkshire","20","20","63870","63830"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","West Yorkshire","45","45","69520","77470"
"In post","2023","Office of Gas and Electricity Markets","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","London","Inner London - East","865","850","50300","46250"
"In post","2023","Office of Gas and Electricity Markets","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Scotland","West Central Scotland","650","640","38930","33150"
"In post","2023","Office of Gas and Electricity Markets","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","East Wales","30","30","49600","46070"
"In post","2023","Office of Gas and Electricity Markets","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","West Midlands","335","325","44550","40220"
"In post","2023","Office of Rail and Road","London","Inner London - East","210","200","57490","57700"
"In post","2023","Office of Rail and Road","North West (England)","Greater Manchester","35","30","49700","52890"
"In post","2023","Office of Rail and Road","Scotland","West Central Scotland","35","30","54260","53410"
"In post","2023","Office of Rail and Road","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","53370","53410"
"In post","2023","Office of Rail and Road","West Midlands (England)","West Midlands","30","30","53810","53660"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","North Yorkshire","30","30","51710","51830"
"In post","2023","Office of the Public Guardian","East Midlands (England)","Derbyshire and Nottinghamshire","440","410","25330","25830"
"In post","2023","Office of the Public Guardian","London","Inner London - West","10","10","[c]","[c]"
"In post","2023","Office of the Public Guardian","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","West Midlands (England)","West Midlands","1195","1105","24240","21780"
"In post","2023","Office of the Scottish Charity Regulator","Scotland","Eastern Scotland","45","40","39790","33520"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Inner London - West","45","45","50640","43650"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Eastern Scotland","80","80","52820","52360"
"In post","2023","Office of the Secretary of State for Wales","London","Inner London - West","20","20","53270","50160"
"In post","2023","Office of the Secretary of State for Wales","Wales","East Wales","25","25","43780","37680"
"In post","2023","Planning Inspectorate","East Midlands (England)","Derbyshire and Nottinghamshire","25","25","59800","60050"
"In post","2023","Planning Inspectorate","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","10","60110","60050"
"In post","2023","Planning Inspectorate","East Midlands (England)","Lincolnshire","15","15","59620","60050"
"In post","2023","Planning Inspectorate","East of England","Bedfordshire and Hertfordshire","10","10","60700","60050"
"In post","2023","Planning Inspectorate","East of England","East Anglia","15","15","65040","67570"
"In post","2023","Planning Inspectorate","East of England","Essex","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","London","Inner London - East","10","10","[c]","[c]"
"In post","2023","Planning Inspectorate","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","London","Outer London - South","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","North East (England)","Northumberland, and Tyne and Wear","30","30","56840","60050"
"In post","2023","Planning Inspectorate","North East (England)","Tees Valley and Durham","10","10","57340","60050"
"In post","2023","Planning Inspectorate","North West (England)","Cheshire","10","10","57380","60050"
"In post","2023","Planning Inspectorate","North West (England)","Cumbria","10","5","[c]","[c]"
"In post","2023","Planning Inspectorate","North West (England)","Greater Manchester","15","15","57380","60050"
"In post","2023","Planning Inspectorate","North West (England)","Lancashire","10","10","63870","73100"
"In post","2023","Planning Inspectorate","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","5","[c]","[c]"
"In post","2023","Planning Inspectorate","South East (England)","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","South East (England)","Kent","15","10","61850","60050"
"In post","2023","Planning Inspectorate","South East (England)","Surrey, East and West Sussex","20","20","56540","60050"
"In post","2023","Planning Inspectorate","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","South West (England)","Devon","20","15","58400","60050"
"In post","2023","Planning Inspectorate","South West (England)","Dorset and Somerset","15","10","56540","60050"
"In post","2023","Planning Inspectorate","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","470","435","35640","33450"
"In post","2023","Planning Inspectorate","Wales","East Wales","15","10","51420","60050"
"In post","2023","Planning Inspectorate","Wales","West Wales and The Valleys","15","15","60700","60050"
"In post","2023","Planning Inspectorate","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","15","51000","48660"
"In post","2023","Planning Inspectorate","West Midlands (England)","Shropshire and Staffordshire","15","15","56100","54350"
"In post","2023","Planning Inspectorate","West Midlands (England)","West Midlands","10","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Yorkshire and The Humber","North Yorkshire","20","20","60000","60050"
"In post","2023","Planning Inspectorate","Yorkshire and The Humber","South Yorkshire","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Yorkshire and The Humber","West Yorkshire","10","10","[c]","[c]"
"In post","2023","Queen Elizabeth II Centre","London","Inner London - West","40","40","42100","39000"
"In post","2023","Registers of Scotland","Scotland","Eastern Scotland","975","940","35860","32510"
"In post","2023","Registers of Scotland","Scotland","West Central Scotland","210","200","35290","32510"
"In post","2023","Revenue Scotland","Scotland","Eastern Scotland","85","85","43190","38330"
"In post","2023","Royal Fleet Auxiliary","Unknown","Unknown","1695","1695","41950","40010"
"In post","2023","Rural Payments Agency","East Midlands (England)","Derbyshire and Nottinghamshire","85","85","26360","25920"
"In post","2023","Rural Payments Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Rural Payments Agency","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Rural Payments Agency","East of England","East Anglia","50","45","26560","22150"
"In post","2023","Rural Payments Agency","East of England","Essex","5","5","[c]","[c]"
"In post","2023","Rural Payments Agency","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Rural Payments Agency","North East (England)","Northumberland, and Tyne and Wear","520","485","27050","22150"
"In post","2023","Rural Payments Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Rural Payments Agency","North West (England)","Cheshire","165","155","25920","22150"
"In post","2023","Rural Payments Agency","North West (England)","Cumbria","920","825","26140","22150"
"In post","2023","Rural Payments Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Rural Payments Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","205","190","29970","25920"
"In post","2023","Rural Payments Agency","South East (England)","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2023","Rural Payments Agency","South East (England)","Kent","5","5","[c]","[c]"
"In post","2023","Rural Payments Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Rural Payments Agency","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Rural Payments Agency","South West (England)","Devon","235","215","28060","25920"
