"Status","Year","Region_london","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HEO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HEO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","AA","Female","Heterosexual / straight","50","[c]","25890","26630"
"New entrant CS","2023","London","AA","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","London","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","AA","Female","Unknown","100","[c]","24940","23500"
"New entrant CS","2023","London","AA","Male","Heterosexual / straight","40","[c]","25280","25060"
"New entrant CS","2023","London","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","AA","Male","Unknown","75","[c]","24410","23500"
"New entrant CS","2023","London","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","AO","Female","Heterosexual / straight","435","[c]","26750","26400"
"New entrant CS","2023","London","AO","Female","LGBO","50","[c]","27370","26400"
"New entrant CS","2023","London","AO","Female","Undeclared","50","[c]","26220","25480"
"New entrant CS","2023","London","AO","Female","Unknown","655","[c]","27040","26400"
"New entrant CS","2023","London","AO","Male","Heterosexual / straight","420","[c]","28070","26870"
"New entrant CS","2023","London","AO","Male","LGBO","30","[c]","26890","25610"
"New entrant CS","2023","London","AO","Male","Undeclared","30","[c]","25770","24630"
"New entrant CS","2023","London","AO","Male","Unknown","485","[c]","28140","26400"
"New entrant CS","2023","London","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","EO","Female","Heterosexual / straight","595","[c]","29350","29530"
"New entrant CS","2023","London","EO","Female","LGBO","90","[c]","29010","29280"
"New entrant CS","2023","London","EO","Female","Undeclared","105","[c]","28530","28770"
"New entrant CS","2023","London","EO","Female","Unknown","560","[c]","29450","29750"
"New entrant CS","2023","London","EO","Male","Heterosexual / straight","425","[c]","29480","29530"
"New entrant CS","2023","London","EO","Male","LGBO","55","[c]","29290","29600"
"New entrant CS","2023","London","EO","Male","Undeclared","45","[c]","29770","28810"
"New entrant CS","2023","London","EO","Male","Unknown","520","[c]","29470","29750"
"New entrant CS","2023","London","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","G6","Female","Heterosexual / straight","65","[c]","71240","68240"
"New entrant CS","2023","London","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","G6","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","London","G6","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","London","G6","Male","Heterosexual / straight","80","[c]","74130","72000"
"New entrant CS","2023","London","G6","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","London","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","G6","Male","Unknown","40","[c]","76240","70500"
"New entrant CS","2023","London","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","G7","Female","Heterosexual / straight","265","[c]","56680","55010"
"New entrant CS","2023","London","G7","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","London","G7","Female","Undeclared","40","[c]","56330","54690"
"New entrant CS","2023","London","G7","Female","Unknown","95","[c]","57930","56430"
"New entrant CS","2023","London","G7","Male","Heterosexual / straight","240","[c]","57320","55720"
"New entrant CS","2023","London","G7","Male","LGBO","35","[c]","58440","57000"
"New entrant CS","2023","London","G7","Male","Undeclared","35","[c]","56190","55250"
"New entrant CS","2023","London","G7","Male","Unknown","105","[c]","58040","58540"
"New entrant CS","2023","London","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","HEO","Female","Heterosexual / straight","570","[c]","35520","35050"
"New entrant CS","2023","London","HEO","Female","LGBO","95","[c]","35050","35010"
"New entrant CS","2023","London","HEO","Female","Undeclared","85","[c]","35290","34190"
"New entrant CS","2023","London","HEO","Female","Unknown","535","[c]","32990","33830"
"New entrant CS","2023","London","HEO","Male","Heterosexual / straight","470","[c]","35570","35040"
"New entrant CS","2023","London","HEO","Male","LGBO","95","[c]","35330","35010"
"New entrant CS","2023","London","HEO","Male","Undeclared","75","[c]","35440","34190"
"New entrant CS","2023","London","HEO","Male","Unknown","455","[c]","33970","35240"
"New entrant CS","2023","London","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","SCS level","Female","Heterosexual / straight","35","[c]","98080","95000"
"New entrant CS","2023","London","SCS level","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","London","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","SCS level","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","London","SCS level","Male","Heterosexual / straight","35","[c]","101830","93000"
"New entrant CS","2023","London","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","SCS level","Male","Unknown","30","[c]","113790","102840"
"New entrant CS","2023","London","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","SEO","Female","Heterosexual / straight","270","[c]","43080","43000"
"New entrant CS","2023","London","SEO","Female","LGBO","35","[c]","42900","42750"
"New entrant CS","2023","London","SEO","Female","Undeclared","35","[c]","42610","41950"
"New entrant CS","2023","London","SEO","Female","Unknown","140","[c]","42990","43000"
"New entrant CS","2023","London","SEO","Male","Heterosexual / straight","235","[c]","43310","43010"
"New entrant CS","2023","London","SEO","Male","LGBO","35","[c]","42310","42000"
"New entrant CS","2023","London","SEO","Male","Undeclared","35","[c]","43780","41950"
"New entrant CS","2023","London","SEO","Male","Unknown","140","[c]","43610","43210"
"New entrant CS","2023","London","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Unknown","Female","Heterosexual / straight","160","[c]","27190","27640"
"New entrant CS","2023","London","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Unknown","Female","Unknown","95","[c]","25820","27640"
"New entrant CS","2023","London","Unknown","Male","Heterosexual / straight","50","[c]","26600","27640"
"New entrant CS","2023","London","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","London","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","London","Unknown","Male","Unknown","40","[c]","25400","27640"
"New entrant CS","2023","London","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","London","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","AA","Female","Heterosexual / straight","905","[c]","22130","23230"
"New entrant CS","2023","Outside London","AA","Female","LGBO","145","[c]","22340","23230"
"New entrant CS","2023","Outside London","AA","Female","Undeclared","55","[c]","21680","22180"
"New entrant CS","2023","Outside London","AA","Female","Unknown","1150","[c]","22010","22180"
"New entrant CS","2023","Outside London","AA","Male","Heterosexual / straight","760","[c]","22680","23230"
"New entrant CS","2023","Outside London","AA","Male","LGBO","50","[c]","22410","22180"
"New entrant CS","2023","Outside London","AA","Male","Undeclared","35","[c]","22140","23230"
"New entrant CS","2023","Outside London","AA","Male","Unknown","915","[c]","22760","22180"
"New entrant CS","2023","Outside London","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","AO","Female","Heterosexual / straight","4970","[c]","23370","22400"
"New entrant CS","2023","Outside London","AO","Female","LGBO","640","[c]","24400","22520"
"New entrant CS","2023","Outside London","AO","Female","Undeclared","305","[c]","23150","22220"
"New entrant CS","2023","Outside London","AO","Female","Unknown","4415","[c]","23240","22400"
"New entrant CS","2023","Outside London","AO","Male","Heterosexual / straight","4475","[c]","24750","22520"
"New entrant CS","2023","Outside London","AO","Male","LGBO","425","[c]","23200","22490"
"New entrant CS","2023","Outside London","AO","Male","Undeclared","255","[c]","23570","22400"
"New entrant CS","2023","Outside London","AO","Male","Unknown","3900","[c]","24170","22520"
"New entrant CS","2023","Outside London","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","EO","Female","Heterosexual / straight","2025","[c]","27450","27500"
"New entrant CS","2023","Outside London","EO","Female","LGBO","275","[c]","26920","26900"
"New entrant CS","2023","Outside London","EO","Female","Undeclared","150","[c]","26860","26560"
"New entrant CS","2023","Outside London","EO","Female","Unknown","1875","[c]","26980","25880"
"New entrant CS","2023","Outside London","EO","Male","Heterosexual / straight","1710","[c]","27560","27120"
"New entrant CS","2023","Outside London","EO","Male","LGBO","230","[c]","27060","27110"
"New entrant CS","2023","Outside London","EO","Male","Undeclared","145","[c]","27210","26780"
"New entrant CS","2023","Outside London","EO","Male","Unknown","1950","[c]","27160","25880"
"New entrant CS","2023","Outside London","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","G6","Female","Heterosexual / straight","120","[c]","67700","66000"
"New entrant CS","2023","Outside London","G6","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","G6","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","G6","Female","Unknown","75","[c]","73540","71880"
"New entrant CS","2023","Outside London","G6","Male","Heterosexual / straight","155","[c]","68720","67470"
"New entrant CS","2023","Outside London","G6","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","G6","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","G6","Male","Unknown","85","[c]","72490","68790"
"New entrant CS","2023","Outside London","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","G7","Female","Heterosexual / straight","615","[c]","54970","52590"
"New entrant CS","2023","Outside London","G7","Female","LGBO","55","[c]","53500","52360"
"New entrant CS","2023","Outside London","G7","Female","Undeclared","50","[c]","53310","51360"
"New entrant CS","2023","Outside London","G7","Female","Unknown","240","[c]","54560","52600"
"New entrant CS","2023","Outside London","G7","Male","Heterosexual / straight","675","[c]","55030","52600"
"New entrant CS","2023","Outside London","G7","Male","LGBO","50","[c]","54360","52480"
"New entrant CS","2023","Outside London","G7","Male","Undeclared","70","[c]","52900","51760"
"New entrant CS","2023","Outside London","G7","Male","Unknown","290","[c]","55840","54440"
"New entrant CS","2023","Outside London","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","HEO","Female","Heterosexual / straight","1410","[c]","33070","32820"
"New entrant CS","2023","Outside London","HEO","Female","LGBO","200","[c]","32650","32460"
"New entrant CS","2023","Outside London","HEO","Female","Undeclared","125","[c]","32380","32000"
"New entrant CS","2023","Outside London","HEO","Female","Unknown","860","[c]","32930","33520"
"New entrant CS","2023","Outside London","HEO","Male","Heterosexual / straight","1370","[c]","33050","33000"
"New entrant CS","2023","Outside London","HEO","Male","LGBO","130","[c]","32950","32770"
"New entrant CS","2023","Outside London","HEO","Male","Undeclared","115","[c]","33080","33120"
"New entrant CS","2023","Outside London","HEO","Male","Unknown","750","[c]","32880","33200"
"New entrant CS","2023","Outside London","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","SCS level","Female","Heterosexual / straight","35","[c]","92280","85000"
"New entrant CS","2023","Outside London","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","SCS level","Female","Unknown","30","[c]","105650","94430"
"New entrant CS","2023","Outside London","SCS level","Male","Heterosexual / straight","50","[c]","101140","98000"
"New entrant CS","2023","Outside London","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","SCS level","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","SCS level","Male","Unknown","35","[c]","104950","1e+05"
"New entrant CS","2023","Outside London","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","SEO","Female","Heterosexual / straight","1080","[c]","41530","40500"
"New entrant CS","2023","Outside London","SEO","Female","LGBO","80","[c]","40880","39500"
"New entrant CS","2023","Outside London","SEO","Female","Undeclared","80","[c]","40950","40260"
"New entrant CS","2023","Outside London","SEO","Female","Unknown","360","[c]","41300","41000"
"New entrant CS","2023","Outside London","SEO","Male","Heterosexual / straight","1015","[c]","41830","41000"
"New entrant CS","2023","Outside London","SEO","Male","LGBO","70","[c]","40160","39460"
"New entrant CS","2023","Outside London","SEO","Male","Undeclared","85","[c]","41190","40300"
"New entrant CS","2023","Outside London","SEO","Male","Unknown","455","[c]","41600","41000"
"New entrant CS","2023","Outside London","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","Unknown","Female","Heterosexual / straight","1830","[c]","23060","23640"
"New entrant CS","2023","Outside London","Unknown","Female","LGBO","240","[c]","22870","23640"
"New entrant CS","2023","Outside London","Unknown","Female","Undeclared","75","[c]","23380","23640"
"New entrant CS","2023","Outside London","Unknown","Female","Unknown","740","[c]","22620","23640"
"New entrant CS","2023","Outside London","Unknown","Male","Heterosexual / straight","640","[c]","25680","23640"
"New entrant CS","2023","Outside London","Unknown","Male","LGBO","80","[c]","22610","23640"
"New entrant CS","2023","Outside London","Unknown","Male","Undeclared","35","[c]","25530","23640"
"New entrant CS","2023","Outside London","Unknown","Male","Unknown","315","[c]","24760","23640"
"New entrant CS","2023","Outside London","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Outside London","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","EO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","HEO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","HEO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Overseas","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
