"Status","Year","Parent_department","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","30","30","[c]","[c]"
"In post","2023","Department for International Trade","Greater Manchester","Outside London","Female","40","40","45400","42030"
"In post","2023","Department for International Trade","Greater Manchester","Outside London","Male","30","30","41770","39400"
"In post","2023","Department for International Trade","Hampshire and Isle of Wight","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Hampshire and Isle of Wight","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Department for International Trade","Inner London - West","London","Female","1340","1320","48300","42460"
"In post","2023","Department for International Trade","Inner London - West","London","Male","1350","1340","50220","44520"
"In post","2023","Department for International Trade","Northern Ireland","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Northern Ireland","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Northumberland, and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Overseas","Overseas","Female","50","50","55940","54040"
"In post","2023","Department for International Trade","Overseas","Overseas","Male","125","125","58140","56140"
"In post","2023","Department for International Trade","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Tees Valley and Durham","Outside London","Female","110","105","40250","34040"
"In post","2023","Department for International Trade","Tees Valley and Durham","Outside London","Male","85","85","39540","38050"
"In post","2023","Department for International Trade","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","West Central Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Department for International Trade","West Midlands","Outside London","Female","35","35","40770","39270"
"In post","2023","Department for International Trade","West Midlands","Outside London","Male","40","40","42550","38580"
"In post","2023","Department for International Trade","West Yorkshire","Outside London","Female","35","35","41330","43540"
"In post","2023","Department for International Trade","West Yorkshire","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","Outside London","Female","35","35","47810","48580"
"In post","2023","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","Outside London","Male","30","30","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cheshire","Outside London","Female","45","40","44340","43740"
"In post","2023","Department for Levelling Up, Housing and Communities","Cheshire","Outside London","Male","30","30","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Cumbria","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","Outside London","Female","45","45","46210","41840"
"In post","2023","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","Outside London","Male","35","30","51710","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Devon","Outside London","Female","35","30","44620","37570"
"In post","2023","Department for Levelling Up, Housing and Communities","Devon","Outside London","Male","30","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Dorset and Somerset","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Dorset and Somerset","Outside London","Male","10","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Anglia","Outside London","Female","30","25","47120","40470"
"In post","2023","Department for Levelling Up, Housing and Communities","East Anglia","Outside London","Male","35","30","48230","40600"
"In post","2023","Department for Levelling Up, Housing and Communities","East Wales","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Wales","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Yorkshire and Northern Lincolnshire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Eastern Scotland","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Eastern Scotland","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","305","280","34630","31290"
"In post","2023","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","255","245","40250","33450"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester","Outside London","Female","40","40","44940","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester","Outside London","Male","55","50","44510","46380"
"In post","2023","Department for Levelling Up, Housing and Communities","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Inner London - East","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Inner London - East","London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Inner London - West","London","Female","1100","1065","50900","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","Inner London - West","London","Male","1050","1040","51020","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","Kent","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Kent","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lancashire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lancashire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Leicestershire, Rutland and Northamptonshire","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lincolnshire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lincolnshire","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Merseyside","Outside London","Female","35","35","35890","31290"
"In post","2023","Department for Levelling Up, Housing and Communities","Merseyside","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Yorkshire","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Yorkshire","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Northern Ireland","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Northern Ireland","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","Outside London","Female","35","30","46790","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","Outside London","Male","50","45","47950","46200"
"In post","2023","Department for Levelling Up, Housing and Communities","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Outer London - East and North East","London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Outer London - South","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Outer London - West and North West","London","Male","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Shropshire and Staffordshire","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Shropshire and Staffordshire","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","South Yorkshire","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","South Yorkshire","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","Outside London","Female","20","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","Outside London","Male","35","35","45560","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Midlands","Outside London","Female","185","180","39810","37060"
"In post","2023","Department for Levelling Up, Housing and Communities","West Midlands","Outside London","Male","135","135","40220","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Yorkshire","Outside London","Female","50","50","43240","39370"
"In post","2023","Department for Levelling Up, Housing and Communities","West Yorkshire","Outside London","Male","45","40","50140","48660"
"In post","2023","Department for Transport","Bedfordshire and Hertfordshire","Outside London","Female","40","35","29560","27450"
"In post","2023","Department for Transport","Bedfordshire and Hertfordshire","Outside London","Male","85","80","30360","28900"
"In post","2023","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","30","30","29290","27220"
"In post","2023","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","60","55","28440","27450"
"In post","2023","Department for Transport","Cheshire","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Transport","Cheshire","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Department for Transport","Cornwall and Isles of Scilly","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Transport","Cornwall and Isles of Scilly","Outside London","Male","50","50","29180","27450"
"In post","2023","Department for Transport","Cumbria","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Transport","Cumbria","Outside London","Male","40","35","30290","28040"
"In post","2023","Department for Transport","Derbyshire and Nottinghamshire","Outside London","Female","170","160","35400","32670"
"In post","2023","Department for Transport","Derbyshire and Nottinghamshire","Outside London","Male","230","225","36510","31350"
"In post","2023","Department for Transport","Devon","Outside London","Female","20","15","[c]","[c]"
"In post","2023","Department for Transport","Devon","Outside London","Male","90","80","32780","29160"
"In post","2023","Department for Transport","Dorset and Somerset","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Transport","Dorset and Somerset","Outside London","Male","60","55","29280","27490"
"In post","2023","Department for Transport","East Anglia","Outside London","Female","30","30","29440","27450"
"In post","2023","Department for Transport","East Anglia","Outside London","Male","155","145","29480","27490"
"In post","2023","Department for Transport","East Wales","Outside London","Female","30","30","28790","27450"
"In post","2023","Department for Transport","East Wales","Outside London","Male","100","95","31860","27490"
"In post","2023","Department for Transport","East Yorkshire and Northern Lincolnshire","Outside London","Female","30","30","29460","27330"
"In post","2023","Department for Transport","East Yorkshire and Northern Lincolnshire","Outside London","Male","105","100","32950","28590"
"In post","2023","Department for Transport","Eastern Scotland","Outside London","Female","45","40","27970","27190"
"In post","2023","Department for Transport","Eastern Scotland","Outside London","Male","90","90","31150","28590"
"In post","2023","Department for Transport","Essex","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Department for Transport","Essex","Outside London","Male","70","65","33840","31400"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","210","195","34460","31660"
"In post","2023","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","305","290","34160","31350"
"In post","2023","Department for Transport","Greater Manchester","Outside London","Female","65","60","28760","27260"
"In post","2023","Department for Transport","Greater Manchester","Outside London","Male","135","125","31580","27450"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","Outside London","Female","345","325","36130","31660"
"In post","2023","Department for Transport","Hampshire and Isle of Wight","Outside London","Male","500","495","42710","33850"
"In post","2023","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","50","50","30550","27450"
"In post","2023","Department for Transport","Highlands and Islands","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Department for Transport","Highlands and Islands","Outside London","Male","50","50","30320","31350"
"In post","2023","Department for Transport","Inner London - East","London","Female","15","10","[c]","[c]"
"In post","2023","Department for Transport","Inner London - East","London","Male","115","100","34470","34390"
"In post","2023","Department for Transport","Inner London - West","London","Female","1330","1285","51500","48580"
"In post","2023","Department for Transport","Inner London - West","London","Male","1595","1575","53860","55740"
"In post","2023","Department for Transport","Kent","Outside London","Female","50","45","28270","27400"
"In post","2023","Department for Transport","Kent","Outside London","Male","165","155","31120","29220"
"In post","2023","Department for Transport","Lancashire","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Department for Transport","Lancashire","Outside London","Male","95","85","28640","27490"
"In post","2023","Department for Transport","Leicestershire, Rutland and Northamptonshire","Outside London","Female","50","45","30100","27450"
"In post","2023","Department for Transport","Leicestershire, Rutland and Northamptonshire","Outside London","Male","125","120","32500","27850"
"In post","2023","Department for Transport","Lincolnshire","Outside London","Female","10","5","[c]","[c]"
"In post","2023","Department for Transport","Lincolnshire","Outside London","Male","45","45","29770","27490"
"In post","2023","Department for Transport","Merseyside","Outside London","Female","40","35","28830","27400"
"In post","2023","Department for Transport","Merseyside","Outside London","Male","95","95","32000","28590"
"In post","2023","Department for Transport","North Eastern Scotland","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Department for Transport","North Eastern Scotland","Outside London","Male","55","55","33360","29660"
"In post","2023","Department for Transport","North Yorkshire","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Department for Transport","North Yorkshire","Outside London","Male","45","40","35510","28590"
"In post","2023","Department for Transport","Northern Ireland","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Transport","Northern Ireland","Outside London","Male","30","30","34120","31350"
"In post","2023","Department for Transport","Northumberland, and Tyne and Wear","Outside London","Female","175","155","26340","22500"
"In post","2023","Department for Transport","Northumberland, and Tyne and Wear","Outside London","Male","170","165","28710","27260"
"In post","2023","Department for Transport","Outer London - East and North East","London","Female","30","30","32030","31400"
"In post","2023","Department for Transport","Outer London - East and North East","London","Male","115","110","32190","31450"
"In post","2023","Department for Transport","Outer London - South","London","Female","15","15","[c]","[c]"
"In post","2023","Department for Transport","Outer London - South","London","Male","50","50","32950","31450"
"In post","2023","Department for Transport","Outer London - West and North West","London","Female","30","25","[c]","[c]"
"In post","2023","Department for Transport","Outer London - West and North West","London","Male","95","90","34070","31450"
"In post","2023","Department for Transport","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Overseas","Overseas","Male","15","15","[c]","[c]"
"In post","2023","Department for Transport","Shropshire and Staffordshire","Outside London","Female","30","30","29340","27400"
"In post","2023","Department for Transport","Shropshire and Staffordshire","Outside London","Male","135","130","30400","28490"
"In post","2023","Department for Transport","South Yorkshire","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Department for Transport","South Yorkshire","Outside London","Male","70","70","29570","27490"
"In post","2023","Department for Transport","Southern Scotland","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Transport","Southern Scotland","Outside London","Male","30","25","[c]","[c]"
"In post","2023","Department for Transport","Surrey, East and West Sussex","Outside London","Female","115","100","33220","31350"
"In post","2023","Department for Transport","Surrey, East and West Sussex","Outside London","Male","175","165","33680","31490"
"In post","2023","Department for Transport","Tees Valley and Durham","Outside London","Female","15","10","[c]","[c]"
"In post","2023","Department for Transport","Tees Valley and Durham","Outside London","Male","55","55","29780","27490"
"In post","2023","Department for Transport","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","West Central Scotland","Outside London","Female","30","25","[c]","[c]"
"In post","2023","Department for Transport","West Central Scotland","Outside London","Male","105","105","33830","28590"
"In post","2023","Department for Transport","West Midlands","Outside London","Female","205","195","32740","27450"
"In post","2023","Department for Transport","West Midlands","Outside London","Male","310","300","31940","27450"
"In post","2023","Department for Transport","West Wales and The Valleys","Outside London","Female","3905","3295","25890","22500"
"In post","2023","Department for Transport","West Wales and The Valleys","Outside London","Male","2750","2650","30640","26780"
"In post","2023","Department for Transport","West Yorkshire","Outside London","Female","210","195","33020","27450"
"In post","2023","Department for Transport","West Yorkshire","Outside London","Male","280","270","35760","31350"
"In post","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","Outside London","Female","755","650","30620","31280"
"In post","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","Outside London","Male","340","330","31650","31280"
"In post","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","680","585","29800","29120"
"In post","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","275","265","29970","28520"
"In post","2023","Department for Work and Pensions","Cheshire","Outside London","Female","490","410","26850","28120"
"In post","2023","Department for Work and Pensions","Cheshire","Outside London","Male","230","220","27990","28120"
"In post","2023","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","Female","535","465","26600","28120"
"In post","2023","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","Male","240","230","27150","28120"
"In post","2023","Department for Work and Pensions","Cumbria","Outside London","Female","180","150","28800","28120"
"In post","2023","Department for Work and Pensions","Cumbria","Outside London","Male","65","65","29780","28120"
"In post","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","Outside London","Female","1545","1320","28590","28120"
"In post","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","Outside London","Male","885","845","32020","28120"
"In post","2023","Department for Work and Pensions","Devon","Outside London","Female","1225","975","27260","28120"
"In post","2023","Department for Work and Pensions","Devon","Outside London","Male","570","535","28470","28120"
"In post","2023","Department for Work and Pensions","Dorset and Somerset","Outside London","Female","585","490","27910","28120"
"In post","2023","Department for Work and Pensions","Dorset and Somerset","Outside London","Male","270","255","28390","28120"
"In post","2023","Department for Work and Pensions","East Anglia","Outside London","Female","1045","860","27690","28120"
"In post","2023","Department for Work and Pensions","East Anglia","Outside London","Male","580","545","29050","28120"
"In post","2023","Department for Work and Pensions","East Wales","Outside London","Female","780","675","27920","28120"
"In post","2023","Department for Work and Pensions","East Wales","Outside London","Male","405","390","30290","28120"
"In post","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Outside London","Female","780","645","26800","28120"
"In post","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Outside London","Male","340","315","27220","28120"
"In post","2023","Department for Work and Pensions","Eastern Scotland","Outside London","Female","1760","1500","26950","28120"
"In post","2023","Department for Work and Pensions","Eastern Scotland","Outside London","Male","795","755","27520","28120"
"In post","2023","Department for Work and Pensions","Essex","Outside London","Female","1040","910","30580","31280"
"In post","2023","Department for Work and Pensions","Essex","Outside London","Male","415","400","32620","31280"
"In post","2023","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","985","825","28080","28120"
"In post","2023","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","580","550","29140","28120"
"In post","2023","Department for Work and Pensions","Greater Manchester","Outside London","Female","2915","2565","28480","28120"
"In post","2023","Department for Work and Pensions","Greater Manchester","Outside London","Male","1980","1925","31940","28120"
"In post","2023","Department for Work and Pensions","Hampshire and Isle of Wight","Outside London","Female","740","620","28330","28120"
"In post","2023","Department for Work and Pensions","Hampshire and Isle of Wight","Outside London","Male","340","325","28890","28120"
"In post","2023","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","545","460","26860","28120"
"In post","2023","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","225","210","27460","28120"
"In post","2023","Department for Work and Pensions","Highlands and Islands","Outside London","Female","305","270","27580","28120"
"In post","2023","Department for Work and Pensions","Highlands and Islands","Outside London","Male","125","120","26850","28120"
"In post","2023","Department for Work and Pensions","Inner London - East","London","Female","1245","1115","32770","32520"
"In post","2023","Department for Work and Pensions","Inner London - East","London","Male","760","735","34250","32520"
"In post","2023","Department for Work and Pensions","Inner London - West","London","Female","1645","1535","44600","39150"
"In post","2023","Department for Work and Pensions","Inner London - West","London","Male","1205","1180","47140","43760"
"In post","2023","Department for Work and Pensions","Kent","Outside London","Female","1085","970","30450","31280"
"In post","2023","Department for Work and Pensions","Kent","Outside London","Male","545","530","31030","31280"
"In post","2023","Department for Work and Pensions","Lancashire","Outside London","Female","4810","4210","28770","28120"
"In post","2023","Department for Work and Pensions","Lancashire","Outside London","Male","3160","3045","30540","28120"
"In post","2023","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Outside London","Female","1010","855","26360","28120"
"In post","2023","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Outside London","Male","515","490","26480","28120"
"In post","2023","Department for Work and Pensions","Lincolnshire","Outside London","Female","365","310","27250","28120"
"In post","2023","Department for Work and Pensions","Lincolnshire","Outside London","Male","165","155","27890","28120"
"In post","2023","Department for Work and Pensions","Merseyside","Outside London","Female","3050","2605","28600","28120"
"In post","2023","Department for Work and Pensions","Merseyside","Outside London","Male","1665","1585","31480","28120"
"In post","2023","Department for Work and Pensions","North Eastern Scotland","Outside London","Female","175","150","30020","28120"
"In post","2023","Department for Work and Pensions","North Eastern Scotland","Outside London","Male","165","155","55920","32800"
"In post","2023","Department for Work and Pensions","North Yorkshire","Outside London","Female","355","315","31100","28120"
"In post","2023","Department for Work and Pensions","North Yorkshire","Outside London","Male","215","210","33180","28120"
"In post","2023","Department for Work and Pensions","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Northumberland, and Tyne and Wear","Outside London","Female","4465","3825","28840","28120"
"In post","2023","Department for Work and Pensions","Northumberland, and Tyne and Wear","Outside London","Male","3280","3140","33140","28120"
"In post","2023","Department for Work and Pensions","Outer London - East and North East","London","Female","1445","1250","30920","32520"
"In post","2023","Department for Work and Pensions","Outer London - East and North East","London","Male","695","670","31190","32520"
"In post","2023","Department for Work and Pensions","Outer London - South","London","Female","520","475","32340","32520"
"In post","2023","Department for Work and Pensions","Outer London - South","London","Male","225","220","32680","32520"
"In post","2023","Department for Work and Pensions","Outer London - West and North West","London","Female","1000","885","32190","32520"
"In post","2023","Department for Work and Pensions","Outer London - West and North West","London","Male","460","440","32500","32520"
"In post","2023","Department for Work and Pensions","Shropshire and Staffordshire","Outside London","Female","765","650","27980","28120"
"In post","2023","Department for Work and Pensions","Shropshire and Staffordshire","Outside London","Male","355","335","28490","28120"
"In post","2023","Department for Work and Pensions","South Yorkshire","Outside London","Female","2090","1760","31280","28120"
"In post","2023","Department for Work and Pensions","South Yorkshire","Outside London","Male","1240","1185","35320","28120"
"In post","2023","Department for Work and Pensions","Southern Scotland","Outside London","Female","580","490","27120","28120"
"In post","2023","Department for Work and Pensions","Southern Scotland","Outside London","Male","250","235","26880","28120"
"In post","2023","Department for Work and Pensions","Surrey, East and West Sussex","Outside London","Female","1390","1185","28090","28120"
"In post","2023","Department for Work and Pensions","Surrey, East and West Sussex","Outside London","Male","705","670","28370","28120"
"In post","2023","Department for Work and Pensions","Tees Valley and Durham","Outside London","Female","1455","1220","26460","28120"
"In post","2023","Department for Work and Pensions","Tees Valley and Durham","Outside London","Male","655","630","26280","28120"
"In post","2023","Department for Work and Pensions","Unknown","Unknown","Female","190","180","33660","28120"
"In post","2023","Department for Work and Pensions","Unknown","Unknown","Male","150","145","34450","28120"
"In post","2023","Department for Work and Pensions","West Central Scotland","Outside London","Female","2510","2125","26250","28120"
"In post","2023","Department for Work and Pensions","West Central Scotland","Outside London","Male","1430","1345","27050","28120"
"In post","2023","Department for Work and Pensions","West Midlands","Outside London","Female","3445","2915","27300","28120"
"In post","2023","Department for Work and Pensions","West Midlands","Outside London","Male","1875","1785","28070","28120"
"In post","2023","Department for Work and Pensions","West Wales and The Valleys","Outside London","Female","2850","2485","27160","28120"
"In post","2023","Department for Work and Pensions","West Wales and The Valleys","Outside London","Male","1535","1470","27490","28120"
"In post","2023","Department for Work and Pensions","West Yorkshire","Outside London","Female","2675","2330","31390","28120"
"In post","2023","Department for Work and Pensions","West Yorkshire","Outside London","Male","1840","1770","33560","28120"
"In post","2023","Department of Health and Social Care","Bedfordshire and Hertfordshire","Outside London","Female","160","155","47480","42880"
"In post","2023","Department of Health and Social Care","Bedfordshire and Hertfordshire","Outside London","Male","130","130","48010","42380"
"In post","2023","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","200","175","45020","40410"
"In post","2023","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","135","125","50990","44970"
"In post","2023","Department of Health and Social Care","Cheshire","Outside London","Female","15","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Cheshire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Cornwall and Isles of Scilly","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Cornwall and Isles of Scilly","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
