"Status","Year","Parent_department","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Ministry of Justice","Inner London - East","Female","Heterosexual / straight","1570","1490","37960","35410"
"In post","2023","Ministry of Justice","Inner London - East","Female","LGBO","110","105","40100","35410"
"In post","2023","Ministry of Justice","Inner London - East","Female","Undeclared","195","185","38220","33820"
"In post","2023","Ministry of Justice","Inner London - East","Female","Unknown","430","410","34840","33800"
"In post","2023","Ministry of Justice","Inner London - East","Male","Heterosexual / straight","1035","1015","41230","37170"
"In post","2023","Ministry of Justice","Inner London - East","Male","LGBO","105","100","41090","37510"
"In post","2023","Ministry of Justice","Inner London - East","Male","Undeclared","130","125","40010","37170"
"In post","2023","Ministry of Justice","Inner London - East","Male","Unknown","340","330","36380","35410"
"In post","2023","Ministry of Justice","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Inner London - West","Female","Heterosexual / straight","2715","2595","41480","35410"
"In post","2023","Ministry of Justice","Inner London - West","Female","LGBO","190","185","43660","43650"
"In post","2023","Ministry of Justice","Inner London - West","Female","Undeclared","315","300","41040","35410"
"In post","2023","Ministry of Justice","Inner London - West","Female","Unknown","795","765","40080","35410"
"In post","2023","Ministry of Justice","Inner London - West","Male","Heterosexual / straight","1915","1880","42530","37170"
"In post","2023","Ministry of Justice","Inner London - West","Male","LGBO","205","205","46640","43650"
"In post","2023","Ministry of Justice","Inner London - West","Male","Undeclared","260","250","44520","39280"
"In post","2023","Ministry of Justice","Inner London - West","Male","Unknown","585","570","40430","35410"
"In post","2023","Ministry of Justice","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Kent","Female","Heterosexual / straight","1200","1105","30430","28480"
"In post","2023","Ministry of Justice","Kent","Female","LGBO","120","115","32140","32300"
"In post","2023","Ministry of Justice","Kent","Female","Undeclared","105","95","31750","31840"
"In post","2023","Ministry of Justice","Kent","Female","Unknown","245","230","28370","28210"
"In post","2023","Ministry of Justice","Kent","Male","Heterosexual / straight","1030","995","33280","32440"
"In post","2023","Ministry of Justice","Kent","Male","LGBO","55","55","33650","31640"
"In post","2023","Ministry of Justice","Kent","Male","Undeclared","85","85","34780","32920"
"In post","2023","Ministry of Justice","Kent","Male","Unknown","245","230","31620","32000"
"In post","2023","Ministry of Justice","Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Lancashire","Female","Heterosexual / straight","1320","1220","30620","28480"
"In post","2023","Ministry of Justice","Lancashire","Female","LGBO","130","125","30980","30410"
"In post","2023","Ministry of Justice","Lancashire","Female","Undeclared","110","100","30200","28880"
"In post","2023","Ministry of Justice","Lancashire","Female","Unknown","295","265","28460","28480"
"In post","2023","Ministry of Justice","Lancashire","Male","Heterosexual / straight","1040","975","33130","32060"
"In post","2023","Ministry of Justice","Lancashire","Male","LGBO","40","40","32440","29740"
"In post","2023","Ministry of Justice","Lancashire","Male","Undeclared","110","100","35780","33430"
"In post","2023","Ministry of Justice","Lancashire","Male","Unknown","290","265","30630","31240"
"In post","2023","Ministry of Justice","Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Female","Heterosexual / straight","1400","1255","28960","25830"
"In post","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Female","LGBO","115","110","29190","28480"
"In post","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Female","Undeclared","160","145","27620","24910"
"In post","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Female","Unknown","295","265","27220","25300"
"In post","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Male","Heterosexual / straight","905","880","31150","29890"
"In post","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Male","LGBO","45","40","28540","26840"
"In post","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Male","Undeclared","125","120","34150","32920"
"In post","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Male","Unknown","185","175","28940","28880"
"In post","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Lincolnshire","Female","Heterosexual / straight","450","415","29880","28480"
"In post","2023","Ministry of Justice","Lincolnshire","Female","LGBO","35","35","28330","26410"
"In post","2023","Ministry of Justice","Lincolnshire","Female","Undeclared","45","40","31840","28480"
"In post","2023","Ministry of Justice","Lincolnshire","Female","Unknown","75","70","26240","24570"
"In post","2023","Ministry of Justice","Lincolnshire","Male","Heterosexual / straight","420","400","32810","32000"
"In post","2023","Ministry of Justice","Lincolnshire","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Ministry of Justice","Lincolnshire","Male","Undeclared","45","40","35540","32920"
"In post","2023","Ministry of Justice","Lincolnshire","Male","Unknown","85","80","28960","28880"
"In post","2023","Ministry of Justice","Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Merseyside","Female","Heterosexual / straight","1080","1005","29390","25830"
"In post","2023","Ministry of Justice","Merseyside","Female","LGBO","85","85","29480","28880"
"In post","2023","Ministry of Justice","Merseyside","Female","Undeclared","100","90","28560","25830"
"In post","2023","Ministry of Justice","Merseyside","Female","Unknown","210","195","28730","26840"
"In post","2023","Ministry of Justice","Merseyside","Male","Heterosexual / straight","545","520","31630","29050"
"In post","2023","Ministry of Justice","Merseyside","Male","LGBO","50","45","30630","27660"
"In post","2023","Ministry of Justice","Merseyside","Male","Undeclared","65","65","30920","28480"
"In post","2023","Ministry of Justice","Merseyside","Male","Unknown","185","170","29470","29890"
"In post","2023","Ministry of Justice","Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","North Eastern Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","North Eastern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","North Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","North Eastern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","North Eastern Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","North Eastern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","North Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","North Eastern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","North Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","North Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","North Yorkshire","Female","Heterosexual / straight","255","230","32100","29050"
"In post","2023","Ministry of Justice","North Yorkshire","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Ministry of Justice","North Yorkshire","Female","Undeclared","25","20","[c]","[c]"
"In post","2023","Ministry of Justice","North Yorkshire","Female","Unknown","35","30","29310","26840"
"In post","2023","Ministry of Justice","North Yorkshire","Male","Heterosexual / straight","100","90","31840","29730"
"In post","2023","Ministry of Justice","North Yorkshire","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","North Yorkshire","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Ministry of Justice","North Yorkshire","Male","Unknown","20","15","[c]","[c]"
"In post","2023","Ministry of Justice","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Female","Heterosexual / straight","815","735","29600","25830"
"In post","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Female","LGBO","40","40","28180","25560"
"In post","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Female","Undeclared","55","50","29760","25830"
"In post","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Female","Unknown","70","60","27330","25300"
"In post","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Male","Heterosexual / straight","325","315","30680","27170"
"In post","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Male","Undeclared","35","35","31810","31270"
"In post","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Male","Unknown","45","40","30430","26330"
"In post","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Northumberland, and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Outer London - East and North East","Female","Heterosexual / straight","605","565","33230","31310"
"In post","2023","Ministry of Justice","Outer London - East and North East","Female","LGBO","45","45","33730","33810"
"In post","2023","Ministry of Justice","Outer London - East and North East","Female","Undeclared","60","55","31530","29660"
"In post","2023","Ministry of Justice","Outer London - East and North East","Female","Unknown","205","185","30390","28580"
"In post","2023","Ministry of Justice","Outer London - East and North East","Male","Heterosexual / straight","490","480","36360","35640"
"In post","2023","Ministry of Justice","Outer London - East and North East","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Ministry of Justice","Outer London - East and North East","Male","Undeclared","50","50","35910","36020"
"In post","2023","Ministry of Justice","Outer London - East and North East","Male","Unknown","185","175","33520","33810"
"In post","2023","Ministry of Justice","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Outer London - South","Female","Heterosexual / straight","815","760","36420","31310"
"In post","2023","Ministry of Justice","Outer London - South","Female","LGBO","35","35","37250","36050"
"In post","2023","Ministry of Justice","Outer London - South","Female","Undeclared","95","90","36670","31310"
"In post","2023","Ministry of Justice","Outer London - South","Female","Unknown","170","160","32070","31310"
"In post","2023","Ministry of Justice","Outer London - South","Male","Heterosexual / straight","295","285","38990","32890"
"In post","2023","Ministry of Justice","Outer London - South","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Ministry of Justice","Outer London - South","Male","Undeclared","40","40","40430","35260"
"In post","2023","Ministry of Justice","Outer London - South","Male","Unknown","75","70","34930","31310"
"In post","2023","Ministry of Justice","Outer London - South","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Outer London - West and North West","Female","Heterosexual / straight","585","540","33000","30840"
"In post","2023","Ministry of Justice","Outer London - West and North West","Female","LGBO","45","45","34650","34110"
"In post","2023","Ministry of Justice","Outer London - West and North West","Female","Undeclared","85","75","33350","30840"
"In post","2023","Ministry of Justice","Outer London - West and North West","Female","Unknown","190","180","32300","33420"
"In post","2023","Ministry of Justice","Outer London - West and North West","Male","Heterosexual / straight","435","420","34920","34820"
"In post","2023","Ministry of Justice","Outer London - West and North West","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Ministry of Justice","Outer London - West and North West","Male","Undeclared","55","50","36650","37280"
"In post","2023","Ministry of Justice","Outer London - West and North West","Male","Unknown","140","135","34200","34110"
"In post","2023","Ministry of Justice","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Shropshire and Staffordshire","Female","Heterosexual / straight","1590","1465","29940","28480"
"In post","2023","Ministry of Justice","Shropshire and Staffordshire","Female","LGBO","135","130","29640","29050"
"In post","2023","Ministry of Justice","Shropshire and Staffordshire","Female","Undeclared","125","115","30980","28480"
"In post","2023","Ministry of Justice","Shropshire and Staffordshire","Female","Unknown","270","255","28090","26420"
"In post","2023","Ministry of Justice","Shropshire and Staffordshire","Male","Heterosexual / straight","1250","1195","32610","32000"
"In post","2023","Ministry of Justice","Shropshire and Staffordshire","Male","LGBO","70","65","28470","27150"
"In post","2023","Ministry of Justice","Shropshire and Staffordshire","Male","Undeclared","115","110","33720","32920"
"In post","2023","Ministry of Justice","Shropshire and Staffordshire","Male","Unknown","290","270","29960","30180"
"In post","2023","Ministry of Justice","Shropshire and Staffordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","South Yorkshire","Female","Heterosexual / straight","990","895","30460","28480"
"In post","2023","Ministry of Justice","South Yorkshire","Female","LGBO","80","80","31770","30810"
"In post","2023","Ministry of Justice","South Yorkshire","Female","Undeclared","95","85","32150","30670"
"In post","2023","Ministry of Justice","South Yorkshire","Female","Unknown","170","160","28510","28010"
"In post","2023","Ministry of Justice","South Yorkshire","Male","Heterosexual / straight","640","615","34830","32130"
"In post","2023","Ministry of Justice","South Yorkshire","Male","LGBO","40","35","34130","32060"
"In post","2023","Ministry of Justice","South Yorkshire","Male","Undeclared","85","80","34750","32920"
"In post","2023","Ministry of Justice","South Yorkshire","Male","Unknown","180","170","33680","31780"
"In post","2023","Ministry of Justice","South Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Southern Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Southern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Southern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Southern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Southern Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Southern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Southern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Southern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Southern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Southern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Surrey, East and West Sussex","Female","Heterosexual / straight","1110","1015","32130","30880"
"In post","2023","Ministry of Justice","Surrey, East and West Sussex","Female","LGBO","150","140","33460","30940"
"In post","2023","Ministry of Justice","Surrey, East and West Sussex","Female","Undeclared","120","110","34430","32400"
"In post","2023","Ministry of Justice","Surrey, East and West Sussex","Female","Unknown","245","220","29930","28880"
"In post","2023","Ministry of Justice","Surrey, East and West Sussex","Male","Heterosexual / straight","865","835","33890","34000"
"In post","2023","Ministry of Justice","Surrey, East and West Sussex","Male","LGBO","55","55","35170","31270"
"In post","2023","Ministry of Justice","Surrey, East and West Sussex","Male","Undeclared","110","105","34110","34110"
"In post","2023","Ministry of Justice","Surrey, East and West Sussex","Male","Unknown","215","200","31620","30410"
"In post","2023","Ministry of Justice","Surrey, East and West Sussex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Tees Valley and Durham","Female","Heterosexual / straight","1535","1425","30580","29050"
"In post","2023","Ministry of Justice","Tees Valley and Durham","Female","LGBO","140","140","30620","30430"
"In post","2023","Ministry of Justice","Tees Valley and Durham","Female","Undeclared","130","115","31290","29050"
"In post","2023","Ministry of Justice","Tees Valley and Durham","Female","Unknown","270","250","29790","28880"
"In post","2023","Ministry of Justice","Tees Valley and Durham","Male","Heterosexual / straight","1400","1310","32680","32060"
"In post","2023","Ministry of Justice","Tees Valley and Durham","Male","LGBO","45","45","32570","30430"
"In post","2023","Ministry of Justice","Tees Valley and Durham","Male","Undeclared","100","90","35720","32920"
"In post","2023","Ministry of Justice","Tees Valley and Durham","Male","Unknown","375","345","31670","32000"
"In post","2023","Ministry of Justice","Tees Valley and Durham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","Female","Heterosexual / straight","35","30","27160","24070"
"In post","2023","Ministry of Justice","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","Male","Heterosexual / straight","40","40","30470","28880"
"In post","2023","Ministry of Justice","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","Male","Unknown","15","10","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","West Central Scotland","Female","Heterosexual / straight","215","190","29560","25830"
"In post","2023","Ministry of Justice","West Central Scotland","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Ministry of Justice","West Central Scotland","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Ministry of Justice","West Central Scotland","Female","Unknown","45","40","26360","21780"
"In post","2023","Ministry of Justice","West Central Scotland","Male","Heterosexual / straight","155","150","31050","25830"
"In post","2023","Ministry of Justice","West Central Scotland","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Ministry of Justice","West Central Scotland","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Ministry of Justice","West Central Scotland","Male","Unknown","60","60","30220","25830"
"In post","2023","Ministry of Justice","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","West Midlands","Female","Heterosexual / straight","2050","1865","28020","25300"
"In post","2023","Ministry of Justice","West Midlands","Female","LGBO","100","95","28990","26810"
"In post","2023","Ministry of Justice","West Midlands","Female","Undeclared","215","195","27140","23640"
"In post","2023","Ministry of Justice","West Midlands","Female","Unknown","555","500","26090","23640"
"In post","2023","Ministry of Justice","West Midlands","Male","Heterosexual / straight","1175","1140","29540","25830"
"In post","2023","Ministry of Justice","West Midlands","Male","LGBO","80","75","29670","25830"
"In post","2023","Ministry of Justice","West Midlands","Male","Undeclared","120","115","28920","25830"
"In post","2023","Ministry of Justice","West Midlands","Male","Unknown","360","335","26380","23230"
"In post","2023","Ministry of Justice","West Midlands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","West Wales and The Valleys","Female","Heterosexual / straight","950","885","29270","25830"
"In post","2023","Ministry of Justice","West Wales and The Valleys","Female","LGBO","60","60","27960","24450"
"In post","2023","Ministry of Justice","West Wales and The Valleys","Female","Undeclared","60","50","29680","26500"
"In post","2023","Ministry of Justice","West Wales and The Valleys","Female","Unknown","165","145","26990","24570"
"In post","2023","Ministry of Justice","West Wales and The Valleys","Male","Heterosexual / straight","420","395","31970","30410"
"In post","2023","Ministry of Justice","West Wales and The Valleys","Male","LGBO","25","20","[c]","[c]"
"In post","2023","Ministry of Justice","West Wales and The Valleys","Male","Undeclared","35","30","31660","30840"
"In post","2023","Ministry of Justice","West Wales and The Valleys","Male","Unknown","125","115","29080","28880"
"In post","2023","Ministry of Justice","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","West Yorkshire","Female","Heterosexual / straight","2090","1925","31060","28880"
"In post","2023","Ministry of Justice","West Yorkshire","Female","LGBO","225","220","32670","31270"
"In post","2023","Ministry of Justice","West Yorkshire","Female","Undeclared","195","175","32440","31270"
"In post","2023","Ministry of Justice","West Yorkshire","Female","Unknown","395","365","29060","28880"
"In post","2023","Ministry of Justice","West Yorkshire","Male","Heterosexual / straight","1435","1370","33170","32050"
"In post","2023","Ministry of Justice","West Yorkshire","Male","LGBO","80","80","33580","31270"
"In post","2023","Ministry of Justice","West Yorkshire","Male","Undeclared","145","135","34670","32920"
"In post","2023","Ministry of Justice","West Yorkshire","Male","Unknown","405","390","30240","29050"
"In post","2023","Ministry of Justice","West Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Bedfordshire and Hertfordshire","Female","Heterosexual / straight","40","40","38020","38310"
"In post","2023","National Crime Agency","Bedfordshire and Hertfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Bedfordshire and Hertfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Bedfordshire and Hertfordshire","Female","Unknown","15","10","[c]","[c]"
"In post","2023","National Crime Agency","Bedfordshire and Hertfordshire","Male","Heterosexual / straight","45","45","41950","40440"
"In post","2023","National Crime Agency","Bedfordshire and Hertfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Bedfordshire and Hertfordshire","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Bedfordshire and Hertfordshire","Male","Unknown","10","10","[c]","[c]"
"In post","2023","National Crime Agency","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","Heterosexual / straight","30","30","40130","39630"
"In post","2023","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","15","15","[c]","[c]"
"In post","2023","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","Heterosexual / straight","50","50","45790","45700"
"In post","2023","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","15","15","[c]","[c]"
"In post","2023","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Cheshire","Female","Heterosexual / straight","505","485","38790","38310"
"In post","2023","National Crime Agency","Cheshire","Female","LGBO","40","40","37630","38310"
"In post","2023","National Crime Agency","Cheshire","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","National Crime Agency","Cheshire","Female","Unknown","50","45","40130","38640"
"In post","2023","National Crime Agency","Cheshire","Male","Heterosexual / straight","495","490","40660","38640"
"In post","2023","National Crime Agency","Cheshire","Male","LGBO","25","25","[c]","[c]"
"In post","2023","National Crime Agency","Cheshire","Male","Undeclared","50","50","39790","38310"
"In post","2023","National Crime Agency","Cheshire","Male","Unknown","50","50","43590","42110"
"In post","2023","National Crime Agency","Cheshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Derbyshire and Nottinghamshire","Female","Heterosexual / straight","30","25","38690","38310"
"In post","2023","National Crime Agency","Derbyshire and Nottinghamshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Derbyshire and Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Derbyshire and Nottinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Derbyshire and Nottinghamshire","Male","Heterosexual / straight","35","35","44220","42110"
"In post","2023","National Crime Agency","Derbyshire and Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Derbyshire and Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Derbyshire and Nottinghamshire","Male","Unknown","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Devon","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","National Crime Agency","Devon","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Devon","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Devon","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Devon","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","National Crime Agency","Devon","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Devon","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Devon","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","East Anglia","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","East Anglia","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","East Anglia","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","East Anglia","Female","Unknown","[c]","[c]","[c]","[c]"
