"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Operational Research","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Other","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Other","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Other","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Other","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Other","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Other","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Other","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Other","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Policy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Policy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Policy","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Policy","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Policy","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Policy","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","G6/G7","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Project Delivery","SEO/HEO","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Property","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Property","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Property","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Property","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Security","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Security","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Security","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Security","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Security","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Security","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Social Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Social Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Social Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Social Research","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Social Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Social Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Social Research","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Social Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Statistics","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Statistics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Statistics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Statistics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Statistics","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Statistics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Statistics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Statistics","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Statistics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Statistics","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Tax","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Tax","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Tax","AA/AO","Unknown","300","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Tax","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Tax","EO","Unknown","290","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Tax","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Tax","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Tax","G6/G7","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Tax","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Tax","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Tax","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Tax","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Tax","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Tax","SEO/HEO","Unknown","320","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Communications","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Communications","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Digital, Data and Technology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Digital, Data and Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Economics","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Economics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Economics","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Economics","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Economics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Economics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Economics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Economics","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Economics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Economics","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Finance","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Finance","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Human Resources","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Human Resources","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Human Resources","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Knowledge and Information Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Knowledge and Information Management","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Operational Delivery","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Operational Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Operational Delivery","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Operational Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Operational Delivery","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Operational Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Policy","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Policy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Policy","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Policy","G6/G7","Heterosexual / straight","65","[c]","57490","54440"
"Leaver CS","2023","HM Treasury (excl. agencies)","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Policy","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Policy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Policy","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Policy","SEO/HEO","Heterosexual / straight","50","[c]","34880","33630"
"Leaver CS","2023","HM Treasury (excl. agencies)","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Policy","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Project Delivery","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Project Delivery","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Statistics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Statistics","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Statistics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Commercial","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Commercial","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Communications","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Digital, Data and Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Digital, Data and Technology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Digital, Data and Technology","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Digital, Data and Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Digital, Data and Technology","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Human Resources","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Human Resources","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Operational Delivery","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Operational Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Operational Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Operational Delivery","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Operational Delivery","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Operational Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Operational Delivery","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Operational Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Operational Delivery","SEO/HEO","Heterosexual / straight","60","[c]","48270","46020"
"Leaver CS","2023","Health and Safety Executive","Operational Delivery","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Operational Delivery","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Operational Delivery","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Policy","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
