"Status","Year","Age","Organisation","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Cabinet Office (excl. agencies)","Cabinet Office","Yorkshire and The Humber","15","[c]","43330","40580"
"Leaver Dept.","2023","50-59","Central Civil Service Fast Stream","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Charity Commission","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Companies House","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Companies House","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Competition and Markets Authority","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Competition and Markets Authority","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Criminal Injuries Compensation Authority","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Commercial Service","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Commercial Service","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Commercial Service","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Commercial Service","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Prosecution Service","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Prosecution Service","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Prosecution Service","Attorney General's Departments","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Prosecution Service","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Prosecution Service","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Prosecution Service","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Prosecution Service","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Crown Prosecution Service","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Defence Electronics and Components Agency","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Defence Equipment and Support","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Defence Equipment and Support","Ministry of Defence","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Defence Science and Technology Laboratory","Ministry of Defence","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Defence Science and Technology Laboratory","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","25","[c]","56820","53670"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","London","10","[c]","62940","69390"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Department for Education","London","15","[c]","72300","63720"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Department for Education","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Department for Education","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Department for Education","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education (excl. agencies)","Department for Education","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for International Trade","Department for International Trade","London","15","[c]","51130","40740"
"Leaver Dept.","2023","50-59","Department for International Trade","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for International Trade","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for International Trade","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","London","15","[c]","55410","56130"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Transport (excl. agencies)","Department for Transport","London","20","[c]","60790","55740"
"Leaver Dept.","2023","50-59","Department for Transport (excl. agencies)","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Transport (excl. agencies)","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Midlands (England)","15","[c]","28310","28120"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","15","[c]","29030","29290"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","45","[c]","40110","32520"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North East (England)","60","[c]","32670","28120"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","85","[c]","31620","28120"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scotland","110","[c]","25270","27570"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South East (England)","25","[c]","29230","29370"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South West (England)","30","[c]","30850","28120"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wales","20","[c]","27930","28120"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Midlands (England)","70","[c]","26140","27570"
"Leaver Dept.","2023","50-59","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Yorkshire and The Humber","45","[c]","34080","28120"
"Leaver Dept.","2023","50-59","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Licensing Agency","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Licensing Agency","Department for Transport","Wales","20","[c]","33800","31350"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Education and Skills Funding Agency","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Education and Skills Funding Agency","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Education and Skills Funding Agency","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Food Standards Agency","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Food Standards Agency","Food Standards Agency","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Food Standards Agency","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Food Standards Agency","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Food Standards Agency","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Forestry and Land Scotland","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Commercial Organisation","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Commercial Organisation","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Commercial Organisation","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Commercial Organisation","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Internal Audit Agency","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Internal Audit Agency","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Internal Audit Agency","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Internal Audit Agency","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Internal Audit Agency","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Legal Department","Attorney General's Departments","London","15","[c]","69750","76200"
"Leaver Dept.","2023","50-59","Government Property Agency","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Property Agency","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Property Agency","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Government Property Agency","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Ministry of Justice","London","20","[c]","36320","26890"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Ministry of Justice","North West (England)","15","[c]","24190","21780"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Ministry of Justice","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Ministry of Justice","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Ministry of Justice","West Midlands (England)","10","[c]","27060","23800"
"Leaver Dept.","2023","50-59","HM Courts and Tribunals Service","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Ministry of Justice","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Ministry of Justice","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Ministry of Justice","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Ministry of Justice","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Ministry of Justice","South East (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Ministry of Justice","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Ministry of Justice","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Prison and Probation Service","Ministry of Justice","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North East (England)","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North West (England)","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Scotland","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Treasury (excl. agencies)","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Treasury (excl. agencies)","HM Treasury","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Treasury (excl. agencies)","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Health and Safety Executive","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Health and Safety Executive","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Health and Safety Executive","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Health and Safety Executive","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Health and Safety Executive","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Home Office","Home Office","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Home Office","Home Office","London","55","[c]","54850","53000"
"Leaver Dept.","2023","50-59","Home Office","Home Office","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Home Office","Home Office","North West (England)","30","[c]","37170","32080"
"Leaver Dept.","2023","50-59","Home Office","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Home Office","Home Office","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Home Office","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Home Office","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Home Office","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Home Office","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Home Office","Home Office","Yorkshire and The Humber","15","[c]","35500","33590"
"Leaver Dept.","2023","50-59","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal Aid Agency","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal Aid Agency","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal Aid Agency","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal Aid Agency","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal Aid Agency","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Maritime and Coastguard Agency","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Maritime and Coastguard Agency","Department for Transport","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Maritime and Coastguard Agency","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Met Office","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence (excl. agencies)","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence (excl. agencies)","Ministry of Defence","East of England","10","[c]","31940","33300"
"Leaver Dept.","2023","50-59","Ministry of Defence (excl. agencies)","Ministry of Defence","London","15","[c]","59500","48170"
"Leaver Dept.","2023","50-59","Ministry of Defence (excl. agencies)","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence (excl. agencies)","Ministry of Defence","North West (England)","15","[c]","34520","27470"
"Leaver Dept.","2023","50-59","Ministry of Defence (excl. agencies)","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence (excl. agencies)","Ministry of Defence","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence (excl. agencies)","Ministry of Defence","South East (England)","15","[c]","41590","40890"
"Leaver Dept.","2023","50-59","Ministry of Defence (excl. agencies)","Ministry of Defence","South West (England)","20","[c]","40980","40000"
"Leaver Dept.","2023","50-59","Ministry of Defence (excl. agencies)","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence (excl. agencies)","Ministry of Defence","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Defence (excl. agencies)","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice (excl. agencies)","Ministry of Justice","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice (excl. agencies)","Ministry of Justice","London","25","[c]","52310","47590"
"Leaver Dept.","2023","50-59","Ministry of Justice (excl. agencies)","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice (excl. agencies)","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice (excl. agencies)","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice (excl. agencies)","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice (excl. agencies)","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice (excl. agencies)","Ministry of Justice","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Ministry of Justice (excl. agencies)","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","National Crime Agency","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Savings and Investments","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland Office","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
