"Status","Year","Disability","Parent_department","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Ministry of Justice","Hampshire and Isle of Wight","Southampton","170","155","29310","26200"
"In post","2023","Declared non-disabled","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","295","275","33720","30810"
"In post","2023","Declared non-disabled","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","900","860","31500","29890"
"In post","2023","Declared non-disabled","Ministry of Justice","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice","Inner London - East","Hackney and Newham","105","100","31800","29480"
"In post","2023","Declared non-disabled","Ministry of Justice","Inner London - East","Haringey and Islington","655","620","34250","33800"
"In post","2023","Declared non-disabled","Ministry of Justice","Inner London - East","Lambeth","275","270","38560","34980"
"In post","2023","Declared non-disabled","Ministry of Justice","Inner London - East","Lewisham and Southwark","420","405","36150","33050"
"In post","2023","Declared non-disabled","Ministry of Justice","Inner London - East","Tower Hamlets","960","925","45730","43650"
"In post","2023","Declared non-disabled","Ministry of Justice","Inner London - West","Camden and City of London","590","560","31180","25480"
"In post","2023","Declared non-disabled","Ministry of Justice","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","455","440","35700","34980"
"In post","2023","Declared non-disabled","Ministry of Justice","Inner London - West","Wandsworth","385","375","35560","33800"
"In post","2023","Declared non-disabled","Ministry of Justice","Inner London - West","Westminster","3045","2955","46700","43650"
"In post","2023","Declared non-disabled","Ministry of Justice","Kent","East Kent","160","145","30920","26000"
"In post","2023","Declared non-disabled","Ministry of Justice","Kent","Kent Thames Gateway","765","725","32310","32410"
"In post","2023","Declared non-disabled","Ministry of Justice","Kent","Medway","595","570","32420","30880"
"In post","2023","Declared non-disabled","Ministry of Justice","Kent","Mid Kent","440","410","31060","28880"
"In post","2023","Declared non-disabled","Ministry of Justice","Kent","West Kent","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice","Lancashire","Blackburn with Darwen","90","85","28780","24570"
"In post","2023","Declared non-disabled","Ministry of Justice","Lancashire","Blackpool","100","95","30270","26840"
"In post","2023","Declared non-disabled","Ministry of Justice","Lancashire","Chorley and West Lancashire","880","825","32420","30440"
"In post","2023","Declared non-disabled","Ministry of Justice","Lancashire","East Lancashire","120","115","28330","25830"
"In post","2023","Declared non-disabled","Ministry of Justice","Lancashire","Lancaster and Wyre","265","245","32600","31670"
"In post","2023","Declared non-disabled","Ministry of Justice","Lancashire","Mid Lancashire","740","685","32340","30410"
"In post","2023","Declared non-disabled","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Leicester","770","715","29440","25830"
"In post","2023","Declared non-disabled","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","810","755","30770","29890"
"In post","2023","Declared non-disabled","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","70","70","30820","28480"
"In post","2023","Declared non-disabled","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","530","490","29940","26840"
"In post","2023","Declared non-disabled","Ministry of Justice","Lincolnshire","Lincolnshire CC","765","725","31160","30410"
"In post","2023","Declared non-disabled","Ministry of Justice","Merseyside","East Merseyside","225","215","31680","29050"
"In post","2023","Declared non-disabled","Ministry of Justice","Merseyside","Liverpool","1025","960","30320","28480"
"In post","2023","Declared non-disabled","Ministry of Justice","Merseyside","Sefton","85","80","30970","29050"
"In post","2023","Declared non-disabled","Ministry of Justice","Merseyside","Wirral","125","115","28190","25300"
"In post","2023","Declared non-disabled","Ministry of Justice","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice","North Yorkshire","North Yorkshire CC","110","100","29800","26840"
"In post","2023","Declared non-disabled","Ministry of Justice","North Yorkshire","York","205","185","33120","30940"
"In post","2023","Declared non-disabled","Ministry of Justice","Northumberland, and Tyne and Wear","Northumberland","70","65","30810","29050"
"In post","2023","Declared non-disabled","Ministry of Justice","Northumberland, and Tyne and Wear","Sunderland","75","70","29870","26840"
"In post","2023","Declared non-disabled","Ministry of Justice","Northumberland, and Tyne and Wear","Tyneside","835","770","30160","25830"
"In post","2023","Declared non-disabled","Ministry of Justice","Outer London - East and North East","Barking & Dagenham and Havering","100","95","32660","29300"
"In post","2023","Declared non-disabled","Ministry of Justice","Outer London - East and North East","Bexley and Greenwich","725","700","35220","35030"
"In post","2023","Declared non-disabled","Ministry of Justice","Outer London - East and North East","Enfield","45","45","32570","28580"
"In post","2023","Declared non-disabled","Ministry of Justice","Outer London - East and North East","Redbridge and Waltham Forest","155","145","33300","30840"
"In post","2023","Declared non-disabled","Ministry of Justice","Outer London - South","Bromley","180","165","31410","27530"
"In post","2023","Declared non-disabled","Ministry of Justice","Outer London - South","Croydon","700","670","39800","34570"
"In post","2023","Declared non-disabled","Ministry of Justice","Outer London - South","Merton, Kingston upon Thames and Sutton","145","135","32390","29660"
"In post","2023","Declared non-disabled","Ministry of Justice","Outer London - West and North West","Barnet","75","70","32560","30840"
"In post","2023","Declared non-disabled","Ministry of Justice","Outer London - West and North West","Brent","135","120","31290","25480"
"In post","2023","Declared non-disabled","Ministry of Justice","Outer London - West and North West","Ealing","40","35","36240","34820"
"In post","2023","Declared non-disabled","Ministry of Justice","Outer London - West and North West","Harrow and Hillingdon","80","75","34330","29660"
"In post","2023","Declared non-disabled","Ministry of Justice","Outer London - West and North West","Hounslow and Richmond upon Thames","600","570","34470","34110"
"In post","2023","Declared non-disabled","Ministry of Justice","Shropshire and Staffordshire","Shropshire","320","305","31300","31510"
"In post","2023","Declared non-disabled","Ministry of Justice","Shropshire and Staffordshire","Staffordshire CC","1755","1665","32510","30940"
"In post","2023","Declared non-disabled","Ministry of Justice","Shropshire and Staffordshire","Stoke-on-Trent","460","415","25160","21780"
"In post","2023","Declared non-disabled","Ministry of Justice","Shropshire and Staffordshire","Telford and Wrekin","65","60","34070","30810"
"In post","2023","Declared non-disabled","Ministry of Justice","South Yorkshire","Barnsley, Doncaster and Rotherham","1130","1050","31660","31510"
"In post","2023","Declared non-disabled","Ministry of Justice","South Yorkshire","Sheffield","390","355","33950","29050"
"In post","2023","Declared non-disabled","Ministry of Justice","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Ministry of Justice","Surrey, East and West Sussex","Brighton and Hove","190","170","34050","30810"
"In post","2023","Declared non-disabled","Ministry of Justice","Surrey, East and West Sussex","East Surrey","530","505","35810","35810"
"In post","2023","Declared non-disabled","Ministry of Justice","Surrey, East and West Sussex","East Sussex CC","350","330","31280","29050"
"In post","2023","Declared non-disabled","Ministry of Justice","Surrey, East and West Sussex","West Surrey","520","480","33310","31890"
"In post","2023","Declared non-disabled","Ministry of Justice","Surrey, East and West Sussex","West Sussex (North East)","55","50","29480","27930"
"In post","2023","Declared non-disabled","Ministry of Justice","Surrey, East and West Sussex","West Sussex (South West)","205","195","31120","29050"
"In post","2023","Declared non-disabled","Ministry of Justice","Tees Valley and Durham","Darlington","95","90","29760","25300"
"In post","2023","Declared non-disabled","Ministry of Justice","Tees Valley and Durham","Durham","1695","1585","32430","31510"
"In post","2023","Declared non-disabled","Ministry of Justice","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","690","655","31250","29890"
"In post","2023","Declared non-disabled","Ministry of Justice","Tees Valley and Durham","South Teesside","240","215","28620","25830"
"In post","2023","Declared non-disabled","Ministry of Justice","Unknown","Unknown","65","65","28730","28880"
"In post","2023","Declared non-disabled","Ministry of Justice","West Central Scotland","Glasgow City","340","315","30610","25830"
"In post","2023","Declared non-disabled","Ministry of Justice","West Midlands","Birmingham","2305","2160","28460","25830"
"In post","2023","Declared non-disabled","Ministry of Justice","West Midlands","Coventry","135","125","28900","24570"
"In post","2023","Declared non-disabled","Ministry of Justice","West Midlands","Dudley","70","65","30170","29050"
"In post","2023","Declared non-disabled","Ministry of Justice","West Midlands","Sandwell","70","65","28900","26840"
"In post","2023","Declared non-disabled","Ministry of Justice","West Midlands","Walsall","85","75","29670","26840"
"In post","2023","Declared non-disabled","Ministry of Justice","West Midlands","Wolverhampton","190","175","27980","25830"
"In post","2023","Declared non-disabled","Ministry of Justice","West Wales and The Valleys","Bridgend and Neath Port Talbot","175","165","28420","23640"
"In post","2023","Declared non-disabled","Ministry of Justice","West Wales and The Valleys","Central Valleys","160","150","31020","29050"
"In post","2023","Declared non-disabled","Ministry of Justice","West Wales and The Valleys","Conwy and Denbighshire","100","95","30740","25830"
"In post","2023","Declared non-disabled","Ministry of Justice","West Wales and The Valleys","Gwent Valleys","120","110","29890","25830"
"In post","2023","Declared non-disabled","Ministry of Justice","West Wales and The Valleys","Gwynedd","90","85","29260","26670"
"In post","2023","Declared non-disabled","Ministry of Justice","West Wales and The Valleys","South West Wales","110","100","29640","25830"
"In post","2023","Declared non-disabled","Ministry of Justice","West Wales and The Valleys","Swansea","410","385","31320","30410"
"In post","2023","Declared non-disabled","Ministry of Justice","West Yorkshire","Bradford","280","255","27790","25300"
"In post","2023","Declared non-disabled","Ministry of Justice","West Yorkshire","Calderdale and Kirklees","205","185","29520","26840"
"In post","2023","Declared non-disabled","Ministry of Justice","West Yorkshire","Leeds","1915","1815","33080","31270"
"In post","2023","Declared non-disabled","Ministry of Justice","West Yorkshire","Wakefield","865","800","32120","31270"
"In post","2023","Declared non-disabled","National Crime Agency","Bedfordshire and Hertfordshire","Bedford","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Bedfordshire and Hertfordshire","Hertfordshire CC","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Cheshire","Warrington","335","325","42560","40440"
"In post","2023","Declared non-disabled","National Crime Agency","Derbyshire and Nottinghamshire","Nottingham","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Derbyshire and Nottinghamshire","South Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Devon","Devon CC","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Essex","Heart of Essex","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","90","85","41730","38640"
"In post","2023","Declared non-disabled","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Hampshire and Isle of Wight","Central Hampshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Inner London - East","Lambeth","395","385","50880","49200"
"In post","2023","Declared non-disabled","National Crime Agency","Kent","East Kent","30","30","40840","41100"
"In post","2023","Declared non-disabled","National Crime Agency","Kent","Medway","40","40","49130","47380"
"In post","2023","Declared non-disabled","National Crime Agency","Lancashire","Chorley and West Lancashire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Northern Ireland","Belfast","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Northumberland, and Tyne and Wear","Sunderland","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Outer London - South","Merton, Kingston upon Thames and Sutton","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Overseas","Overseas","65","65","48340","47380"
"In post","2023","Declared non-disabled","National Crime Agency","Shropshire and Staffordshire","Staffordshire CC","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","South Yorkshire","Sheffield","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Surrey, East and West Sussex","West Sussex (North East)","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","Unknown","Unknown","45","40","47440","47380"
"In post","2023","Declared non-disabled","National Crime Agency","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","West Midlands","Birmingham","120","115","44100","42110"
"In post","2023","Declared non-disabled","National Crime Agency","West Midlands","Coventry","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","West Wales and The Valleys","Bridgend and Neath Port Talbot","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","National Crime Agency","West Yorkshire","Wakefield","55","55","43080","42110"
"In post","2023","Declared non-disabled","Northern Ireland Office","Inner London - West","Westminster","50","50","55930","55720"
"In post","2023","Declared non-disabled","Northern Ireland Office","Northern Ireland","Belfast","45","45","36660","37680"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Central Bedfordshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Hertfordshire CC","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Cheshire","Cheshire East","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Cheshire","Cheshire West and Chester","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Cumbria","East Cumbria","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","North Nottinghamshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Nottingham","80","75","36040","32800"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","South Nottinghamshire","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","South and West Derbyshire","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Devon","Devon CC","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Devon","Plymouth","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","Somerset CC","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Anglia","Breckland and South Norfolk","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Anglia","Cambridgeshire CC","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Anglia","Suffolk CC","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Essex","Essex Haven Gateway","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Essex","West Essex","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","180","170","40410","33130"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Greater Manchester North East","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Greater Manchester North West","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Greater Manchester South East","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Greater Manchester South West","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Manchester","330","315","35960","32650"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Central Hampshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","North Hampshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","South Hampshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Inner London - East","Hackney and Newham","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Inner London - East","Haringey and Islington","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Inner London - East","Lambeth","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Inner London - East","Lewisham and Southwark","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Inner London - West","Westminster","170","165","50750","44250"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Kent","East Kent","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Kent","Kent Thames Gateway","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Lancashire","Chorley and West Lancashire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Lancashire","Mid Lancashire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Lincolnshire","Lincolnshire CC","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Merseyside","East Merseyside","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Merseyside","Liverpool","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Merseyside","Sefton","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Merseyside","Wirral","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North Yorkshire","North Yorkshire CC","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North Yorkshire","York","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Tyneside","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","Barking & Dagenham and Havering","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
