"Status","Year","Age","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Statistics Authority","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Attorney General's Departments","110","[c]","41030","38860"
"New entrant CS","2023","40-49","Declared non-disabled","Cabinet Office","110","[c]","56720","52080"
"New entrant CS","2023","40-49","Declared non-disabled","Chancellor's other departments","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Charity Commission","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Competition and Markets Authority","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","135","[c]","37400","37420"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Education","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","215","[c]","36450","30320"
"New entrant CS","2023","40-49","Declared non-disabled","Department for International Trade","50","[c]","42600","39800"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","55","[c]","43050","41840"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Transport","140","[c]","28850","26780"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Work and Pensions","490","[c]","31860","28120"
"New entrant CS","2023","40-49","Declared non-disabled","Department of Health and Social Care","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Estyn","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Food Standards Agency","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Land Registry","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Revenue and Customs","430","[c]","32050","27650"
"New entrant CS","2023","40-49","Declared non-disabled","HM Treasury","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Home Office","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Ministry of Defence","235","[c]","36160","33830"
"New entrant CS","2023","40-49","Declared non-disabled","Ministry of Justice","1215","[c]","27920","25830"
"New entrant CS","2023","40-49","Declared non-disabled","National Crime Agency","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","135","[c]","60400","68580"
"New entrant CS","2023","40-49","Declared non-disabled","Office of Gas and Electricity Markets","85","[c]","46080","42000"
"New entrant CS","2023","40-49","Declared non-disabled","Office of Qualifications and Examinations Regulation","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of Rail and Road","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Scottish Government","240","[c]","35760","30440"
"New entrant CS","2023","40-49","Declared non-disabled","The National Archives","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Export Finance","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","UK Statistics Authority","75","[c]","37750","31560"
"New entrant CS","2023","40-49","Declared non-disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Water Services Regulation Authority","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Welsh Government","45","[c]","40290","41700"
"New entrant CS","2023","40-49","Undeclared","Attorney General's Departments","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Cabinet Office","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for Education","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for Environment, Food and Rural Affairs","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for Transport","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department for Work and Pensions","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","HM Revenue and Customs","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","HM Treasury","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Ministry of Defence","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Ministry of Justice","55","[c]","26190","23640"
"New entrant CS","2023","40-49","Undeclared","Office of Rail and Road","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Scottish Government","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Attorney General's Departments","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Cabinet Office","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Charity Commission","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Department for Business, Energy and Industrial Strategy","50","[c]","45500","34800"
"New entrant CS","2023","40-49","Unknown","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Department for Education","65","[c]","41930","37590"
"New entrant CS","2023","40-49","Unknown","Department for Environment, Food and Rural Affairs","50","[c]","32670","25630"
"New entrant CS","2023","40-49","Unknown","Department for International Trade","50","[c]","44340","42750"
"New entrant CS","2023","40-49","Unknown","Department for Levelling Up, Housing and Communities","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Department for Transport","125","[c]","30760","26780"
"New entrant CS","2023","40-49","Unknown","Department for Work and Pensions","105","[c]","31420","27570"
"New entrant CS","2023","40-49","Unknown","Department of Health and Social Care","210","[c]","47300","42490"
"New entrant CS","2023","40-49","Unknown","Food Standards Agency","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","HM Land Registry","50","[c]","30920","23390"
"New entrant CS","2023","40-49","Unknown","HM Revenue and Customs","325","[c]","27970","22520"
"New entrant CS","2023","40-49","Unknown","HM Treasury","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Home Office","1175","[c]","27180","25750"
"New entrant CS","2023","40-49","Unknown","Ministry of Defence","805","[c]","35710","33080"
"New entrant CS","2023","40-49","Unknown","Ministry of Justice","625","[c]","27220","25480"
"New entrant CS","2023","40-49","Unknown","National Crime Agency","70","[c]","40640","36040"
"New entrant CS","2023","40-49","Unknown","Office for Standards in Education, Children's Services and Skills","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Scottish Government","480","[c]","34270","29100"
"New entrant CS","2023","40-49","Unknown","The National Archives","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","UK Statistics Authority","60","[c]","32270","25100"
"New entrant CS","2023","40-49","Unknown","Welsh Government","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Attorney General's Departments","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Cabinet Office","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","35","[c]","32960","25920"
"New entrant CS","2023","50-59","Declared disabled","Department for International Trade","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Department for Transport","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Department for Work and Pensions","90","[c]","26430","21690"
"New entrant CS","2023","50-59","Declared disabled","Department of Health and Social Care","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","HM Revenue and Customs","40","[c]","28660","22520"
"New entrant CS","2023","50-59","Declared disabled","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Home Office","30","[c]","29340","25750"
"New entrant CS","2023","50-59","Declared disabled","Ministry of Defence","40","[c]","35290","31730"
"New entrant CS","2023","50-59","Declared disabled","Ministry of Justice","140","[c]","24900","23640"
"New entrant CS","2023","50-59","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Scottish Government","50","[c]","30460","29100"
"New entrant CS","2023","50-59","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","UK Statistics Authority","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Attorney General's Departments","65","[c]","39850","40400"
"New entrant CS","2023","50-59","Declared non-disabled","Cabinet Office","70","[c]","59930","55000"
"New entrant CS","2023","50-59","Declared non-disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Charity Commission","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Competition and Markets Authority","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","75","[c]","37320","36950"
"New entrant CS","2023","50-59","Declared non-disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Department for Education","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","150","[c]","33200","25920"
"New entrant CS","2023","50-59","Declared non-disabled","Department for International Trade","80","[c]","47540","45390"
"New entrant CS","2023","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","30","[c]","51370","51250"
"New entrant CS","2023","50-59","Declared non-disabled","Department for Transport","130","[c]","29240","26780"
"New entrant CS","2023","50-59","Declared non-disabled","Department for Work and Pensions","310","[c]","31160","25610"
"New entrant CS","2023","50-59","Declared non-disabled","Department of Health and Social Care","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Food Standards Agency","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","HM Land Registry","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","HM Revenue and Customs","260","[c]","33320","27650"
"New entrant CS","2023","50-59","Declared non-disabled","HM Treasury","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Home Office","30","[c]","29850","25750"
"New entrant CS","2023","50-59","Declared non-disabled","Ministry of Defence","205","[c]","37860","34180"
"New entrant CS","2023","50-59","Declared non-disabled","Ministry of Justice","895","[c]","25700","23640"
"New entrant CS","2023","50-59","Declared non-disabled","National Crime Agency","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","95","[c]","58590","52750"
"New entrant CS","2023","50-59","Declared non-disabled","Office of Gas and Electricity Markets","35","[c]","48570","49000"
"New entrant CS","2023","50-59","Declared non-disabled","Office of Qualifications and Examinations Regulation","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Scottish Government","195","[c]","32940","29100"
"New entrant CS","2023","50-59","Declared non-disabled","The National Archives","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","UK Export Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","UK Statistics Authority","100","[c]","28820","21200"
"New entrant CS","2023","50-59","Declared non-disabled","Water Services Regulation Authority","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Welsh Government","30","[c]","43000","39690"
"New entrant CS","2023","50-59","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Transport","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department for Work and Pensions","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","HM Revenue and Customs","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Ministry of Defence","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Ministry of Justice","55","[c]","23870","23230"
"New entrant CS","2023","50-59","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Scottish Government","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Attorney General's Departments","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Cabinet Office","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Charity Commission","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Business, Energy and Industrial Strategy","35","[c]","38720","38500"
"New entrant CS","2023","50-59","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Education","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Environment, Food and Rural Affairs","30","[c]","29730","25130"
"New entrant CS","2023","50-59","Unknown","Department for International Trade","60","[c]","48170","44410"
"New entrant CS","2023","50-59","Unknown","Department for Levelling Up, Housing and Communities","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Department for Transport","160","[c]","28370","26780"
"New entrant CS","2023","50-59","Unknown","Department for Work and Pensions","80","[c]","31040","21690"
"New entrant CS","2023","50-59","Unknown","Department of Health and Social Care","150","[c]","52020","41330"
"New entrant CS","2023","50-59","Unknown","Food Standards Agency","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","HM Land Registry","35","[c]","24660","23390"
"New entrant CS","2023","50-59","Unknown","HM Revenue and Customs","220","[c]","26590","22520"
"New entrant CS","2023","50-59","Unknown","HM Treasury","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Home Office","1010","[c]","27620","25750"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","840","[c]","34110","27950"
"New entrant CS","2023","50-59","Unknown","Ministry of Justice","525","[c]","25650","23640"
"New entrant CS","2023","50-59","Unknown","National Crime Agency","105","[c]","42970","38640"
"New entrant CS","2023","50-59","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Scottish Government","375","[c]","32980","29100"
"New entrant CS","2023","50-59","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","UK Statistics Authority","55","[c]","25340","21200"
"New entrant CS","2023","50-59","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Work and Pensions","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Defence","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Justice","35","[c]","24390","23430"
"New entrant CS","2023","60-64","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Scottish Government","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","UK Statistics Authority","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Attorney General's Departments","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","35","[c]","28840","22150"
"New entrant CS","2023","60-64","Declared non-disabled","Department for International Trade","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Levelling Up, Housing and Communities","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Transport","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Department for Work and Pensions","75","[c]","28380","21690"
"New entrant CS","2023","60-64","Declared non-disabled","Department of Health and Social Care","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","HM Revenue and Customs","35","[c]","34820","31980"
"New entrant CS","2023","60-64","Declared non-disabled","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Defence","45","[c]","36200","33000"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Justice","165","[c]","24640","23230"
"New entrant CS","2023","60-64","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Scottish Government","35","[c]","31090","29100"
"New entrant CS","2023","60-64","Declared non-disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Statistics Authority","45","[c]","23730","21200"
"New entrant CS","2023","60-64","Declared non-disabled","Welsh Government","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Ministry of Justice","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
