"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data and Technology","Lancashire","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Lancashire","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Lancashire","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Lancashire","Lancaster and Wyre","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Digital, Data and Technology","Lancashire","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Lancashire","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Lancashire","Mid Lancashire","Heterosexual / straight","45","45","38050","34450"
"In post","2023","Digital, Data and Technology","Lancashire","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Lancashire","Mid Lancashire","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Lancashire","Mid Lancashire","Unknown","20","20","[c]","[c]"
"In post","2023","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Leicester","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Heterosexual / straight","40","35","36520","37060"
"In post","2023","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Lincolnshire","Lincolnshire CC","Heterosexual / straight","30","30","33880","30320"
"In post","2023","Digital, Data and Technology","Lincolnshire","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Lincolnshire","Lincolnshire CC","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Lincolnshire","Lincolnshire CC","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Merseyside","East Merseyside","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Merseyside","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Merseyside","East Merseyside","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Merseyside","Liverpool","Heterosexual / straight","260","255","40880","40390"
"In post","2023","Digital, Data and Technology","Merseyside","Liverpool","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Merseyside","Liverpool","Undeclared","30","30","39770","34850"
"In post","2023","Digital, Data and Technology","Merseyside","Liverpool","Unknown","45","45","41530","36160"
"In post","2023","Digital, Data and Technology","Merseyside","Sefton","Heterosexual / straight","170","165","41550","37880"
"In post","2023","Digital, Data and Technology","Merseyside","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Merseyside","Sefton","Undeclared","20","20","[c]","[c]"
"In post","2023","Digital, Data and Technology","Merseyside","Sefton","Unknown","50","45","35890","32080"
"In post","2023","Digital, Data and Technology","Merseyside","Wirral","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Digital, Data and Technology","Merseyside","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Merseyside","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Merseyside","Wirral","Unknown","15","15","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Eastern Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Eastern Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Eastern Scotland","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Yorkshire","North Yorkshire CC","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Yorkshire","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Yorkshire","North Yorkshire CC","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Yorkshire","North Yorkshire CC","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Yorkshire","York","Heterosexual / straight","120","115","43510","40970"
"In post","2023","Digital, Data and Technology","North Yorkshire","York","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Yorkshire","York","Undeclared","20","20","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Yorkshire","York","Unknown","25","20","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northern Ireland","Antrim and Newtownabbey","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northern Ireland","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northern Ireland","Antrim and Newtownabbey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northern Ireland","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northern Ireland","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northern Ireland","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northern Ireland","Belfast","Heterosexual / straight","40","40","41320","35000"
"In post","2023","Digital, Data and Technology","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northern Ireland","Belfast","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northern Ireland","Belfast","Unknown","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northern Ireland","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northern Ireland","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northern Ireland","Lisburn and Castlereagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northern Ireland","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northern Ireland","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northern Ireland","Mid and East Antrim","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northern Ireland","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northern Ireland","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northern Ireland","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northern Ireland","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northumberland, and Tyne and Wear","Northumberland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northumberland, and Tyne and Wear","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northumberland, and Tyne and Wear","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northumberland, and Tyne and Wear","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northumberland, and Tyne and Wear","Sunderland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northumberland, and Tyne and Wear","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northumberland, and Tyne and Wear","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northumberland, and Tyne and Wear","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northumberland, and Tyne and Wear","Tyneside","Heterosexual / straight","1530","1475","44270","40500"
"In post","2023","Digital, Data and Technology","Northumberland, and Tyne and Wear","Tyneside","LGBO","85","80","42140","37590"
"In post","2023","Digital, Data and Technology","Northumberland, and Tyne and Wear","Tyneside","Undeclared","155","150","45790","42140"
"In post","2023","Digital, Data and Technology","Northumberland, and Tyne and Wear","Tyneside","Unknown","430","415","42710","38680"
"In post","2023","Digital, Data and Technology","Outer London - East and North East","Barking & Dagenham and Havering","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - East and North East","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - East and North East","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - East and North East","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - East and North East","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - East and North East","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - East and North East","Bexley and Greenwich","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - East and North East","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - East and North East","Enfield","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - East and North East","Redbridge and Waltham Forest","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - East and North East","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - East and North East","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - South","Bromley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - South","Bromley","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - South","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - South","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - South","Croydon","Heterosexual / straight","515","505","55980","59290"
"In post","2023","Digital, Data and Technology","Outer London - South","Croydon","LGBO","35","35","52890","48260"
"In post","2023","Digital, Data and Technology","Outer London - South","Croydon","Undeclared","60","60","57580","59290"
"In post","2023","Digital, Data and Technology","Outer London - South","Croydon","Unknown","290","285","49080","43210"
"In post","2023","Digital, Data and Technology","Outer London - South","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - South","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - South","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - West and North West","Barnet","Heterosexual / straight","130","130","48190","43960"
"In post","2023","Digital, Data and Technology","Outer London - West and North West","Barnet","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - West and North West","Barnet","Undeclared","25","25","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - West and North West","Barnet","Unknown","35","35","39660","36180"
"In post","2023","Digital, Data and Technology","Outer London - West and North West","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - West and North West","Brent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - West and North West","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - West and North West","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - West and North West","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - West and North West","Harrow and Hillingdon","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - West and North West","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - West and North West","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - West and North West","Hounslow and Richmond upon Thames","Heterosexual / straight","85","80","41770","39780"
"In post","2023","Digital, Data and Technology","Outer London - West and North West","Hounslow and Richmond upon Thames","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - West and North West","Hounslow and Richmond upon Thames","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","35","35","45820","46040"
"In post","2023","Digital, Data and Technology","Overseas","Overseas","Heterosexual / straight","30","30","45170","43730"
"In post","2023","Digital, Data and Technology","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire and Staffordshire","Shropshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire and Staffordshire","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire and Staffordshire","Shropshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire and Staffordshire","Shropshire","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire and Staffordshire","Staffordshire CC","Heterosexual / straight","105","100","39800","36920"
"In post","2023","Digital, Data and Technology","Shropshire and Staffordshire","Staffordshire CC","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire and Staffordshire","Staffordshire CC","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire and Staffordshire","Staffordshire CC","Unknown","20","20","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire and Staffordshire","Stoke-on-Trent","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire and Staffordshire","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire and Staffordshire","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire and Staffordshire","Stoke-on-Trent","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire and Staffordshire","Telford and Wrekin","Heterosexual / straight","285","275","46670","43710"
"In post","2023","Digital, Data and Technology","Shropshire and Staffordshire","Telford and Wrekin","LGBO","20","20","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire and Staffordshire","Telford and Wrekin","Undeclared","30","25","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire and Staffordshire","Telford and Wrekin","Unknown","110","110","43180","41780"
"In post","2023","Digital, Data and Technology","South Yorkshire","Barnsley, Doncaster and Rotherham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","South Yorkshire","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","South Yorkshire","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","South Yorkshire","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","South Yorkshire","Sheffield","Heterosexual / straight","435","425","47060","45020"
"In post","2023","Digital, Data and Technology","South Yorkshire","Sheffield","LGBO","45","40","44090","39590"
"In post","2023","Digital, Data and Technology","South Yorkshire","Sheffield","Undeclared","50","50","43660","39590"
"In post","2023","Digital, Data and Technology","South Yorkshire","Sheffield","Unknown","150","145","47170","45120"
"In post","2023","Digital, Data and Technology","Southern Scotland","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Southern Scotland","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Southern Scotland","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Southern Scotland","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Southern Scotland","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Southern Scotland","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Southern Scotland","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Southern Scotland","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Southern Scotland","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Southern Scotland","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Southern Scotland","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Southern Scotland","South Lanarkshire","Heterosexual / straight","110","110","44220","42510"
"In post","2023","Digital, Data and Technology","Southern Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Southern Scotland","South Lanarkshire","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Southern Scotland","South Lanarkshire","Unknown","110","110","43250","40010"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","East Surrey","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","East Sussex CC","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","East Sussex CC","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","West Surrey","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","West Surrey","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","West Sussex (North East)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","West Sussex (South West)","Heterosexual / straight","105","100","44690","42140"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","West Sussex (South West)","Undeclared","20","20","[c]","[c]"
"In post","2023","Digital, Data and Technology","Surrey, East and West Sussex","West Sussex (South West)","Unknown","40","40","40470","41960"
"In post","2023","Digital, Data and Technology","Tees Valley and Durham","Darlington","Heterosexual / straight","105","100","37100","37590"
"In post","2023","Digital, Data and Technology","Tees Valley and Durham","Darlington","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Tees Valley and Durham","Darlington","Undeclared","15","15","[c]","[c]"
"In post","2023","Digital, Data and Technology","Tees Valley and Durham","Darlington","Unknown","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Tees Valley and Durham","Durham","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Digital, Data and Technology","Tees Valley and Durham","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Tees Valley and Durham","Durham","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Tees Valley and Durham","Durham","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Tees Valley and Durham","South Teesside","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Tees Valley and Durham","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Tees Valley and Durham","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Tees Valley and Durham","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Unknown","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Digital, Data and Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Central Scotland","Glasgow City","Heterosexual / straight","245","240","42050","38160"
"In post","2023","Digital, Data and Technology","West Central Scotland","Glasgow City","LGBO","20","20","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Central Scotland","Glasgow City","Undeclared","30","25","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Central Scotland","Glasgow City","Unknown","60","60","40090","35000"
"In post","2023","Digital, Data and Technology","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Central Scotland","North Lanarkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Central Scotland","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Central Scotland","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Midlands","Birmingham","Heterosexual / straight","275","270","43710","41050"
"In post","2023","Digital, Data and Technology","West Midlands","Birmingham","LGBO","15","15","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Midlands","Birmingham","Undeclared","25","25","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Midlands","Birmingham","Unknown","95","90","40940","36420"
"In post","2023","Digital, Data and Technology","West Midlands","Coventry","Heterosexual / straight","225","220","42930","38210"
"In post","2023","Digital, Data and Technology","West Midlands","Coventry","LGBO","20","20","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Midlands","Coventry","Undeclared","35","35","44970","41420"
"In post","2023","Digital, Data and Technology","West Midlands","Coventry","Unknown","75","70","43390","39490"
"In post","2023","Digital, Data and Technology","West Midlands","Dudley","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Midlands","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Midlands","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Midlands","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Midlands","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Midlands","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","West Midlands","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
