"Status","Year","Disability","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Property","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Yorkshire and The Humber","North Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Inner London - West","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Eastern Scotland","50","[c]","41940","38130"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","West Central Scotland","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","East of England","East Anglia","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","London","Inner London - East","40","[c]","50870","46200"
"Leaver CS","2023","Declared non-disabled","Analysis","London","Inner London - West","165","[c]","41460","36330"
"Leaver CS","2023","Declared non-disabled","Analysis","London","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","North West (England)","Greater Manchester","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","North West (England)","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","South East (England)","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Wales","East Wales","55","[c]","27950","19860"
"Leaver CS","2023","Declared non-disabled","Analysis","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Yorkshire and The Humber","South Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","London","Inner London - East","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","London","Inner London - West","70","[c]","55870","42550"
"Leaver CS","2023","Declared non-disabled","Commercial","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","North West (England)","Greater Manchester","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","South East (England)","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","South West (England)","Devon","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","75","[c]","45200","39820"
"Leaver CS","2023","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","West Midlands (England)","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","London","Inner London - East","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","London","Inner London - West","145","[c]","48860","42000"
"Leaver CS","2023","Declared non-disabled","Communications","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","East of England","East Anglia","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","East of England","Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","London","Inner London - East","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","London","Inner London - West","40","[c]","41830","40000"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","London","Outer London - East and North East","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","London","Outer London - South","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","North West (England)","Greater Manchester","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","North West (England)","Merseyside","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Scotland","Eastern Scotland","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Scotland","Southern Scotland","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Scotland","West Central Scotland","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","South East (England)","Kent","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","South East (England)","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","West Midlands (England)","West Midlands","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","West Yorkshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","East of England","Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","London","Outer London - South","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","North East (England)","Northumberland, and Tyne and Wear","65","[c]","21840","21690"
"Leaver CS","2023","Declared non-disabled","Debt","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","North West (England)","Merseyside","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Scotland","Eastern Scotland","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Scotland","Highlands and Islands","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Scotland","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Scotland","West Central Scotland","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Wales","East Wales","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","30","[c]","[c]","[c]"
