"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Other ethnicity","UK Export Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Export Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Export Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Health Security Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Health Security Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Health Security Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Health Security Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Health Security Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Health Security Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Health Security Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Health Security Agency","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Hydrographic Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Hydrographic Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Hydrographic Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Hydrographic Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Hydrographic Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Hydrographic Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Hydrographic Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Space Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Space Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Space Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Space Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Space Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Space Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Statistics Authority","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Statistics Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Statistics Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Statistics Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Statistics Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Statistics Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Statistics Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Supreme Court","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Supreme Court","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Supreme Court","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Supreme Court","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Supreme Court","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Valuation Office Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Valuation Office Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Valuation Office Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Valuation Office Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Valuation Office Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Valuation Office Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Valuation Office Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Vehicle Certification Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Vehicle Certification Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Vehicle Certification Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Vehicle Certification Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Vehicle Certification Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Veterinary Medicines Directorate","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Veterinary Medicines Directorate","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Veterinary Medicines Directorate","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Veterinary Medicines Directorate","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Water Services Regulation Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Water Services Regulation Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Water Services Regulation Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Water Services Regulation Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Water Services Regulation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Water Services Regulation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Welsh Government (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Welsh Government (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Welsh Government (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Welsh Government (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Welsh Government (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Welsh Government (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Welsh Government (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Welsh Revenue Authority","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wilton Park","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wilton Park","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wilton Park","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wilton Park","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wilton Park","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wilton Park","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Advisory, Conciliation and Arbitration Service","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Advisory, Conciliation and Arbitration Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Animal and Plant Health Agency","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Animal and Plant Health Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Animal and Plant Health Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Animal and Plant Health Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office (excl. agencies)","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office (excl. agencies)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office (excl. agencies)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Companies House","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Companies House","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Companies House","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Companies House","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Competition and Markets Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Competition and Markets Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Competition and Markets Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Competition and Markets Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Criminal Injuries Compensation Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Crown Commercial Service","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Crown Office and Procurator Fiscal Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Crown Prosecution Service","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Crown Prosecution Service","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Electronics and Components Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Equipment and Support","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Equipment and Support","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Equipment and Support","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Equipment and Support","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Equipment and Support","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Equipment and Support","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Science and Technology Laboratory","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Science and Technology Laboratory","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Science and Technology Laboratory","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Science and Technology Laboratory","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","AA/AO","AO","145","[c]","21910","21690"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","EO","EO","145","[c]","28930","28120"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Standards Agency","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Standards Agency","EO","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education and Skills Funding Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education and Skills Funding Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education and Skills Funding Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Forestry and Land Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Actuary's Department","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Commercial Organisation","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Property Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Property Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","AA/AO","AO","45","[c]","22070","21780"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","AA/AO","AO","60","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","Unknown","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","AA/AO","AO","55","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","EO","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","SEO/HEO","HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Health and Safety Executive","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Health and Safety Executive","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Health and Safety Executive","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Health and Safety Executive","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","EO","EO","45","[c]","27660","27460"
"Leaver CS","2023","Undeclared","Home Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Institute for Apprenticeships and Technical Education","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal Aid Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","EO","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","SEO/HEO","HEO","35","[c]","36660","36300"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice (excl. agencies)","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","National Crime Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","National Crime Agency","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","National Crime Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
